max_pf 105 min_pf 31
individual T0 sigma disp_rate r0 patch_no mut_eff
114 302.664 8.31355 0.01 1 33 0
221 311.566 8.44673 0.01 1 72 0
255 301.867 8.31355 0.01 1 33 0
259 317.812 7.78843 0.01 1 104 0
301 299.833 8.19464 0.01 1 32 0
338 309.69 8.41934 0.01 1 72 0
342 307.195 7.98074 0.01 1 72 0
368 307.86 7.97369 0.01 1 72 0
438 309.215 8.19181 0.01 1 72 0
471 305.238 8.29228 0.01 1 72 0
474 300.785 8.45244 0.01 1 33 0
513 297.585 8.18297 0.01 1 33 0
607 302.491 8.31355 0.01 1 33 0
619 301.867 8.31355 0.01 1 33 0
654 309.137 8.17122 0.01 1 72 0
697 301.867 8.31355 0.01 1 32 0
766 300.785 8.23222 0.01 1 33 0
789 302.664 8.40639 0.01 1 33 0
812 308.681 8.25579 0.01 1 72 0
868 311.238 8.05398 0.01 1 72 0
907 302.887 8.30093 0.01 1 33 0
911 300.04 8.30093 0.01 1 33 0
935 301.938 8.42393 0.01 1 33 0
943 317.812 7.78843 0.01 1 105 0
967 308.467 7.9347 0.01 1 72 0
971 302.491 8.31355 0.01 1 31 0
990 302.664 8.31355 0.01 1 33 0
1012 302.664 8.31355 0.01 1 32 0
1091 299.439 8.18297 0.01 1 33 0
1098 301.867 8.31355 0.01 1 32 0
1110 302.664 8.31355 0.01 1 32 0
1118 300.895 8.31355 0.01 1 33 0
1179 299.627 8.30093 0.01 1 33 0
1198 311.566 8.44673 0.01 1 72 0
1238 309.137 8.17122 0.01 1 72 0
1277 300.785 8.30093 0.01 1 33 0
1284 309.096 7.84362 0.01 1 72 0
1322 303.029 8.28484 0.01 1 33 0
1324 318.479 7.73035 0.01 1 103 0
1356 311.566 8.44673 0.01 1 72 0
1503 309.69 8.41934 0.01 1 72 0
1506 300.04 8.30093 0.01 1 33 0
1519 302.664 8.31355 0.01 1 33 0
1546 309.51 7.84098 0.01 1 72 0
1549 300.785 8.30093 0.01 1 33 0
1555 306.826 8.40429 0.01 1 72 0
1614 302.491 8.31355 0.01 1 31 0
1615 300.785 8.30093 0.01 1 33 0
1725 303.216 8.22926 0.01 1 32 0
1764 302.491 8.31355 0.01 1 33 0
1794 300.785 8.43921 0.01 1 33 -0.0002276
1802 301.838 8.31355 0.01 1 33 0.00981148
1895 301.867 8.31355 0.01 1 33 0
2002 317.759 7.70237 0.01 1 103 0
2033 301.867 8.31355 0.01 1 33 0
2050 308.681 8.25579 0.01 1 72 0
2051 301.867 8.31355 0.01 1 33 0
2062 309.206 7.9347 0.01 1 72 0
2080 307.195 7.98074 0.01 1 72 0
2116 309.096 7.84362 0.01 1 72 0
2155 308.402 8.20712 0.01 1 72 0
2178 299.439 8.18297 0.01 1 33 0
2194 304.357 8.22926 0.01 1 31 -0.00985944
2293 302.491 8.31355 0.01 1 33 0
2421 311.084 7.82131 0.01 1 72 0
2448 298.952 8.18297 0.01 1 33 0
2455 308.943 8.17122 0.01 1 72 0
2492 308.402 8.20712 0.01 1 72 0
2502 309.467 7.84657 0.01 1 72 0
2528 300.785 8.30093 0.01 1 32 0
2549 311.084 7.82131 0.01 1 72 1.90288e-05
2613 302.664 8.31355 0.01 1 32 0
2679 302.491 8.31355 0.01 1 32 0
2689 308.467 7.95077 0.01 1 72 0
2723 301.527 8.22732 0.01 1 33 0
2757 302.664 8.31355 0.01 1 33 0
2876 306.679 7.97369 0.01 1 72 0
2924 310.709 7.87052 0.01 1 72 0
3075 311.164 8.09663 0.01 1 72 0
3094 301.75 8.31355 0.01 1 33 0.00144821
3099 309.69 8.41934 0.01 1 72 0
3116 307.918 8.12543 0.01 1 72 0
3121 310.472 7.69365 0.01 1 72 0
3152 303.029 8.30093 0.01 1 33 0
3157 300.785 8.45244 0.01 1 32 0
3213 302.664 8.31355 0.01 1 32 0
3240 311.138 8.37004 0.01 1 72 0
3246 309.339 7.83637 0.01 1 72 0
3262 312.696 8.16315 0.01 1 72 0
3279 302.664 8.22732 0.01 1 33 0
3332 318.479 7.70237 0.01 1 103 0
3351 308.467 8.00027 0.01 1 72 0
3387 307.195 8.04225 0.01 1 72 0
3457 300.785 8.30093 0.01 1 33 0
3517 309.339 7.83637 0.01 1 72 0
3525 317.812 7.61641 0.01 1 105 0
3537 303.029 8.30093 0.01 1 33 0
3662 311.084 7.8104 0.01 1 72 0
3685 308.467 7.95077 0.01 1 72 0
3691 307.195 7.98074 0.01 1 72 0
3712 306.679 7.97369 0.01 1 72 0
3732 303.398 8.31355 0.01 1 32 0
3748 302.664 8.31355 0.01 1 33 0
3819 300.785 8.45244 0.01 1 33 0
3889 300.785 8.45244 0.01 1 33 0
3974 301.867 8.31355 0.01 1 32 0
3981 312.04 8.16315 0.01 1 72 0
3990 312.696 8.18337 0.01 1 72 9.0763e-05
3994 308.272 7.83637 0.01 1 72 0
4042 302.664 8.31355 0.01 1 33 0
4079 309.979 7.9013 0.01 1 72 0
4082 300.785 8.30093 0.01 1 33 0
4172 305.238 8.29228 0.01 1 72 0
4192 308.467 7.9347 0.01 1 72 0
4199 317.759 7.70237 0.01 1 103 0
4217 298.952 8.18297 0.01 1 33 0
4296 309.994 8.16343 0.01 1 72 0
4307 305.238 8.29228 0.01 1 72 0
4352 310.472 7.69365 0.01 1 72 0
4372 306.679 7.97369 0.01 1 72 0
4373 310.311 8.41934 0.01 1 72 0
4377 301.527 8.22732 0.01 1 33 0
4394 317.812 7.78843 0.01 1 105 0
4404 308.467 7.95077 0.01 1 72 0
4407 300.04 8.30093 0.01 1 33 0
4428 310.709 7.87052 0.01 1 72 0
4439 297.585 8.18297 0.01 1 33 0
4458 310.536 7.92444 0.01 1 72 0
4468 300.785 8.43921 0.01 1 33 0
4490 306.826 8.40429 0.01 1 72 0
4491 301.867 8.34369 0.01 1 33 0
4535 303.216 8.18134 0.01 1 33 0
4568 312.696 8.16315 0.01 1 72 0
4629 302.625 8.31355 0.01 1 33 -0.00857297
4641 310.536 7.92444 0.01 1 72 0
4672 310.536 7.92444 0.01 1 72 0
4728 310.311 8.41934 0.01 1 72 0
4800 302.664 8.31355 0.01 1 33 0
4803 302.664 8.31355 0.01 1 33 0
4816 310.067 7.74426 0.01 1 72 0
4818 303.029 8.30093 0.01 1 33 0
4850 302.664 8.31355 0.01 1 33 0
4935 301.867 8.18376 0.01 1 32 -0.00225361
4943 303.83 8.31355 0.01 1 33 0
4959 298.952 8.18297 0.01 1 33 0
4968 302.664 8.31355 0.01 1 32 0
4975 311.566 8.44673 0.01 1 72 0
4995 307.407 8.34075 0.01 1 72 0
5004 300.785 8.45244 0.01 1 33 0
