max_pf 95 min_pf 42
individual T0 sigma disp_rate r0 patch_no mut_eff
0 305.135 7.73478 0.01 1 44 0
13 311.377 8.20671 0.01 1 94 0
26 310.001 8.10287 0.01 1 72 0
30 304.152 7.73478 0.01 1 43 0
33 309.197 7.98719 0.01 1 72 0
47 310.65 8.05695 0.01 1 72 0
65 310.433 8.09419 0.01 1 72 0
82 311.377 8.20459 0.01 1 93 0
102 307.762 8.05798 0.01 1 72 0
107 306.151 7.69782 0.01 1 43 0
132 306.151 7.70588 0.01 1 44 0
185 311.231 7.74698 0.01 1 72 0
226 308.085 7.88604 0.01 1 44 0
227 308.171 8.04942 0.01 1 72 0
231 306.151 7.87707 0.01 1 44 0
232 307.959 8.04942 0.01 1 72 0
264 303.655 7.59623 0.01 1 42 0.0184127
265 306.151 7.90414 0.01 1 42 0.00310719
275 304.152 7.73478 0.01 1 43 0
288 307.762 8.08861 0.01 1 72 0
315 310.92 8.20853 0.01 1 72 0
344 311.377 8.20459 0.01 1 94 0
350 310.433 8.09419 0.01 1 72 0
351 307.762 8.05798 0.01 1 72 0
356 306.151 7.69782 0.01 1 43 0
373 306.998 7.77108 0.01 1 44 0
390 307.762 8.08861 0.01 1 72 0
393 307.762 8.08861 0.01 1 72 0
398 306.151 7.73478 0.01 1 44 0
415 309.162 7.6531 0.01 1 72 0
492 310.001 8.10163 0.01 1 72 0
501 306.151 7.73478 0.01 1 44 0
517 310.426 8.22737 0.01 1 72 0
524 304.959 7.7937 0.01 1 44 0
534 308.174 7.98307 0.01 1 72 0
540 306.151 7.73478 0.01 1 43 0
571 306.151 7.73478 0.01 1 44 0
611 306.028 7.77108 0.01 1 44 0
621 306.998 7.77108 0.01 1 44 0
631 308.815 8.05504 0.01 1 72 0
652 306.742 7.74817 0.01 1 44 0
663 306.151 7.69782 0.01 1 42 0
720 306.151 7.73478 0.01 1 43 0
741 311.377 8.20671 0.01 1 93 0
743 307.959 8.04942 0.01 1 72 0
796 309.081 7.99533 0.01 1 72 6.33746e-05
817 309.25 8.45232 0.01 1 72 0
852 309.25 8.58196 0.01 1 72 0
862 313.901 8.20459 0.01 1 93 0
868 306.151 7.73478 0.01 1 43 0
876 304.346 8.09417 0.01 1 72 -0.0170579
902 306.151 7.69782 0.01 1 42 0
904 306.151 7.69782 0.01 1 43 0
915 311.377 8.20459 0.01 1 93 0
961 306.151 7.69782 0.01 1 43 0
967 310.788 7.99033 0.01 1 94 0
968 310.001 8.10163 0.01 1 72 0
1009 311.813 8.14169 0.01 1 93 0
1030 308.503 8.15954 0.01 1 72 0
1040 309.25 8.45232 0.01 1 72 0
1049 304.152 7.73478 0.01 1 42 0
1061 305.996 8.09417 0.01 1 72 0
1069 305.601 7.73478 0.01 1 42 0
1074 308.578 8.08861 0.01 1 72 0
1077 311.813 8.14169 0.01 1 93 0
1088 304.152 7.62629 0.01 1 43 -0.00201257
1107 304.152 7.67361 0.01 1 42 0
1135 311.377 8.20309 0.01 1 93 0
1158 306.151 7.69782 0.01 1 44 0
1177 306.151 7.88604 0.01 1 44 0
1191 306.151 7.88604 0.01 1 44 0
1194 307.412 7.69782 0.01 1 43 0
1202 306.151 7.69782 0.01 1 42 0
1217 306.151 7.73478 0.01 1 44 0
1218 306.151 7.74817 0.01 1 44 0
1244 306.151 7.92545 0.01 1 72 0
1272 311.744 8.26288 0.01 1 72 0
1278 306.151 7.97757 0.01 1 44 0
1296 308.578 8.08861 0.01 1 72 0
1316 309.681 8.5427 0.01 1 72 0
1327 306.151 7.73478 0.01 1 44 0
1374 307.959 8.04942 0.01 1 72 0
1384 308.174 7.91607 0.01 1 72 0
1393 306.151 7.73478 0.01 1 44 0
1399 306.151 7.69782 0.01 1 43 0
1416 311.65 8.20459 0.01 1 93 0
1432 311.377 8.20459 0.01 1 93 0
1437 306.151 7.73478 0.01 1 44 0
1442 308.174 7.98307 0.01 1 72 0
1449 306.27 7.73478 0.01 1 43 -0.0287858
1478 309.911 8.06381 0.01 1 72 0
1518 306.028 7.77108 0.01 1 44 0
1542 306.151 7.74817 0.01 1 44 0
1557 308.174 7.91607 0.01 1 72 0
1561 306.151 7.73478 0.01 1 42 0
1566 306.151 7.73478 0.01 1 44 0
1652 309.681 8.5427 0.01 1 72 0
1653 305.135 7.73478 0.01 1 44 0
1655 310.603 8.20459 0.01 1 95 -0.0110897
1681 306.151 7.73478 0.01 1 44 0
1715 311.377 8.20671 0.01 1 93 0
1765 311.377 8.20459 0.01 1 93 0
1775 310.426 8.22737 0.01 1 72 0
1777 311.353 8.20459 0.01 1 94 0
1783 311.813 8.14169 0.01 1 93 0
1883 306.151 7.73478 0.01 1 44 0
1888 309.004 8.5427 0.01 1 72 0
1930 311.377 8.20459 0.01 1 93 0
1946 311.377 8.03233 0.01 1 93 0
1957 306.151 7.69782 0.01 1 42 0
1975 311.377 8.20459 0.01 1 93 0
1991 306.151 7.73478 0.01 1 44 0
1995 306.151 7.69782 0.01 1 43 0
2000 308.578 8.08861 0.01 1 72 0
2022 306.151 7.73478 0.01 1 44 0
2026 311.377 8.20459 0.01 1 93 0
2058 304.152 7.73478 0.01 1 43 0
2062 306.151 7.69782 0.01 1 43 0
2089 306.028 7.77108 0.01 1 43 0
2121 306.151 7.69782 0.01 1 44 0
2165 309.162 7.6531 0.01 1 72 0
2169 311.377 8.20459 0.01 1 95 0
2230 311.377 8.20834 0.01 1 94 0
2285 304.152 7.73478 0.01 1 43 0
2298 306.151 7.73478 0.01 1 44 0
2304 308.815 8.05504 0.01 1 72 0
2308 304.959 7.69782 0.01 1 44 0
2333 309.004 8.5427 0.01 1 72 0
2336 311.377 8.20459 0.01 1 95 0
2350 309.462 8.20459 0.01 1 93 -0.0277
2355 306.151 7.73478 0.01 1 44 0
2386 306.151 7.73478 0.01 1 44 0
2403 311.377 8.20459 0.01 1 95 0
2457 306.151 7.73478 0.01 1 44 0
2469 308.578 8.08861 0.01 1 72 0
2510 304.152 7.73478 0.01 1 43 0
2512 310.788 7.99033 0.01 1 94 0
2524 304.959 7.59623 0.01 1 42 -0.000570521
2529 306.222 7.67214 0.01 1 72 0
2532 309.681 8.5427 0.01 1 72 0
2554 310.001 8.00772 0.01 1 72 0
2563 311.65 8.20459 0.01 1 93 0
2581 306.151 7.73478 0.01 1 44 0
2594 304.959 7.72707 0.01 1 43 0.00053443
2604 306.151 7.73478 0.01 1 44 0
2624 304.959 7.69782 0.01 1 44 0
2638 305.477 7.86018 0.01 1 44 0
2651 308.731 7.84631 0.01 1 72 0
2656 311.377 8.20834 0.01 1 94 0
2679 306.151 7.69782 0.01 1 44 0
2705 311.377 8.20459 0.01 1 94 0
2740 304.959 7.69782 0.01 1 44 0
2806 306.841 7.73478 0.01 1 44 -0.00872799
2825 304.152 7.73478 0.01 1 43 0
2827 306.151 7.97757 0.01 1 43 0
2829 306.742 7.74817 0.01 1 44 0
2838 304.152 7.67361 0.01 1 43 0
2853 311.744 8.26288 0.01 1 72 0
2862 304.152 7.67361 0.01 1 42 0
2947 306.028 7.77108 0.01 1 44 0
2964 308.856 7.90066 0.01 1 72 0
2992 305.107 7.69782 0.01 1 43 0
3002 304.152 7.73478 0.01 1 42 0
3038 306.151 7.69782 0.01 1 42 0
3048 306.222 7.67214 0.01 1 72 0
3060 308.856 7.90066 0.01 1 72 0
3070 311.377 8.20459 0.01 1 93 0
3153 308.174 7.98307 0.01 1 72 0
3173 308.174 7.91607 0.01 1 72 0
3179 306.151 7.69782 0.01 1 42 0
3182 309.197 7.98719 0.01 1 72 0
3203 309.911 8.06381 0.01 1 72 0
3259 308.856 8.07693 0.01 1 72 0
3274 304.959 7.7937 0.01 1 44 0
3308 306.151 7.69782 0.01 1 42 0
3318 309.162 7.6531 0.01 1 72 0
3412 311.377 8.20459 0.01 1 93 0
3416 309.657 8.05855 0.01 1 72 0
3419 306.222 7.91589 0.01 1 72 0
3431 308.615 8.05504 0.01 1 72 0
3440 306.222 7.67214 0.01 1 72 0
3463 304.959 7.7937 0.01 1 44 0
3473 312.871 8.30115 0.01 1 95 0
3510 313.325 8.20459 0.01 1 93 0
3519 309.25 8.58196 0.01 1 72 0
3523 306.151 7.69782 0.01 1 44 0
3542 304.959 7.7937 0.01 1 44 0
3586 310.92 8.20853 0.01 1 72 0
3599 308.174 7.98307 0.01 1 72 0
3616 306.151 7.69782 0.01 1 43 0
3625 306.151 7.69782 0.01 1 44 0
3655 306.151 7.88604 0.01 1 44 0
3684 304.152 7.73478 0.01 1 43 0
3695 306.151 7.88604 0.01 1 43 0
3716 311.65 8.20459 0.01 1 93 0
3726 308.975 8.45232 0.01 1 72 0
3739 306.151 7.73478 0.01 1 44 0
3744 306.151 7.74817 0.01 1 44 0
3746 304.152 7.73478 0.01 1 43 0
3751 306.151 7.72288 0.01 1 43 -0.000223197
3778 309.811 8.12151 0.01 1 72 0
3780 308.567 8.04942 0.01 1 72 0
3838 306.151 7.69782 0.01 1 42 0
3852 306.151 7.73478 0.01 1 44 0
3862 311.377 8.20834 0.01 1 94 0
3901 304.959 7.69782 0.01 1 43 0
3915 308.029 8.15675 0.01 1 72 0
3917 310.193 8.31961 0.01 1 72 0
3918 304.152 7.73478 0.01 1 43 0
3931 304.152 7.73478 0.01 1 44 0
3951 306.151 7.73478 0.01 1 43 0
4057 310.001 7.91446 0.01 1 72 0
4118 306.151 7.73478 0.01 1 44 0
4162 313.901 8.20459 0.01 1 93 0
4180 311.141 8.23291 0.01 1 72 0
4193 311.443 8.2337 0.01 1 93 0.000418223
4262 310.65 8.05695 0.01 1 72 0
4265 311.377 8.20459 0.01 1 93 0
4268 306.151 7.69782 0.01 1 43 0
4358 306.151 7.73478 0.01 1 44 0
4382 306.151 7.92545 0.01 1 72 0
4414 304.959 7.69782 0.01 1 43 0
4420 306.151 7.97757 0.01 1 44 0
4423 304.152 7.67361 0.01 1 43 0
4461 311.377 8.20459 0.01 1 95 0
4478 310.788 7.99033 0.01 1 94 0
4487 313.325 8.20459 0.01 1 93 0
4493 309.911 8.06381 0.01 1 72 0
4553 309.162 7.6531 0.01 1 72 0
4556 313.901 8.20459 0.01 1 93 0
4561 311.377 8.20309 0.01 1 94 0
4577 308.174 7.98307 0.01 1 72 0
4594 309.911 8.06381 0.01 1 72 0
4606 304.152 7.73478 0.01 1 42 0
4609 311.377 8.20459 0.01 1 93 0
4675 310.001 8.00772 0.01 1 72 0
4678 310.564 8.00772 0.01 1 72 -0.00220925
4681 306.151 7.73478 0.01 1 44 0
4683 304.959 7.69782 0.01 1 43 0
4697 304.152 7.73478 0.01 1 43 0
4705 306.151 7.73478 0.01 1 44 0
4740 310.001 7.91446 0.01 1 72 0
4758 307.242 7.92722 0.01 1 72 0
4781 309.911 8.06381 0.01 1 72 0
4782 309.911 8.06381 0.01 1 72 0
4868 311.813 8.14169 0.01 1 93 0
4906 308.085 7.88604 0.01 1 44 0
4925 306.151 7.73478 0.01 1 44 0
4927 306.151 7.73478 0.01 1 43 0
4934 311.377 8.20459 0.01 1 94 0
4952 307.412 7.69782 0.01 1 43 0
4981 306.151 7.73478 0.01 1 44 0
5009 308.03 8.04942 0.01 1 72 0
5012 308.174 7.98307 0.01 1 72 0
5019 304.152 7.73478 0.01 1 44 0
5026 306.151 7.73478 0.01 1 42 0
5114 311.227 8.20459 0.01 1 93 0
5175 306.151 7.73478 0.01 1 44 0
5185 309.681 8.5427 0.01 1 72 0
5197 304.152 7.73478 0.01 1 42 0
5201 313.325 8.20459 0.01 1 93 0
5204 306.151 7.87707 0.01 1 44 0
5264 304.152 7.67361 0.01 1 43 0
5300 305.135 7.73478 0.01 1 44 0
5311 304.959 7.69782 0.01 1 44 0
5392 313.901 8.20459 0.01 1 93 0
5514 313.325 8.20459 0.01 1 93 0
5528 306.222 7.67214 0.01 1 72 0
5536 306.151 7.73478 0.01 1 44 0
5555 309.681 8.5427 0.01 1 72 0
5575 304.152 7.73478 0.01 1 43 0
5585 304.959 7.7937 0.01 1 44 0
5604 306.151 7.73478 0.01 1 44 0
5624 306.151 7.88604 0.01 1 44 0
5630 307.096 8.05035 0.01 1 72 0
5641 308.731 7.84631 0.01 1 72 0
5644 306.151 7.69782 0.01 1 43 0
5657 305.417 7.69782 0.01 1 43 0
5715 311.582 7.75322 0.01 1 72 0
5804 304.152 7.73478 0.01 1 43 0
5821 304.959 7.6049 0.01 1 43 -0.00177159
5826 304.152 7.67361 0.01 1 42 0
5829 306.151 7.69782 0.01 1 43 0
5846 311.377 8.20459 0.01 1 93 0
5862 313.325 8.25091 0.01 1 93 0
5887 311.582 7.75322 0.01 1 72 0
5903 308.567 8.0839 0.01 1 72 0
5904 310.65 8.05695 0.01 1 72 0.000177324
5912 306.151 7.69782 0.01 1 44 0
5920 311.377 8.20671 0.01 1 94 0
5996 309.747 8.15511 0.01 1 72 0
6066 305.996 8.09417 0.01 1 72 0
6069 306.151 7.69782 0.01 1 43 0
6088 306.151 7.64935 0.01 1 43 0
6101 312.015 8.20459 0.01 1 94 -0.0189776
6104 311.95 8.20714 0.01 1 72 0
6121 308.174 7.98307 0.01 1 72 0
6147 311.582 7.75322 0.01 1 72 0
6158 311.377 8.17262 0.01 1 93 0
6175 305.477 7.86018 0.01 1 44 0.00208753
6197 312.913 8.20459 0.01 1 93 0.0222549
6224 306.151 7.73478 0.01 1 43 0
6235 311.582 7.75322 0.01 1 72 0
6236 306.151 7.92545 0.01 1 72 0
6241 306.151 7.73478 0.01 1 44 0
6245 307.075 8.2401 0.01 1 72 0
6255 309.681 8.5427 0.01 1 72 0
6268 306.151 7.73478 0.01 1 44 0
6278 306.151 7.74817 0.01 1 44 0
6281 311.776 7.92732 0.01 1 93 0
6293 304.959 7.69782 0.01 1 44 0
6358 309.811 8.20714 0.01 1 72 0
6383 306.151 7.64935 0.01 1 43 0
6410 306.151 7.69782 0.01 1 43 0
6422 306.151 7.69782 0.01 1 42 0
6478 304.959 7.69782 0.01 1 43 0
6480 308.578 8.08861 0.01 1 72 0
6485 311.377 8.17262 0.01 1 93 0
6508 306.151 7.73478 0.01 1 44 0
6509 309.964 8.31961 0.01 1 72 0
6528 311.582 7.75322 0.01 1 72 0
6536 307.412 7.69782 0.01 1 43 0
6557 308.04 8.07693 0.01 1 72 0
6592 305.419 7.73478 0.01 1 44 0
6602 306.151 7.73478 0.01 1 44 0
6634 307.959 8.04942 0.01 1 72 0
6657 311.65 8.20459 0.01 1 93 0
6672 304.152 7.67361 0.01 1 44 0
6692 307.412 7.69782 0.01 1 43 0
6698 310.514 8.15675 0.01 1 72 0
6716 311.65 8.20459 0.01 1 94 0
6723 306.151 7.73478 0.01 1 44 0
6737 309.681 8.5427 0.01 1 72 0
6751 309.681 8.5427 0.01 1 72 0
6758 310.433 8.09419 0.01 1 72 0
6774 311.377 8.10915 0.01 1 93 0
6786 306.151 7.73478 0.01 1 43 0
6810 304.152 7.73478 0.01 1 43 0
6818 304.152 7.73478 0.01 1 43 0
6912 306.757 7.97757 0.01 1 44 -0.00773248
6932 304.152 7.73478 0.01 1 44 0
6939 309.911 8.06381 0.01 1 72 0
7001 304.959 7.69782 0.01 1 44 0
7007 311.582 7.75322 0.01 1 72 0
7037 304.959 7.69782 0.01 1 44 0
7041 311.231 7.74698 0.01 1 72 0
7052 305.363 7.77108 0.01 1 44 0.00907344
7106 304.152 7.56161 0.01 1 43 -0.00323164
7128 308.856 7.90066 0.01 1 72 0
7176 309.681 8.5427 0.01 1 72 0
7202 311.582 7.75322 0.01 1 72 0
7207 311.377 8.17262 0.01 1 93 0
7265 306.028 7.77108 0.01 1 44 0
7285 311.231 7.74698 0.01 1 72 0
7300 304.152 7.73478 0.01 1 42 0
7317 311.505 7.77868 0.01 1 72 0
7340 311.051 8.22737 0.01 1 72 0.00467487
7405 308.174 7.98307 0.01 1 72 0
7447 310.001 8.10287 0.01 1 72 3.59714e-05
7450 306.151 7.73478 0.01 1 44 0
7478 305.601 7.73478 0.01 1 42 0
7540 311.65 8.20459 0.01 1 93 0
7555 306.151 7.6931 0.01 1 44 0
7567 307.075 8.07336 0.01 1 72 0
7574 309.964 8.04942 0.01 1 72 0
7597 307.959 8.04942 0.01 1 72 0
7613 309.004 8.5427 0.01 1 72 0
7617 306.151 7.73478 0.01 1 44 0
7626 309.162 7.6531 0.01 1 72 0
7647 306.151 7.74817 0.01 1 43 0
7657 306.222 7.67214 0.01 1 72 0
7659 306.151 7.92545 0.01 1 72 0
7668 304.959 7.7937 0.01 1 44 0
7671 308.578 8.08861 0.01 1 72 0
7675 307.371 8.06216 0.01 1 72 0
7729 304.152 7.73478 0.01 1 43 0
7731 308.174 7.98307 0.01 1 72 0
7751 308.815 8.05504 0.01 1 72 0
7756 311.377 8.20459 0.01 1 93 0
7758 311.95 8.20714 0.01 1 72 0
7777 306.151 7.92545 0.01 1 72 0
7778 306.151 7.73478 0.01 1 44 0
7837 307.285 7.73478 0.01 1 44 -0.00527264
7852 305.363 7.77108 0.01 1 44 0
7874 306.222 7.91589 0.01 1 72 0
7878 308.595 8.15511 0.01 1 72 0
7934 311.813 8.14169 0.01 1 93 0
7940 310.001 7.91446 0.01 1 72 0
8011 307.412 7.69782 0.01 1 43 0
8016 304.152 7.73478 0.01 1 43 0
8041 306.742 7.74817 0.01 1 44 0
8050 310.564 8.00772 0.01 1 72 0
8155 311.744 8.26288 0.01 1 72 0
8157 310.001 8.10287 0.01 1 72 0
8171 309.478 7.80817 0.01 1 72 0
8273 306.151 7.73478 0.01 1 44 0
8276 311.377 8.20459 0.01 1 93 0
8292 304.152 7.73478 0.01 1 43 0
8337 311.813 8.14169 0.01 1 93 0
8338 311.377 8.33725 0.01 1 93 0.00189814
8343 311.744 8.26288 0.01 1 72 0
8346 310.375 8.04942 0.01 1 72 0
8413 308.647 8.08928 0.01 1 72 0
8425 310.001 8.10287 0.01 1 72 0
8442 304.959 7.69782 0.01 1 44 0
8448 311.377 8.20834 0.01 1 94 0
8451 308.615 8.05504 0.01 1 72 0
8471 306.151 7.92545 0.01 1 72 0
8494 304.959 7.69782 0.01 1 43 0
8503 306.151 7.73478 0.01 1 42 0
8552 313.901 8.20459 0.01 1 93 0
8572 307.762 8.05798 0.01 1 72 0
8639 306.151 7.92545 0.01 1 72 0
8643 304.959 7.72707 0.01 1 43 0
8645 308.174 7.98307 0.01 1 72 0
8652 309.681 8.5427 0.01 1 72 0
8655 306.151 7.73478 0.01 1 44 0
8693 311.051 8.22737 0.01 1 72 0
8700 305.135 7.73478 0.01 1 44 0
8702 305.601 7.73478 0.01 1 42 0
8721 309.811 8.20714 0.01 1 72 0
8725 309.25 8.45232 0.01 1 72 0
8744 311.813 8.14169 0.01 1 93 0
8756 306.151 7.73478 0.01 1 43 0
8764 304.152 7.73478 0.01 1 43 0
8772 306.151 7.74817 0.01 1 44 0
8779 306.151 7.73478 0.01 1 44 0
8788 306.151 7.73478 0.01 1 44 0
8800 311.377 8.17262 0.01 1 93 0
8803 306.028 7.77108 0.01 1 44 0
8808 304.152 7.73478 0.01 1 43 0
8811 311.377 8.20459 0.01 1 93 0
8818 306.151 7.73478 0.01 1 44 0
8833 304.152 7.73478 0.01 1 43 0
8841 306.151 7.88604 0.01 1 44 0
8846 311.227 8.20459 0.01 1 93 0
8857 306.222 7.67214 0.01 1 72 0
8864 312.138 8.26288 0.01 1 72 0
8866 311.377 8.03233 0.01 1 93 0
8892 306.151 7.69782 0.01 1 43 0
8965 306.151 7.73478 0.01 1 44 0
8982 304.152 7.73478 0.01 1 43 0
9000 309.657 8.05855 0.01 1 72 0
9002 306.222 7.67214 0.01 1 72 0
9036 304.959 7.69782 0.01 1 43 0
9119 311.377 8.20459 0.01 1 95 0
9123 306.151 7.97757 0.01 1 44 0
9132 306.151 7.88604 0.01 1 43 0
9136 306.151 7.69782 0.01 1 44 0
9147 306.151 7.69782 0.01 1 42 0
9192 304.959 7.69782 0.01 1 44 0
9203 311.65 8.20459 0.01 1 93 0
9218 306.151 7.69782 0.01 1 43 0
9249 310.351 8.02216 0.01 1 72 0
9254 306.883 8.09417 0.01 1 72 0.00654125
9277 304.959 7.69782 0.01 1 43 0
9316 310.001 8.00772 0.01 1 72 0
9322 306.151 7.73478 0.01 1 42 0
9336 306.151 7.70588 0.01 1 44 0
9351 304.152 7.67361 0.01 1 43 0
9392 309.162 7.6531 0.01 1 72 0
