max_pf 102 min_pf 32
individual T0 sigma disp_rate r0 patch_no mut_eff
12 302.424 8.24092 0.01 1 34 0
118 309.251 8.17375 0.01 1 72 0
145 309.448 8.001 0.01 1 72 0
274 316.305 8.04329 0.01 1 102 -0.0150785
292 304.822 8.24092 0.01 1 34 0
335 317.049 8.2488 0.01 1 100 0
342 316.597 8.26544 0.01 1 101 0
357 319.615 8.2488 0.01 1 101 0
401 302.851 8.24092 0.01 1 34 0
432 302.424 8.24092 0.01 1 34 0
434 315.739 8.26544 0.01 1 100 0
530 307.274 8.35023 0.01 1 72 0
550 307.95 7.75148 0.01 1 72 0
552 305.417 8.24092 0.01 1 34 0
575 306.009 7.849 0.01 1 72 0
619 309.448 8.001 0.01 1 72 0
642 317.049 8.2488 0.01 1 100 0
647 315.739 8.36847 0.01 1 100 0
695 309.29 8.05047 0.01 1 72 0
698 308.776 8.27462 0.01 1 72 0
708 307.013 8.26905 0.01 1 72 0
711 301.242 8.17483 0.01 1 34 0
722 302.424 8.24092 0.01 1 34 0
738 303.535 8.24092 0.01 1 34 0
743 309.537 8.21401 0.01 1 72 1.29193e-05
761 318.168 8.2488 0.01 1 102 0
792 310.618 8.16887 0.01 1 72 0
848 302.424 8.24092 0.01 1 34 0
939 307.373 7.97737 0.01 1 72 0
968 308.941 7.68235 0.01 1 72 0
977 302.424 8.24092 0.01 1 32 0
1037 304.822 8.14371 0.01 1 34 -0.00150218
1081 318.168 8.2488 0.01 1 100 0
1108 302.424 8.24092 0.01 1 34 0
1123 310.096 7.96017 0.01 1 72 0
1171 306.114 7.97737 0.01 1 72 0
1197 307.107 8.15235 0.01 1 72 0
1237 309.27 7.62515 0.01 1 72 0
1288 308.498 8.09402 0.01 1 72 0
1312 309.629 8.05817 0.01 1 72 0
1327 302.424 8.24092 0.01 1 34 0
1365 315.739 8.28349 0.01 1 100 0
1388 310.096 7.95467 0.01 1 72 0
1528 308.651 8.31048 0.01 1 72 0
1560 319.615 8.16181 0.01 1 102 0
1583 303.097 8.3078 0.01 1 34 0
1780 303.73 8.24092 0.01 1 34 2.44193e-05
1831 318.168 8.2488 0.01 1 100 0
1874 305.417 8.24092 0.01 1 34 0
1896 302.424 8.24092 0.01 1 34 0
1903 316.597 8.26544 0.01 1 101 0
1972 317.325 8.04329 0.01 1 100 0
2003 308.498 8.09402 0.01 1 72 0
2151 307.854 8.17742 0.01 1 72 0
2175 317.325 8.04329 0.01 1 100 0
2191 308.467 7.95107 0.01 1 72 0
2195 310.096 7.96017 0.01 1 72 0
2207 309.448 8.001 0.01 1 72 0
2243 318.168 8.2488 0.01 1 100 0
2278 308.76 7.78206 0.01 1 72 0
2340 316.974 8.26544 0.01 1 100 0
2345 315.739 8.36847 0.01 1 100 0
2368 303.097 8.24092 0.01 1 34 0.0167817
2410 309.537 8.09162 0.01 1 72 0
2469 301.242 8.17483 0.01 1 33 0
2472 307.432 7.98344 0.01 1 72 0
2632 304.822 8.24092 0.01 1 34 0
2773 315.739 8.28349 0.01 1 100 0
2779 315.223 8.26544 0.01 1 101 0
2859 308.795 8.23911 0.01 1 72 0
2936 318.168 8.2488 0.01 1 100 0
3021 302.424 8.24092 0.01 1 34 0
3042 317.325 8.04329 0.01 1 100 0
3059 302.424 8.24092 0.01 1 34 0
3094 315.1 8.71312 0.01 1 101 0
3108 307.373 7.97737 0.01 1 72 0
3116 303.535 8.24092 0.01 1 34 0
3139 315.739 8.28349 0.01 1 101 0
3140 308.572 7.99361 0.01 1 72 -4.30644e-06
3158 308.572 8.07164 0.01 1 72 0
3201 316.975 8.34963 0.01 1 102 0
3216 302.424 8.24092 0.01 1 34 0
3265 302.424 8.24092 0.01 1 34 0
3279 309.29 8.0741 0.01 1 72 0
3306 316.597 8.39008 0.01 1 101 0
3320 304.301 8.45057 0.01 1 34 0.00356034
3324 310.322 8.19248 0.01 1 72 0.000428587
3418 318.168 8.2488 0.01 1 100 0
3430 309.537 8.09162 0.01 1 72 0
3489 307.708 8.17742 0.01 1 72 0
3512 307.013 8.26905 0.01 1 72 0
3620 317.243 8.26544 0.01 1 101 0
3696 304.822 8.24092 0.01 1 34 0
3786 306.488 8.0571 0.01 1 72 0
3804 308.76 8.07844 0.01 1 72 0
3825 308.467 7.95107 0.01 1 72 0
3882 306.488 8.0571 0.01 1 72 0
4101 306.327 7.89604 0.01 1 72 0
4180 306.656 8.12666 0.01 1 72 0
4246 302.52 8.24092 0.01 1 33 -0.00105371
4330 302.424 8.24092 0.01 1 34 0
4332 302.424 7.96864 0.01 1 34 -0.00489552
4390 317.325 8.2488 0.01 1 100 0
