 time_step hot_mut_eff q_25_hot_br_mut_eff q_75_hot_br_mut_eff hot_wr_mut_eff q_25_hot_wr_mut_eff q_75_hot_wr_mut_eff cold_mut_eff q_25_cold_br_mut_eff q_75_cold_br_mut_eff cold_wr_mut_eff q_25_cold_wr_mut_eff q_75_cold_wr_mut_eff
13 2026.0 0.000120997 6.2420975e-05 0.00029556449999999996 1.9210076548688325e-06 7.83455787270783e-07 3.880436281102501e-06 9.920435e-05 5.654245e-05 0.000178054 1.7627520342348828e-06 7.172297756582062e-07 3.7748057798410298e-06
14 2028.0 0.000120938 5.46016e-05 0.000256926 1.84376437951994e-06 5.056487127094031e-07 3.901850342767991e-06 9.58816e-05 4.602595e-05 0.00017544262749999998 1.7297488547628257e-06 7.169140849358775e-07 4.8591032128465815e-06
15 2030.0 0.00012509499999999998 5.2716575e-05 0.00028345 1.7770299314409907e-06 4.98510104633756e-07 4.070038105524268e-06 0.0001150964 5.3834175000000005e-05 0.0001980735 1.6042585394058297e-06 6.179837898582972e-07 4.6257682263704045e-06
16 2032.0 0.000117928 6.194412499999999e-05 0.00033904599999999997 2.786813353944506e-06 5.187774150344622e-07 5.298983814210574e-06 0.000120327 6.433949999999999e-05 0.00025732425 2.053763210180473e-06 7.160759925183542e-07 3.964105650471158e-06
17 2034.0 0.00012923050000000002 5.7008124999999996e-05 0.0003627985 2.7960761414581855e-06 6.004532326652259e-07 5.122929176080261e-06 0.0001197535 6.0386875e-05 0.000333611 2.204910999280283e-06 7.756429529664417e-07 4.143041736862339e-06
18 2036.0 0.000138804 6.2745075e-05 0.00037349374999999995 2.486034711645403e-06 6.561959709677504e-07 5.648001158443016e-06 0.00014151649999999999 4.89354e-05 0.000331957 2.213495586136253e-06 9.80325454668146e-07 3.972629486124513e-06
19 2038.0 0.000120744 5.9124075e-05 0.0003627985 1.8828890742272888e-06 6.569206621952718e-07 5.347615858356024e-06 0.000146642 7.1931625e-05 0.00029853375 2.3934856537421203e-06 9.754418269563026e-07 5.0020945919248985e-06
20 2040.0 0.000132114 7.02961e-05 0.00029959175 1.3430986795115468e-06 3.874789278729564e-07 3.961318397008721e-06 0.000145756 6.425755e-05 0.00023601200000000002 2.833095872522283e-06 9.21278639533124e-07 5.178860879917593e-06
21 2042.0 0.000138633 7.03558e-05 0.00040089325 2.1117496885987518e-06 6.046351595922368e-07 4.863984614147762e-06 0.0001764445 7.673725e-05 0.00044351825000000004 2.783818577909192e-06 8.524407984649539e-07 5.242310725292671e-06
22 2044.0 0.00015901 9.482735e-05 0.0003801955 2.363597694324472e-06 5.784066276152059e-07 7.079136864383142e-06 0.0001994595 6.9137675e-05 0.00043581399999999997 2.697198130355649e-06 7.70118376674903e-07 5.101175247488863e-06
23 2046.0 0.000149533 8.563325e-05 0.0003686845 2.430093583729229e-06 6.174900792539962e-07 5.606487873569233e-06 0.00021407 7.528065e-05 0.0004741625 2.6952527560003655e-06 9.933636250373177e-07 6.087738700987267e-06
24 2048.0 0.000188887 0.00011032085 0.000461049675 2.67921355632959e-06 9.164857654694143e-07 4.837475882138946e-06 0.00024405150000000002 0.0001015812 0.0005051082500000001 3.28177530235437e-06 1.5255128072559615e-06 6.490071184611583e-06
25 2050.0 0.000176892 0.00010043005 0.00039803224999999996 2.256029424041226e-06 7.8991931330454e-07 5.402752891350816e-06 0.00021389899999999998 0.00012817999999999998 0.0006089435 3.2094508305206357e-06 1.5560340413987799e-06 6.296818904831343e-06
26 2052.0 0.000231281 0.000105373475 0.0005420667499999999 2.309627918789599e-06 7.407314715307165e-07 8.820762451261015e-06 0.00018223399999999998 0.000128164925 0.00043602275000000003 3.5277742789518897e-06 1.915449670849489e-06 6.16246698929218e-06
27 2054.0 0.000179991 0.000109777 0.00052360825 2.1066421425630004e-06 8.059763473128153e-07 8.06020654478192e-06 0.000225529 0.00012978535 0.00048099099999999995 3.313605770677953e-06 1.4550825718657272e-06 6.76259642135714e-06
28 2056.0 0.00024551900000000003 0.000117689525 0.00044448299999999997 2.9262277353714108e-06 6.415443915142664e-07 7.0634743697817766e-06 0.000242889 0.000145774375 0.0006078595 3.717499230978524e-06 1.9350119456723118e-06 7.069730596610523e-06
29 2058.0 0.00024651 0.000113658825 0.00056249625 2.8392815658381374e-06 1.4153668385339313e-06 7.900912939247903e-06 0.0002295525 0.000124633275 0.0005347875 3.7418053121350023e-06 1.963468397884168e-06 6.998498510336108e-06
30 2060.0 0.000247493 0.000101447 0.00081757175 3.893790460106403e-06 1.903336306124631e-06 8.218679390304833e-06 0.0002865195 0.000135637525 0.00062256795 3.6644460679662816e-06 1.6246749558290305e-06 7.969742071229404e-06
31 2062.0 0.000251845 0.00011420625 0.00059635175 3.5736386428952793e-06 2.145893369449006e-06 8.723017018626562e-06 0.00030701964999999996 0.000145047875 0.000546334125 4.482537644273286e-06 1.957363352965388e-06 8.750802260592605e-06
32 2064.0 0.000318572 0.0001333355 0.00088520925 3.705471600457111e-06 2.079876917906165e-06 9.20827765240451e-06 0.000340529 0.00011985385 0.0007219362499999999 4.013125066772847e-06 1.8038429580529444e-06 9.42598081237168e-06
33 2066.0 0.00029855949999999995 0.00012922275 0.00069719175 4.5419601569125134e-06 1.8253173415820775e-06 8.39645269710207e-06 0.00031288 0.0001436325 0.000763543 3.968673215225448e-06 1.3755891887598552e-06 8.37597076618674e-06
34 2068.0 0.000271216 0.00015491255000000002 0.00064112625 4.514198010432414e-06 2.576245820337774e-06 8.755708896448883e-06 0.000298247 0.00014302150000000002 0.000894383 4.186680003557493e-06 1.5775506234246147e-06 9.22602196420997e-06
35 2070.0 0.0003991875 0.00015470375 0.00085548275 4.815519779136556e-06 2.1708237446924717e-06 9.647851694556096e-06 0.000298247 0.00015151500000000002 0.0008914425000000001 4.7408554496343085e-06 2.2373391101850555e-06 1.174908531536845e-05
36 2072.0 0.00033954549999999997 0.000183988375 0.00093259675 4.681674839724146e-06 2.549469716957113e-06 9.593571553915817e-06 0.0003795175 0.00012922275 0.0007491487500000001 5.003428740504944e-06 1.9403432095281193e-06 1.0826699784360349e-05
37 2074.0 0.00036861 0.00017851599999999998 0.0008430335 4.884614846191199e-06 2.650477195242297e-06 1.017399615919554e-05 0.00037419799999999996 0.0001672285 0.0009256199999999999 4.6857111470832114e-06 1.6433899670663916e-06 1.0723319811121972e-05
38 2076.0 0.000353709 0.0001731665 0.00066804225 4.200867918764981e-06 1.7244315674403466e-06 9.478101907715468e-06 0.000439078 0.00019167350000000001 0.00133602 4.785293779824461e-06 1.8648248780378727e-06 1.080176254729041e-05
39 2078.0 0.0003945456 0.000198517 0.0007966494999999999 3.7643303644904564e-06 1.265681791309637e-06 9.028957948346746e-06 0.0004500525 0.000176966 0.00115485425 4.693773022610681e-06 2.5909638875276764e-06 1.1485710856347196e-05
40 2080.0 0.0003975335 0.00018093 0.000811059 3.884985127386527e-06 1.4997233470521121e-06 1.0177193192676193e-05 0.000489905 0.00014994675 0.0013210535000000002 4.696222918482047e-06 2.882525260125481e-06 1.2915672424556077e-05
41 2082.0 0.000517346 0.000195913 0.0009188845 3.4935477311998237e-06 1.3282399040169141e-06 9.058503099930883e-06 0.000615001 0.00025235475000000003 0.0014747775 5.037551458884213e-06 2.8062807431582934e-06 1.3748797173244768e-05
42 2084.0 0.000424214 0.00018154475 0.00089626425 3.7831566183287293e-06 1.263559238625238e-06 8.899762725138633e-06 0.00051786 0.0002658701725 0.0012194375 6.643271431211652e-06 3.0377229637189405e-06 1.4144841070877836e-05
43 2086.0 0.000334367 0.00015674175 0.000722248 5.10679833372316e-06 1.816816209920737e-06 9.899471150197969e-06 0.0005132335 0.00023212625 0.001257335 6.489247891155256e-06 3.1114968779091156e-06 1.390955018979137e-05
44 2088.0 0.000370488 0.000183985 0.0011092497500000001 5.2347075603873985e-06 2.1676650096608534e-06 9.13207970087819e-06 0.0005523710000000001 0.000289887 0.00131723775 6.82162827073423e-06 3.441826848134594e-06 1.5339974423622713e-05
45 2090.0 0.0003786235 0.00018154475 0.0012882549999999999 5.637037629143386e-06 2.9717878071324256e-06 9.895959827046286e-06 0.000517815 0.0003037415 0.0013076155 7.259392463167808e-06 3.347118697471307e-06 1.628750121577123e-05
46 2092.0 0.00042963 0.00017751 0.00109727325 6.051804091959232e-06 2.8253714374764524e-06 1.0565102016918697e-05 0.000564508 0.00030235575 0.0013592565 8.243617315911937e-06 3.5671588222358307e-06 1.538030861289401e-05
47 2094.0 0.000489384 0.00018367575 0.001378695 7.213087796307163e-06 2.80959884797445e-06 1.174518959475552e-05 0.000580199 0.00031996499999999996 0.0015243525 8.388582289827267e-06 3.7100577298172044e-06 1.6116683450937767e-05
48 2096.0 0.000513613 0.0002102255 0.0012994632500000001 6.340818500213039e-06 2.071572260091733e-06 1.2688510827086217e-05 0.000668183 0.00033807 0.00210441 8.024843759015357e-06 5.097143638692927e-06 1.6879445548914358e-05
49 2098.0 0.00037472 0.000192701775 0.00115394775 7.195135407621021e-06 1.7506689447307421e-06 1.2768585211259406e-05 0.000628069 0.00031246599999999996 0.00149808625 8.424699144327031e-06 4.395734764574434e-06 1.643713869392057e-05
50 2100.0 0.000403196 0.000162173 0.0012016015 8.604534246141085e-06 2.107563317254009e-06 1.7145833889156073e-05 0.000535846 0.0002888665 0.0011259525000000001 9.17411014402349e-06 4.688971866885076e-06 1.6069337871986202e-05
51 2102.0 0.000430226 0.00019998474999999999 0.0014123292500000002 9.450303120924907e-06 2.6374870993831685e-06 1.6764382220648372e-05 0.000451557 0.00027449425 0.00101564675 8.251173251118136e-06 4.005404693722096e-06 1.59641484982976e-05
52 2104.0 0.000409864 0.00020528225000000002 0.00133802625 9.128543790182603e-06 3.665330973332467e-06 1.8302536704692863e-05 0.0006415995 0.0002961045 0.0012848815 8.998170522414376e-06 5.014137294013648e-06 1.5982239561875864e-05
53 2106.0 0.000397511 0.0002554395 0.00103391875 9.190013187611029e-06 3.2161700462821774e-06 1.9355362721443156e-05 0.0006925165 0.00032014037500000003 0.0011914635 8.823150419735222e-06 4.921028008815337e-06 1.799771190907648e-05
54 2108.0 0.0005134194999999999 0.00027991824999999996 0.00146678975 9.021211012691306e-06 2.845471382483182e-06 1.8005286893005244e-05 0.000611827 0.0002962425 0.0013441087500000001 1.0371549860804537e-05 5.744279063751567e-06 1.7373904455125545e-05
55 2110.0 0.000497729 0.00025062624999999997 0.0014415172499999999 8.777330069046054e-06 2.9214741501896244e-06 1.7133003303598945e-05 0.00069958 0.00030655799999999996 0.00156189 1.1742380186826337e-05 5.773455563406394e-06 1.9032663611441904e-05
56 2112.0 0.0005266814999999999 0.00024671899999999995 0.001398865 8.432911590403603e-06 2.99544847425187e-06 1.527663105844339e-05 0.000573367 0.00029519225 0.00133109325 1.0690698717496241e-05 5.921686010707098e-06 2.157304321444512e-05
57 2114.0 0.000519753 0.00028942925 0.0013220145 6.796530442136801e-06 2.5108792022038043e-06 1.7416183381943146e-05 0.000615001 0.000330072 0.0015951475 9.771101277921262e-06 5.813330924514368e-06 2.1946295768821032e-05
58 2116.0 0.000537276 0.000209767375 0.00104809275 6.221345459287706e-06 2.128161587451621e-06 1.5296598732898442e-05 0.000728369 0.00037762924999999996 0.001567855 1.0669117245961611e-05 5.10844315011522e-06 2.1768213209301138e-05
59 2118.0 0.0007370115 0.0002693235 0.00132741525 7.335056077477676e-06 3.246278865324928e-06 1.592146016788585e-05 0.000698149 0.00040038325 0.0012954400000000001 1.2094062216595142e-05 5.247427792581227e-06 2.4458685781663528e-05
60 2120.0 0.000708751 0.00024357425 0.00173300885 7.697867762602122e-06 3.180867826908047e-06 1.6860208144431284e-05 0.0007084755 0.000367757 0.00129372725 1.2291000948644619e-05 5.657816487117838e-06 2.474887649984473e-05
61 2122.0 0.0005887819999999999 0.00026425725000000003 0.00203275 6.935694921108363e-06 2.8379732123739362e-06 1.7772725706313475e-05 0.00067322 0.00037742449999999996 0.0012548437499999999 1.212503588466409e-05 6.744269423558482e-06 2.1921556592700527e-05
62 2124.0 0.000614494 0.000261009 0.0021303915 8.822590180024215e-06 3.3261112342689767e-06 1.938545974329288e-05 0.000698149 0.000412259 0.00159008025 1.2420477800716072e-05 7.052666883287329e-06 2.1582951299925286e-05
63 2126.0 0.0006253344999999999 0.00031974900000000003 0.0021529675 1.0550617995255253e-05 3.56917040960089e-06 1.89515768904667e-05 0.000858493 0.00041921775 0.0018634625 1.3416248555407378e-05 7.756056394120375e-06 2.2832746361639892e-05
64 2128.0 0.0008821795 0.0003953205 0.00237324725 1.0632308634187002e-05 3.272809277231571e-06 1.8141012633988204e-05 0.00102282 0.00048355025 0.00221777 1.4058679094487148e-05 7.997836295800878e-06 2.592723023128814e-05
65 2130.0 0.0007545205 0.000321273 0.0025678075 1.1278739370701663e-05 4.161426873645742e-06 1.959660593146692e-05 0.0009316055 0.000568079 0.00187566 1.3537024746037528e-05 8.314024185765304e-06 2.5579755971259733e-05
66 2132.0 0.00085950675 0.0004013625 0.0026456512499999996 1.2011611787641547e-05 4.579214758845535e-06 2.059951336630733e-05 0.00079186625 0.00051517225 0.0015663687499999999 1.4951881209983621e-05 8.304932673853133e-06 2.4296023887211225e-05
67 2134.0 0.000865407 0.00045751 0.0025786575 1.2312639289387236e-05 5.067863702463116e-06 2.1663973700195944e-05 0.00108093 0.0005015880000000001 0.0019803349999999997 1.3241479577407657e-05 8.294636031997695e-06 2.229700297045665e-05
68 2136.0 0.000944912 0.00044179699999999996 0.002460589 1.2104144491119905e-05 4.13984516404746e-06 2.108160191075721e-05 0.0012238599999999998 0.0005725432500000001 0.0028076025 1.667811460171175e-05 9.427255624559566e-06 2.385316000373089e-05
69 2138.0 0.0008333995 0.0004544855 0.00226157 1.2801862324711144e-05 4.234957166782566e-06 2.111025371713561e-05 0.0010072899999999999 0.000633769 0.0020823025 1.5129969696396841e-05 9.76387028530961e-06 2.465442024281321e-05
70 2140.0 0.00095211 0.0004464685 0.00239581425 1.1592586897665471e-05 5.234567951243055e-06 2.1506283001028506e-05 0.0011416205 0.000674017 0.0024096424999999998 1.6338336661876757e-05 9.297387679030462e-06 2.5850711915901337e-05
71 2142.0 0.0007834195 0.00035473350000000004 0.00238391925 1.0130094175674001e-05 3.831610055493746e-06 2.0481812050591435e-05 0.001211784 0.000680946 0.002488555 1.6664979955280817e-05 9.192361245041695e-06 2.4102279678935353e-05
72 2144.0 0.000768393 0.00040901075 0.002731945 7.4088772639289865e-06 3.8498006553985395e-06 2.3736799262967924e-05 0.001099417 0.00061024 0.00198426 1.6297808945498352e-05 8.466528306501695e-06 2.7734260735631876e-05
73 2146.0 0.000748403 0.00043669 0.002175008375 1.0751355074416988e-05 3.6629266495468844e-06 2.5129757901707674e-05 0.00105616 0.000649281 0.0022148274999999997 1.91129927218778e-05 1.1648801186245881e-05 2.8232866026298048e-05
74 2148.0 0.000815686 0.000468170125 0.0025438882249999998 1.2067643595474008e-05 5.004977911091868e-06 2.2113904823649108e-05 0.0009613705 0.00051920125 0.0019023407500000002 1.848530902125644e-05 1.3224081292293607e-05 2.997822097865429e-05
75 2150.0 0.0005739855 0.00036337625000000003 0.0018505700000000002 1.1904656732713179e-05 4.181104558621929e-06 2.1536020010423103e-05 0.00112371 0.00061864775 0.0020221585 2.159360553811447e-05 1.3838523923169326e-05 3.1233779249903466e-05
76 2152.0 0.0007354395 0.00038125400000000003 0.001973115 1.1664635723213313e-05 4.775506201135148e-06 2.246651625511268e-05 0.00102174 0.0005408710000000001 0.0023811875 2.191101558524028e-05 1.1991688250369766e-05 3.7164172544180365e-05
77 2154.0 0.0007978975 0.000438858 0.0019330562500000001 1.1103707588224638e-05 5.265548602061242e-06 2.338912010034597e-05 0.0010307 0.0005917400000000001 0.002403515 2.2188038640074594e-05 1.2254905359519406e-05 3.3221034208681094e-05
78 2156.0 0.0008975344999999999 0.00035804525 0.0019400475 1.1689084838097647e-05 4.0656394604245745e-06 2.0976813907911043e-05 0.00103568 0.0006236062499999999 0.002227375 1.9547808533947864e-05 1.2432400987141704e-05 3.5513393256037174e-05
79 2158.0 0.0008975344999999999 0.0004177095 0.0017990562500000001 1.1342525887736225e-05 3.8026353815590576e-06 2.1532688445681383e-05 0.00112882 0.0005848559999999999 0.00209536225 2.08880939851527e-05 1.2877610229546733e-05 3.7209255271696545e-05
80 2160.0 0.000927538 0.00045578575 0.002149395 1.3038810613427598e-05 5.948443260435195e-06 2.8524651453265335e-05 0.0009252055000000001 0.0005460975 0.0023146499999999997 2.065232539428241e-05 1.4956867258842764e-05 3.524681665954188e-05
81 2162.0 0.0008135740000000001 0.00040087499999999997 0.00187594 1.5093095494232553e-05 6.686814050573635e-06 2.776392475471108e-05 0.0012992400000000001 0.000573203 0.0028354075 2.369566104317202e-05 1.3630985850041736e-05 3.5605521620276726e-05
82 2164.0 0.000911116 0.000459868625 0.00196245 1.1767774710313657e-05 4.769456720696023e-06 2.824955848892834e-05 0.0012992400000000001 0.0005932637499999999 0.0025578075000000002 2.6743984146537062e-05 1.2048279424449769e-05 3.498757272604278e-05
83 2166.0 0.0009595789999999999 0.000461507625 0.002122085 1.219884362140091e-05 6.251416427009308e-06 2.6839932048612286e-05 0.001170555 0.0006714465 0.0024430775 2.2170595446153433e-05 1.6572380312180487e-05 3.580453005409897e-05
84 2168.0 0.00111249475 0.000578057 0.0025000737500000003 1.6339869663086493e-05 7.303997129348806e-06 2.6566468533088394e-05 0.001009843 0.0006235094999999999 0.0021935225 2.3449683836151e-05 1.3923579767836137e-05 3.983224307385348e-05
85 2170.0 0.0011205965 0.0005358736250000001 0.00256008 1.5019995788624116e-05 7.052630640618423e-06 2.7387714359060435e-05 0.0010878 0.00058766425 0.0023822975 2.481897601531099e-05 1.3359726618214211e-05 3.8966054796543855e-05
86 2172.0 0.0014403975000000001 0.000632853875 0.0025833775 1.718916560757617e-05 7.75997264216838e-06 2.7412631154804457e-05 0.0009390265000000001 0.00060703975 0.0018852732500000001 2.4854793854035418e-05 1.4475166223538551e-05 4.567610914667782e-05
87 2174.0 0.0011687335 0.00048832225 0.00268471 1.5674584774614853e-05 7.499297881210015e-06 2.7767935064096906e-05 0.0009277529999999999 0.000692196 0.00184346 2.8729548841180114e-05 1.563842917833828e-05 4.350549162506741e-05
88 2176.0 0.001003816 0.00053356225 0.00240401 1.4310070925385773e-05 8.188799063208835e-06 2.6687533584910337e-05 0.0009456404999999999 0.00071081475 0.0020199700000000003 2.86042602261173e-05 1.5850823426370192e-05 4.430831462807066e-05
89 2178.0 0.00111356 0.000580065 0.00236691 1.6475871624004202e-05 7.989748047258106e-06 2.4458191991532605e-05 0.000937834 0.0006771722500000001 0.0018155875 2.5660871195834916e-05 1.3019759774786547e-05 4.5526300907053314e-05
90 2180.0 0.00112242 0.00057143725 0.002706795 1.5415962101320803e-05 8.025891615418177e-06 2.9417748618186403e-05 0.00101185 0.0006214079999999999 0.001870045 2.906740174520788e-05 1.289290493977484e-05 4.515329048439561e-05
91 2182.0 0.00128956625 0.00063782575 0.00261882125 1.5186123712430133e-05 8.2926054734966e-06 3.394835484827677e-05 0.0010915 0.0006589664999999999 0.001967615 2.9690596247339898e-05 1.4226639640380226e-05 4.725624195537427e-05
92 2184.0 0.001055659 0.0005711690000000001 0.0022044125 1.4702485683403173e-05 8.560202162658205e-06 3.217753944464047e-05 0.00108565 0.0006791577499999999 0.00219235825 3.102249853315402e-05 1.5939971829884752e-05 4.764383013169933e-05
93 2186.0 0.0010482730000000002 0.0005132445 0.002313285 1.500480461073153e-05 7.886257165405523e-06 3.345048675162059e-05 0.0010310945 0.0006722622499999999 0.00220307 3.074181731677905e-05 1.5310438152822656e-05 4.8031141880112166e-05
94 2188.0 0.00100648 0.0006021185 0.002517563 1.5546419004931944e-05 8.556031841835874e-06 3.449894656247607e-05 0.00092864 0.00071892525 0.0021923100000000003 3.139979810095285e-05 1.4590700254908518e-05 4.516702021260134e-05
95 2190.0 0.0009060485 0.0005456805 0.0020569182500000003 1.69678367403132e-05 9.222983723956026e-06 3.269318531748511e-05 0.0010117964999999999 0.0007722612500000001 0.0024048575 2.9528913894262207e-05 1.5650141754601514e-05 4.786954736418357e-05
96 2192.0 0.0010599215 0.0007514094999999999 0.0031151524999999997 1.638842700618135e-05 8.68891466573537e-06 2.946317196326005e-05 0.001045384 0.0007655135 0.0022329949999999998 2.719366869290441e-05 1.762189937107276e-05 4.344102250214251e-05
97 2194.0 0.000993952 0.0006571190000000001 0.0030872499999999997 2.0617816597506495e-05 8.972995102037546e-06 3.32057100663691e-05 0.001230525 0.0008344205000000001 0.00235255 2.9458938601176228e-05 2.0150436227215332e-05 4.96777069803835e-05
98 2196.0 0.001180128 0.0006121620000000001 0.0030526750000000004 2.2533314523528867e-05 1.1383691459561728e-05 3.565400796750246e-05 0.00133213 0.00101821 0.00265593 3.1397478113193416e-05 2.1870496711137274e-05 5.071926745107598e-05
99 2198.0 0.00106731 0.000541523 0.0025105175 2.023092043392202e-05 8.296315776740744e-06 3.379446712961805e-05 0.00150758 0.0008799435 0.0027443325 3.076188858472725e-05 2.0072439467100884e-05 5.176297738433889e-05
100 2200.0 0.00131061 0.000628121 0.003293695 2.041408662180399e-05 8.546989306460862e-06 3.6692468905898024e-05 0.001329425 0.00088811 0.0023639100000000003 3.6241403565309935e-05 1.6762771904844395e-05 5.1035652115048486e-05
101 2202.0 0.00132412 0.0005886185 0.0028223 2.0087721868521717e-05 8.317852413410723e-06 3.345562464782803e-05 0.001205905 0.0007727815 0.0026225750000000003 3.286311274269957e-05 1.9915679703868345e-05 4.771635488414398e-05
102 2204.0 0.001115615 0.0006294917500000001 0.0028887649999999997 1.7423836423486562e-05 8.756531450990798e-06 3.373947957594874e-05 0.0016787450000000002 0.000851675 0.00277283 3.369390130078075e-05 1.8668265841146817e-05 4.6727891064035344e-05
103 2206.0 0.00111215 0.00060994595 0.003228165 1.9964152924797002e-05 9.642925887489015e-06 3.612521500175075e-05 0.0014067749999999999 0.00082922 0.0031945899999999998 3.26272105545847e-05 1.721391225209301e-05 4.908483521263318e-05
104 2208.0 0.00126772 0.0007152557500000001 0.0032807970000000002 1.855586781949585e-05 1.1423214312179811e-05 3.589508149970798e-05 0.00159583 0.0008318760000000001 0.00374898 3.0172023397040007e-05 1.9078453886715548e-05 5.052304308770661e-05
105 2210.0 0.001552385 0.0007665524999999999 0.00399946 1.9352267825780996e-05 1.0969349642926814e-05 3.452255149217862e-05 0.001598449 0.00092868125 0.0029866399999999996 3.448898893367609e-05 2.3476120837553177e-05 5.210830608253339e-05
106 2212.0 0.001111074 0.00064209475 0.00306066575 2.072247518287324e-05 1.1481156362571783e-05 3.4943756657373985e-05 0.00201982 0.001060921 0.0035084525 3.5793398983160307e-05 2.4124381378798735e-05 5.149818661492871e-05
107 2214.0 0.00144987 0.0007323697499999999 0.003040455 2.3076909780163776e-05 1.1655479201418949e-05 3.4720525196896565e-05 0.001615727 0.0010810437499999999 0.0027369350000000002 3.6131261867906344e-05 2.461427871707657e-05 5.312688304014016e-05
108 2216.0 0.001918616 0.0006424935 0.0042193809999999995 2.26576474172538e-05 1.2793133451979869e-05 4.547916258006664e-05 0.00139314 0.000980973 0.002811663 3.5584205680912e-05 2.6532997869844314e-05 5.8056973937719143e-05
109 2218.0 0.0014926100000000001 0.000794998625 0.0036606875 2.348733944219446e-05 1.2223081260528249e-05 4.6658074352943086e-05 0.00148822 0.0009556040000000001 0.0027573655 4.085186306100833e-05 2.635884503221061e-05 6.335238955918124e-05
110 2220.0 0.00143189225 0.0007894 0.00433362 2.692812535700063e-05 8.630589250619426e-06 4.3817112999436025e-05 0.00151797 0.001033525 0.002729355 3.8776886330579524e-05 2.4590082139419896e-05 6.0207598572830355e-05
111 2222.0 0.0012813277500000001 0.000778390125 0.0032550557500000002 2.72584257395784e-05 1.3186800756523486e-05 4.023222012997612e-05 0.00146121 0.000944704 0.0034317749999999998 3.8886406868632197e-05 2.2449970109538248e-05 5.839712191814441e-05
112 2224.0 0.001615727 0.00075110375 0.003927175000000001 2.6140704530970493e-05 1.3886640634688726e-05 4.228127558353749e-05 0.00146121 0.000993755 0.00308362 3.6026283787145134e-05 2.363637697715059e-05 5.901492752961512e-05
