max_pf 122 min_pf 3
individual T0 sigma disp_rate r0 patch_no mut_eff
50 288.651 7.70558 0.01 1 5 0
105 289.069 7.73905 0.01 1 5 0
128 286.125 7.79686 0.01 1 5 0
240 288.651 7.70558 0.01 1 4 0
246 288.651 7.70558 0.01 1 5 0
279 331.829 7.86383 0.01 1 121 0
293 286.125 7.96452 0.01 1 3 0
300 310.385 8.97083 0.01 1 72 0
362 288.651 7.50703 0.01 1 5 0
381 286.21 7.96452 0.01 1 5 0
462 288.651 7.70558 0.01 1 3 0
555 329.666 7.94419 0.01 1 121 0
629 290.083 7.73905 0.01 1 4 0
875 290.083 7.73905 0.01 1 4 0
936 309.262 8.42973 0.01 1 72 0
948 290.083 7.94051 0.01 1 5 0
952 287.579 7.70558 0.01 1 5 0
1147 290.083 7.80034 0.01 1 5 0
1170 308.747 7.92605 0.01 1 72 0
1178 287.841 7.70558 0.01 1 5 0
1179 290.083 7.94051 0.01 1 5 0
1258 309.023 7.68105 0.01 1 72 0
1261 288.257 7.59702 0.01 1 5 0
1288 288.651 7.50703 0.01 1 5 0
1455 308.961 7.92078 0.01 1 72 0
1549 287.579 7.70558 0.01 1 5 0
1590 290.083 7.73905 0.01 1 5 0
1596 288.651 7.70558 0.01 1 4 0
1598 288.651 7.55995 0.01 1 4 0
1617 311.497 8.64955 0.01 1 72 0
1625 289.866 7.84477 0.01 1 5 0
1656 288.651 7.50703 0.01 1 5 0
1661 286.8 7.70558 0.01 1 5 0
1691 288.721 7.59702 0.01 1 5 0
1693 288.651 7.70558 0.01 1 4 0
1748 330.994 8.02134 0.01 1 120 0
1765 290.083 7.73905 0.01 1 5 0
1789 288.651 7.70558 0.01 1 5 0
1931 308.034 7.63985 0.01 1 72 0
1960 286.888 7.8944 0.01 1 4 0
2003 288.651 7.70558 0.01 1 4 0
2090 288.651 7.50703 0.01 1 5 0
2109 306.126 7.72795 0.01 1 72 0
2112 287.579 7.70558 0.01 1 5 0
2174 287.579 7.70558 0.01 1 5 0
2248 287.579 7.70558 0.01 1 5 0
2252 287.579 7.70558 0.01 1 4 0
2284 289.47 7.70558 0.01 1 4 0
2289 289.069 7.73905 0.01 1 5 0
2308 286.8 7.70558 0.01 1 5 0
2414 288.651 7.70558 0.01 1 4 0
2520 290.033 7.71533 0.01 1 5 -0.00539431
2562 288.255 7.80015 0.01 1 5 0
2652 309.708 8.57217 0.01 1 72 0
2688 288.651 7.70558 0.01 1 4 0
2732 310.425 8.97083 0.01 1 72 0
3069 288.651 7.70558 0.01 1 5 0
3071 330.994 7.87984 0.01 1 121 0
3110 288.651 7.70558 0.01 1 5 0
3119 287.579 7.70558 0.01 1 5 0
3126 288.651 7.70558 0.01 1 4 0
3148 289.866 7.84477 0.01 1 5 0
3267 288.651 7.70558 0.01 1 3 0
3273 330.994 8.04997 0.01 1 120 0
3312 291.014 7.75325 0.01 1 4 0
3313 309.397 7.80235 0.01 1 72 0
3377 288.651 7.70558 0.01 1 5 0
3394 287.579 7.70558 0.01 1 5 0
3401 286.8 7.70558 0.01 1 5 0
3432 288.651 7.70558 0.01 1 5 0
3444 309.843 7.95852 0.01 1 72 0
3515 330.994 8.01112 0.01 1 120 0
3559 288.504 7.59702 0.01 1 5 0
3567 287.579 7.70558 0.01 1 5 0
3624 290.642 7.34212 0.01 1 5 0
3663 329.666 7.94419 0.01 1 121 0
3684 290.083 7.73905 0.01 1 5 0
3701 288.651 7.70558 0.01 1 5 0
3758 290.083 7.73905 0.01 1 5 0
3907 288.651 7.70558 0.01 1 4 0
3972 290.642 7.50293 0.01 1 5 0
3999 287.579 7.70558 0.01 1 4 0
