max_pf 99 min_pf 39
individual T0 sigma disp_rate r0 patch_no mut_eff
22 303.901 7.88044 0.01 1 41 0
32 316.386 7.55332 0.01 1 98 0
34 303.901 8.03193 0.01 1 40 0
73 307.427 8.27435 0.01 1 72 -0.00179134
97 316.386 7.55332 0.01 1 97 0
102 303.901 8.01326 0.01 1 41 0
123 308.671 8.19162 0.01 1 72 0
157 308.671 8.21559 0.01 1 72 0
164 316.386 7.51313 0.01 1 99 0
176 315.743 7.55332 0.01 1 97 0
185 303.901 8.03193 0.01 1 41 0
208 303.901 8.03193 0.01 1 41 0
253 308.748 8.57188 0.01 1 72 0
256 303.901 8.03193 0.01 1 41 0
273 317.796 7.5472 0.01 1 97 0
325 309.659 8.12648 0.01 1 72 0
367 317.162 7.47035 0.01 1 97 0
378 303.901 8.15441 0.01 1 39 0
391 303.901 8.03193 0.01 1 41 0
400 316.386 7.55332 0.01 1 98 0
426 304.215 8.03193 0.01 1 41 0
428 303.901 8.03193 0.01 1 40 0
434 303.901 8.03193 0.01 1 41 0
442 307.533 8.06655 0.01 1 72 0
454 303.901 8.03193 0.01 1 41 0
474 303.901 8.15441 0.01 1 41 0
485 316.386 7.55332 0.01 1 97 0
494 303.901 7.92867 0.01 1 41 0
513 303.901 8.03193 0.01 1 41 0
523 303.901 8.03193 0.01 1 40 0
545 303.901 8.03193 0.01 1 41 0
553 309.659 8.25129 0.01 1 72 0
567 315.736 7.55332 0.01 1 97 0
676 303.901 8.09645 0.01 1 41 0
690 303.901 8.03193 0.01 1 41 0
717 303.901 8.03193 0.01 1 41 0
725 303.901 8.03193 0.01 1 40 0
732 302.98 8.03193 0.01 1 41 0
737 317.796 7.55332 0.01 1 97 0
741 309.264 8.06655 0.01 1 72 0
747 303.901 8.03193 0.01 1 40 0
758 303.302 8.03193 0.01 1 39 0
762 303.901 8.18001 0.01 1 40 0
768 303.901 8.03193 0.01 1 41 0
821 303.614 8.03193 0.01 1 41 0.00400602
827 303.901 8.14189 0.01 1 40 0
924 303.901 8.03193 0.01 1 40 0
955 317.796 7.58254 0.01 1 97 0
960 303.901 8.03193 0.01 1 41 0
977 314.772 7.55332 0.01 1 97 0
995 306.191 8.13551 0.01 1 72 0
1019 303.901 8.03193 0.01 1 41 0
1022 309.888 7.79035 0.01 1 72 0
1028 303.901 8.03193 0.01 1 41 0
1034 303.901 8.03193 0.01 1 41 0
1038 303.901 8.03193 0.01 1 41 0
1040 303.901 8.15441 0.01 1 40 0
1046 316.386 7.55332 0.01 1 99 0
1067 303.901 8.03193 0.01 1 40 0
1070 303.901 8.03193 0.01 1 41 0
1114 307.365 7.85405 0.01 1 72 0
1163 304.912 7.94436 0.01 1 40 0
1175 307.894 8.21579 0.01 1 72 0
1200 316.386 7.55332 0.01 1 97 0
1208 316.386 7.55332 0.01 1 97 0
1242 303.901 8.03193 0.01 1 41 0
1273 306.849 7.85284 0.01 1 72 0
1331 302.98 8.03193 0.01 1 41 0
1358 303.901 8.03716 0.01 1 41 9.38028e-05
1370 303.217 8.03193 0.01 1 41 0.0231734
1374 306.975 7.99376 0.01 1 72 0
1397 309.659 8.41473 0.01 1 72 0
1403 308.671 8.21559 0.01 1 72 0
1404 303.901 8.03193 0.01 1 39 0
1412 309.659 8.05297 0.01 1 72 0
1416 303.901 8.03193 0.01 1 40 0
1424 314.772 7.47035 0.01 1 97 0
1425 308.593 7.8906 0.01 1 72 0
1508 310.678 8.03408 0.01 1 72 0
1513 304.985 8.03193 0.01 1 40 0
1533 303.901 8.14189 0.01 1 41 0
1642 303.901 7.88044 0.01 1 41 0
1658 316.386 7.55332 0.01 1 97 0
1689 303.302 8.03193 0.01 1 40 0
1693 309.774 8.00295 0.01 1 72 0
1705 303.901 7.93605 0.01 1 41 -0.0017335
1708 307.894 8.21579 0.01 1 72 0
1716 316.386 7.55332 0.01 1 99 0
1724 303.901 8.03193 0.01 1 40 0
1725 303.901 8.03193 0.01 1 41 0
1758 303.901 8.03193 0.01 1 41 0
1763 317.796 7.55332 0.01 1 98 0
1773 314.642 7.62517 0.01 1 97 0
1800 308.412 8.05297 0.01 1 72 0
1809 309.705 8.07749 0.01 1 72 0
1814 303.901 8.03193 0.01 1 41 0
1854 309.978 7.97495 0.01 1 72 -0.000556439
1910 306.566 8.20282 0.01 1 72 -0.000115052
1927 303.901 8.18001 0.01 1 40 0
1990 303.901 7.9703 0.01 1 40 0
1996 303.901 8.03193 0.01 1 41 0
2002 303.901 8.06351 0.01 1 39 0
2008 303.901 7.88044 0.01 1 41 0
2061 303.901 8.03193 0.01 1 40 0
2079 303.901 8.03193 0.01 1 41 0
2083 302.98 8.03193 0.01 1 40 0
2088 303.901 8.03193 0.01 1 41 0
2090 303.901 8.03193 0.01 1 41 0
2112 314.772 7.47035 0.01 1 97 0
2116 309.518 8.05297 0.01 1 72 0
2121 303.901 7.94704 0.01 1 41 0
2128 303.901 8.03193 0.01 1 39 0
2161 303.901 8.18001 0.01 1 41 0
2163 304.912 8.03193 0.01 1 40 0
2206 316.386 7.53967 0.01 1 99 0
2238 304.912 8.03193 0.01 1 40 0
2254 316.386 7.55332 0.01 1 97 0
2258 316.386 7.55332 0.01 1 99 0
2275 310.2 7.72009 0.01 1 72 0
2280 303.901 8.03193 0.01 1 41 0
2289 303.901 8.03193 0.01 1 40 0
2303 303.901 8.03193 0.01 1 41 0
2305 303.901 8.03193 0.01 1 40 0
2362 316.386 7.55332 0.01 1 99 0
2363 308.684 8.22643 0.01 1 72 0
2375 306.212 8.03193 0.01 1 41 0
2401 303.901 8.03193 0.01 1 41 0
2404 303.901 8.08397 0.01 1 41 0
2417 304.912 8.03193 0.01 1 40 0
2420 304.912 8.03193 0.01 1 40 0
2427 303.901 8.03193 0.01 1 41 0
2484 309.144 8.22469 0.01 1 72 0
2520 307.928 8.06655 0.01 1 72 0
2525 307.894 8.04238 0.01 1 72 0
2548 302.5 8.03193 0.01 1 40 0
2566 316.386 7.55332 0.01 1 97 0
2643 308.013 7.73251 0.01 1 72 0
2648 309.659 8.25129 0.01 1 72 0
2661 303.901 8.03193 0.01 1 41 0
2671 307.894 8.27435 0.01 1 72 0
2689 303.901 8.03193 0.01 1 41 0
2700 303.901 8.03193 0.01 1 41 0
2842 303.901 8.03193 0.01 1 41 0
2843 303.901 8.07701 0.01 1 39 0.000815406
2844 303.901 8.03193 0.01 1 41 0
2892 303.901 8.03193 0.01 1 40 0
2908 303.901 8.07623 0.01 1 39 0
2928 303.901 8.15441 0.01 1 41 0
2957 316.386 7.55332 0.01 1 99 0
2961 316.386 7.55332 0.01 1 98 0
2970 314.642 7.60028 0.01 1 97 0
2982 309.544 8.05297 0.01 1 72 0
2983 303.901 8.07623 0.01 1 40 0
3019 302.98 8.03193 0.01 1 41 0
3030 304.912 8.03193 0.01 1 40 0
3059 303.901 8.03193 0.01 1 40 0
3066 316.386 7.55332 0.01 1 99 0
3071 309.596 8.27545 0.01 1 72 0
3097 308.757 8.38307 0.01 1 72 0
3109 302.706 8.03193 0.01 1 41 0
3146 316.386 7.55332 0.01 1 98 0
3150 317.796 7.55332 0.01 1 97 0
3163 303.901 8.03193 0.01 1 41 0
3240 303.901 8.15441 0.01 1 40 0
3261 303.492 8.03193 0.01 1 40 0
3267 307.928 8.06655 0.01 1 72 0
3268 302.98 8.03193 0.01 1 41 0
3310 302.98 8.03193 0.01 1 41 0
3337 303.901 8.03193 0.01 1 40 0
3353 305.865 7.99365 0.01 1 72 0
3358 319.04 7.55332 0.01 1 98 0
3381 303.302 8.03193 0.01 1 40 0
3393 303.901 8.03193 0.01 1 40 0
3407 308.395 7.69906 0.01 1 72 0
3416 308.593 7.60517 0.01 1 72 0
3425 303.901 8.03193 0.01 1 40 0
3430 308.412 8.05297 0.01 1 72 0
3446 303.901 8.03193 0.01 1 41 0
3449 303.725 8.03193 0.01 1 41 0
3492 316.386 7.55332 0.01 1 98 0
3499 303.614 8.03193 0.01 1 41 0
3503 316.386 7.38938 0.01 1 97 0
3523 303.901 8.03193 0.01 1 40 0
3525 303.901 8.03193 0.01 1 41 0
3556 303.302 8.03193 0.01 1 40 0
3566 316.386 7.55332 0.01 1 98 0
3601 307.894 8.21579 0.01 1 72 0
3609 316.386 7.55332 0.01 1 99 0
3646 307.691 8.19803 0.01 1 72 0
3655 311.048 7.75978 0.01 1 72 0
3694 303.901 8.15441 0.01 1 41 0
3696 307.894 8.27435 0.01 1 72 0
3759 303.901 8.07623 0.01 1 40 0
3762 316.386 7.55332 0.01 1 98 0
3778 303.901 8.03193 0.01 1 41 0
3797 307.079 8.1797 0.01 1 72 0
3832 316.386 7.55332 0.01 1 97 0
3850 316.386 7.55332 0.01 1 98 0
3864 303.901 8.03193 0.01 1 40 0
3906 303.901 8.03193 0.01 1 41 0
3936 316.386 7.38938 0.01 1 97 0
3940 304.912 8.03193 0.01 1 41 0
3953 303.302 8.03193 0.01 1 40 0
3962 303.901 8.03193 0.01 1 41 0
3966 309.679 8.2338 0.01 1 72 0
3986 316.386 7.38938 0.01 1 97 0
4001 316.386 7.55332 0.01 1 97 0
4002 307.691 8.21179 0.01 1 72 8.37445e-06
4003 303.901 8.03193 0.01 1 40 0
4008 303.425 7.84823 0.01 1 41 0
4018 306.975 7.76435 0.01 1 72 0
4030 304.912 8.03193 0.01 1 40 0
4031 316.386 7.55332 0.01 1 97 0
4061 307.691 8.19803 0.01 1 72 0
4102 306.212 8.03193 0.01 1 41 0
4112 303.646 8.15441 0.01 1 41 0.00352996
4120 303.901 8.03193 0.01 1 41 0
4150 317.796 7.55332 0.01 1 97 0
4154 303.901 8.03193 0.01 1 39 0
4161 303.901 8.03193 0.01 1 41 0
4174 306.975 7.99376 0.01 1 72 0
4176 303.901 8.03193 0.01 1 40 0
4205 303.901 8.03193 0.01 1 40 0
4208 303.901 8.03193 0.01 1 39 0
4230 303.901 8.03193 0.01 1 41 0
4239 303.901 8.03193 0.01 1 41 0
4283 306.975 7.99376 0.01 1 72 0
4285 306.212 8.03193 0.01 1 41 0
4288 317.796 7.55332 0.01 1 97 0
4289 303.901 7.88044 0.01 1 41 -0.00275122
4320 303.901 8.07623 0.01 1 41 0
4324 303.901 8.03193 0.01 1 40 0
