max_pf 99 min_pf 34
individual T0 sigma disp_rate r0 patch_no mut_eff
8 318.674 7.98919 0.01 1 97 0
45 316.685 8.05939 0.01 1 97 0
86 310.999 8.05951 0.01 1 72 0
96 303.188 8.11668 0.01 1 36 0
216 308.27 8.16021 0.01 1 72 0
279 306.494 7.82976 0.01 1 72 0
291 308.573 8.02623 0.01 1 72 0
333 303.188 8.11668 0.01 1 36 0
340 303.188 8.11668 0.01 1 35 0
359 306.897 8.12746 0.01 1 72 0
362 316.856 7.98919 0.01 1 97 0
388 306.902 8.18797 0.01 1 72 0
412 306.468 7.91517 0.01 1 72 0
420 308.573 8.02623 0.01 1 72 0
429 307.786 7.98729 0.01 1 72 0
471 306.956 8.64438 0.01 1 72 0
501 303.61 8.11668 0.01 1 36 0
525 301.302 8.11668 0.01 1 36 0
527 308.283 8.35057 0.01 1 72 0
529 307.579 7.93068 0.01 1 72 0
549 317.363 7.98919 0.01 1 98 0
587 307.579 8.00966 0.01 1 72 0
629 303.188 8.11668 0.01 1 36 0
681 315.845 8.11697 0.01 1 98 0
712 310.388 8.47725 0.01 1 72 0
758 310.388 8.47725 0.01 1 72 0
768 309.686 8.29411 0.01 1 72 0
775 308.573 8.02623 0.01 1 72 0
784 306.494 7.82976 0.01 1 72 0
848 308.452 7.69173 0.01 1 72 0
866 310.388 8.47725 0.01 1 72 0
882 301.902 8.11668 0.01 1 36 0
967 302.041 8.11668 0.01 1 35 0
978 305.24 8.13891 0.01 1 35 0
983 307.965 8.2607 0.01 1 72 0
999 315.845 8.11697 0.01 1 98 0
1014 303.188 8.11668 0.01 1 35 0
1023 306.956 8.64438 0.01 1 72 0
1034 303.188 8.11668 0.01 1 36 0
1048 308.307 8.05609 0.01 1 72 0
1066 309.378 7.98729 0.01 1 72 0
1094 317.363 8.05939 0.01 1 97 0
1127 304.321 8.11668 0.01 1 35 0
1160 301.029 8.11668 0.01 1 36 0
1168 316.631 8.02242 0.01 1 98 0
1195 317.363 8.1164 0.01 1 97 0
1239 310.388 7.91975 0.01 1 72 0
1241 303.61 8.11668 0.01 1 36 0
1243 307.092 7.74702 0.01 1 72 0
1259 310.904 8.29967 0.01 1 72 0.000134379
1302 311.667 8.44288 0.01 1 72 -0.00299491
1327 307.579 7.93068 0.01 1 72 0
1442 317.363 7.94172 0.01 1 98 0
1513 310.531 7.94624 0.01 1 72 0
1520 310.388 8.20957 0.01 1 72 0
1573 303.188 8.19729 0.01 1 36 0
1598 317.555 7.98919 0.01 1 97 0
1643 307.42 7.91517 0.01 1 72 0
1658 306.371 8.13958 0.01 1 72 0
1680 306.337 8.08955 0.01 1 72 0
1699 308.27 8.16021 0.01 1 72 0
1716 309.777 8.06818 0.01 1 72 0
1739 306.494 7.8582 0.01 1 72 0
1763 317.363 8.05939 0.01 1 98 0
1767 316.631 8.02242 0.01 1 98 0
1782 317.363 7.98919 0.01 1 97 0
1798 307.284 8.02738 0.01 1 72 0
1838 301.739 8.11668 0.01 1 36 0
1887 307.786 7.98729 0.01 1 72 0
1888 305.24 8.22274 0.01 1 35 0
1896 303.561 7.84414 0.01 1 36 0
1929 303.61 8.11668 0.01 1 36 0
1962 308.842 8.068 0.01 1 72 0
1974 317.363 7.98919 0.01 1 97 0
1983 303.188 8.11668 0.01 1 35 0
1987 317.363 7.98919 0.01 1 97 0
1995 317.363 8.05939 0.01 1 97 0
2026 306.902 8.18797 0.01 1 72 0
2057 303.188 8.11668 0.01 1 36 0
2077 307.579 8.25307 0.01 1 72 0
2094 317.363 8.06925 0.01 1 98 0
2096 317.363 7.98919 0.01 1 97 0
2125 302.437 8.11668 0.01 1 36 0
2227 306.544 7.94582 0.01 1 72 0
2267 310.418 8.47725 0.01 1 72 -0.000114322
2296 306.902 8.18797 0.01 1 72 0
2313 316.685 8.05939 0.01 1 97 0
2314 307.579 7.95271 0.01 1 72 0
2315 301.029 8.11668 0.01 1 36 0
2341 303.188 8.11668 0.01 1 36 0
2440 306.902 8.18797 0.01 1 72 0
2450 309.895 7.89867 0.01 1 72 0
2477 308.842 8.068 0.01 1 72 0
2494 303.188 8.11668 0.01 1 36 0
2504 307.786 7.98729 0.01 1 72 0
