max_pf 100 min_pf 30
individual T0 sigma disp_rate r0 patch_no mut_eff
25 301.047 8.15167 0.01 1 32 0.0018862
67 309.692 8.26354 0.01 1 72 0
68 305.333 8.06502 0.01 1 72 0
114 315.765 8.37767 0.01 1 99 0
130 307.039 8.25126 0.01 1 72 0
132 315.765 8.37767 0.01 1 98 0
160 309.706 8.22566 0.01 1 72 0
220 315.765 8.35266 0.01 1 98 -0.000250041
222 309.261 8.0432 0.01 1 72 0
263 301.592 8.04663 0.01 1 32 0
287 309.064 8.05361 0.01 1 72 0
337 310.373 8.22566 0.01 1 72 0
351 310.209 8.22566 0.01 1 72 0.000613868
398 317.124 8.37767 0.01 1 98 0
403 314.546 8.15383 0.01 1 99 0
409 308.384 7.80964 0.01 1 72 0
411 300.694 8.04663 0.01 1 32 0
515 315.972 7.86297 0.01 1 98 0
536 310.667 8.12649 0.01 1 72 0
560 308.572 7.94349 0.01 1 72 0
588 301.962 8.04663 0.01 1 31 0
659 314.158 8.37767 0.01 1 98 0
697 317.124 8.37767 0.01 1 99 0
704 309.579 8.22566 0.01 1 72 0
776 309 8.30557 0.01 1 72 0
784 301.103 8.06384 0.01 1 32 0
841 300.682 8.04663 0.01 1 32 0
934 310.463 7.72987 0.01 1 72 0
943 307.039 8.25126 0.01 1 72 0
966 308.418 7.99156 0.01 1 72 0
1006 301.962 8.04663 0.01 1 31 0
1046 315.765 8.42848 0.01 1 98 0
1082 300.622 8.04663 0.01 1 32 0.020152
1085 300.682 8.04663 0.01 1 32 0
1122 301.128 8.04663 0.01 1 31 0
1220 307.006 8.44622 0.01 1 72 0
1225 308.786 8.17924 0.01 1 72 0
1233 308.712 7.77879 0.01 1 72 0
1245 308.384 7.62375 0.01 1 72 0
1386 300.415 8.04663 0.01 1 32 0
1401 315.765 8.37767 0.01 1 99 0
1414 308.384 7.80964 0.01 1 72 0
1450 314.706 8.2258 0.01 1 98 0
1501 309.104 8.01882 0.01 1 72 -1.4782e-05
1522 314.108 8.09765 0.01 1 98 0
1524 301.592 8.04663 0.01 1 32 0
