max_pf 91 min_pf 49
individual T0 sigma disp_rate r0 patch_no mut_eff
2 309.262 8.102 0.01 1 72 0
5 303.592 8.1086 0.01 1 51 0
8 307.014 8.1086 0.01 1 51 0
35 309.281 7.90438 0.01 1 72 0
45 312.907 8.63708 0.01 1 89 0
53 314.312 8.52639 0.01 1 91 0
74 312.907 8.46161 0.01 1 89 0
77 310.069 7.66877 0.01 1 72 0
101 308.371 7.84604 0.01 1 72 0
103 314.312 8.51086 0.01 1 89 0
109 311.821 7.55848 0.01 1 72 0
118 311.549 7.87616 0.01 1 72 0
119 305.93 8.00334 0.01 1 51 0
121 312.907 8.46161 0.01 1 90 0
128 314.049 8.51086 0.01 1 90 0
134 312.907 8.46161 0.01 1 89 0
143 309.608 8.06343 0.01 1 72 0
160 310.352 7.71316 0.01 1 72 0
162 304.255 8.00334 0.01 1 51 0
179 305.93 8.00334 0.01 1 50 0
200 305.93 8.00334 0.01 1 50 0
206 306.078 8.00334 0.01 1 51 0
209 305.93 8.00334 0.01 1 51 0
242 305.93 8.0127 0.01 1 50 0
254 307.014 8.1086 0.01 1 51 0
260 309.806 8.52795 0.01 1 72 0
295 311.873 8.32769 0.01 1 72 0
313 305.93 8.00334 0.01 1 51 0
333 309.924 7.53851 0.01 1 72 0
355 309.688 7.83394 0.01 1 72 0.000199348
362 305.93 8.00334 0.01 1 51 0
377 310.755 7.6432 0.01 1 72 0
378 313.453 8.62466 0.01 1 89 0
403 314.312 8.51086 0.01 1 90 0
416 307.014 8.1086 0.01 1 50 0
430 305.93 7.89645 0.01 1 50 0
433 314.312 8.51086 0.01 1 90 0
437 309.806 8.52795 0.01 1 72 0
438 308.241 8.13875 0.01 1 72 0
447 308.981 7.76866 0.01 1 72 0
450 308.487 8.19478 0.01 1 72 0
451 305.93 8.00334 0.01 1 50 0
453 314.312 8.51086 0.01 1 89 0
467 314.312 8.39856 0.01 1 90 0
484 308.171 7.86892 0.01 1 72 0
497 309.776 7.74088 0.01 1 72 0
514 312.79 8.29825 0.01 1 91 0
517 312.907 8.46161 0.01 1 91 0
520 312.907 8.46161 0.01 1 89 0
528 309.281 7.90438 0.01 1 72 0
532 312.907 8.46161 0.01 1 90 0
536 305.93 8.00334 0.01 1 51 0
543 305.93 8.00334 0.01 1 50 0
594 312.907 8.46161 0.01 1 89 0
595 312.907 8.46161 0.01 1 91 0
620 312.907 8.46161 0.01 1 91 0
623 307.04 8.1086 0.01 1 51 0
628 305.93 8.00334 0.01 1 51 0
674 308.128 8.13875 0.01 1 72 0
691 312.907 8.64701 0.01 1 89 0
706 311.187 8.01958 0.01 1 72 0
714 312.907 8.46161 0.01 1 90 0
725 309.239 7.88084 0.01 1 72 0
737 314.312 8.51086 0.01 1 89 0
756 308.428 8.22871 0.01 1 72 0
775 314.312 8.51086 0.01 1 89 0
788 312.907 8.46161 0.01 1 90 0
808 309.79 7.91681 0.01 1 72 0
827 305.825 8.00334 0.01 1 50 0
834 311.821 7.55848 0.01 1 72 0
839 314.312 8.51086 0.01 1 89 0
847 305.606 8.1086 0.01 1 51 0
849 308.371 7.84604 0.01 1 72 0
875 307.04 8.1086 0.01 1 51 0
879 307.264 8.08477 0.01 1 72 0
880 305.93 8.00334 0.01 1 51 0
895 312.907 8.46161 0.01 1 90 0
899 305.93 8.00334 0.01 1 51 0
935 312.907 8.46161 0.01 1 91 0
947 312.907 8.46161 0.01 1 91 0
965 312.907 8.46161 0.01 1 91 0
969 305.93 8.00334 0.01 1 50 0
977 308.241 8.13875 0.01 1 72 0
982 305.93 8.00334 0.01 1 50 0
983 308.853 8.28818 0.01 1 72 0
987 312.907 8.42743 0.01 1 89 0
994 307.435 8.08889 0.01 1 72 0
1012 305.93 8.00334 0.01 1 51 0
1025 312.907 8.46161 0.01 1 89 0
1037 314.312 8.51086 0.01 1 89 0
1038 314.312 8.51086 0.01 1 89 0
1050 305.93 8.00334 0.01 1 51 0
1076 312.907 8.46161 0.01 1 90 0
1081 312.907 8.58322 0.01 1 90 0
1086 307.04 8.1086 0.01 1 51 0
1091 305.93 8.00334 0.01 1 51 0
1095 312.907 8.46161 0.01 1 90 0
