max_pf 103 min_pf 24
individual T0 sigma disp_rate r0 patch_no mut_eff
81 310.233 7.97665 0.01 1 72 -0.000137985
123 309.081 8.12531 0.01 1 72 0
150 310.233 8.22211 0.01 1 72 0
171 317.23 8.07569 0.01 1 101 0
193 309.062 8.09617 0.01 1 72 0
196 298.334 8.40501 0.01 1 25 0
367 310.774 8.61997 0.01 1 72 -0.00322823
370 307.585 8.40501 0.01 1 72 0
384 300.256 8.40501 0.01 1 25 0
400 300.256 8.40501 0.01 1 26 0
486 298.334 8.40501 0.01 1 26 0
497 298.334 8.40501 0.01 1 26 0
504 298.119 8.37469 0.01 1 26 0
579 298.334 8.27091 0.01 1 26 -0.00234161
589 298.119 8.43862 0.01 1 26 0
661 298.119 8.37469 0.01 1 26 0
662 317.23 8.07569 0.01 1 101 0
673 300.256 8.40501 0.01 1 26 0
720 309.644 8.17388 0.01 1 72 0
726 310.068 8.27924 0.01 1 72 0
767 316.552 7.99178 0.01 1 102 0
803 315.973 8.02371 0.01 1 102 0.000481673
832 298.334 8.40501 0.01 1 26 0
844 298.334 8.40501 0.01 1 24 0
875 296.786 8.40501 0.01 1 26 0
884 307.457 8.0541 0.01 1 72 0
944 309.081 8.12531 0.01 1 72 0
978 310.384 8.10596 0.01 1 72 0
1065 316.552 7.99178 0.01 1 101 0
1070 298.119 8.40501 0.01 1 26 0
1084 316.735 7.99178 0.01 1 101 0
1091 309.232 8.12531 0.01 1 72 0
1126 316.735 7.99178 0.01 1 102 0
1135 317.525 7.99178 0.01 1 101 0
1154 298.334 8.40501 0.01 1 26 0
1163 315.973 7.99178 0.01 1 102 0
1186 308.681 8.13021 0.01 1 72 0
1288 310.139 7.81727 0.01 1 72 0
1296 309.837 8.46954 0.01 1 72 0
1310 316.552 7.99178 0.01 1 102 0
1320 298.119 8.40501 0.01 1 26 0
1336 298.119 8.40501 0.01 1 25 0
1337 307.585 8.40501 0.01 1 72 0
1406 299.294 8.40501 0.01 1 26 0
1520 310.013 8.15686 0.01 1 72 0
1531 298.119 8.40501 0.01 1 26 0
1544 298.119 8.40501 0.01 1 26 0
1559 298.119 8.40501 0.01 1 26 0
1563 318.872 8.14781 0.01 1 101 0
1566 310.708 8.30957 0.01 1 72 0
1599 298.334 8.40501 0.01 1 26 0
1633 308.252 8.04145 0.01 1 72 0
1676 309.471 8.26766 0.01 1 72 0
1711 298.334 8.40684 0.01 1 25 0
1730 308.435 8.22717 0.01 1 72 0
1736 310.384 8.10596 0.01 1 72 0
1781 308.019 7.94856 0.01 1 72 0
1829 316.735 7.99178 0.01 1 101 0
1836 298.119 8.43862 0.01 1 26 0
1907 298.334 8.40684 0.01 1 26 0
1957 317.23 8.07569 0.01 1 101 0
2039 298.334 8.40501 0.01 1 25 0
2067 308.106 8.07098 0.01 1 72 0
2079 298.334 8.40684 0.01 1 25 0
2142 298.334 8.40501 0.01 1 25 0
2219 298.119 8.40501 0.01 1 26 0
2310 316.735 7.99178 0.01 1 102 0
2470 310.139 7.81727 0.01 1 72 0
2500 298.119 8.40501 0.01 1 25 0
2613 309.798 7.76691 0.01 1 72 0
2633 298.334 8.40501 0.01 1 26 0
2689 307.813 8.42651 0.01 1 72 0
2727 299.294 8.40501 0.01 1 26 0
2783 298.334 8.40501 0.01 1 26 0
2800 316.55 8.01529 0.01 1 102 0
2817 300.558 8.47837 0.01 1 26 -0.00283911
2825 316.735 7.99178 0.01 1 102 0
2863 298.334 8.40501 0.01 1 26 0
2905 308.321 8.57092 0.01 1 72 0
2931 298.119 8.40501 0.01 1 25 0
2973 299.294 8.34216 0.01 1 26 0
3025 310.013 8.15686 0.01 1 72 0
3110 308.314 8.5255 0.01 1 72 0
3123 306.713 8.5255 0.01 1 72 0
3137 310.708 8.08803 0.01 1 72 0
3234 310.013 8.15686 0.01 1 72 0
3277 318.872 8.14781 0.01 1 101 0
3381 298.334 8.40501 0.01 1 25 0
3422 308.693 8.15416 0.01 1 72 0
3432 306.713 8.5255 0.01 1 72 0
3475 317.23 8.07569 0.01 1 101 0
3703 308.991 7.86426 0.01 1 72 0
3730 298.119 8.22577 0.01 1 25 0
3789 306.617 8.682 0.01 1 72 0
3796 307.546 7.98309 0.01 1 72 0
3806 312.184 8.33594 0.01 1 72 0
3825 310.178 8.19574 0.01 1 72 0
3852 310.233 8.22211 0.01 1 72 0
3920 298.119 8.40501 0.01 1 26 0
3977 298.334 8.40501 0.01 1 26 0
4008 298.334 8.40501 0.01 1 26 0
4015 311.013 7.88135 0.01 1 72 0
4073 309.726 8.26157 0.01 1 72 0
4111 316.55 8.14282 0.01 1 102 0.0017437
4122 309.837 8.61997 0.01 1 72 0
4125 309.726 8.26157 0.01 1 72 0
4158 307.792 8.01531 0.01 1 72 0
4172 317.525 7.99178 0.01 1 101 0
4223 298.119 8.40501 0.01 1 26 0
4256 298.334 8.40501 0.01 1 26 0
4269 309.644 8.17388 0.01 1 72 0
4271 298.119 8.40501 0.01 1 26 0
4315 311.013 7.88135 0.01 1 72 0
4317 298.334 8.40501 0.01 1 25 0
4347 310.708 8.30957 0.01 1 72 0
4398 298.119 8.40501 0.01 1 25 0
4402 298.334 8.40501 0.01 1 26 0
4468 309.232 8.13021 0.01 1 72 0
4476 309.86 8.22211 0.01 1 72 0
4479 317.23 8.07569 0.01 1 101 0
4480 298.119 8.40501 0.01 1 26 0
4506 310.001 7.98717 0.01 1 72 0
4532 305.523 8.19625 0.01 1 72 0
4533 317.23 8.07569 0.01 1 101 0
4565 298.334 8.40684 0.01 1 26 0
4637 316.735 7.99178 0.01 1 101 0
4683 309.232 8.13021 0.01 1 72 0
4697 310.384 8.10596 0.01 1 72 0
4707 298.119 8.40501 0.01 1 26 0
4726 298.334 8.40501 0.01 1 24 0
4734 310.139 7.81727 0.01 1 72 0
4781 310.001 7.98717 0.01 1 72 0
4837 317.23 8.07569 0.01 1 102 0
4842 316.552 7.99178 0.01 1 102 0
4924 298.119 8.40501 0.01 1 26 0
4933 311.205 8.19071 0.01 1 72 0
4979 307.63 8.72268 0.01 1 72 0
5008 298.119 8.40501 0.01 1 26 0
5063 316.735 7.99178 0.01 1 101 0
5083 298.334 8.40501 0.01 1 25 0
5084 298.119 8.40501 0.01 1 26 0
5126 298.119 8.40501 0.01 1 25 0
5153 298.134 8.40501 0.01 1 26 0
5208 307.813 8.47507 0.01 1 72 0
5227 307.546 7.98309 0.01 1 72 0
5249 308.993 8.12531 0.01 1 72 0
5255 298.119 8.40501 0.01 1 25 0
5258 300.256 8.50717 0.01 1 26 0
5259 317.23 8.11171 0.01 1 101 0
5271 316.55 8.01529 0.01 1 103 0
5293 309.174 8.47507 0.01 1 72 0
5298 298.119 8.40501 0.01 1 25 0
5355 310.068 8.27924 0.01 1 72 0
5396 298.119 8.40501 0.01 1 26 0
5401 309.081 8.12531 0.01 1 72 0
5403 310.068 8.27924 0.01 1 72 0
5513 298.134 8.40501 0.01 1 25 0
5514 310.708 8.08803 0.01 1 72 0
5516 309.86 8.22211 0.01 1 72 0
5542 298.134 8.40501 0.01 1 25 0
5568 317.175 7.99178 0.01 1 101 0
5608 316.735 7.99178 0.01 1 102 0
5625 298.334 8.40684 0.01 1 24 0
5675 298.134 8.40501 0.01 1 25 0.0229355
5686 310.139 7.81727 0.01 1 72 0
5699 298.134 8.40501 0.01 1 26 0
5737 309.081 8.12531 0.01 1 72 0
5769 298.334 8.40501 0.01 1 25 0
5789 298.334 8.40501 0.01 1 26 0
5834 309.837 8.61997 0.01 1 72 0
5847 317.23 8.07569 0.01 1 101 0
5894 309.726 8.26157 0.01 1 72 0
5941 310.139 7.81727 0.01 1 72 0
5995 307.546 7.98309 0.01 1 72 0
6015 316.552 7.99178 0.01 1 102 0
6021 317.23 8.07569 0.01 1 101 0
6050 298.119 8.37469 0.01 1 26 0
6058 310.233 8.22211 0.01 1 72 0
6169 316.552 7.99178 0.01 1 102 0
6268 315.973 7.99178 0.01 1 102 0
6289 315.973 7.99178 0.01 1 102 0
6327 310.068 8.27924 0.01 1 72 0
6338 298.119 8.40501 0.01 1 26 0
6340 315.991 7.81844 0.01 1 101 0
6378 298.334 8.40684 0.01 1 25 0
6381 306.617 8.682 0.01 1 72 0
6394 310.068 8.27924 0.01 1 72 0
6397 310.343 8.17388 0.01 1 72 0
6433 317.23 8.07569 0.01 1 101 0
6450 317.23 8.07569 0.01 1 101 0
6536 317.23 8.07569 0.01 1 101 0
6580 298.119 8.40501 0.01 1 25 0
6604 298.645 8.40501 0.01 1 26 0
6680 298.334 8.40501 0.01 1 24 0
6694 298.334 8.40501 0.01 1 26 0
6712 298.421 8.30252 0.01 1 26 0
6737 309.49 7.86426 0.01 1 72 0
6747 298.119 8.40501 0.01 1 26 0
6760 298.119 8.40501 0.01 1 26 0
6932 300.256 8.40501 0.01 1 25 0
6939 309.471 8.26766 0.01 1 72 0
6944 298.334 8.40501 0.01 1 26 0
6954 309.837 8.61997 0.01 1 72 0
