max_pf 100 min_pf 34
individual T0 sigma disp_rate r0 patch_no mut_eff
77 309.425 7.97953 0.01 1 72 0
105 315.762 8.01347 0.01 1 100 0
193 315.928 8.01347 0.01 1 100 0
195 309.395 8.21519 0.01 1 72 0
258 307.085 7.55488 0.01 1 72 0
269 315.144 8.01347 0.01 1 98 0
284 303.51 8.03833 0.01 1 36 0
291 301.639 8.03833 0.01 1 36 0
299 303.387 8.33458 0.01 1 36 0
321 303.51 8.03833 0.01 1 36 0
322 315.416 7.91661 0.01 1 98 0
327 303.51 8.03833 0.01 1 36 0
333 301.901 8.20599 0.01 1 36 0.0200609
348 301.639 8.03833 0.01 1 34 0
356 316.09 8.01347 0.01 1 99 0
357 307.803 8.30948 0.01 1 72 0
362 308.868 8.21519 0.01 1 72 0
367 315.928 8.01347 0.01 1 99 0
393 303.51 8.04129 0.01 1 36 0
427 307.064 8.15809 0.01 1 72 0
437 316.09 8.01347 0.01 1 99 0
441 308.296 8.06375 0.01 1 72 0
475 303.51 8.03833 0.01 1 36 0
480 304.623 8.03833 0.01 1 36 -0.0119398
657 303.065 8.04559 0.01 1 35 0
671 303.065 8.04559 0.01 1 36 0.017473
679 300.457 8.03833 0.01 1 36 0
692 307.821 8.07216 0.01 1 72 0
714 315.676 8.15742 0.01 1 98 0
744 316.664 8.01347 0.01 1 99 0
749 301.663 8.03833 0.01 1 35 0
755 315.915 8.10046 0.01 1 99 0
759 302.069 8.03833 0.01 1 35 0
763 316.664 8.01347 0.01 1 99 0
786 301.639 8.03833 0.01 1 36 0
834 303.51 8.03833 0.01 1 35 0
858 303.57 8.03833 0.01 1 36 -0.000732809
866 311.252 8.21005 0.01 1 72 0
869 316.664 8.01347 0.01 1 99 0
873 301.663 8.03833 0.01 1 35 0
931 303.51 8.03833 0.01 1 36 0
938 301.599 8.03833 0.01 1 36 0
940 311.633 8.29376 0.01 1 72 0
998 317.259 8.01347 0.01 1 99 0
1000 300.457 7.84369 0.01 1 35 0
1003 315.762 8.12383 0.01 1 99 0.00133747
1045 309.168 8.137 0.01 1 72 0
1055 310.219 8.33467 0.01 1 72 0
1057 303.51 8.03833 0.01 1 36 0
1124 307.386 7.99192 0.01 1 72 0
1151 303.51 8.03833 0.01 1 35 0
1212 303.51 8.03833 0.01 1 35 0
1216 310.219 8.33467 0.01 1 72 0
1257 309.416 8.2461 0.01 1 72 0
1261 301.663 8.03833 0.01 1 36 0
1264 307.96 7.99192 0.01 1 72 0
1270 301.639 8.03833 0.01 1 35 0
1293 303.51 8.03833 0.01 1 35 0
1310 301.639 8.03833 0.01 1 36 0
1317 316.47 8.01347 0.01 1 99 0
1329 303.51 8.03833 0.01 1 36 0
1344 304.492 8.03833 0.01 1 36 -0.0106198
1388 302.829 8.03833 0.01 1 36 0
1428 301.639 8.03833 0.01 1 34 0
1442 303.865 8.16035 0.01 1 35 0
1501 309.395 8.22631 0.01 1 72 0
1549 301.639 8.03833 0.01 1 35 0
1556 303.51 8.03833 0.01 1 36 0
1560 299.866 8.03833 0.01 1 36 0
1563 307.335 8.23553 0.01 1 72 0
1573 315.689 8.01347 0.01 1 99 0
1579 307.064 8.15809 0.01 1 72 0
1586 315.915 7.9861 0.01 1 98 0
1605 307.891 7.90496 0.01 1 72 0
1625 303.51 8.03833 0.01 1 36 0
1636 303.51 8.03833 0.01 1 36 0
1648 309.225 8.18129 0.01 1 72 0
1665 301.639 8.03833 0.01 1 35 0
1687 303.51 8.15684 0.01 1 35 0
1730 303.51 8.03833 0.01 1 35 0
1766 314.817 8.01347 0.01 1 98 0
1851 315.144 7.84344 0.01 1 98 0
1908 315.762 8.01347 0.01 1 100 0
1964 316.47 8.01347 0.01 1 99 0
2022 303.51 8.03833 0.01 1 36 0
2045 309.395 8.21519 0.01 1 72 0
2083 308.296 8.06375 0.01 1 72 0
2105 303.51 8.03833 0.01 1 35 0
2109 309.811 8.40883 0.01 1 72 0
2125 308.942 8.01143 0.01 1 72 0
2195 301.663 8.03833 0.01 1 36 0
2223 308.491 8.21537 0.01 1 72 0
2273 317.341 7.9861 0.01 1 98 0
2320 303.419 8.03833 0.01 1 36 0
2327 303.51 8.03833 0.01 1 36 0
2373 307.335 8.23553 0.01 1 72 0
2392 315.915 8.10046 0.01 1 100 0
2413 301.639 8.03833 0.01 1 36 0
2415 303.51 8.03833 0.01 1 36 0
2420 314.817 8.01347 0.01 1 99 0
2429 307.96 7.99192 0.01 1 72 0
2528 303.387 8.33458 0.01 1 36 0
2534 308.005 7.80337 0.01 1 72 0
2588 314.817 8.01347 0.01 1 98 0
2600 314.817 7.96544 0.01 1 99 0
2661 316.47 8.01347 0.01 1 99 0
2683 309.361 8.07725 0.01 1 72 0
2691 301.663 8.03833 0.01 1 35 0
2692 301.663 8.03833 0.01 1 36 0
2693 301.663 8.03833 0.01 1 36 0
2708 303.51 8.03833 0.01 1 34 0
2724 315.689 7.96462 0.01 1 98 0
2743 314.817 8.01347 0.01 1 98 0
2763 303.51 8.03833 0.01 1 36 0
2853 307.821 8.07216 0.01 1 72 0
2854 307.891 7.90496 0.01 1 72 0
2912 300.457 7.98877 0.01 1 36 0
2964 308.435 7.40005 0.01 1 72 0
3021 315.144 7.84344 0.01 1 98 0
3069 312.737 7.64872 0.01 1 72 -0.00046593
3071 309.361 8.07725 0.01 1 72 0
3073 318.32 8.01347 0.01 1 98 0
3096 303.51 8.03833 0.01 1 34 0
3124 308.942 8.01143 0.01 1 72 0
3154 309.627 7.39814 0.01 1 72 0
