max_pf 102 min_pf 29
individual T0 sigma disp_rate r0 patch_no mut_eff
8 300.874 7.75581 0.01 1 31 0
103 307.162 8.09981 0.01 1 72 0
138 307.392 7.72297 0.01 1 72 0
173 311.16 7.97823 0.01 1 72 0
180 300.874 7.73419 0.01 1 31 0
221 299.328 7.82565 0.01 1 31 0
252 315.324 8.4556 0.01 1 100 0
286 307.104 8.15905 0.01 1 72 0
339 310.191 7.94444 0.01 1 72 0
348 315.678 8.54443 0.01 1 100 0
392 302.732 7.73419 0.01 1 31 0
397 300.874 7.64914 0.01 1 31 0
406 310.339 8.08895 0.01 1 72 0
478 302.034 7.73419 0.01 1 30 0
497 300.874 7.73419 0.01 1 31 0
621 300.874 7.69987 0.01 1 31 0
645 300.874 7.73419 0.01 1 30 0
721 309.621 7.99168 0.01 1 72 0
757 310.842 8.21063 0.01 1 72 0
767 309.891 8.15111 0.01 1 72 0
800 300.874 7.73419 0.01 1 31 0
899 307.392 7.5099 0.01 1 72 0
924 309.162 8.07374 0.01 1 72 0
927 299.658 7.73419 0.01 1 31 0
932 315.678 8.55793 0.01 1 100 0
962 300.874 7.69987 0.01 1 31 0
979 309.657 8.30241 0.01 1 72 0
1056 308.758 8.08895 0.01 1 72 0
1075 300.874 7.73419 0.01 1 30 0
1126 309.773 7.799 0.01 1 72 0
1142 301.036 7.8519 0.01 1 31 0
1143 315.678 8.54443 0.01 1 102 0
1161 307.255 8.0927 0.01 1 72 0
1190 299.776 7.73419 0.01 1 29 0.011828
1248 300.874 7.73419 0.01 1 31 0
1289 309.739 8.03082 0.01 1 72 0
1339 310.728 7.82097 0.01 1 72 -0.00432329
1391 299.328 7.82565 0.01 1 31 0
1407 308.729 8.00231 0.01 1 72 0
1433 300.874 7.73419 0.01 1 30 0
1481 308.729 8.00231 0.01 1 72 0
1607 301.036 7.73419 0.01 1 29 0
1648 300.874 7.73419 0.01 1 31 0
1661 309.787 7.99844 0.01 1 72 0
1812 309.773 7.799 0.01 1 72 0
1934 301.013 7.9072 0.01 1 30 0
1935 300.874 7.73419 0.01 1 29 0
2009 309.162 7.99865 0.01 1 72 0
2016 299.642 7.82565 0.01 1 30 -0.00399782
2062 300.874 7.73419 0.01 1 30 0
2129 309.162 7.99865 0.01 1 72 0
2131 310.191 7.94444 0.01 1 72 0
2157 315.678 8.54443 0.01 1 100 0
2169 300.874 7.73419 0.01 1 31 0
2215 299.328 7.82565 0.01 1 31 0
2252 298.474 7.82565 0.01 1 31 0
2261 315.678 8.54443 0.01 1 100 0
2332 310.2 7.682 0.01 1 72 0
2373 305.144 8.23308 0.01 1 72 0
2423 300.874 7.73419 0.01 1 30 0
2427 311.171 7.97823 0.01 1 72 0
2624 306.106 8.0161 0.01 1 72 0
2724 309.137 8.00231 0.01 1 72 0
2757 300.181 7.75581 0.01 1 31 0
2769 299.328 7.82565 0.01 1 31 0
2773 309.162 7.99865 0.01 1 72 0
2796 300.874 7.64914 0.01 1 31 0
2814 314.318 8.54443 0.01 1 100 0
2842 299.328 7.82565 0.01 1 30 0
2963 315.678 8.55793 0.01 1 100 0
2995 300.874 7.75581 0.01 1 31 0
3026 300.874 7.73419 0.01 1 30 0
3059 300.874 7.73419 0.01 1 30 0
3063 309.621 7.99168 0.01 1 72 0
3104 309.891 8.13914 0.01 1 72 0
3114 299.328 7.82565 0.01 1 31 0
3116 309.787 8.177 0.01 1 72 0
3167 309.657 8.30241 0.01 1 72 0
3214 301.013 7.9072 0.01 1 30 0
3313 315.678 8.52908 0.01 1 101 0
3349 315.678 8.54443 0.01 1 100 0
3351 302.034 7.73419 0.01 1 30 0
3365 309.162 8.07374 0.01 1 72 0
3428 300.874 7.73419 0.01 1 31 0
3515 309.621 7.99168 0.01 1 72 0
3577 309.162 8.07374 0.01 1 72 0
3596 300.874 7.73419 0.01 1 31 0
3645 305.144 8.23308 0.01 1 72 0
3650 299.328 7.8664 0.01 1 31 0.000758551
3669 315.869 8.68476 0.01 1 100 0
3685 300.874 7.73419 0.01 1 29 0
3699 303.282 7.73419 0.01 1 29 0
3721 301.036 7.8519 0.01 1 31 0
3890 300.874 7.73419 0.01 1 31 0
3893 299.328 7.82565 0.01 1 30 0
3968 300.874 7.73419 0.01 1 29 0
3981 311.099 7.799 0.01 1 72 0
3986 307.068 7.72297 0.01 1 72 0
3990 314.799 8.4556 0.01 1 100 0
4141 300.874 7.73419 0.01 1 31 0
4171 303.798 7.73419 0.01 1 31 -0.0271621
4210 300.874 7.73419 0.01 1 30 0
4212 315.678 8.54443 0.01 1 102 0
4262 308.953 7.70224 0.01 1 72 0
4286 307.255 8.0927 0.01 1 72 0
4620 307.255 8.0927 0.01 1 72 0
4671 310.339 8.08895 0.01 1 72 0
4776 315.678 8.54443 0.01 1 102 0
4844 310.339 8.08895 0.01 1 72 0
4853 305.144 8.23308 0.01 1 72 0
4922 302.732 7.73419 0.01 1 31 0
4932 300.874 7.73419 0.01 1 30 0
4957 300.874 7.73419 0.01 1 31 0
5001 311.551 7.91294 0.01 1 72 0
5009 306.292 8.19505 0.01 1 72 0
5010 305.725 8.12855 0.01 1 72 0
5071 309.537 7.83291 0.01 1 72 0
5096 298.465 7.75581 0.01 1 31 0
5126 300.874 7.73419 0.01 1 31 0
5216 311.171 7.97823 0.01 1 72 0
5247 309.657 8.30869 0.01 1 72 0
5256 306.351 8.00335 0.01 1 72 0
5293 313.637 8.55793 0.01 1 100 -0.0285983
5541 300.874 7.73419 0.01 1 31 0
5549 315.678 8.54443 0.01 1 102 0
5551 315.678 8.54443 0.01 1 100 0
5552 316.082 8.55793 0.01 1 100 0
5658 310.2 7.682 0.01 1 72 0
5813 298.712 7.75581 0.01 1 31 0
5833 309.818 8.09069 0.01 1 72 0
5852 310.891 7.78739 0.01 1 72 0
6164 317.028 8.55793 0.01 1 100 0
6169 308.921 7.73176 0.01 1 72 0
6171 308.758 8.08895 0.01 1 72 0
6199 315.671 8.5076 0.01 1 101 -0.00047487
6204 311.282 8.31385 0.01 1 72 0
6251 301.013 7.9072 0.01 1 30 0.00304839
6261 309.787 7.99844 0.01 1 72 0
6271 309.621 8.25631 0.01 1 72 0
6280 300.874 7.73419 0.01 1 31 0
6294 300.874 7.73419 0.01 1 31 0
6319 315.678 8.54443 0.01 1 100 0
6374 301.036 7.8519 0.01 1 31 0
6381 300.874 7.73419 0.01 1 31 0
6412 303.868 7.86261 0.01 1 72 0
6424 310.785 8.15905 0.01 1 72 0
6455 309.818 8.21063 0.01 1 72 0
6566 300.874 7.6407 0.01 1 31 0
6788 299.889 7.75581 0.01 1 31 0.0126084
6804 307.94 8.17804 0.01 1 72 0
6805 299.328 7.82565 0.01 1 30 0
6822 299.328 7.82565 0.01 1 31 0
6884 315.678 8.55793 0.01 1 100 0
6897 309.162 8.07374 0.01 1 72 0
6929 307.057 8.06748 0.01 1 72 0
6942 307.104 8.15905 0.01 1 72 0
6948 308.729 8.00231 0.01 1 72 0
6982 308.71 8.00312 0.01 1 72 0
6991 310.427 8.22129 0.01 1 72 0
7009 308.187 8.19505 0.01 1 72 0
7032 307.057 7.87169 0.01 1 72 0
7051 307.057 7.87169 0.01 1 72 0
7109 306.816 7.96798 0.01 1 72 0
7133 309.621 7.99168 0.01 1 72 0
7142 307.057 7.87169 0.01 1 72 0
7225 311.171 7.97823 0.01 1 72 0
7237 310.541 7.69688 0.01 1 72 0
7265 300.874 7.73419 0.01 1 31 0
7284 301.036 7.73419 0.01 1 31 0
7336 308.729 8.00231 0.01 1 72 0
7425 300.874 7.73419 0.01 1 31 0
7434 312.513 7.71197 0.01 1 72 0
7439 311.282 8.31385 0.01 1 72 0
7460 309.137 8.00231 0.01 1 72 0
7494 307.057 8.06748 0.01 1 72 0
7582 314.62 8.54443 0.01 1 100 0
7586 300.874 7.73419 0.01 1 31 0
7680 312.313 8.1224 0.01 1 72 0.00276873
7697 308.953 7.75227 0.01 1 72 0
7707 309.787 8.177 0.01 1 72 0
7730 300.874 7.73419 0.01 1 31 0
7743 300.874 7.78867 0.01 1 31 0
7817 306.085 7.96798 0.01 1 72 0
7835 315.678 8.54443 0.01 1 100 0
7852 308.953 7.73176 0.01 1 72 0
7883 300.874 7.73419 0.01 1 31 0
7904 315.678 8.54443 0.01 1 100 0
7956 300.874 7.73419 0.01 1 31 0
7979 315.678 8.55793 0.01 1 100 0
7984 300.874 7.69987 0.01 1 31 0
7992 317.212 8.54443 0.01 1 101 0
8032 300.874 7.73419 0.01 1 30 0
8101 300.874 7.73419 0.01 1 30 0
8123 301.036 7.73419 0.01 1 29 0
8265 315.678 8.54443 0.01 1 100 0
8303 308.758 8.08895 0.01 1 72 0
8356 315.678 8.52908 0.01 1 102 0
8422 300.874 7.73419 0.01 1 31 0
8501 311.072 8.16303 0.01 1 72 0
8519 300.874 7.73419 0.01 1 30 0
8534 315.678 8.54443 0.01 1 101 0
8537 310.339 8.08895 0.01 1 72 0
8569 311.16 7.97823 0.01 1 72 0
8608 315.678 8.54443 0.01 1 100 0
8628 310.339 8.08895 0.01 1 72 0
8813 310.191 7.94444 0.01 1 72 0
8827 309.162 7.99865 0.01 1 72 0
