max_pf 79 min_pf 64
individual T0 sigma disp_rate r0 patch_no mut_eff
2 308.7 8.03918 0.01 1 66 0.000248134
8 308.914 7.95915 0.01 1 72 0
11 306.975 8.04616 0.01 1 66 0
17 307.129 7.94657 0.01 1 66 0
22 307.653 8.10115 0.01 1 66 0
23 307.236 8.26368 0.01 1 72 0
24 311.162 8.13575 0.01 1 77 0
25 306.599 7.94657 0.01 1 66 0
26 311.841 8.17989 0.01 1 77 0
27 307.562 8.12044 0.01 1 66 0
28 305.544 8.32897 0.01 1 66 0
30 308.82 8.01598 0.01 1 72 0
31 309.324 7.90064 0.01 1 72 0
33 311.162 8.13575 0.01 1 77 0
35 306.975 8.11321 0.01 1 66 0
37 311.415 8.22607 0.01 1 78 0
40 312.742 8.20005 0.01 1 77 0.00349885
48 310.657 8.34268 0.01 1 72 0
49 308.812 8.23515 0.01 1 72 0
52 311.5 8.51369 0.01 1 77 -0.000339076
54 309.22 7.88884 0.01 1 72 0
56 311.367 8.0436 0.01 1 77 0
64 311.162 7.98795 0.01 1 77 -6.3926e-06
66 307.089 8.22586 0.01 1 66 0
67 310.006 7.89744 0.01 1 77 0
68 309.348 7.91018 0.01 1 72 0
73 307.239 8.10115 0.01 1 66 0
80 306.651 7.83539 0.01 1 66 0
83 308.716 8.26069 0.01 1 78 0
84 310.378 7.9132 0.01 1 72 0
85 311.162 8.22607 0.01 1 77 0
90 312.422 8.07837 0.01 1 79 0
100 311.162 8.13575 0.01 1 77 0
102 307.922 7.95829 0.01 1 72 0
104 309.376 7.9132 0.01 1 78 0
106 312.422 8.07837 0.01 1 79 0
115 306.651 7.83539 0.01 1 66 0
120 311.415 8.22607 0.01 1 78 0
121 308.595 8.09226 0.01 1 72 0
123 310.515 8.34063 0.01 1 72 0
125 308.716 8.23668 0.01 1 72 0
127 309.376 7.91968 0.01 1 78 0
128 307.513 8.10115 0.01 1 64 0
132 311.162 8.22607 0.01 1 77 0
135 312.208 7.95784 0.01 1 77 0
137 305.544 8.32897 0.01 1 66 0
138 311.081 8.13575 0.01 1 78 0
139 307.513 8.10115 0.01 1 65 0
141 311.056 8.19364 0.01 1 72 0
145 306.214 8.00743 0.01 1 66 0.000491917
150 307.669 7.94657 0.01 1 66 0
153 312.086 8.06076 0.01 1 77 0
154 311.162 8.13575 0.01 1 77 0
157 306.975 8.04616 0.01 1 66 0
158 307.562 7.9715 0.01 1 65 0
159 307.513 8.25066 0.01 1 65 0.000213683
160 309.584 7.9132 0.01 1 72 0
161 308.914 7.95915 0.01 1 72 0
164 310.925 7.87072 0.01 1 72 0
168 307.239 8.10115 0.01 1 65 0
178 311.415 8.22607 0.01 1 78 0
181 311.285 8.06076 0.01 1 78 0
185 311.081 8.13575 0.01 1 77 0
186 306.975 8.04616 0.01 1 66 0
187 307.92 7.84745 0.01 1 66 0
195 308.361 7.79915 0.01 1 72 0
207 310.925 7.87072 0.01 1 72 0
208 311.513 7.71686 0.01 1 77 0
212 308.744 7.66418 0.01 1 72 0
214 308.499 7.84745 0.01 1 66 0
216 311.081 8.13575 0.01 1 77 0
222 308.595 8.09226 0.01 1 72 0
223 311.081 8.10364 0.01 1 78 -9.99868e-06
224 310.378 7.9132 0.01 1 72 0
234 311.321 8.06076 0.01 1 77 0
235 307.669 7.94657 0.01 1 66 0
245 310.177 7.87072 0.01 1 72 0
248 309.874 7.95529 0.01 1 72 0
250 311.085 8.22607 0.01 1 78 0
253 310.378 7.9132 0.01 1 72 0
261 308.812 8.23515 0.01 1 72 0
267 307.562 7.9715 0.01 1 65 0
269 309.76 8.13575 0.01 1 77 0
272 309.874 7.95529 0.01 1 72 0
274 311.085 8.22607 0.01 1 78 0
279 305.681 8.15181 0.01 1 72 0
280 307.239 8.10115 0.01 1 66 0
281 311.162 8.32675 0.01 1 78 0
285 309.324 7.90064 0.01 1 72 0
288 311.162 8.13575 0.01 1 77 0
290 311.056 7.88193 0.01 1 72 0
292 311.162 8.13575 0.01 1 78 0
293 312.208 7.95784 0.01 1 77 0
295 312.086 8.06076 0.01 1 77 0
299 307.095 7.9604 0.01 1 66 0
302 313.552 8.20005 0.01 1 77 -0.000593752
304 307.508 7.90192 0.01 1 66 0
305 310.177 7.89062 0.01 1 72 0
306 308.744 7.66418 0.01 1 72 0
311 309.436 8.15616 0.01 1 72 0
313 307.562 8.12044 0.01 1 66 0
314 310.515 8.4462 0.01 1 72 0
316 311.162 8.27093 0.01 1 77 0
325 311.415 8.22607 0.01 1 78 0
331 305.544 8.32897 0.01 1 66 0
334 307.562 7.9715 0.01 1 66 0
336 312.086 8.06076 0.01 1 77 0
337 311.162 8.13575 0.01 1 78 0
338 310.177 7.87072 0.01 1 72 0
341 312.025 8.13575 0.01 1 72 0
347 312.025 8.12008 0.01 1 78 0
353 309.006 8.04788 0.01 1 72 0
354 308.499 7.84745 0.01 1 66 0
359 311.056 8.01936 0.01 1 72 0
360 307.239 8.10115 0.01 1 65 0
369 307.513 8.11387 0.01 1 65 0
377 309.436 8.28603 0.01 1 72 0
378 311.162 8.23667 0.01 1 77 2.55406e-05
380 311.841 8.17989 0.01 1 77 0
386 308.595 8.09226 0.01 1 72 0
394 309.76 8.13575 0.01 1 77 0
398 311.18 8.34268 0.01 1 72 0
405 309.006 8.04788 0.01 1 72 0
407 311.973 8.21181 0.01 1 72 -0.00795452
413 310.607 8.05624 0.01 1 77 0
419 307.717 7.63628 0.01 1 72 0
420 307.239 8.10115 0.01 1 65 0
425 308.475 7.75061 0.01 1 66 0
429 311.636 8.13575 0.01 1 77 0
433 307.717 7.63628 0.01 1 72 0
453 305.544 8.32897 0.01 1 66 0
455 310.627 8.18995 0.01 1 77 0
460 309.376 7.9132 0.01 1 78 0
466 308.532 8.00913 0.01 1 72 0
468 309.874 7.95529 0.01 1 72 0
471 307.377 8.03807 0.01 1 72 0
473 309.874 7.95529 0.01 1 72 0
474 305.544 8.32897 0.01 1 66 0
476 307.239 8.10115 0.01 1 66 0
479 310.604 7.9132 0.01 1 72 0
480 310.627 8.18995 0.01 1 77 0
482 311.085 8.22607 0.01 1 77 0
483 313.552 8.20005 0.01 1 77 0
487 311.18 8.34268 0.01 1 72 0
490 308.595 8.09226 0.01 1 72 0
494 306.699 7.95829 0.01 1 72 0
497 312.583 8.40422 0.01 1 72 0
498 312.086 8.06076 0.01 1 77 0
502 307.8 8.03232 0.01 1 72 0
505 309.376 7.9132 0.01 1 79 0
507 311.162 8.13575 0.01 1 77 0
509 306.651 7.83539 0.01 1 66 0
511 307.562 7.86386 0.01 1 66 0
512 309.376 7.9132 0.01 1 78 0
513 309.579 7.95529 0.01 1 77 0
515 310.378 7.9132 0.01 1 72 0
517 311.654 8.15393 0.01 1 77 0
518 307.508 7.90192 0.01 1 66 0
521 311.081 8.13575 0.01 1 78 0
526 306.699 7.95829 0.01 1 72 0
529 311.236 8.06076 0.01 1 77 0
531 306.65 7.77501 0.01 1 66 -1.83135e-05
533 308.7 7.94657 0.01 1 66 0
535 307.089 8.22586 0.01 1 66 0
537 310.177 7.78993 0.01 1 72 0
