max_pf 111 min_pf 9
individual T0 sigma disp_rate r0 patch_no mut_eff
9 292.776 8.4056 0.01 1 11 0
27 326.077 8.16607 0.01 1 109 0
74 322.511 7.90665 0.01 1 109 0
96 322.511 8.00314 0.01 1 109 0
156 325.274 8.00314 0.01 1 109 0
296 292.002 8.58163 0.01 1 11 0
311 323.266 8.07108 0.01 1 110 0
320 309.245 8.35439 0.01 1 72 0
325 321.191 7.90665 0.01 1 109 0
380 292.703 8.5843 0.01 1 11 0
477 309.625 8.00742 0.01 1 72 0
556 294.364 8.45966 0.01 1 11 0
703 294.364 8.42142 0.01 1 10 0.00018844
824 325.617 8.1067 0.01 1 110 0
901 294.364 8.40744 0.01 1 11 0
918 292.703 8.5843 0.01 1 11 0
962 292.703 8.5843 0.01 1 10 0
963 309.245 8.49858 0.01 1 72 0
974 308.184 8.55736 0.01 1 72 0
1003 293.425 8.48546 0.01 1 11 0
1020 294.364 8.48546 0.01 1 11 0
1101 308.645 7.86722 0.01 1 72 0
1111 323.402 7.94347 0.01 1 110 0
1168 295.039 8.48546 0.01 1 11 0
1169 293.425 8.48546 0.01 1 11 0
1216 306.7 8.24016 0.01 1 72 0
1241 294.364 8.40744 0.01 1 11 0
1316 292.703 8.5843 0.01 1 11 0
1325 309.341 8.22748 0.01 1 72 0
1455 294.364 8.40501 0.01 1 11 0
1471 309.341 7.91108 0.01 1 72 0
1504 309.99 8.19676 0.01 1 72 0
1520 292.703 8.5843 0.01 1 10 0
1574 292.703 8.5843 0.01 1 11 0
1580 308.427 8.10818 0.01 1 72 0
1585 294.364 8.40501 0.01 1 11 0
1646 323.402 7.94525 0.01 1 111 0
1665 309.245 8.53185 0.01 1 72 6.55651e-07
1723 322.511 8.00314 0.01 1 109 0
1750 294.364 8.48546 0.01 1 11 0
1758 309.341 8.13153 0.01 1 72 0
1764 294.364 8.40501 0.01 1 11 0
1857 309.339 8.47549 0.01 1 72 0
1864 306.685 8.70822 0.01 1 72 0
1913 309.597 7.97293 0.01 1 72 0
2007 292.458 8.40501 0.01 1 11 0
2027 310.229 7.92964 0.01 1 72 0
2039 294.364 8.45966 0.01 1 11 0
2064 309.341 8.36301 0.01 1 72 0
2071 309.341 8.13153 0.01 1 72 0
2081 310.042 7.98717 0.01 1 72 0
2127 322.511 8.02307 0.01 1 109 0
2162 325.274 8.00314 0.01 1 109 0
2166 325.228 8.02385 0.01 1 110 5.78612e-05
2178 309.341 8.13153 0.01 1 72 0
2202 292.703 8.5843 0.01 1 11 0
2238 294.364 8.40501 0.01 1 11 0
2361 325.228 8.00314 0.01 1 110 0
2426 309.597 7.97293 0.01 1 72 0
2438 292.528 8.5843 0.01 1 11 0
2517 326.077 8.1067 0.01 1 110 0
2630 309.053 8.16469 0.01 1 72 0
2637 308.184 8.55736 0.01 1 72 0
2858 292.776 8.40501 0.01 1 11 0
2871 322.417 8.00314 0.01 1 109 -0.00120318
2916 312.195 8.04037 0.01 1 72 0
2994 325.617 8.1067 0.01 1 109 0
3061 309.625 8.00742 0.01 1 72 0
3098 306.76 8.50786 0.01 1 72 0
3223 309.99 8.15288 0.01 1 72 0
3228 308.519 8.3086 0.01 1 72 0
3323 322.511 8.00314 0.01 1 111 0
3364 307.338 8.01807 0.01 1 72 0
3379 308.578 8.40811 0.01 1 72 0
3435 294.364 8.45296 0.01 1 10 0
3461 325.617 8.1067 0.01 1 109 0
3596 308.006 8.71493 0.01 1 72 0
3700 294.364 8.48546 0.01 1 11 0
3701 292.703 8.68239 0.01 1 10 0
3712 294.364 8.48546 0.01 1 11 0
3749 325.228 8.00314 0.01 1 111 0
3779 322.511 8.00314 0.01 1 110 0
3846 322.511 7.90665 0.01 1 109 0
3896 308.578 8.40811 0.01 1 72 0
3969 293.598 8.40744 0.01 1 10 0
4034 306.76 8.50786 0.01 1 72 0
4095 322.511 8.16462 0.01 1 110 0
4107 294.364 8.40744 0.01 1 10 0
4359 308.184 8.55736 0.01 1 72 0
4409 308.427 8.09867 0.01 1 72 -4.05312e-06
4486 321.191 7.90665 0.01 1 109 0
4703 309.341 8.13153 0.01 1 72 0
4781 322.979 7.94525 0.01 1 110 -0.00533403
4789 292.703 8.5843 0.01 1 11 0
4827 310.115 8.09257 0.01 1 72 0
4851 308.611 8.14548 0.01 1 72 0
4887 294.364 8.40744 0.01 1 11 0
4894 322.511 7.79526 0.01 1 109 -0.000930309
4992 292.703 8.5843 0.01 1 11 0
4993 294.364 8.40501 0.01 1 11 0
5011 294.159 8.40744 0.01 1 10 0
5090 306.043 8.14276 0.01 1 72 0
5118 323.402 7.94525 0.01 1 110 0
5139 323.402 7.94525 0.01 1 111 0
5154 292.703 8.5843 0.01 1 11 0
5160 309.341 8.13153 0.01 1 72 0
5172 308.645 7.96694 0.01 1 72 0
5212 310.517 8.03577 0.01 1 72 0
5242 292.703 8.5843 0.01 1 10 0
5267 292.703 8.5843 0.01 1 11 0
5367 294.364 8.40744 0.01 1 10 0
5388 309.99 8.15288 0.01 1 72 0
5519 292.703 8.5843 0.01 1 11 0
5550 294.364 8.45966 0.01 1 11 0
5551 294.364 8.48546 0.01 1 11 0
5557 293.158 8.40501 0.01 1 9 0
5650 294.364 8.40501 0.01 1 11 0
5676 326.077 8.1067 0.01 1 110 0
5849 292.703 8.5843 0.01 1 11 0
6050 293.307 8.5843 0.01 1 11 -0.00602375
6065 292.703 8.5843 0.01 1 11 0
6067 292.703 8.5843 0.01 1 11 0
6102 292.703 8.68239 0.01 1 11 0
6156 310.042 7.98717 0.01 1 72 0
6216 323.402 8.00314 0.01 1 111 0
6416 293.286 8.5843 0.01 1 11 0
6441 294.364 8.48546 0.01 1 11 0
6480 308.444 8.1095 0.01 1 72 0
6514 308.578 8.40811 0.01 1 72 0
6524 294.364 8.40744 0.01 1 10 0
6533 292.703 8.82715 0.01 1 11 0
6589 291.667 8.45292 0.01 1 11 0
6624 292.703 8.5843 0.01 1 10 0
6704 294.364 8.40501 0.01 1 11 0
6722 322.511 7.90665 0.01 1 109 0
6809 306.769 8.16937 0.01 1 72 0
6846 308.852 8.18424 0.01 1 72 0
6928 310.042 7.98717 0.01 1 72 0
7169 292.703 8.68239 0.01 1 11 0
7271 292.703 8.5843 0.01 1 10 0
7343 307.319 8.83674 0.01 1 72 5.85914e-05
7385 294.364 8.45296 0.01 1 11 0
7529 306.043 8.14276 0.01 1 72 0
7580 292.068 8.4056 0.01 1 11 0
7600 292.703 8.5843 0.01 1 11 0
7681 292.703 8.5843 0.01 1 10 0
7715 309.788 8.23965 0.01 1 72 0
7789 310.148 8.04484 0.01 1 72 0
7895 294.364 8.40744 0.01 1 11 0
7908 292.703 8.5843 0.01 1 11 0
7923 295.168 8.40501 0.01 1 11 -0.00614088
8149 292.703 8.5843 0.01 1 11 0
8226 307.931 7.96694 0.01 1 72 -0.00158316
8251 292.703 8.5843 0.01 1 10 0
8291 308.852 8.18424 0.01 1 72 0
8329 309.546 7.97399 0.01 1 72 0
8398 306.76 8.50786 0.01 1 72 0
8410 309.341 8.13153 0.01 1 72 0
8520 322.511 8.00314 0.01 1 109 0
8594 323.402 8.00314 0.01 1 110 0
8624 292.703 8.82715 0.01 1 11 0
8654 322.511 8.07495 0.01 1 109 0
8691 309.728 8.07721 0.01 1 72 0
8735 294.364 8.48546 0.01 1 11 0
8852 308.645 7.94706 0.01 1 72 0
8873 309.296 8.03577 0.01 1 72 0
8949 309.656 8.29343 0.01 1 72 0
8961 307.338 8.01807 0.01 1 72 0
9027 309.728 8.07721 0.01 1 72 0
9169 294.364 8.48546 0.01 1 11 0
9299 322.511 8.00314 0.01 1 111 0
9304 294.364 8.46632 0.01 1 11 0
9327 306.769 8.16937 0.01 1 72 0
9373 294.364 8.40744 0.01 1 10 0
9434 309.671 8.03485 0.01 1 72 0
9437 322.511 8.00314 0.01 1 111 0
9457 294.364 8.48546 0.01 1 11 0
9458 294.364 8.40744 0.01 1 9 0
9488 292.703 8.5364 0.01 1 11 -0.00079124
9504 293.629 8.40501 0.01 1 11 0
9508 309.271 8.08396 0.01 1 72 0
9546 309.341 7.91108 0.01 1 72 0
9581 306.76 8.50786 0.01 1 72 0
9611 293.629 8.40501 0.01 1 11 0
9617 325.228 8.00314 0.01 1 110 0
9773 309.053 8.16469 0.01 1 72 -1.49012e-08
9836 306.76 8.50786 0.01 1 72 0
9841 323.402 7.94347 0.01 1 110 0
9845 309.053 8.172 0.01 1 72 0
9855 292.703 8.5843 0.01 1 10 0
9985 292.776 8.40626 0.01 1 11 0
10034 306.76 8.50786 0.01 1 72 0
10085 322.511 8.00314 0.01 1 111 0
10168 321.191 7.90665 0.01 1 109 0
10202 326.077 8.16607 0.01 1 109 0
10284 308.359 7.96694 0.01 1 72 0
10324 292.703 8.5843 0.01 1 11 0
10329 294.646 8.48546 0.01 1 11 0
10388 292.703 8.5843 0.01 1 11 0
10515 292.703 8.5843 0.01 1 11 0
10533 325.228 8.00314 0.01 1 110 0
10573 325.228 8.00314 0.01 1 110 0
10625 309.043 8.03577 0.01 1 72 0
10644 292.776 8.4056 0.01 1 11 0
10690 292.703 8.5843 0.01 1 11 0
10706 293.158 8.40501 0.01 1 9 0
10797 292.703 8.5843 0.01 1 11 0
10828 323.402 7.94525 0.01 1 110 0
10874 292.703 8.5843 0.01 1 11 0
10910 309.99 8.18691 0.01 1 72 0
10939 308.852 8.18424 0.01 1 72 0
10940 292.776 8.40626 0.01 1 11 0
11132 325.617 8.1067 0.01 1 109 0
11138 293.629 8.40501 0.01 1 11 0
11195 309.298 8.02618 0.01 1 72 0
11224 309.053 8.172 0.01 1 72 0
11226 309.341 7.91108 0.01 1 72 0
11317 323.402 7.94525 0.01 1 110 0
11485 294.364 8.45966 0.01 1 11 0
11491 294.364 8.45296 0.01 1 11 0
11527 294.364 8.40744 0.01 1 11 0
11548 309.043 8.03577 0.01 1 72 0
11745 294.364 8.40744 0.01 1 11 0
11776 292.776 8.3695 0.01 1 11 -0.000582002
11784 293.629 8.40501 0.01 1 10 0
11817 307.338 8.01807 0.01 1 72 0
11850 308.852 8.18424 0.01 1 72 0
11883 292.776 8.40501 0.01 1 11 0
11917 292.776 8.40501 0.01 1 11 0
11931 309.341 8.11932 0.01 1 72 0
11959 309.597 7.97293 0.01 1 72 0
12021 294.364 8.45296 0.01 1 10 0
12233 309.298 8.02618 0.01 1 72 0
12299 292.703 8.5843 0.01 1 11 0
12316 292.703 8.5843 0.01 1 10 0
12409 292.703 8.5843 0.01 1 11 0
12425 306.769 8.02733 0.01 1 72 -0.00025475
12481 292.703 8.5843 0.01 1 11 0
12493 292.703 8.5843 0.01 1 10 0
12621 292.703 8.5843 0.01 1 11 0
12748 309.728 8.07721 0.01 1 72 0
12768 292.703 8.5843 0.01 1 10 0
12822 294.364 8.45296 0.01 1 11 0
12846 294.364 8.46632 0.01 1 11 0
12898 294.159 8.40744 0.01 1 11 0
13383 294.364 8.45296 0.01 1 11 0
13539 309.341 8.13153 0.01 1 72 0
13575 294.364 8.48546 0.01 1 10 0
13671 309.728 8.07721 0.01 1 72 0
13681 308.645 8.01531 0.01 1 72 0
13762 294.948 8.45296 0.01 1 10 0
13834 292.068 8.4056 0.01 1 11 0
13882 323.402 7.94525 0.01 1 110 0
13902 309.341 8.13153 0.01 1 72 0
13917 322.511 8.16462 0.01 1 110 0
13929 309.341 8.13153 0.01 1 72 0
13980 293.425 8.48546 0.01 1 11 0
13996 292.703 8.5843 0.01 1 11 0
14015 306.7 8.23888 0.01 1 72 0
14059 292.703 8.5843 0.01 1 11 0
14071 308.611 8.14548 0.01 1 72 0
14110 311.013 7.75463 0.01 1 72 0
14129 293.894 8.5843 0.01 1 11 0
14216 309.245 8.49858 0.01 1 72 0
14263 292.703 8.5843 0.01 1 11 0
14379 292.703 8.5843 0.01 1 11 0
14436 322.511 8.00314 0.01 1 111 0
14491 309.245 8.49858 0.01 1 72 0
14540 309.341 8.11896 0.01 1 72 0
14545 294.364 8.40744 0.01 1 11 0
14584 292.703 8.5843 0.01 1 11 0
14609 322.511 7.89508 0.01 1 111 0
14612 309.597 7.97293 0.01 1 72 0
14661 308.005 8.16094 0.01 1 72 0
14747 292.703 8.5843 0.01 1 11 0
14854 292.776 8.40501 0.01 1 11 0
14979 306.769 8.16937 0.01 1 72 0
15036 306.76 8.50786 0.01 1 72 0
15090 290.532 8.62743 0.01 1 10 0
15236 294.795 8.40501 0.01 1 10 0
15259 292.776 8.40501 0.01 1 11 0
15264 293.92 8.48546 0.01 1 11 0
15506 325.228 8.00314 0.01 1 111 0
15516 294.364 8.40501 0.01 1 11 0
15528 292.776 8.4056 0.01 1 11 0
15609 309.546 7.97399 0.01 1 72 0
15613 292.776 8.4056 0.01 1 11 0
15677 308.427 8.10818 0.01 1 72 0
15756 310.229 7.92964 0.01 1 72 0
