max_pf 87 min_pf 55
individual T0 sigma disp_rate r0 patch_no mut_eff
6 306.289 8.08795 0.01 1 56 0
21 312.038 8.12595 0.01 1 86 0
22 306.289 8.13166 0.01 1 56 0
23 306.289 8.07565 0.01 1 56 0
26 306.851 8.14021 0.01 1 57 0
34 311.388 7.77639 0.01 1 72 0
37 306.289 8.13166 0.01 1 56 0
51 306.289 8.13166 0.01 1 57 0
60 309.136 8.03819 0.01 1 72 0
89 306.289 8.13166 0.01 1 57 0
97 306.289 8.13166 0.01 1 56 0
108 306.289 7.90227 0.01 1 57 0
112 306.289 8.13166 0.01 1 56 0
118 308.865 7.80784 0.01 1 72 0
121 309.136 8.04317 0.01 1 72 0
133 310.125 8.40532 0.01 1 85 0
134 310.125 8.33559 0.01 1 85 0
143 311.788 8.22455 0.01 1 85 0
151 311.788 8.22455 0.01 1 85 0
170 306.851 8.13166 0.01 1 56 0
175 312.038 8.12595 0.01 1 86 0
179 306.962 8.39618 0.01 1 72 0
185 308.221 7.72104 0.01 1 85 0
192 306.289 8.13166 0.01 1 57 0
199 311.139 7.98633 0.01 1 72 0
212 306.289 8.13166 0.01 1 56 0
215 310.125 8.22455 0.01 1 85 0
228 306.289 8.07565 0.01 1 56 0
246 309.764 7.58918 0.01 1 72 0
260 309.885 7.88001 0.01 1 72 0
273 306.289 8.08795 0.01 1 57 0
275 312.038 8.12595 0.01 1 85 0
288 311.388 7.77639 0.01 1 72 0
306 311.191 8.4474 0.01 1 72 0
317 307.977 8.12344 0.01 1 72 0
318 311.388 7.77639 0.01 1 72 0
320 310.285 7.89755 0.01 1 72 0
332 308.019 7.77773 0.01 1 72 0
339 309.883 8.18021 0.01 1 85 0
343 306.289 8.08795 0.01 1 57 0
345 306.289 8.13166 0.01 1 57 0
349 306.674 8.31478 0.01 1 57 -0.00460802
354 310.256 7.66458 0.01 1 72 0
356 308.221 7.72104 0.01 1 86 0
359 310.256 7.66458 0.01 1 72 0
370 306.851 8.13166 0.01 1 56 0
377 310.125 8.22455 0.01 1 86 0
385 306.289 8.13166 0.01 1 57 0
387 304.556 8.13166 0.01 1 57 0
391 306.289 8.02293 0.01 1 57 0
394 306.289 8.13166 0.01 1 57 0
403 306.851 8.13166 0.01 1 56 0
413 306.289 8.13166 0.01 1 57 0
418 307.841 8.39618 0.01 1 72 0
421 309.764 7.58918 0.01 1 72 0
424 306.289 8.12045 0.01 1 57 0
426 306.289 8.13166 0.01 1 57 0
430 306.289 8.13166 0.01 1 57 0
432 310.256 7.66458 0.01 1 72 0
434 309.136 7.92668 0.01 1 72 0
435 306.289 8.13166 0.01 1 57 0
440 311.388 7.77639 0.01 1 72 0
450 306.289 8.13166 0.01 1 57 0
463 311.128 8.36116 0.01 1 85 0
466 306.289 8.13166 0.01 1 57 0
473 306.851 8.13166 0.01 1 55 0
479 306.851 8.13166 0.01 1 57 0
484 305.147 8.1856 0.01 1 56 0
492 306.289 8.13166 0.01 1 57 0
495 311.788 8.22455 0.01 1 85 0
500 308.221 7.72104 0.01 1 85 0
508 310.496 8.07639 0.01 1 72 0
518 310.017 8.1051 0.01 1 72 0
553 306.289 8.13166 0.01 1 57 0
557 306.289 8.13166 0.01 1 56 0
566 306.851 8.13166 0.01 1 57 0
572 306.289 8.13166 0.01 1 56 0
575 306.289 8.13166 0.01 1 55 0
576 311.475 7.98795 0.01 1 72 0
582 312.038 8.12595 0.01 1 85 0
590 306.289 8.13166 0.01 1 56 0
592 306.851 8.13166 0.01 1 55 0
617 306.289 8.13166 0.01 1 57 0
618 306.851 8.13166 0.01 1 57 0
626 306.289 8.13166 0.01 1 56 0
630 308.865 7.82743 0.01 1 72 0
651 306.289 8.13166 0.01 1 55 0
656 311.788 8.22455 0.01 1 85 0
657 306.288 8.13166 0.01 1 57 0
666 309.975 7.66458 0.01 1 72 0
669 309.799 8.20846 0.01 1 72 0
676 312.038 8.12595 0.01 1 85 0
679 306.289 8.13166 0.01 1 57 0
689 312.038 8.12595 0.01 1 86 0
694 310.125 8.22455 0.01 1 86 0
707 310.125 8.22455 0.01 1 86 0
710 306.289 8.13166 0.01 1 57 0
716 309.14 7.55439 0.01 1 72 0
725 309.097 7.53975 0.01 1 72 0
727 306.289 8.13166 0.01 1 56 0
767 309.136 8.04317 0.01 1 72 0
768 309.885 7.88001 0.01 1 72 0
769 305.103 8.13166 0.01 1 56 0
777 309.975 7.58193 0.01 1 72 0
792 309.14 7.55439 0.01 1 72 0
808 312.038 8.12595 0.01 1 86 0
819 306.289 8.13166 0.01 1 56 0
831 306.143 8.13166 0.01 1 57 0
835 309.799 8.20846 0.01 1 72 0
857 306.289 8.13166 0.01 1 57 0
858 307.977 8.12344 0.01 1 72 0
900 311.788 8.13775 0.01 1 85 0
901 312.062 7.81216 0.01 1 72 0
912 307.841 8.39618 0.01 1 72 0
915 306.289 8.08795 0.01 1 56 0
918 306.289 8.13166 0.01 1 56 0
923 306.289 8.13166 0.01 1 55 0
961 306.289 8.13166 0.01 1 56 0
969 304.556 8.13166 0.01 1 56 0
973 307.841 8.0962 0.01 1 72 0
975 308.057 7.56006 0.01 1 72 0
991 310.125 8.50116 0.01 1 87 0
998 306.289 8.13166 0.01 1 56 0
1010 306.289 8.13166 0.01 1 56 0
1017 310.076 8.08734 0.01 1 72 0
1021 306.289 8.31478 0.01 1 57 0
1038 306.289 8.1842 0.01 1 56 0.000435889
1043 306.289 8.03688 0.01 1 56 0
1049 306.851 8.13166 0.01 1 57 0
1056 306.289 8.13166 0.01 1 57 0
1070 306.289 8.13166 0.01 1 57 0
1074 306.289 8.13166 0.01 1 57 0
1077 309.883 8.21349 0.01 1 85 0
1081 306.289 8.13166 0.01 1 56 0
1113 306.289 8.13166 0.01 1 57 0
1128 306.289 8.08795 0.01 1 56 0
1129 308.221 7.72104 0.01 1 85 0
1137 307.841 8.39618 0.01 1 72 0
1139 306.289 8.13166 0.01 1 55 0
1159 306.674 8.31478 0.01 1 57 0
1183 306.289 8.13166 0.01 1 57 0
1186 306.851 8.13166 0.01 1 56 0
1189 309.097 7.53975 0.01 1 72 0
1197 306.289 8.13166 0.01 1 55 0
1198 310.256 7.66458 0.01 1 72 0
1220 309.14 7.55439 0.01 1 72 0
1222 306.289 8.13166 0.01 1 57 0
1244 308.865 7.82743 0.01 1 72 0
1265 306.289 8.13166 0.01 1 57 0
1266 306.289 8.13166 0.01 1 57 0
1274 310.125 8.33559 0.01 1 85 0
1276 309.097 7.53975 0.01 1 72 0
1279 309.722 7.94703 0.01 1 72 0
1283 312.038 8.12595 0.01 1 85 0
1296 306.851 8.13166 0.01 1 56 0
1299 306.132 8.10851 0.01 1 57 0
1314 308.033 8.25495 0.01 1 72 0
1325 306.289 8.13166 0.01 1 56 0
1329 310.878 7.7416 0.01 1 72 0
1330 306.289 8.13166 0.01 1 56 0
1331 309.223 7.55439 0.01 1 72 0
1336 306.962 8.39618 0.01 1 72 0
1346 310.345 7.62375 0.01 1 72 0
1352 306.289 8.13166 0.01 1 57 0
1357 306.289 8.13166 0.01 1 56 0
1395 306.289 8.13166 0.01 1 56 0
1402 306.289 8.02293 0.01 1 56 0
1411 306.866 8.13166 0.01 1 56 -0.000192732
1416 308.357 7.8924 0.01 1 72 0
1418 306.289 8.13166 0.01 1 56 0
1426 307.841 8.39618 0.01 1 72 0
1437 306.289 8.13166 0.01 1 57 0
1444 310.125 8.22455 0.01 1 85 0
1447 306.289 8.13166 0.01 1 57 0
1448 308.865 7.82743 0.01 1 72 0
1453 306.289 8.13166 0.01 1 57 0
1455 310.983 7.47008 0.01 1 72 0
1456 309.799 8.24387 0.01 1 72 0
1460 306.289 8.13166 0.01 1 56 0
1461 307.841 8.39618 0.01 1 72 0
1476 310.125 8.22455 0.01 1 85 0
1480 310.125 8.22455 0.01 1 85 0
1482 306.289 8.02293 0.01 1 55 0
1499 311.788 8.22455 0.01 1 85 0
1501 306.289 8.13166 0.01 1 57 0
1509 306.289 8.08795 0.01 1 57 0
1521 311.128 8.36116 0.01 1 85 0
1532 306.289 8.01585 0.01 1 57 -0.000841051
1534 306.851 8.13166 0.01 1 55 0
1535 306.289 8.12045 0.01 1 57 0
1536 306.289 8.13166 0.01 1 57 0
1544 306.289 8.13166 0.01 1 57 0
1552 310.125 8.22455 0.01 1 85 0
1583 306.289 8.13166 0.01 1 57 0
1588 306.289 8.13166 0.01 1 57 0
1635 312.038 8.12595 0.01 1 85 0
1643 306.851 8.13166 0.01 1 57 0
1645 309.799 8.24387 0.01 1 72 0
1655 305.103 8.13166 0.01 1 56 0
1666 312.038 8.02149 0.01 1 85 0
1670 309.14 7.55439 0.01 1 72 0
1677 311.388 7.77639 0.01 1 72 0
1679 307.841 8.20909 0.01 1 72 0
1687 311.568 7.77639 0.01 1 72 0
1698 306.289 8.13166 0.01 1 56 0
1699 306.289 8.13166 0.01 1 56 0
1710 307.841 8.39618 0.01 1 72 0
1718 306.289 8.13166 0.01 1 56 0
1726 306.851 8.13166 0.01 1 55 0
1728 306.815 8.13166 0.01 1 57 -0.00658499
1742 306.289 8.13166 0.01 1 57 0
1750 309.136 7.79706 0.01 1 72 0
1752 310.042 7.57726 0.01 1 72 0
1753 309.799 8.20846 0.01 1 72 0
1754 306.289 8.13166 0.01 1 57 0
1758 306.289 7.99201 0.01 1 57 -0.0010182
1765 306.289 8.13166 0.01 1 57 0
1766 309.456 8.18021 0.01 1 85 0
1776 306.289 8.13166 0.01 1 57 0
1781 306.289 8.13166 0.01 1 56 0
1782 306.289 8.31478 0.01 1 57 0
1786 306.289 8.08795 0.01 1 56 0
1802 312.038 8.2274 0.01 1 87 0
1808 309.799 8.24387 0.01 1 72 0
1811 306.289 8.13166 0.01 1 57 0
1814 306.289 8.13166 0.01 1 57 0
1815 306.289 8.13166 0.01 1 57 0
1822 306.851 8.13166 0.01 1 56 0
1827 312.038 8.12595 0.01 1 85 0
1830 306.289 8.13166 0.01 1 56 0
1842 306.289 8.13166 0.01 1 57 0
1844 308.096 7.53634 0.01 1 72 0
1845 306.289 8.13166 0.01 1 57 0
1847 311.788 8.22455 0.01 1 85 0
1852 309.097 7.53975 0.01 1 72 0
1864 306.289 8.13166 0.01 1 57 0
1867 308.221 7.72104 0.01 1 85 0
1875 306.289 8.13166 0.01 1 56 0
1885 310.042 7.39522 0.01 1 72 -9.27597e-05
1891 307.28 8.13166 0.01 1 57 -0.0127285
1893 310.125 8.22455 0.01 1 85 0
1913 307.841 8.20909 0.01 1 72 0
1923 309.749 8.22011 0.01 1 72 0
1935 312.038 8.02149 0.01 1 85 0
1939 306.289 8.13166 0.01 1 56 0
1954 310.345 7.62375 0.01 1 72 0
1966 312.038 8.12595 0.01 1 85 0
1987 306.289 8.13166 0.01 1 57 0
2003 306.289 8.13166 0.01 1 57 0
2007 306.851 8.13166 0.01 1 56 0
2009 306.289 8.13166 0.01 1 56 0
2010 310.125 8.22455 0.01 1 85 0
2017 310.042 7.57726 0.01 1 72 0
2022 306.289 8.31478 0.01 1 57 0
2023 306.289 8.13166 0.01 1 57 0
2028 310.125 8.33559 0.01 1 85 0
2043 309.883 8.18021 0.01 1 86 0
2044 312.038 8.12595 0.01 1 86 0
2045 311.073 7.80098 0.01 1 72 0
2047 310.125 8.33559 0.01 1 85 0
2051 306.75 8.13166 0.01 1 57 0
2063 306.289 8.13166 0.01 1 57 0
2081 305.103 8.13166 0.01 1 56 0
2086 306.851 8.13166 0.01 1 57 0
2088 306.289 8.08795 0.01 1 56 0
2098 306.289 8.13166 0.01 1 57 0
2107 306.75 8.13166 0.01 1 57 0
2112 306.289 8.13166 0.01 1 57 0
2115 306.851 8.13166 0.01 1 57 0
2118 306.289 8.13166 0.01 1 55 0
2123 313.625 8.09684 0.01 1 72 0
2125 309.365 8.18021 0.01 1 85 0
2134 306.289 8.13166 0.01 1 56 0
2150 306.851 8.13166 0.01 1 57 0
2168 306.289 8.13166 0.01 1 56 0
2174 311.073 7.80098 0.01 1 72 0
2180 306.289 8.13166 0.01 1 57 0
2195 306.289 8.13166 0.01 1 57 0
2197 310.017 8.1051 0.01 1 72 0
2199 310.334 7.90815 0.01 1 72 0
2231 305.776 8.13166 0.01 1 57 0
2245 312.038 8.12595 0.01 1 87 0
2251 311.388 7.77639 0.01 1 72 0
2260 311.073 7.80098 0.01 1 72 0
2262 307.969 8.20909 0.01 1 72 0
2263 312.038 8.12595 0.01 1 87 0
2292 308.057 7.56006 0.01 1 72 0
2295 306.289 8.13166 0.01 1 57 0
2300 308.033 8.25495 0.01 1 72 0
2303 310.076 8.08734 0.01 1 72 0
2305 306.851 8.13166 0.01 1 57 0
2306 308.221 7.72104 0.01 1 85 0
2311 308.852 8.40532 0.01 1 85 -0.0166156
2315 312.038 8.12595 0.01 1 85 0
2317 309.14 7.55439 0.01 1 72 0
2332 310.345 7.62375 0.01 1 72 0
2340 306.289 8.13166 0.01 1 57 0
2341 306.289 8.13166 0.01 1 56 0
2342 308.001 7.95819 0.01 1 72 0
2345 306.289 8.13166 0.01 1 57 0
2354 306.289 8.13166 0.01 1 56 0
2361 306.289 8.13166 0.01 1 57 0
2363 306.289 8.13166 0.01 1 56 0
2366 306.851 8.13166 0.01 1 57 0
2369 310.125 8.22455 0.01 1 85 0
2383 306.289 8.13166 0.01 1 57 0
2405 309.764 7.34879 0.01 1 72 -6.65486e-05
2416 306.289 8.13166 0.01 1 56 0
2432 306.289 8.13166 0.01 1 56 0
2439 312.038 8.12595 0.01 1 86 0
2450 306.289 8.13166 0.01 1 57 0
2452 306.289 8.13166 0.01 1 56 0
2455 309.136 7.92668 0.01 1 72 0
2458 310.983 7.58256 0.01 1 72 0.000202194
2491 308.221 7.72104 0.01 1 85 0
2500 309.14 7.55439 0.01 1 72 0
2513 306.851 8.13166 0.01 1 55 0
2517 306.289 8.13166 0.01 1 56 0
2522 306.289 8.13166 0.01 1 56 0
2544 306.289 8.13166 0.01 1 57 0
2546 310.017 8.1051 0.01 1 72 0
2547 308.057 7.65288 0.01 1 72 0
2550 306.851 8.13166 0.01 1 56 0
2559 306.289 8.13166 0.01 1 57 0
2567 308.221 7.72104 0.01 1 85 0
2570 312.038 8.12595 0.01 1 86 0
2589 306.289 7.90227 0.01 1 56 0
2591 306.289 8.13166 0.01 1 57 0
2605 308.096 7.53634 0.01 1 72 0
2621 306.289 8.13166 0.01 1 56 0
2634 306.289 8.08795 0.01 1 57 0
2635 310.037 7.97148 0.01 1 72 0
2636 306.289 8.13166 0.01 1 55 0
2651 311.128 8.36116 0.01 1 85 0
2652 306.289 8.13166 0.01 1 57 0
2661 308.221 7.72104 0.01 1 85 0
2673 306.851 8.13166 0.01 1 57 0
2684 310.496 8.07639 0.01 1 72 0
2697 306.289 8.13166 0.01 1 56 0
2703 306.289 8.13166 0.01 1 57 0
2720 309.764 7.58918 0.01 1 72 0
2733 306.851 8.14021 0.01 1 57 0
2739 306.289 8.13166 0.01 1 57 0
2741 312.038 8.12595 0.01 1 85 0
2746 306.289 8.13166 0.01 1 57 0
2754 306.289 8.13166 0.01 1 56 0
2755 306.289 8.13166 0.01 1 56 0
2756 306.289 8.13166 0.01 1 57 0
2758 308.865 7.82743 0.01 1 72 0
2786 306.289 8.13166 0.01 1 57 0
2800 306.289 8.13166 0.01 1 56 0
2814 306.289 8.13166 0.01 1 57 0
2818 306.289 8.13166 0.01 1 57 0
2828 309.241 7.74315 0.01 1 72 0
2832 306.289 8.13166 0.01 1 55 0
2835 308.221 7.72104 0.01 1 85 0
2875 306.289 8.13166 0.01 1 57 0
2880 312.038 8.21624 0.01 1 85 0
2897 309.136 7.92668 0.01 1 72 0
2921 305.103 8.13166 0.01 1 56 0
