 time_step hot_sigma q_25_hot_br_sigma q_75_hot_br_sigma hot_wr_sigma q_25_hot_wr_sigma q_75_hot_wr_sigma cold_sigma q_25_cold_br_sigma q_75_cold_br_sigma cold_wr_sigma q_25_cold_wr_sigma q_75_cold_wr_sigma
141 2282.0 8.0709 7.92416 8.163665 0.003968976245787594 0.002258515972415717 0.009657393685528485 8.02883 7.840915 8.157315 0.0027387503098644413 0.0014673621862222183 0.006440803358798009
142 2284.0 8.0709 7.92416 8.163665 0.004206672507284296 0.0022619151135314323 0.0098094012110497 8.02883 7.85019 8.157315 0.002840417582014216 0.001469630244587218 0.007207867981574221
143 2286.0 8.0709 7.92416 8.163665 0.004348524173580077 0.0022499356416896066 0.009941159609688596 8.02883 7.85019 8.157315 0.0027820535985949623 0.001492203640196443 0.006888189197493082
144 2288.0 8.0709 7.92416 8.163665 0.0043453540906276625 0.0021361570516900854 0.01018444543307544 8.02883 7.85019 8.157315 0.0028344903187053675 0.0015472405759070205 0.007328695119029999
145 2290.0 8.07235 7.94514 8.163665 0.0038063086805798976 0.0021652805696381564 0.009946737425081616 8.02883 7.85019 8.157315 0.002747025047282727 0.0014280960616846216 0.007184381412234431
146 2292.0 8.0702 7.91633 8.17829 0.003993386415625145 0.0022030492187322046 0.008896148206556043 8.02883 7.85019 8.157315 0.002663301449701936 0.0016907469227851082 0.007199294003249502
147 2294.0 8.0702 7.9214649999999995 8.163665 0.004151950600608639 0.0019738674439837194 0.008582209024758994 8.02639 7.85019 8.14191 0.0026248467760586307 0.0015489898632809265 0.005879723823130492
148 2296.0 8.0709 7.93731 8.163665 0.003988032936228713 0.0018989993362883784 0.009035333629750255 8.02639 7.85019 8.14191 0.002688029368841555 0.0014096647937802873 0.005759241667513428
149 2298.0 8.0709 7.93731 8.16547 0.004015805909924547 0.0018947635469577983 0.009045847325985849 8.02599 7.85019 8.14191 0.0027006377444495485 0.0013807957508965801 0.005548800762170018
150 2300.0 8.07235 7.93731 8.17829 0.00391280327280546 0.001929564736474453 0.008716051128542606 8.02599 7.85019 8.14191 0.002720036929773578 0.0014435874603999192 0.005284333742463017
151 2302.0 8.0709 7.94514 8.17829 0.004121898834196499 0.0018193314337345682 0.009250654863716963 8.02599 7.85019 8.14191 0.002859083993612927 0.0012800367815882332 0.005349433389131274
152 2304.0 8.0702 7.94514 8.168334999999999 0.00371954988927756 0.0016733211970469187 0.009466296757688404 8.02599 7.85019 8.14191 0.002630655340287201 0.001479165838552694 0.0054516112811850564
153 2306.0 8.08059 7.94514 8.17829 0.0037782895116170927 0.0016495356187994866 0.009055597172154553 8.02599 7.85019 8.14191 0.003069877556580391 0.0014225440515104545 0.005424578732805989
154 2308.0 8.07557 7.94514 8.17829 0.0036334595898870952 0.0016651184487210223 0.008818387572090764 8.02599 7.85019 8.14191 0.002908339534478521 0.0014470160424139857 0.005827430243754539
155 2310.0 8.08059 7.94514 8.17829 0.0036841235865656278 0.0017627020522682213 0.008505955852424783 8.02471 7.85019 8.14191 0.0027352713580733917 0.0013047710294211406 0.006270139464822957
156 2312.0 8.07235 7.94514 8.1604 0.004100807922401101 0.0017789791867591988 0.00842437839234526 8.02471 7.85019 8.143835 0.0027650214349455166 0.001455448510683547 0.005642173719720582
157 2314.0 8.0709 7.94514 8.153585 0.003931340373613388 0.0018713086214506766 0.009125181896559148 8.02471 7.85019 8.143835 0.0029044257470441054 0.001325699705694924 0.005328604682509692
158 2316.0 8.0702 7.94514 8.153585 0.0040524295492568845 0.0019128867244805172 0.009224072154123741 8.01047 7.85019 8.143835 0.002996313517248039 0.0014072976927784393 0.00532933199727946
159 2318.0 8.0702 7.94514 8.153585 0.0039242079865735744 0.001798423670648617 0.00948819394084488 8.01047 7.86462 8.143835 0.0027806493942070004 0.0015060708727330117 0.005139716376515297
160 2320.0 8.0702 7.94514 8.153585 0.003972717199478177 0.0018711333620681121 0.009583889016127329 8.01047 7.86462 8.143835 0.0027122268216072877 0.0014996582727970756 0.005284456900011312
161 2322.0 8.0702 7.94514 8.153585 0.0038972297027557853 0.002112710948472055 0.008741994139471816 8.01047 7.86462 8.143835 0.0027111375522761378 0.001457765776579809 0.004883753094783058
162 2324.0 8.0702 7.94514 8.15596 0.0037962699645606546 0.002077283311752659 0.008626647337939972 8.01047 7.86703 8.143835 0.0027537201339501508 0.0014381514992868082 0.004942788649345163
163 2326.0 8.0702 7.94514 8.15361 0.003690957322403994 0.0018410572877544432 0.008124898348863084 8.01047 7.86462 8.143835 0.002820565308483926 0.0014651449834598932 0.0051273116323364894
164 2328.0 8.0709 7.94514 8.163895 0.0038439380612445406 0.0019869018677024044 0.00858268586192976 8.017 7.86462 8.143835 0.0028563508542544355 0.0014892908647558042 0.005009750011119582
165 2330.0 8.0709 7.94514 8.16152 0.004303772274923137 0.001955911052953398 0.00794865980438263 8.017 7.8711 8.143835 0.002902594647917216 0.0015449610500081886 0.00485447452951941
166 2332.0 8.0709 7.94514 8.14646 0.0037918510633461093 0.0022129641397199435 0.008276592338347035 8.017 7.8711 8.143835 0.002919241428360952 0.001438795407057927 0.004630165966779824
167 2334.0 8.0702 7.94514 8.16152 0.004094027466034588 0.0020746592213558564 0.008123061698603494 8.017 7.8711 8.143835 0.0029331406159420676 0.0014314896752807634 0.0047375558518105215
168 2336.0 8.0702 7.94514 8.16152 0.003934734978568037 0.0021164263418599156 0.008018222624892213 8.01047 7.8711 8.143835 0.002720196314297446 0.0015020053036191201 0.004836675431588576
169 2338.0 8.0702 7.94514 8.16152 0.00401715362975827 0.00212118979221228 0.008208143634761838 8.017 7.8711 8.143835 0.0026993666062055787 0.0015027262099764095 0.00451572793977695
170 2340.0 8.0709 7.9394849999999995 8.164895 0.0038866011737756652 0.0021881610036987844 0.008315711026664735 8.017 7.8711 8.143835 0.002820227218548351 0.0015673766723768388 0.0049148289715156114
171 2342.0 8.0702 7.9379349999999995 8.162545 0.004014797808432014 0.002089867764972419 0.008733693696052817 8.017 7.8711 8.143835 0.002478080596212307 0.0015691080934629679 0.005143153868764778
172 2344.0 8.06743 7.9379349999999995 8.163895 0.003990982059656958 0.002168780621989554 0.00848518244866588 8.017 7.8711 8.143835 0.002457484878809192 0.001495003216392205 0.005022587780484136
173 2346.0 8.06743 7.94514 8.161275 0.0041154976311185655 0.00207359170647509 0.00851241915285762 8.017 7.8711 8.143835 0.0025494391805415727 0.0015538892026695367 0.005126438771303075
174 2348.0 8.06743 7.94514 8.161275 0.0043231967550598025 0.002135053366043928 0.008372342020030704 8.017 7.8711 8.143835 0.0025459740115000022 0.0015181347019500553 0.005262921465904152
175 2350.0 8.06743 7.94514 8.16218 0.004150677347117493 0.0020521389780830514 0.00840562625837985 8.017 7.8711 8.136669999999999 0.0026440075891955616 0.001594964118351821 0.0053093627999423335
176 2352.0 8.06743 7.92416 8.16218 0.003918846623314752 0.0021700596458578657 0.008231723503730113 8.017 7.8711 8.136669999999999 0.0027467116984077815 0.001614597859876797 0.0046080225394044185
177 2354.0 8.06743 7.914795 8.15596 0.003873862452871535 0.0022075563696395337 0.008540604948247196 8.017 7.8711 8.136669999999999 0.0027599464919256353 0.0017366454225334182 0.00433967840783719
178 2356.0 8.0702 7.92416 8.156865 0.004075658197147176 0.0020300051088901414 0.008092745223661636 8.017 7.8711 8.126809999999999 0.0027765865623189793 0.0018019035678938878 0.004446775772008074
179 2358.0 8.0702 7.9184 8.160275 0.0040202480013759555 0.0020676055716566596 0.008231897579283522 8.017 7.8711 8.126809999999999 0.0027305712716723446 0.0018123140040639122 0.00421706541803357
180 2360.0 8.0702 7.914795 8.156865 0.003871374672694994 0.0020895922462410375 0.00772000534248839 8.017 7.86556 8.126809999999999 0.002772391490764481 0.0017204260078120407 0.004140791842944913
181 2362.0 8.0702 7.914795 8.159040000000001 0.003993154895469714 0.00214546788168704 0.007536305494287111 8.017 7.858305 8.126809999999999 0.0027422010354338916 0.0016260991533966446 0.004170295932446265
182 2364.0 8.06743 7.91273 8.157865000000001 0.00411789534621293 0.0021958032415303847 0.00785905761365049 8.02471 7.86675 8.126809999999999 0.0027382571424210077 0.0017037565295866279 0.004471143342084838
183 2366.0 8.06743 7.91273 8.167974999999998 0.004216038100462172 0.002104483076001536 0.008359034376589665 8.02599 7.8711 8.144015 0.0028146513673165644 0.0017163163519397307 0.004303421131406835
184 2368.0 8.04458 7.91273 8.167974999999998 0.004074243314762189 0.001983333501889604 0.008363966295932015 8.02471 7.8711 8.144015 0.0028295295860821016 0.001670738362468014 0.0045812198041825965
185 2370.0 8.04458 7.914795 8.167974999999998 0.004191567445781229 0.0022403632609302466 0.008400613105212947 8.02471 7.86038 8.144015 0.002893970776992624 0.001686627955376237 0.0047491342972160976
186 2372.0 8.04458 7.914795 8.167974999999998 0.004273508992868184 0.002383160843668671 0.00845126017034101 8.02471 7.86038 8.144015 0.0028083114942498025 0.001685985578684194 0.004939629977138615
187 2374.0 8.06743 7.9261925 8.172597499999998 0.004367975541889532 0.0022599737000584584 0.008198016510251795 8.02471 7.86038 8.144015 0.002690365434738532 0.0017768404867083134 0.004876396949298631
188 2376.0 8.0702 7.92765 8.17829 0.004138434382904916 0.0023129947154627304 0.00792273983444175 8.02471 7.86038 8.144015 0.002799535558070636 0.001876294865387641 0.004918596960808017
189 2378.0 8.06743 7.92416 8.1658 0.004288567564184192 0.002599414049289379 0.008168791221086867 8.02471 7.86038 8.144015 0.0028291941193196494 0.0019081248111531886 0.004868778260824546
190 2380.0 8.06743 7.92416 8.17829 0.004256429417597049 0.002362500994361671 0.008294819077710486 8.02471 7.86038 8.144015 0.0028409332037266925 0.0018840195606433885 0.005042737191410537
191 2382.0 8.06743 7.92416 8.17829 0.0038956745296650826 0.00230423547291208 0.008415636506150112 8.017 7.85019 8.144015 0.0028595509636631026 0.0018714793838633054 0.005020999642168079
192 2384.0 8.0702 7.92416 8.17829 0.004124661005646782 0.0024831887565900865 0.00873305459865685 8.017 7.85019 8.144015 0.002960836348456136 0.00194610734581882 0.005077929640041235
193 2386.0 8.04458 7.914795 8.17829 0.004018539986533305 0.0022742283577325078 0.008354854799580595 8.017 7.85019 8.144015 0.003025758551505322 0.0019031239271537475 0.004991459518372883
194 2388.0 8.0702 7.92416 8.17829 0.00413680210417132 0.002300918419048159 0.008464186848659783 8.017 7.86038 8.144015 0.0030596577768425208 0.0019055195771599898 0.005106732870600849
195 2390.0 8.0702 7.92416 8.17829 0.004323634135504282 0.002319413751314005 0.008128784409659546 8.017 7.86038 8.144015 0.0032419324979313354 0.0018688095680362265 0.005265598774811665
196 2392.0 8.0702 7.92416 8.17829 0.004261329660169438 0.0022297955104768337 0.008205313679001139 8.017 7.85019 8.144015 0.0032253076762096666 0.001846873490821015 0.005258934480519862
197 2394.0 8.0702 7.92416 8.164895 0.003861154283211699 0.002350243720204159 0.008979348772501186 8.017 7.85019 8.144015 0.003229341377520972 0.0019276191454086892 0.005106415302804585
198 2396.0 8.0702 7.92416 8.164895 0.003942436091912372 0.0022873678540388537 0.008928680961936561 8.02471 7.85019 8.144015 0.0034575314339690233 0.0018567730261545292 0.004874521599653722
199 2398.0 8.0702 7.92416 8.164895 0.0044174746148155615 0.0023584443740995494 0.008464409519947251 8.02471 7.85019 8.144015 0.0034393951428322465 0.002006191229528328 0.004834544429654414
200 2400.0 8.0702 7.924865 8.19346 0.0043463811413691645 0.0022123770057181523 0.008798863631824137 8.02471 7.85019 8.144015 0.003348872915479695 0.0019284038192502633 0.004835168024493569
201 2402.0 8.0702 7.93336 8.19346 0.0042892022547871165 0.002282474624493353 0.008012854055438067 8.02471 7.85019 8.144015 0.0033000004339957738 0.0019570691427357964 0.00464593889450572
202 2404.0 8.0702 7.924225 8.19346 0.004297429424429164 0.0023611129851528736 0.00853372591240478 8.02471 7.85019 8.144015 0.003464224997675602 0.001934324820868199 0.0047307439655170855
203 2406.0 8.0702 7.92416 8.19346 0.004426708430639034 0.002555065456145474 0.007962731771373941 8.02471 7.85019 8.144015 0.003329610652444248 0.0020483303679055356 0.004653511321608033
204 2408.0 8.06743 7.9255625 8.19346 0.0036151693386984106 0.0024172615058550735 0.007829718951024633 8.02471 7.85019 8.144015 0.0034813953821781255 0.0019223043022636253 0.004976028638825511
205 2410.0 8.06743 7.924865 8.19346 0.004745241565957454 0.0023730379556214476 0.007497579693553299 8.02471 7.85019 8.144015 0.003443758160899064 0.0018064007012506844 0.005128697884818163
206 2412.0 8.06743 7.9269 8.17829 0.004318608667336185 0.0025118315512546933 0.007973742743957825 8.02883 7.85019 8.144015 0.0033126858052522135 0.0018906137683084969 0.005193752094520145
207 2414.0 8.06743 7.924865 8.19346 0.004233560690113116 0.002265877106906399 0.00832322351137951 8.02883 7.85019 8.144015 0.0033416678337365763 0.001926993088281911 0.005291380048569523
208 2416.0 8.0702 7.914795 8.19346 0.004233181433175348 0.002346221428202856 0.008384587406769395 8.02883 7.85019 8.144015 0.003212795280697863 0.0018669873303652426 0.005412424842437918
209 2418.0 8.0702 7.914795 8.19346 0.004301421250412489 0.0021871886597614144 0.007964785325313589 8.02883 7.85019 8.144015 0.0032488169834734367 0.0019255012532179594 0.00546708544942485
210 2420.0 8.0702 7.914795 8.19346 0.004073460646865981 0.002424612799442537 0.008325351917106635 8.02883 7.85019 8.15942 0.0032844260123634458 0.001886872461378915 0.005365148887752956
211 2422.0 8.0702 7.914795 8.190885 0.004275146021575532 0.0025397823478707183 0.008381682239445085 8.02883 7.85019 8.15942 0.0033217065538382203 0.0019141577534721463 0.005448585196803745
212 2424.0 8.06743 7.914795 8.200614999999999 0.0043591775132006925 0.0025934755029936524 0.008755917058932944 8.02883 7.85019 8.15942 0.0032570362234275833 0.0019207433470647057 0.005324928655278049
213 2426.0 8.06743 7.914795 8.204115 0.004460556049773803 0.0023848022019218604 0.008816291224931622 8.02883 7.85019 8.164355 0.0032466578256981136 0.0017415916063005632 0.005525528293021266
214 2428.0 8.06743 7.914795 8.18119 0.004260123992690935 0.002459843954860765 0.008280736039162276 8.02883 7.85019 8.164355 0.003349460321714246 0.0019393623905043338 0.0053839825402313525
215 2430.0 8.06743 7.914795 8.18119 0.00442907396804905 0.002309623386771097 0.008287551229262953 8.02883 7.85019 8.164355 0.003319767736422951 0.0019892185757655148 0.005089992428201932
216 2432.0 8.0702 7.914795 8.17829 0.0043338597003632524 0.002448271496299597 0.008784795595504262 8.02883 7.85019 8.164355 0.0034134911550011008 0.0020184554089450147 0.005449404443547197
217 2434.0 8.0702 7.91273 8.163665 0.0043374845675720084 0.0026245919329667194 0.009136040798758937 8.02883 7.85019 8.164355 0.003437525604323576 0.002182925101248401 0.005383457959819777
218 2436.0 8.0702 7.91273 8.161245000000001 0.004299406828221537 0.002448968999956173 0.008955056415180025 8.02883 7.85019 8.164355 0.003339403666828517 0.0020215640473187652 0.005313028838708155
219 2438.0 8.0709 7.91273 8.17573 0.00462219520679446 0.0024594275651258655 0.009523951244589423 8.02883 7.85019 8.164355 0.0032494597995582136 0.0018742012788336196 0.005464287208197594
220 2440.0 8.0709 7.91273 8.17573 0.004434032002543719 0.0024104920917713524 0.008945781273066994 8.03186 7.85019 8.164355 0.0033274829571279634 0.0019356092969594577 0.00567451136631022
221 2442.0 8.0709 7.91273 8.15473 0.004353125136672882 0.002491585317415188 0.007756298198690419 8.03186 7.85019 8.164355 0.0031270444163416134 0.0017785218825639329 0.005831848570006603
222 2444.0 8.0709 7.91273 8.151240000000001 0.0045245716117284325 0.0024331711591785935 0.008542091611868391 8.03186 7.85019 8.164355 0.003131628310682891 0.0018550780956261216 0.005963141335048154
223 2446.0 8.0709 7.91273 8.163665 0.004499433728377963 0.002632114675003512 0.009127172590416704 8.03186 7.85019 8.164355 0.0031370484287405764 0.0018402914788417076 0.005859308922965692
224 2448.0 8.0709 7.91273 8.161245000000001 0.004665992600552795 0.0026652592040612554 0.0088115960356019 8.03186 7.85019 8.164355 0.003399346463517045 0.0018813240020121402 0.006041729341155617
225 2450.0 8.0709 7.91273 8.163665 0.004354682484151799 0.0028625324798939858 0.008701938084808698 8.03186 7.85019 8.164355 0.003375151894970294 0.0019601452699523434 0.006538696773559003
226 2452.0 8.0709 7.91273 8.161245000000001 0.0052343782528843355 0.0028779596986211018 0.008960034845329467 8.03186 7.85019 8.164355 0.003301755911280563 0.0020118099181283215 0.006490579038213066
227 2454.0 8.0709 7.91273 8.17041 0.004896310342647181 0.002890107176831768 0.009451533271733838 8.03186 7.85019 8.164355 0.003386058042832632 0.002035183141629861 0.006564433821578999
228 2456.0 8.0709 7.91273 8.161245000000001 0.005098204789234112 0.002722035249480687 0.009338412156624308 8.03186 7.85019 8.164134999999998 0.0035390276152611334 0.0019729866187922027 0.006381893344578861
229 2458.0 8.0709 7.91273 8.167449999999999 0.0050700215580663476 0.0027398520682585165 0.009272826945809685 8.03186 7.85019 8.163915 0.003498442820243745 0.001884928877999417 0.00605032833939238
230 2460.0 8.0709 7.91273 8.17041 0.00500445171054054 0.0028683548131445222 0.008313084222468702 8.03186 7.85019 8.16206 0.003392107764821498 0.0018178837239995606 0.006161114980373956
231 2462.0 8.0709 7.91273 8.17573 0.004639206898172063 0.002787033870560347 0.008752653440324637 8.03186 7.85019 8.15942 0.0033557636382862736 0.0017978330472888174 0.006242525202662885
232 2464.0 8.07235 7.914795 8.17573 0.0050824670312430605 0.002846819973710362 0.009209695174365342 8.03186 7.85019 8.15942 0.0032904799091443325 0.0017202225149573196 0.006258014886936475
233 2466.0 8.0766 7.914795 8.17573 0.00427011456688149 0.0031427261641115136 0.008830484759531857 8.03186 7.85019 8.15942 0.003345232103139145 0.001852327177144448 0.006168987827285808
234 2468.0 8.0766 7.914795 8.17573 0.004287529240000014 0.0031501534707568967 0.009277746281969965 8.03186 7.85019 8.15942 0.0034262957670468846 0.0018058191566721383 0.006389137234294651
235 2470.0 8.0709 7.91273 8.17573 0.004286040466499538 0.002972180457580283 0.008812129605210824 8.02883 7.85019 8.15942 0.0032986916141869277 0.0018210944182819855 0.006742829955472197
236 2472.0 8.0766 7.91273 8.17573 0.004836889352693159 0.002849653368810115 0.008913222837823694 8.02883 7.85019 8.15942 0.003249579980510978 0.0018198745755165036 0.006628284524525357
237 2474.0 8.0766 7.91273 8.17573 0.004757096380762065 0.0031132441859862245 0.008376624245503523 8.02883 7.85019 8.15942 0.0032718978742671185 0.0017927848717803551 0.006727320044080162
238 2476.0 8.0766 7.91273 8.178889999999999 0.004510047633850436 0.0031458436711079172 0.008539099739269146 8.02883 7.85019 8.15942 0.003308079965241972 0.0018596389811430148 0.006782948927101346
239 2478.0 8.0766 7.91273 8.178889999999999 0.0047097719351488826 0.00308230555028332 0.00882389225726423 8.02883 7.85019 8.15942 0.003362297138810918 0.0018958568269779052 0.006820858506451595
240 2480.0 8.0766 7.91273 8.178889999999999 0.004709217608869186 0.0031542457623717794 0.008769368547158936 8.02883 7.85019 8.15942 0.0033015380438341973 0.001900180452051846 0.006903784164375131
241 2482.0 8.0709 7.914795 8.178889999999999 0.00453519793979022 0.0031565941473279914 0.0087792134146817 8.02883 7.85927 8.15942 0.0033888103963509325 0.0020330288956123144 0.006861094482052816
242 2484.0 8.0709 7.91273 8.18145 0.004749873418560457 0.0027312272549665333 0.008940540687153845 8.02883 7.86038 8.15942 0.0030685732794354624 0.0018896370955040283 0.00656877386056086
243 2486.0 8.0709 7.914795 8.18145 0.004451079960586768 0.003223866852238831 0.009208223876429434 8.02883 7.86125 8.15942 0.003012302855157519 0.002168828660256486 0.006614310105730308
244 2488.0 8.0709 7.914795 8.18145 0.0040733757139189836 0.002872947610112197 0.008743795244540923 8.02883 7.86125 8.15942 0.0032401046000940666 0.002190289189216533 0.00673682670810309
245 2490.0 8.0709 7.914795 8.18145 0.003992329589895806 0.002896937147845568 0.009037809060158816 8.02883 7.86125 8.15942 0.003277955971836402 0.0022334711863111374 0.006678915040494782
246 2492.0 8.0709 7.91273 8.18145 0.00435618820993411 0.0030504139029894515 0.00804163227900839 8.02883 7.86125 8.15942 0.0032013109617226028 0.0022272973960877603 0.006676306355905488
247 2494.0 8.0709 7.914795 8.181104999999999 0.003969828145494626 0.0028566637627324577 0.008187132797036294 8.02883 7.86125 8.15942 0.0031165739019927653 0.0023142506598159696 0.006965707700224821
248 2496.0 8.0702 7.91273 8.178889999999999 0.004067554252181038 0.0028885747160348257 0.008757152324634287 8.02883 7.86125 8.15942 0.003302765485465535 0.002177121582096396 0.00704780013964125
249 2498.0 8.0702 7.91273 8.178889999999999 0.0039270559890911445 0.0027838499970038533 0.009052808707734967 8.02883 7.86125 8.15942 0.0032814212785215293 0.0020519661026865495 0.007038580408869113
250 2500.0 8.0702 7.9091000000000005 8.178889999999999 0.0038962491785144624 0.002612873755641257 0.008926843364857755 8.02883 7.86125 8.162635 0.0032701816470538637 0.002129983479293103 0.006224074137097667
251 2502.0 8.0702 7.91273 8.178889999999999 0.003730840052454938 0.002605121661111194 0.00913026285734004 8.02883 7.86125 8.15942 0.0032269620344792657 0.002141931894970866 0.006695218291927407
252 2504.0 8.0702 7.9091000000000005 8.178889999999999 0.0041780689003703755 0.002980673020976014 0.00877147091656672 8.02883 7.86125 8.15942 0.0032593291368231032 0.0021790841888666137 0.006702267823989694
253 2506.0 8.0702 7.9091000000000005 8.178889999999999 0.004151449873421654 0.0026563485227264127 0.008324123130981041 8.02883 7.86125 8.15942 0.003412266988454674 0.002246721790814193 0.006434061942000839
254 2508.0 8.0702 7.904715 8.178889999999999 0.0041283699754112784 0.0024419342510227067 0.007832772654289095 8.02883 7.871790000000001 8.15942 0.0036030661800889787 0.0021437590836728936 0.006470192382652817
255 2510.0 8.0702 7.90587 8.18145 0.003953203762057978 0.0024245674980793537 0.0076588521708478895 8.02883 7.868295 8.15942 0.0034012459209211165 0.002285439373959421 0.0065845106976856645
256 2512.0 8.0702 7.91273 8.18145 0.004264379190687345 0.0024977016756143173 0.008187381515726327 8.03186 7.87055 8.15942 0.0035737898131976502 0.0021791479587614515 0.006610262449405454
257 2514.0 8.0702 7.9091000000000005 8.18145 0.004104726898086668 0.0026161904422983997 0.007526976425334892 8.03186 7.871790000000001 8.15942 0.0036408615879389376 0.0021032137982318856 0.006548976377628635
258 2516.0 8.0702 7.91273 8.186345 0.004238434380609434 0.00243472764701754 0.00750175596216242 8.03403 7.871790000000001 8.15942 0.0036821892411657395 0.001963861818692226 0.006761618542017324
259 2518.0 8.0702 7.90751 8.178889999999999 0.004226830434070636 0.002100588308199979 0.0077313495949180725 8.03403 7.871790000000001 8.15942 0.0036851665208260816 0.0021761128633066753 0.006898983424481118
260 2520.0 8.0702 7.906355 8.19124 0.004280971124066596 0.002148751400045788 0.00793435720786681 8.03403 7.871790000000001 8.15942 0.0038473043867031896 0.0021251554572598846 0.007039092172335396
261 2522.0 8.0702 7.906355 8.18119 0.004152592405851694 0.0023754867857540716 0.00797846909821481 8.03403 7.871790000000001 8.15942 0.003880293703988839 0.0020901172096579324 0.007125342129110222
262 2524.0 8.0702 7.906355 8.17829 0.004472797215027778 0.0026580341382560135 0.007789212058397798 8.03186 7.871790000000001 8.15942 0.004150904268049449 0.002049994552544327 0.007361131734020941
263 2526.0 8.0702 7.906355 8.18119 0.004250964624658415 0.0025513336906790142 0.007528757042000911 8.03186 7.871790000000001 8.15942 0.004228127198126772 0.0020432117231637147 0.00751094618740667
264 2528.0 8.0702 7.904715 8.18119 0.004076143906654386 0.0027335056033181873 0.0076832495266787315 8.03186 7.8718 8.15942 0.004115310901870382 0.0020741150822714332 0.007179027872363976
265 2530.0 8.0702 7.899055000000001 8.186119999999999 0.00426263169207729 0.003037386518944236 0.007368650048962895 8.03186 7.8718 8.15942 0.004167865371336995 0.0020914808208971113 0.007458450965838491
266 2532.0 8.0702 7.899055000000001 8.19124 0.0043081916080467365 0.003171379652184311 0.007202071661707485 8.03186 7.871790000000001 8.15942 0.004271898254349369 0.002102481612927108 0.007377178840778206
267 2534.0 8.0702 7.904715 8.19124 0.0040922204912560755 0.0032148510661621117 0.007490886544639724 8.03186 7.871790000000001 8.15942 0.004487949325542305 0.0021269109315490502 0.007333938540452771
268 2536.0 8.0702 7.899055000000001 8.19124 0.004159514751698089 0.003054163243111258 0.00880569890664791 8.03186 7.872310000000001 8.15942 0.004163895732963196 0.0021347490264020234 0.007258198339553462
269 2538.0 8.0702 7.906355 8.19124 0.004395118210731103 0.0027724010263374395 0.008740595348035462 8.03403 7.87222 8.15942 0.0041826124576023775 0.0022366395715554977 0.007423350864850742
270 2540.0 8.0702 7.899055000000001 8.19124 0.004369906565452364 0.0029228101984884918 0.008692808685870626 8.03403 7.8718 8.15942 0.0042769303194516 0.0022406814152208347 0.007485508728880546
271 2542.0 8.0702 7.899055000000001 8.19124 0.004218689239520791 0.0025261469062397104 0.008597008011606434 8.03403 7.8718 8.15942 0.00406554031624857 0.0022439805030470125 0.0063551145889193675
272 2544.0 8.0702 7.899055000000001 8.191435 0.004400935479934559 0.0025061084496445477 0.008768393813342277 8.03448 7.8717950000000005 8.174479999999999 0.004018143595125047 0.002297576840970595 0.0063731903458731955
273 2546.0 8.0702 7.899055000000001 8.19124 0.0043292691607537594 0.0025367258619141122 0.008120843546147517 8.03448 7.87222 8.174479999999999 0.004270083905130677 0.0023336864480114333 0.0065626839446594485
274 2548.0 8.0702 7.899055000000001 8.19124 0.00397786586911064 0.00265263495266953 0.008660406650656632 8.03448 7.8718 8.174479999999999 0.004340893856905748 0.00224410542664599 0.006339088846643814
275 2550.0 8.0702 7.902222500000001 8.19124 0.0042223390507583 0.002471968817312757 0.008237506288824092 8.03448 7.871790000000001 8.162635 0.004238397372484453 0.0022253565343228 0.006572554966173852
276 2552.0 8.0702 7.899055000000001 8.19124 0.00432704249827793 0.0025254396663880953 0.007737118894403316 8.03448 7.871790000000001 8.15942 0.00425853477777499 0.0022138499093719 0.006685728567133981
277 2554.0 8.0702 7.899055000000001 8.19124 0.004371432772364409 0.0023776274591816937 0.00854871329419014 8.03448 7.871790000000001 8.174479999999999 0.0042480183762829546 0.002536394112575958 0.006657616803875129
278 2556.0 8.07176 7.8996325 8.191015 0.004134425881161092 0.002554423893406924 0.0082837842827901 8.03448 7.871790000000001 8.15942 0.004092955920465642 0.0024235125630196613 0.00704572732055914
279 2558.0 8.07176 7.9002099999999995 8.18145 0.004009138418119351 0.0020895313534653 0.008610893064103987 8.03403 7.872400000000001 8.15942 0.004284475212951761 0.0023477853984406162 0.006915318387983127
280 2560.0 8.0702 7.90751 8.18145 0.0036684587559597886 0.0024697380231248466 0.008320576569586437 8.03403 7.872400000000001 8.15942 0.004187279162742007 0.002365013997329285 0.006935808282348308
281 2562.0 8.0702 7.9002099999999995 8.18145 0.0037504534631012366 0.0025539825069459355 0.008922557832227986 8.03186 7.872400000000001 8.15942 0.004156223673663028 0.0025209315333734397 0.007258255922388715
282 2564.0 8.0702 7.9002099999999995 8.18145 0.003795004328649499 0.0024766275735879054 0.007317655899101069 8.03186 7.872400000000001 8.15942 0.004035286402348756 0.0024385957160928872 0.007186344722327105
283 2566.0 8.0702 7.9002099999999995 8.178889999999999 0.004107022583994159 0.0028059360868264464 0.0071923758626870095 8.03403 7.880190000000001 8.15942 0.00405317734798618 0.002446710672750074 0.007330514242574479
284 2568.0 8.0702 7.9002099999999995 8.18145 0.0042071289966319385 0.002856262813755607 0.008437503294754232 8.03403 7.880190000000001 8.15942 0.0039441463348407185 0.0023560691555391043 0.007356085043780889
285 2570.0 8.0709 7.9002099999999995 8.178889999999999 0.004360583014169713 0.0025824993352803606 0.007072832213159269 8.03403 7.880190000000001 8.15942 0.003767233552392131 0.002361085268681326 0.007341070838044114
