max_pf 117 min_pf 13
individual T0 sigma disp_rate r0 patch_no mut_eff
18 295.578 8.14308 0.01 1 14 0
134 326.553 7.55384 0.01 1 115 0
148 309.739 8.12047 0.01 1 72 0
349 308.338 7.7466 0.01 1 72 0
390 296.125 8.14308 0.01 1 15 0
432 306.453 8.15475 0.01 1 72 0
480 308.338 7.7466 0.01 1 72 0
485 327.948 7.61134 0.01 1 116 0
516 309.739 8.23818 0.01 1 72 0
654 295.307 8.13014 0.01 1 15 0
724 308.476 7.70735 0.01 1 72 0
734 308.519 7.61645 0.01 1 72 0
765 295.842 8.43961 0.01 1 15 0
836 294.956 8.14308 0.01 1 15 0
869 295.307 8.12433 0.01 1 15 0
982 327.948 7.51716 0.01 1 116 0
1064 296.477 8.08845 0.01 1 14 0
1077 309.739 7.76761 0.01 1 72 0
1145 308.784 8.28947 0.01 1 72 0
1175 307.967 7.95393 0.01 1 72 0
1181 327.948 7.61393 0.01 1 115 0
1211 325.835 7.54024 0.01 1 115 0
1261 294.956 8.14308 0.01 1 15 0
1431 328.305 7.54024 0.01 1 116 0
1437 295.307 8.12433 0.01 1 15 0
1444 295.842 8.27921 0.01 1 15 0
1454 327.948 7.61393 0.01 1 115 0
1474 310.88 8.2743 0.01 1 72 0
1520 307.67 8.15027 0.01 1 72 0
1660 295.842 8.49213 0.01 1 15 0
1662 295.578 8.32833 0.01 1 15 0
1690 308.308 7.61288 0.01 1 72 0
1714 308.154 7.53158 0.01 1 72 0
1767 308.496 8.01606 0.01 1 72 0
1837 308.154 7.53158 0.01 1 72 0
1890 306.751 7.71895 0.01 1 72 0
1982 308.062 8.52195 0.01 1 72 0
2623 329.169 7.54024 0.01 1 117 0
2634 292.382 8.24419 0.01 1 15 0
2710 327.948 7.61134 0.01 1 116 0
2723 308.282 8.37152 0.01 1 72 0
2953 306.544 7.46676 0.01 1 72 0
2961 309.597 7.68883 0.01 1 72 0
2994 295.842 8.27921 0.01 1 15 0
3109 295.842 8.16937 0.01 1 13 0
3210 309.889 8.23818 0.01 1 72 0
3401 308.282 8.37152 0.01 1 72 0
3412 327.948 7.41034 0.01 1 115 0
3425 325.243 7.54024 0.01 1 115 0
3476 308.496 7.94319 0.01 1 72 0
3697 296.411 8.27921 0.01 1 14 -0.00931847
3780 306.378 7.54136 0.01 1 72 0
3802 295.842 8.16937 0.01 1 13 0
3834 326.087 7.54024 0.01 1 115 0
3845 295.842 8.29658 0.01 1 14 0.000244934
3846 309.637 7.7466 0.01 1 72 0
3873 308.282 8.37152 0.01 1 72 0
3883 296.477 8.08845 0.01 1 15 0
3981 294.274 8.43632 0.01 1 15 0
4091 307.67 8.15027 0.01 1 72 0
4309 327.948 7.61393 0.01 1 115 0
4345 307.566 8.01336 0.01 1 72 0
4382 308.062 8.52195 0.01 1 72 0
4414 327.948 7.54024 0.01 1 117 0
4483 309.664 8.20586 0.01 1 72 0
4547 308.413 7.77237 0.01 1 72 0.00212651
4612 307.56 8.08314 0.01 1 72 0
4616 327.203 7.64556 0.01 1 115 0
4667 309.739 8.27384 0.01 1 72 0
4734 327.948 7.42613 0.01 1 117 0
4756 309.197 7.75887 0.01 1 72 0
4819 327.948 7.54024 0.01 1 115 0
4826 307.894 7.72894 0.01 1 72 -0.00122944
4878 327.948 7.54024 0.01 1 117 0
4924 327.948 7.61134 0.01 1 116 0
4933 295.782 8.02776 0.01 1 15 0
4955 308.686 8.09708 0.01 1 72 0
4989 327.948 7.61134 0.01 1 116 0
5175 296.477 8.08845 0.01 1 14 0
5182 309.606 7.75887 0.01 1 72 0
5236 295.247 8.27921 0.01 1 15 0
5252 327.948 7.61134 0.01 1 116 0
5407 307.566 8.00905 0.01 1 72 0
5580 308.062 8.52195 0.01 1 72 0
5628 295.842 8.49213 0.01 1 15 0
5629 307.67 8.15027 0.01 1 72 0
5649 296.166 8.28307 0.01 1 14 0
5762 294.604 8.14308 0.01 1 15 0
5925 307.011 8.08314 0.01 1 72 0.00369307
5946 295.307 8.12433 0.01 1 15 0
5949 327.948 7.61134 0.01 1 116 0
6131 309.739 8.23818 0.01 1 72 0
6267 295.307 8.13014 0.01 1 15 0
6345 307.967 7.95393 0.01 1 72 0
6425 294.956 8.14308 0.01 1 15 0
