	time	range_hot	range_cold
0	2000	77	67
1	2002	77	66
2	2004	77	66
3	2006	78	66
4	2008	78	66
5	2010	78	66
6	2012	78	66
7	2014	78	66
8	2016	78	65
9	2018	78	65
10	2020	78	65
11	2022	78	65
12	2024	78	65
13	2026	78	65
14	2028	79	65
15	2030	78	65
16	2032	79	65
17	2034	79	65
18	2036	79	65
19	2038	79	64
20	2040	79	64
21	2042	79	64
22	2044	79	64
23	2046	79	64
24	2048	79	64
25	2050	80	64
26	2052	80	64
27	2054	80	64
28	2056	80	64
29	2058	80	63
30	2060	80	63
31	2062	80	63
32	2064	80	63
33	2066	80	63
34	2068	80	63
35	2070	80	63
36	2072	80	63
37	2074	81	63
38	2076	80	63
39	2078	81	63
40	2080	81	63
41	2082	81	63
42	2084	81	63
43	2086	81	63
44	2088	81	63
45	2090	81	63
46	2092	81	62
47	2094	81	62
48	2096	81	62
49	2098	81	62
50	2100	81	62
51	2102	81	62
52	2104	81	61
53	2106	81	61
54	2108	82	61
55	2110	82	61
56	2112	83	61
57	2114	83	61
58	2116	83	61
59	2118	83	61
60	2120	83	61
61	2122	83	61
62	2124	83	61
63	2126	83	61
64	2128	83	61
65	2130	83	60
66	2132	83	60
67	2134	83	60
68	2136	83	60
69	2138	83	60
70	2140	83	60
71	2142	83	60
72	2144	83	60
73	2146	83	60
74	2148	84	60
75	2150	84	60
76	2152	84	60
77	2154	84	59
78	2156	84	59
79	2158	84	59
80	2160	84	59
81	2162	84	59
82	2164	84	59
83	2166	84	59
84	2168	84	58
85	2170	84	58
86	2172	84	58
87	2174	84	58
88	2176	84	58
89	2178	84	58
90	2180	84	58
91	2182	85	58
92	2184	85	58
93	2186	85	58
94	2188	85	58
95	2190	85	58
96	2192	85	58
97	2194	85	58
98	2196	85	58
99	2198	85	58
100	2200	85	58
101	2202	85	58
102	2204	85	57
103	2206	85	57
104	2208	85	57
105	2210	85	57
106	2212	85	57
107	2214	85	57
108	2216	85	57
109	2218	85	57
110	2220	85	57
111	2222	85	57
112	2224	86	57
113	2226	85	57
114	2228	86	56
115	2230	86	57
116	2232	86	56
117	2234	86	56
118	2236	86	56
119	2238	86	56
120	2240	86	56
121	2242	86	56
122	2244	86	56
123	2246	86	56
124	2248	87	56
125	2250	87	56
126	2252	87	56
127	2254	87	56
128	2256	87	56
129	2258	87	55
130	2260	87	56
131	2262	87	56
132	2264	87	56
133	2266	87	56
134	2268	87	56
135	2270	87	56
136	2272	88	55
137	2274	88	55
138	2276	88	55
139	2278	88	55
140	2280	88	55
141	2282	88	55
142	2284	88	55
143	2286	88	55
144	2288	88	54
145	2290	88	54
146	2292	88	54
147	2294	88	54
148	2296	88	54
149	2298	88	54
150	2300	88	54
151	2302	88	54
152	2304	88	54
153	2306	88	54
154	2308	88	53
155	2310	88	53
156	2312	88	53
157	2314	88	53
158	2316	89	53
159	2318	89	53
160	2320	89	53
161	2322	89	53
162	2324	89	53
163	2326	89	53
164	2328	89	53
165	2330	89	53
166	2332	89	53
167	2334	89	53
168	2336	89	53
169	2338	89	53
170	2340	89	53
171	2342	89	52
172	2344	89	52
173	2346	89	52
174	2348	90	52
175	2350	90	52
176	2352	90	52
177	2354	90	52
178	2356	90	52
179	2358	90	52
180	2360	90	52
181	2362	90	52
182	2364	90	51
183	2366	90	51
184	2368	90	51
185	2370	90	51
186	2372	90	51
187	2374	90	51
188	2376	90	51
189	2378	90	51
190	2380	90	51
191	2382	90	51
192	2384	90	51
193	2386	91	51
194	2388	91	51
195	2390	91	51
196	2392	91	51
197	2394	91	51
198	2396	91	51
199	2398	91	51
200	2400	91	51
201	2402	91	50
202	2404	91	50
203	2406	91	50
204	2408	91	50
205	2410	91	50
206	2412	91	50
207	2414	92	50
208	2416	92	50
209	2418	92	50
210	2420	92	49
211	2422	92	49
212	2424	92	49
213	2426	92	49
214	2428	92	49
215	2430	92	49
216	2432	92	49
217	2434	93	49
218	2436	93	49
219	2438	93	49
220	2440	93	48
221	2442	93	49
222	2444	93	48
223	2446	94	48
224	2448	93	48
225	2450	94	48
226	2452	94	48
227	2454	94	48
228	2456	94	48
229	2458	94	48
230	2460	94	48
231	2462	94	48
232	2464	94	48
233	2466	94	48
234	2468	94	48
235	2470	94	48
236	2472	94	48
237	2474	94	48
238	2476	94	48
239	2478	94	47
240	2480	94	47
241	2482	94	47
242	2484	94	47
243	2486	95	47
244	2488	95	47
245	2490	95	47
246	2492	95	47
247	2494	95	47
248	2496	95	47
249	2498	95	47
250	2500	95	47
251	2502	95	47
252	2504	95	47
253	2506	95	47
254	2508	95	47
255	2510	95	47
256	2512	95	46
257	2514	95	46
258	2516	95	46
259	2518	95	46
260	2520	95	46
261	2522	95	46
262	2524	95	46
263	2526	95	46
264	2528	95	46
265	2530	95	46
266	2532	95	46
267	2534	95	46
268	2536	95	46
269	2538	95	45
270	2540	95	45
271	2542	95	45
272	2544	95	45
273	2546	95	45
274	2548	95	45
275	2550	95	45
276	2552	95	45
277	2554	95	45
278	2556	95	45
279	2558	95	45
280	2560	95	45
281	2562	95	45
282	2564	95	45
283	2566	95	45
284	2568	95	45
285	2570	96	45
286	2572	96	45
287	2574	95	44
288	2576	95	44
289	2578	95	44
290	2580	96	44
291	2582	96	44
292	2584	96	44
293	2586	96	44
294	2588	96	44
295	2590	96	44
296	2592	96	44
297	2594	96	44
298	2596	96	44
299	2598	96	44
300	2600	96	44
301	2602	96	44
302	2604	96	44
303	2606	96	44
304	2608	96	44
305	2610	96	44
306	2612	96	44
307	2614	96	44
308	2616	96	44
309	2618	96	43
310	2620	96	43
311	2622	97	43
312	2624	97	43
313	2626	97	43
314	2628	97	43
315	2630	97	43
316	2632	97	43
317	2634	97	43
318	2636	97	42
319	2638	97	42
320	2640	97	42
321	2642	97	42
322	2644	97	42
323	2646	97	42
324	2648	97	42
325	2650	97	42
326	2652	97	42
327	2654	97	42
328	2656	97	42
329	2658	97	42
330	2660	97	42
331	2662	97	42
332	2664	97	42
333	2666	97	42
334	2668	97	41
335	2670	97	41
336	2672	97	41
337	2674	97	41
338	2676	97	41
339	2678	98	41
340	2680	98	41
341	2682	97	41
342	2684	97	41
343	2686	97	41
344	2688	97	40
345	2690	98	40
346	2692	98	40
347	2694	98	40
348	2696	98	40
349	2698	98	40
350	2700	98	40
351	2702	98	40
352	2704	97	40
353	2706	97	40
354	2708	97	40
355	2710	97	40
356	2712	97	40
357	2714	97	40
358	2716	97	40
359	2718	97	40
360	2720	97	40
361	2722	98	40
362	2724	98	40
363	2726	98	40
364	2728	98	40
365	2730	98	40
366	2732	98	40
