max_pf 80 min_pf 62
individual T0 sigma disp_rate r0 patch_no mut_eff
2 310.708 8.24683 0.01 1 78 0
8 310.708 8.16705 0.01 1 78 0
18 312.201 8.02619 0.01 1 78 0
19 310.085 8.26766 0.01 1 72 0
22 310.708 8.24683 0.01 1 78 0
27 309.538 8.23552 0.01 1 79 0
47 307.51 8.38977 0.01 1 64 0
60 307.353 7.92361 0.01 1 72 0
62 310.708 8.24683 0.01 1 79 0
65 308.035 8.07504 0.01 1 72 0
74 310.708 8.24683 0.01 1 80 0
75 310.384 8.08459 0.01 1 72 0
76 306.7 8.40501 0.01 1 64 0
81 310.708 8.24683 0.01 1 79 0
83 307.429 7.97884 0.01 1 72 0
84 307.676 8.01531 0.01 1 72 0
85 307.51 8.38977 0.01 1 64 0
90 312.919 7.98852 0.01 1 78 0
104 311.438 8.15756 0.01 1 72 0
106 311.806 8.38785 0.01 1 78 0
107 309.296 7.89334 0.01 1 72 0
115 311.067 8.24683 0.01 1 79 0
117 306.7 8.40501 0.01 1 64 0
127 308.143 8.11434 0.01 1 64 0
131 310.708 8.16705 0.01 1 80 0
138 306.7 8.40501 0.01 1 64 0
143 307.353 7.92361 0.01 1 72 0
144 307.353 7.92361 0.01 1 72 0
145 306.7 8.40501 0.01 1 63 0
146 310.048 7.2559 0.01 1 72 0
147 310.708 8.24683 0.01 1 79 0
149 309.981 8.08459 0.01 1 72 0
154 306.7 8.40501 0.01 1 64 0
160 306.817 8.30142 0.01 1 64 0
163 307.51 8.38977 0.01 1 64 0
166 306.7 8.40501 0.01 1 64 0
173 310.708 8.24683 0.01 1 78 0
175 310.708 8.24683 0.01 1 78 0
184 307.791 8.07504 0.01 1 72 -0.000799432
187 308.143 8.11434 0.01 1 64 0
191 310.708 8.24683 0.01 1 79 0
192 310.708 8.24683 0.01 1 79 0
194 311.25 8.24683 0.01 1 78 0
199 308.288 8.07504 0.01 1 72 0
231 308.143 8.11434 0.01 1 64 0
246 309.538 8.23552 0.01 1 78 0
247 311.701 8.24683 0.01 1 80 0
261 310.708 8.24683 0.01 1 78 0
263 306.54 8.26722 0.01 1 72 0
268 307.885 8.03747 0.01 1 78 0
280 311.153 8.21442 0.01 1 78 0
288 311.067 8.24683 0.01 1 78 0
298 310.708 8.24683 0.01 1 79 0
303 306.7 8.40501 0.01 1 62 0
306 310.708 8.24683 0.01 1 79 0
310 308.035 7.87849 0.01 1 72 0
