max_pf 124 min_pf 6
individual T0 sigma disp_rate r0 patch_no mut_eff
20 311.354 7.96687 0.01 1 72 0
31 330.946 7.34811 0.01 1 122 0
41 330.275 7.54024 0.01 1 124 0
58 308.154 7.53158 0.01 1 72 0
65 310.761 7.72122 0.01 1 72 0
233 292.382 8.40412 0.01 1 8 0
243 292.382 8.24419 0.01 1 7 0
340 292.382 8.24419 0.01 1 8 0
388 311.932 8.35381 0.01 1 72 0
407 306.205 8.59481 0.01 1 72 0
503 308.154 7.53158 0.01 1 72 0
806 309.799 8.5154 0.01 1 72 0
949 308.77 8.45464 0.01 1 72 0
1142 306.205 8.52292 0.01 1 72 0
1161 308.062 8.47373 0.01 1 72 0
1250 310.88 8.16115 0.01 1 72 0
1507 292.382 8.38055 0.01 1 8 0
1582 290.064 8.26 0.01 1 8 0
1616 308.062 8.52195 0.01 1 72 0
2369 289.819 8.24419 0.01 1 8 0
2405 330.946 7.50522 0.01 1 122 0
2460 307.809 7.64378 0.01 1 72 0
2477 292.382 8.39333 0.01 1 8 0
2502 308.93 8.08468 0.01 1 72 0
2564 308.342 8.09373 0.01 1 72 0
2595 288.654 8.24419 0.01 1 8 0
2619 307.511 7.61441 0.01 1 72 0
2623 290.064 8.24419 0.01 1 8 0
2822 330.946 7.54024 0.01 1 122 0
2940 330.946 7.50522 0.01 1 122 0
2949 328.753 7.44964 0.01 1 122 0
2966 292.382 8.24419 0.01 1 8 0
3059 308.282 8.29834 0.01 1 72 0
3123 308.338 8.076 0.01 1 72 0
3187 308.342 8.09373 0.01 1 72 0
3210 292.382 8.24419 0.01 1 8 0
3215 308.103 7.54786 0.01 1 72 0
3227 292.382 8.24419 0.01 1 6 0
3334 308.93 8.08468 0.01 1 72 0
3401 308.154 7.53158 0.01 1 72 0
3558 308.175 7.65361 0.01 1 72 0
3604 292.382 8.24419 0.01 1 6 0
3692 308.339 8.21227 0.01 1 72 0
3727 292.382 8.24419 0.01 1 8 0
3996 309.207 7.60788 0.01 1 72 0
4001 292.382 8.24419 0.01 1 8 0
4280 307.404 7.70687 0.01 1 72 0
4580 292.074 8.24419 0.01 1 8 0
4674 308.93 8.08468 0.01 1 72 0
4678 308.062 8.52195 0.01 1 72 0
4688 308.023 8.17492 0.01 1 72 -0.000758752
4740 309.885 7.74721 0.01 1 72 0
4744 330.946 7.54024 0.01 1 122 0
4773 307.901 7.70735 0.01 1 72 0
4793 308.154 7.53158 0.01 1 72 0
4940 309.799 8.47396 0.01 1 72 0
4999 310.363 8.28947 0.01 1 72 0
5019 307.374 7.70735 0.01 1 72 0
5080 308.476 7.78444 0.01 1 72 0
5100 309.584 8.52195 0.01 1 72 0
5167 290.064 8.26 0.01 1 8 0.000272471
5237 307.825 7.74357 0.01 1 72 -0.000230685
5297 292.382 8.24419 0.01 1 8 0
5349 308.062 8.52195 0.01 1 72 0
5377 330.275 7.54024 0.01 1 124 0
5434 307.901 7.45069 0.01 1 72 0
5512 311.932 8.35381 0.01 1 72 0
5607 307.827 8.00263 0.01 1 72 0
5715 306.205 8.62111 0.01 1 72 0
5797 330.275 7.54024 0.01 1 124 0
5865 292.382 8.24419 0.01 1 8 0
5984 309.606 7.86422 0.01 1 72 0
6030 292.382 8.31352 0.01 1 8 0
6036 308.062 8.52195 0.01 1 72 0
6124 292.382 8.39333 0.01 1 8 0
6168 308.151 7.54786 0.01 1 72 0
6245 330.946 7.54024 0.01 1 122 0
6271 309.31 8.29834 0.01 1 72 0
6275 292.382 8.24419 0.01 1 8 0
6430 307.758 8.01207 0.01 1 72 0
6626 330.275 7.54024 0.01 1 124 0
6720 330.946 7.54024 0.01 1 122 0
6930 307.229 8.08861 0.01 1 72 0
6981 310.363 8.28947 0.01 1 72 0
7177 330.275 7.53815 0.01 1 122 0
7239 307.67 8.15027 0.01 1 72 0
7359 292.52 8.24419 0.01 1 8 0
7536 307.374 7.70735 0.01 1 72 0
7753 292.52 8.24419 0.01 1 8 0
7754 308.342 8.09373 0.01 1 72 0
7882 310.363 8.28947 0.01 1 72 0
7972 333.124 7.54024 0.01 1 122 0
7998 310.761 7.73038 0.01 1 72 1.19358e-05
8098 292.382 8.24419 0.01 1 8 0
8152 309.664 8.17492 0.01 1 72 0
8497 308.804 8.4907 0.01 1 72 0
8528 290.064 8.24419 0.01 1 8 0
8577 308.062 8.52195 0.01 1 72 0
8608 308.476 7.7154 0.01 1 72 0
8663 292.382 8.31352 0.01 1 8 0
8668 292.382 8.24419 0.01 1 7 0
8718 292.382 8.24419 0.01 1 8 0
8811 308.464 7.61441 0.01 1 72 0
8853 288.654 8.24419 0.01 1 8 0
8904 290.064 8.24419 0.01 1 8 0
8934 330.275 7.54024 0.01 1 123 0
9142 308.062 8.52195 0.01 1 72 0
9250 292.382 8.24419 0.01 1 8 0
9307 290.064 8.33891 0.01 1 8 -0.00119371
9429 330.275 7.54024 0.01 1 124 0
9598 310.761 7.72122 0.01 1 72 0
9853 308.062 8.52195 0.01 1 72 0
9883 292.382 8.24419 0.01 1 8 0
9928 292.52 8.24419 0.01 1 8 -0.00735538
10043 330.766 7.50522 0.01 1 124 -0.00204845
10148 309.969 7.77499 0.01 1 72 0
10223 290.064 8.24419 0.01 1 6 0
10309 308.464 7.61441 0.01 1 72 0
10363 307.758 8.01207 0.01 1 72 0
10583 292.382 8.26775 0.01 1 8 0.0020197
10585 308.802 7.78444 0.01 1 72 0
10643 290.064 8.40871 0.01 1 8 0
10663 292.52 8.24419 0.01 1 8 0
10739 330.946 7.54024 0.01 1 122 0
11147 307.404 7.70687 0.01 1 72 0
11161 310.587 8.38637 0.01 1 72 0
11200 306.129 7.70572 0.01 1 72 0
11251 307.809 7.72798 0.01 1 72 0
11284 292.382 8.31352 0.01 1 6 0
11430 288.654 8.24419 0.01 1 8 0
11500 330.275 7.54024 0.01 1 124 0
12013 308.062 8.47373 0.01 1 72 0
12191 309.664 8.17492 0.01 1 72 0
12236 330.275 7.48896 0.01 1 123 -0.000366002
12329 310.761 7.72122 0.01 1 72 0
12459 307.067 7.65361 0.01 1 72 0
12566 308.151 7.54786 0.01 1 72 0
12654 290.064 8.28496 0.01 1 8 0
12684 306.751 7.71895 0.01 1 72 0
12957 330.946 7.54024 0.01 1 123 0
13010 308.282 8.29834 0.01 1 72 0
13044 308.802 7.78444 0.01 1 72 0
13110 308.154 7.53158 0.01 1 72 0
13130 309.969 7.77499 0.01 1 72 0
13185 330.946 7.50522 0.01 1 122 0
13256 330.946 7.54024 0.01 1 122 0
13389 308.154 7.53158 0.01 1 72 0
13545 307.516 8.5148 0.01 1 72 0
13821 290.064 8.34231 0.01 1 8 0
13944 306.906 8.08861 0.01 1 72 0
14003 292.382 8.24419 0.01 1 7 0
14052 333.124 7.54024 0.01 1 122 0
14055 311.923 7.96239 0.01 1 72 0
14264 308.279 8.65221 0.01 1 72 0
14389 308.802 7.78444 0.01 1 72 0
14423 307.827 8.00263 0.01 1 72 0
14495 290.064 8.34231 0.01 1 8 0
14511 309.606 7.86668 0.01 1 72 0
14734 292.382 8.24419 0.01 1 7 0
14780 308.476 7.78444 0.01 1 72 0
14890 330.275 7.54024 0.01 1 124 0
15061 308.476 7.7154 0.01 1 72 0
15144 290.064 8.40871 0.01 1 7 0
15194 310.88 8.16115 0.01 1 72 0
15354 310.151 7.69813 0.01 1 72 0
15406 307.067 7.65361 0.01 1 72 0
15492 307.809 7.72798 0.01 1 72 0
15532 308.77 8.45464 0.01 1 72 0
15625 292.382 8.24419 0.01 1 8 0
15636 290.064 8.34231 0.01 1 8 0
15750 308.175 7.65361 0.01 1 72 0
15763 307.999 7.60788 0.01 1 72 -0.00368409
15861 306.521 8.03753 0.01 1 72 0
15880 309.739 8.12047 0.01 1 72 0
16154 309.799 8.47396 0.01 1 72 0
16245 292.382 8.24419 0.01 1 7 0
16279 307.827 8.00263 0.01 1 72 0
16296 310.151 7.69813 0.01 1 72 0
16299 330.946 7.50522 0.01 1 122 0
16591 308.062 8.52195 0.01 1 72 0
16780 330.275 7.63443 0.01 1 123 0
16826 292.382 8.24419 0.01 1 8 0
16834 308.062 8.52195 0.01 1 72 0
16957 292.382 8.31352 0.01 1 7 0
17068 292.382 8.24419 0.01 1 6 0
17119 308.476 7.7154 0.01 1 72 0
17324 309.182 7.77346 0.01 1 72 0
17473 308.062 8.52195 0.01 1 72 0
17502 309.799 8.5154 0.01 1 72 0
17530 310.761 7.72122 0.01 1 72 0
17572 292.382 8.24419 0.01 1 8 0
17601 311.932 8.33957 0.01 1 72 -2.7582e-05
17655 292.382 8.24419 0.01 1 8 0
17792 308.282 8.29834 0.01 1 72 0
17856 290.064 8.34231 0.01 1 8 0
18068 308.342 8.09373 0.01 1 72 0
18232 309.31 8.29834 0.01 1 72 0
18439 309.799 8.47396 0.01 1 72 0
18444 292.382 8.31352 0.01 1 7 0.00106865
18568 308.945 8.25195 0.01 1 72 0
18577 310.151 7.69813 0.01 1 72 0
18734 308.476 7.78444 0.01 1 72 0
18834 307.404 7.70687 0.01 1 72 0
18856 330.946 7.54024 0.01 1 122 0
18998 330.946 7.54024 0.01 1 122 0
19032 307.374 7.70735 0.01 1 72 0
19066 288.654 8.24419 0.01 1 8 0
19157 308.885 7.87917 0.01 1 72 0
19190 308.93 7.03267 0.01 1 72 0
19200 306.784 7.71895 0.01 1 72 0
19357 308.464 7.61441 0.01 1 72 0
19520 330.275 7.54024 0.01 1 122 0
19736 307.67 8.15027 0.01 1 72 0
19824 309.31 8.29834 0.01 1 72 0.000604004
19891 307.229 8.08861 0.01 1 72 0
20059 306.7 7.89577 0.01 1 72 0
20236 292.382 8.24419 0.01 1 6 0
20303 308.476 7.7154 0.01 1 72 0
20348 309.664 8.17492 0.01 1 72 0
20759 330.946 7.54024 0.01 1 122 0
20797 308.103 7.54786 0.01 1 72 0
20857 330.946 7.54024 0.01 1 123 0
20892 294.882 8.27921 0.01 1 7 0
20980 292.382 8.24419 0.01 1 8 0
21065 307.901 7.70735 0.01 1 72 0
21135 330.946 7.50522 0.01 1 122 0
21474 330.946 7.50522 0.01 1 122 0
21632 330.946 7.54024 0.01 1 123 0
21690 292.382 8.24419 0.01 1 8 0
21786 308.151 7.54786 0.01 1 72 0
21788 307.827 8.00263 0.01 1 72 0
21811 308.282 8.29834 0.01 1 72 0
21846 308.103 7.61441 0.01 1 72 0
21847 311.932 8.35381 0.01 1 72 0
21966 308.338 8.07473 0.01 1 72 0
22124 307.809 7.72798 0.01 1 72 0
22176 307.901 7.70735 0.01 1 72 0
22181 306.481 7.59727 0.01 1 72 0
22203 292.382 8.24419 0.01 1 7 0
22265 307.901 7.70735 0.01 1 72 0
22321 330.275 7.54024 0.01 1 123 0
22527 308.476 7.7154 0.01 1 72 0
22670 308.062 8.52195 0.01 1 72 0
22822 307.901 7.70735 0.01 1 72 0
22859 310.761 7.72122 0.01 1 72 0
23302 307.236 7.71895 0.01 1 72 0
23497 292.382 8.24419 0.01 1 8 0
23579 308.062 8.52195 0.01 1 72 0
23593 310.761 7.70785 0.01 1 72 -0.000439927
23638 292.382 8.21204 0.01 1 8 0
23686 307.67 7.92891 0.01 1 72 0
23712 308.062 8.52195 0.01 1 72 0
23781 308.062 8.52195 0.01 1 72 0
24019 307.901 7.70735 0.01 1 72 0
24057 308.612 8.45464 0.01 1 72 0
24072 308.326 7.8241 0.01 1 72 0
24138 330.124 7.50522 0.01 1 123 0
24261 308.989 7.87917 0.01 1 72 0
24331 308.945 8.25195 0.01 1 72 0
24510 308.342 8.09373 0.01 1 72 0
24540 292.382 8.24419 0.01 1 7 0
24557 330.946 7.50522 0.01 1 122 0
24582 306.233 7.86766 0.01 1 72 0
24590 292.382 8.24419 0.01 1 8 0
24883 292.382 8.24419 0.01 1 8 0
24885 309.739 8.12047 0.01 1 72 0
25298 330.275 7.54024 0.01 1 122 0
25349 309.739 8.12047 0.01 1 72 0
25527 330.946 7.54024 0.01 1 122 0
25592 308.062 8.47373 0.01 1 72 0
25754 292.382 8.39333 0.01 1 8 0
25763 308.342 8.14512 0.01 1 72 0
25810 330.946 7.54024 0.01 1 122 0
25922 307.067 7.65361 0.01 1 72 0
26080 306.129 7.70572 0.01 1 72 0
26128 307.827 8.00263 0.01 1 72 0
26254 307.901 7.70735 0.01 1 72 0
26271 290.064 8.24419 0.01 1 8 0
26291 308.062 8.52195 0.01 1 72 0
26346 333.124 7.54024 0.01 1 122 0
26439 309.799 8.47396 0.01 1 72 0
26726 307.229 8.08861 0.01 1 72 0
26758 310.151 7.69813 0.01 1 72 0
26863 307.901 7.70735 0.01 1 72 0
27021 308.104 7.53296 0.01 1 72 0
27144 330.275 7.54024 0.01 1 122 0
27354 292.382 8.24419 0.01 1 8 0
27377 308.342 8.06362 0.01 1 72 -4.90248e-06
27575 330.946 7.54024 0.01 1 122 0
27590 308.062 8.52195 0.01 1 72 0
27673 310.363 8.28947 0.01 1 72 0
27728 290.064 8.40871 0.01 1 8 0
27814 292.382 8.24419 0.01 1 7 0
27855 311.932 8.39363 0.01 1 72 0
28010 309.207 7.60788 0.01 1 72 0
28158 292.382 8.24419 0.01 1 8 0
28249 308.476 7.78444 0.01 1 72 0
28266 308.103 7.61441 0.01 1 72 0
28284 311.932 8.35381 0.01 1 72 0
28476 292.382 8.39333 0.01 1 8 0
28488 307.374 7.70735 0.01 1 72 0
28588 330.946 7.34811 0.01 1 122 0
28716 308.342 8.09373 0.01 1 72 0
28792 308.062 8.52195 0.01 1 72 0
28836 330.946 7.54024 0.01 1 122 0
29012 310.761 7.72122 0.01 1 72 0
29587 308.93 8.08468 0.01 1 72 0
29617 330.275 7.54024 0.01 1 123 0
29713 292.382 8.01479 0.01 1 8 0
29741 292.382 8.24419 0.01 1 8 0
30081 306.751 7.71895 0.01 1 72 0
30107 309.207 7.60788 0.01 1 72 0
30153 307.034 7.89577 0.01 1 72 0.00219211
30322 306.205 8.52292 0.01 1 72 0
30359 292.382 8.39333 0.01 1 7 0
30396 308.464 7.61441 0.01 1 72 0
30462 292.382 8.24419 0.01 1 8 0
30486 310.761 7.72122 0.01 1 72 0
30767 330.946 7.54024 0.01 1 123 0
30929 292.382 8.24419 0.01 1 8 0
31044 307.901 7.70735 0.01 1 72 0
31217 310.087 8.47396 0.01 1 72 0
31224 307.901 7.70735 0.01 1 72 0
31236 307.229 8.08861 0.01 1 72 0
31256 310.761 7.69633 0.01 1 72 -4.45396e-05
31317 308.062 8.52195 0.01 1 72 0
31406 311.932 8.35381 0.01 1 72 0
31755 307.758 8.01207 0.01 1 72 0
31781 308.062 8.52195 0.01 1 72 0
31850 308.339 8.21227 0.01 1 72 0
31929 310.934 7.48747 0.01 1 72 0
31952 308.103 7.61441 0.01 1 72 0
31965 294.882 8.27921 0.01 1 7 0
31989 333.124 7.54024 0.01 1 122 0
32315 308.062 8.52195 0.01 1 72 0
32387 308.062 8.52195 0.01 1 72 0
32421 306.481 7.59727 0.01 1 72 0
32501 292.382 8.24419 0.01 1 8 0
32636 290.064 8.24419 0.01 1 7 0
32674 292.382 8.39333 0.01 1 8 0
32809 308.062 8.52195 0.01 1 72 0
33163 308.802 7.78444 0.01 1 72 0
33409 309.664 8.17492 0.01 1 72 0
33942 308.062 8.52195 0.01 1 72 0
33946 306.784 7.71895 0.01 1 72 0
33978 308.476 7.7154 0.01 1 72 0
34190 308.707 8.29227 0.01 1 72 0
