	time	range_hot	range_cold
0	2000	77	67
1	2002	77	67
2	2004	77	67
3	2006	77	66
4	2008	78	66
5	2010	78	66
6	2012	78	66
7	2014	78	66
8	2016	78	66
9	2018	78	65
10	2020	78	65
11	2022	79	65
12	2024	79	65
13	2026	79	65
14	2028	79	65
15	2030	79	65
16	2032	79	65
17	2034	79	64
18	2036	79	64
19	2038	79	64
20	2040	79	64
21	2042	80	64
22	2044	80	63
23	2046	80	63
24	2048	81	63
25	2050	81	63
26	2052	81	63
27	2054	81	63
28	2056	81	63
29	2058	81	63
30	2060	81	63
31	2062	81	63
32	2064	81	62
33	2066	81	62
34	2068	81	62
35	2070	81	62
36	2072	81	62
37	2074	81	62
38	2076	82	62
39	2078	82	62
40	2080	82	62
41	2082	82	60
42	2084	82	60
43	2086	82	60
44	2088	82	60
45	2090	82	60
46	2092	82	60
47	2094	82	60
48	2096	82	60
49	2098	83	60
50	2100	83	60
51	2102	83	60
52	2104	83	60
53	2106	83	60
54	2108	83	60
55	2110	83	60
56	2112	83	60
57	2114	83	60
58	2116	83	59
59	2118	83	59
60	2120	83	59
61	2122	83	59
62	2124	83	59
63	2126	84	59
64	2128	84	59
65	2130	84	59
66	2132	84	59
67	2134	84	59
68	2136	84	59
69	2138	84	58
70	2140	84	58
71	2142	84	58
72	2144	84	58
73	2146	84	58
74	2148	85	58
75	2150	85	58
76	2152	85	58
77	2154	85	58
78	2156	85	58
79	2158	85	58
80	2160	85	58
81	2162	85	58
82	2164	85	58
83	2166	85	57
84	2168	85	57
85	2170	85	57
86	2172	85	57
87	2174	85	57
88	2176	85	57
89	2178	85	57
90	2180	85	57
91	2182	86	57
92	2184	86	57
93	2186	86	57
94	2188	86	56
95	2190	86	56
96	2192	86	56
97	2194	86	56
98	2196	86	55
99	2198	86	55
100	2200	86	55
101	2202	87	55
102	2204	87	55
103	2206	87	55
104	2208	87	55
105	2210	87	55
106	2212	87	55
107	2214	87	55
108	2216	87	55
109	2218	87	55
110	2220	87	55
111	2222	87	55
112	2224	88	55
113	2226	87	54
114	2228	88	54
115	2230	88	54
116	2232	88	54
117	2234	88	54
118	2236	88	54
119	2238	88	54
120	2240	88	54
121	2242	88	54
122	2244	88	54
123	2246	88	54
124	2248	88	53
125	2250	90	53
126	2252	90	53
127	2254	90	53
128	2256	90	53
129	2258	90	53
130	2260	90	53
131	2262	90	52
132	2264	90	52
133	2266	90	52
134	2268	90	52
135	2270	90	52
136	2272	90	52
137	2274	90	52
138	2276	90	52
139	2278	90	52
140	2280	90	52
141	2282	90	52
142	2284	90	51
143	2286	90	51
144	2288	91	51
145	2290	91	51
146	2292	91	51
147	2294	91	51
148	2296	91	51
149	2298	91	51
150	2300	91	51
151	2302	91	51
152	2304	91	51
153	2306	91	51
154	2308	91	51
155	2310	91	51
156	2312	91	50
157	2314	92	50
158	2316	92	50
159	2318	92	50
160	2320	92	50
161	2322	92	50
162	2324	92	50
163	2326	92	50
164	2328	92	50
165	2330	92	50
166	2332	92	50
167	2334	92	50
168	2336	92	50
169	2338	92	50
170	2340	92	50
171	2342	92	50
172	2344	92	49
173	2346	92	49
174	2348	92	49
175	2350	92	49
176	2352	92	49
177	2354	92	49
178	2356	92	49
179	2358	93	49
180	2360	93	49
181	2362	93	48
182	2364	93	48
183	2366	93	48
184	2368	93	48
185	2370	93	48
186	2372	93	48
187	2374	93	48
188	2376	93	48
189	2378	93	48
190	2380	93	48
191	2382	93	48
192	2384	93	48
193	2386	93	48
194	2388	93	48
195	2390	93	48
196	2392	93	48
197	2394	94	48
198	2396	94	48
199	2398	94	48
200	2400	94	48
201	2402	94	48
202	2404	94	48
203	2406	94	48
204	2408	94	47
205	2410	94	47
206	2412	94	47
207	2414	94	47
208	2416	94	47
209	2418	94	47
210	2420	94	47
211	2422	95	47
212	2424	95	47
213	2426	95	47
214	2428	95	47
215	2430	95	47
216	2432	95	47
217	2434	95	47
218	2436	95	47
219	2438	95	47
220	2440	95	47
221	2442	95	47
222	2444	95	47
223	2446	95	47
224	2448	95	47
225	2450	95	47
226	2452	95	46
227	2454	95	46
228	2456	95	46
229	2458	95	46
230	2460	95	46
231	2462	95	46
232	2464	96	46
233	2466	96	46
234	2468	96	46
235	2470	96	46
236	2472	96	46
237	2474	96	46
238	2476	96	46
239	2478	96	46
240	2480	96	46
241	2482	96	46
242	2484	96	46
243	2486	96	46
244	2488	96	46
245	2490	96	46
246	2492	96	46
247	2494	96	46
248	2496	96	46
249	2498	96	46
250	2500	96	46
251	2502	97	46
252	2504	97	46
