max_pf 97 min_pf 35
individual T0 sigma disp_rate r0 patch_no mut_eff
41 310.054 8.06208 0.01 1 72 0
69 303.857 7.79306 0.01 1 36 0
86 302.499 7.79306 0.01 1 37 0
96 307.385 7.87239 0.01 1 72 0
104 309.807 7.88693 0.01 1 72 0
110 302.854 7.79306 0.01 1 37 0
183 301.144 7.79306 0.01 1 37 0
195 308.556 8.12507 0.01 1 72 0
200 307.385 8.13269 0.01 1 72 0
217 310.006 7.82136 0.01 1 72 0
310 302.499 7.79306 0.01 1 37 0
323 309.02 8.00602 0.01 1 72 0
329 302.076 7.79306 0.01 1 37 0
342 302.854 7.79306 0.01 1 37 0
374 310.054 8.06208 0.01 1 72 0
432 310.337 8.20626 0.01 1 72 0
451 309.034 8.1719 0.01 1 72 0
455 313.088 8.2617 0.01 1 95 0
464 309.657 7.79769 0.01 1 72 0
479 312.984 8.49311 0.01 1 95 0
506 307.835 8.23836 0.01 1 72 0
515 302.77 7.79306 0.01 1 37 0
518 309.092 7.82546 0.01 1 72 0
531 302.076 7.79306 0.01 1 35 0
581 313.088 8.2617 0.01 1 95 0
624 308.508 7.97639 0.01 1 72 0
682 307.225 7.68497 0.01 1 72 0
695 302.854 7.6299 0.01 1 36 0
709 312.984 8.2617 0.01 1 95 0
728 312.984 8.49311 0.01 1 95 0
734 302.854 7.79306 0.01 1 37 0
779 302.854 7.6299 0.01 1 36 0
801 312.984 8.49311 0.01 1 95 0
814 309.779 7.82886 0.01 1 72 0
832 315.437 8.4692 0.01 1 95 0
850 308.329 7.87239 0.01 1 72 0
854 310.496 7.84046 0.01 1 72 0
884 309.536 8.31054 0.01 1 72 0
889 302.854 7.94925 0.01 1 37 0.00289879
896 302.076 7.79306 0.01 1 36 0
914 308.474 7.89468 0.01 1 72 0
935 312.984 8.49311 0.01 1 95 0
955 310.243 8.04097 0.01 1 72 0
968 312.984 8.49311 0.01 1 95 0
974 308.926 7.89464 0.01 1 72 0
976 312.984 8.26547 0.01 1 96 0
1011 313.813 8.49311 0.01 1 96 0
1013 302.076 7.79306 0.01 1 36 0
1027 312.984 8.49311 0.01 1 95 0
1046 307.419 7.97194 0.01 1 72 0
1099 313.399 8.49311 0.01 1 95 0
1115 302.499 7.79306 0.01 1 37 0
1147 310.496 7.84046 0.01 1 72 0
1152 307.225 7.67978 0.01 1 72 0
1159 302.076 7.77601 0.01 1 37 0
1172 313.566 8.49311 0.01 1 96 0
1208 313.02 8.39332 0.01 1 96 0
1217 308.475 7.72212 0.01 1 72 0
1264 309.206 8.12507 0.01 1 72 0
1270 310.054 8.06208 0.01 1 72 0
1272 307.385 7.87239 0.01 1 72 0
1285 309.74 8.3547 0.01 1 72 0
1330 303.857 7.79306 0.01 1 36 0
1336 303.857 7.79306 0.01 1 37 0
1392 302.738 7.79306 0.01 1 37 0
1406 303.373 7.94832 0.01 1 37 0
1412 313.02 8.4692 0.01 1 95 0
1486 300.626 7.79306 0.01 1 37 0
1506 308.264 8.20626 0.01 1 72 0
1530 309.779 7.82886 0.01 1 72 0
1555 302.854 7.79306 0.01 1 37 0
1614 302.499 7.79306 0.01 1 36 0
1688 307.385 7.87239 0.01 1 72 0
1695 309.74 8.3547 0.01 1 72 0
1698 307.028 7.58121 0.01 1 72 0
1744 310.054 8.18372 0.01 1 72 0
1764 313.02 8.37922 0.01 1 95 0
1784 308.707 8.23836 0.01 1 72 0
1802 308.294 7.75525 0.01 1 72 0
1811 302.499 7.79306 0.01 1 37 0
1831 302.854 7.83216 0.01 1 37 0
1833 312.984 8.49311 0.01 1 95 0
1849 303.857 7.79306 0.01 1 37 0
1868 307.531 7.82546 0.01 1 72 0
1877 313.566 8.52024 0.01 1 96 0
1884 313.056 8.2617 0.01 1 95 0
1928 302.076 7.79306 0.01 1 37 0
1955 313.088 8.2617 0.01 1 95 0
1959 300.482 7.7933 0.01 1 36 0
2043 303.857 7.73443 0.01 1 37 0
2072 308.828 8.1315 0.01 1 72 0
2091 302.854 7.6299 0.01 1 36 0
2096 308.264 8.20626 0.01 1 72 0
2109 303.332 7.79306 0.01 1 37 0
2137 308.294 7.75525 0.01 1 72 0
2138 309.536 8.31054 0.01 1 72 0
2143 312.984 8.49311 0.01 1 95 0
2152 308.556 8.12507 0.01 1 72 0
2164 308.214 7.96064 0.01 1 72 0
2187 309.536 8.3547 0.01 1 72 0
2189 302.499 7.79306 0.01 1 37 0
2216 303.857 7.77856 0.01 1 37 0
2229 310.337 8.20626 0.01 1 72 0
2251 303.857 7.79306 0.01 1 36 0
2259 303.857 7.71838 0.01 1 37 0
2264 302.77 7.79306 0.01 1 36 0
2266 309.807 7.88693 0.01 1 72 0
2307 302.076 7.79306 0.01 1 37 0
2308 309.74 8.3547 0.01 1 72 0
2373 302.854 7.79306 0.01 1 37 0
2395 302.076 7.79306 0.01 1 36 0
2426 312.984 8.26547 0.01 1 96 0
2434 310.848 8.30196 0.01 1 72 0
2453 302.076 7.80466 0.01 1 35 0
2484 310.337 8.20626 0.01 1 72 0
2518 308.017 7.88693 0.01 1 72 0
2527 313.566 8.49311 0.01 1 96 0
2552 313.02 8.4692 0.01 1 95 0
2556 303.857 7.79306 0.01 1 36 0
2572 302.854 7.6299 0.01 1 37 0
2620 302.076 7.79306 0.01 1 36 0
2626 314.192 8.49311 0.01 1 95 0
2634 311.25 8.3547 0.01 1 72 0
2651 302.69 7.79306 0.01 1 37 0.0157994
2653 302.854 7.6299 0.01 1 37 0
2698 302.076 7.7933 0.01 1 37 0
2712 302.854 7.79306 0.01 1 37 0
2728 302.77 7.79306 0.01 1 36 0
2770 307.419 7.97194 0.01 1 72 0
2785 313.566 8.4692 0.01 1 95 0
2801 302.854 7.6299 0.01 1 37 0
2806 313.02 8.4692 0.01 1 95 0
2807 307.028 7.59743 0.01 1 72 0
2875 302.854 7.62766 0.01 1 37 -4.28036e-05
2889 302.076 7.79306 0.01 1 37 0
3000 306.996 7.53166 0.01 1 72 0
3028 310.337 8.20626 0.01 1 72 0
3061 303.43 7.79306 0.01 1 36 0.00503161
3068 302.499 7.79306 0.01 1 37 0
3089 301.169 7.79306 0.01 1 37 0
3098 308.828 8.1315 0.01 1 72 0
3117 308.294 7.75525 0.01 1 72 0
3121 307.531 7.82546 0.01 1 72 0
3151 302.499 7.79306 0.01 1 37 0
3248 302.738 7.79306 0.01 1 37 0
3273 313.02 8.4692 0.01 1 95 0
3289 308.474 7.89468 0.01 1 72 0
3325 313.566 8.52024 0.01 1 96 0
3327 307.385 7.87239 0.01 1 72 0
3343 302.076 7.7933 0.01 1 37 0
3390 309.536 8.31054 0.01 1 72 0
3434 307.385 7.87239 0.01 1 72 0
3435 302.854 7.6299 0.01 1 37 0
3492 303.857 7.79306 0.01 1 36 0
3498 303.857 7.79306 0.01 1 37 0
3505 308.294 7.75525 0.01 1 72 0
3512 302.076 7.7933 0.01 1 37 0
3633 301.144 7.79306 0.01 1 37 0
3658 302.854 7.6299 0.01 1 36 0
3664 312.984 8.26547 0.01 1 96 0
3672 303.332 7.79306 0.01 1 37 0
3674 302.854 7.79306 0.01 1 37 0
3677 307.419 7.97194 0.01 1 72 0
3698 313.566 8.52024 0.01 1 96 0
3888 311.195 7.98693 0.01 1 72 0
3892 302.076 7.64533 0.01 1 36 0
3925 313.813 8.49311 0.01 1 96 0
3950 310.337 8.20626 0.01 1 72 0
3961 308.474 7.89468 0.01 1 72 0
