max_pf 109 min_pf 35
individual T0 sigma disp_rate r0 patch_no mut_eff
19 302.707 8.19761 0.01 1 37 0
26 310.031 7.74756 0.01 1 72 0
47 303.844 8.047 0.01 1 35 0
79 303.844 8.047 0.01 1 36 0
89 305.575 8.047 0.01 1 37 0
99 304.57 8.047 0.01 1 35 0
143 307.938 8.55639 0.01 1 72 0
200 302.707 8.19761 0.01 1 36 0
212 303.844 8.047 0.01 1 36 0
216 303.844 8.047 0.01 1 36 0
264 309.044 7.96975 0.01 1 72 0
276 308.744 8.11865 0.01 1 72 0
281 309.623 7.78459 0.01 1 72 0
288 307.628 8.36404 0.01 1 72 0
292 308.315 8.05122 0.01 1 72 0
338 307.36 7.98639 0.01 1 72 0
342 308.744 8.17231 0.01 1 72 0
343 309.153 7.80728 0.01 1 72 0
347 320.687 8.02238 0.01 1 109 0
369 308.424 8.44835 0.01 1 72 0
373 305.575 8.047 0.01 1 35 0
388 308.536 7.86049 0.01 1 72 0
509 320.272 8.02238 0.01 1 107 0
642 309.425 8.0099 0.01 1 72 0
706 308.315 7.92855 0.01 1 72 -2.2307e-05
749 320.608 7.97144 0.01 1 108 0
808 308.736 8.40304 0.01 1 72 0
822 304.203 8.047 0.01 1 35 0
860 310.092 8.19176 0.01 1 72 0
917 300.925 8.19761 0.01 1 37 0
1001 305.575 8.047 0.01 1 36 0
1035 309.044 7.96975 0.01 1 72 0
1103 320.272 8.02238 0.01 1 108 0
1143 320.272 8.02238 0.01 1 108 0
1151 301.964 8.20823 0.01 1 37 0
1206 309.305 7.90805 0.01 1 72 0
1222 306.866 8.55605 0.01 1 72 0
1264 300.925 8.19761 0.01 1 37 0
1318 300.925 8.19761 0.01 1 36 0
1328 303.844 8.047 0.01 1 36 0
1329 304.203 8.047 0.01 1 35 0
1339 320.272 8.02238 0.01 1 109 0
1347 320.272 8.02238 0.01 1 109 0
1349 305.575 8.047 0.01 1 37 0
1366 302.707 8.19761 0.01 1 36 0
1417 308.744 8.24989 0.01 1 72 0
1451 308.744 8.24989 0.01 1 72 0
1500 304.203 8.04286 0.01 1 36 0
1505 300.925 8.19761 0.01 1 37 0
1565 309.086 8.1798 0.01 1 72 0
1573 304.203 8.047 0.01 1 37 0
1619 309.044 7.96975 0.01 1 72 0
1625 304.203 8.047 0.01 1 37 0
1634 302.339 8.19761 0.01 1 36 0
1657 308.744 8.48299 0.01 1 72 0
1701 310.576 8.24612 0.01 1 72 0
1715 320.272 8.02238 0.01 1 108 0
1753 304.203 8.047 0.01 1 35 0
1812 310.197 8.0099 0.01 1 72 0
1853 302.707 8.19761 0.01 1 37 0
1864 310.092 8.19176 0.01 1 72 0
1972 302.707 8.13183 0.01 1 36 0
1989 310.227 8.24612 0.01 1 72 0
2061 303.437 8.047 0.01 1 37 0
2107 311.789 8.19176 0.01 1 72 0
2115 303.738 8.19761 0.01 1 36 0
2291 304.203 8.04286 0.01 1 37 0
2308 308.744 8.11865 0.01 1 72 0
2331 304.203 8.047 0.01 1 37 0
2368 307.628 8.36404 0.01 1 72 0
2373 320 7.88259 0.01 1 108 0
2388 309.623 7.78459 0.01 1 72 0
2393 304.57 8.27443 0.01 1 36 0
2402 320.272 8.02238 0.01 1 109 0
2442 302.024 8.19761 0.01 1 37 0
2453 300.925 8.19761 0.01 1 37 0
2467 305.575 8.15062 0.01 1 37 0.00169609
2488 302.707 8.19761 0.01 1 35 0
2500 305.166 8.047 0.01 1 37 0
2519 308.873 8.28685 0.01 1 72 0
2607 321.032 8.04049 0.01 1 107 0
2612 300.925 8.16105 0.01 1 37 -0.000607163
2633 302.707 8.19761 0.01 1 37 0
2637 309.044 7.96975 0.01 1 72 0
2677 309.795 8.33401 0.01 1 72 0
2693 300.925 8.13985 0.01 1 37 0
2698 308.736 8.47592 0.01 1 72 0
2733 302.707 8.19761 0.01 1 36 0
2739 305.575 8.047 0.01 1 37 0
2744 308.424 8.44835 0.01 1 72 0
2787 304.203 7.99554 0.01 1 36 0
2853 304.203 8.04286 0.01 1 35 0
2865 304.203 8.047 0.01 1 36 0
2920 304.581 8.047 0.01 1 35 0
2923 309.044 7.96095 0.01 1 72 0
2937 322.151 7.97144 0.01 1 107 0
2949 302.707 8.19761 0.01 1 36 0
2956 304.203 8.047 0.01 1 37 0
2958 304.203 8.04286 0.01 1 37 0
3027 322.206 7.97144 0.01 1 107 0
3098 302.707 8.19761 0.01 1 36 0
3118 310.031 7.74756 0.01 1 72 0
3129 310.108 8.09504 0.01 1 72 0
3138 308.49 7.71724 0.01 1 72 0
3146 304.203 8.047 0.01 1 37 0
3160 304.203 8.047 0.01 1 36 0
3359 310.186 7.87703 0.01 1 72 0
3397 320.151 7.89114 0.01 1 107 0
3418 311.047 8.0099 0.01 1 72 0
3476 304.203 8.047 0.01 1 37 0
3504 309.044 7.96975 0.01 1 72 0
3534 302.707 8.19761 0.01 1 37 0
3541 302.707 8.19761 0.01 1 37 0
3542 320.608 7.97144 0.01 1 108 0
3544 304.203 8.04286 0.01 1 35 0
3555 304.203 8.047 0.01 1 37 0
3570 303.844 8.047 0.01 1 37 0
3658 320.272 7.97144 0.01 1 107 0
3713 309.623 7.78459 0.01 1 72 0
3722 320.272 8.02238 0.01 1 107 0
3740 308.315 8.14639 0.01 1 72 1.66297e-05
3741 308.873 8.28685 0.01 1 72 0
3745 308.536 7.97236 0.01 1 72 0
3801 320.272 8.02238 0.01 1 108 0
3824 304.203 8.047 0.01 1 37 0
3826 311.01 8.04896 0.01 1 72 0
3894 300.063 8.19761 0.01 1 37 0.0125498
3915 303.844 8.047 0.01 1 36 0
3926 300.925 8.13985 0.01 1 37 0
3935 308.736 8.33944 0.01 1 72 0
3959 303.822 8.01431 0.01 1 37 0.00461167
3978 309.091 8.05122 0.01 1 72 0
3983 302.707 8.19761 0.01 1 37 0
3994 302.707 8.19761 0.01 1 37 0
4022 309.061 8.25099 0.01 1 72 0
4030 309.054 7.92283 0.01 1 72 5.96046e-08
4079 302.707 8.19761 0.01 1 36 0
4100 310.031 7.74756 0.01 1 72 0
4126 305.514 8.047 0.01 1 36 0
4209 309.354 8.05958 0.01 1 72 0
4282 311.375 8.12927 0.01 1 72 -8.36104e-05
4302 304.203 8.047 0.01 1 37 0
4307 309.091 8.05122 0.01 1 72 0
4315 304.203 7.99554 0.01 1 36 0
4323 320.608 7.97144 0.01 1 108 0
4352 310.576 8.24612 0.01 1 72 0
4371 302.707 8.19761 0.01 1 37 0
4378 302.339 8.19761 0.01 1 35 0
4591 308.744 8.03902 0.01 1 72 0
4607 304.203 8.00664 0.01 1 35 -0.000627212
4707 304.57 8.047 0.01 1 36 0
4783 309.091 8.05122 0.01 1 72 0
4826 302.707 8.19761 0.01 1 37 0
4855 305.575 8.047 0.01 1 36 0
4896 303.844 8.047 0.01 1 36 0
4904 320.272 8.02238 0.01 1 109 0
4928 322.206 7.97144 0.01 1 107 0
4963 309.623 8.08438 0.01 1 72 0
4988 309.044 7.96095 0.01 1 72 0
5004 300.925 8.19761 0.01 1 36 0
5048 310.576 8.10622 0.01 1 72 0
5059 301.194 8.19761 0.01 1 37 0
5080 302.707 8.19761 0.01 1 36 0
5103 320.272 8.02238 0.01 1 107 0
5178 320.272 7.97144 0.01 1 107 0
5181 302.707 8.19761 0.01 1 36 0
5253 304.203 8.047 0.01 1 35 0
5293 304.203 7.87761 0.01 1 36 -0.00293928
5344 303.844 8.047 0.01 1 36 0
5355 303.738 8.19761 0.01 1 36 0
5360 304.203 8.047 0.01 1 37 0
5373 308.315 8.05122 0.01 1 72 0
5442 310.197 8.0099 0.01 1 72 0
5453 308.736 8.40304 0.01 1 72 0
5487 308.315 7.92855 0.01 1 72 0
5563 309.623 7.78459 0.01 1 72 0
5584 302.707 8.19761 0.01 1 36 0
5669 306.638 8.03705 0.01 1 72 0
5704 304.203 8.047 0.01 1 37 0
5740 320.501 7.89114 0.01 1 107 0
5788 320.608 7.97144 0.01 1 107 0
5833 309.354 8.05958 0.01 1 72 7.67708e-05
5842 304.203 8.047 0.01 1 36 0
5914 304.57 8.27443 0.01 1 37 0
5924 310.576 8.21138 0.01 1 72 0
5937 311.01 8.04896 0.01 1 72 0
5993 321.546 8.02238 0.01 1 108 0.0179196
5999 302.707 8.19761 0.01 1 36 0
6001 309.04 8.71099 0.01 1 72 0
6017 308.681 8.20067 0.01 1 72 0
6050 303.738 8.19761 0.01 1 36 0
6053 309.425 8.0099 0.01 1 72 0
6058 320.478 7.97144 0.01 1 108 -0.00188734
6068 302.024 8.19761 0.01 1 36 0
6099 307.628 8.36404 0.01 1 72 0
6104 302.707 8.19761 0.01 1 37 0
6141 302.707 8.19761 0.01 1 37 0
6150 304.957 8.21632 0.01 1 37 0
6155 320.608 7.97144 0.01 1 108 0
6156 309.091 8.05122 0.01 1 72 0
6170 304.203 8.04286 0.01 1 36 0
6185 309.305 7.87319 0.01 1 72 0
6196 301.964 8.20823 0.01 1 37 0
6232 320.272 8.02238 0.01 1 107 0
6237 304.203 8.04286 0.01 1 36 0
6239 310.031 7.74756 0.01 1 72 0
6244 320.272 8.02238 0.01 1 108 0
6339 311.01 8.04896 0.01 1 72 0
6374 320.272 7.97144 0.01 1 107 0
6399 304.57 8.047 0.01 1 37 0
6429 308.736 8.40304 0.01 1 72 0
6454 306.638 8.03705 0.01 1 72 0
6458 309.623 7.78459 0.01 1 72 0
6524 305.575 8.047 0.01 1 37 0
6541 302.707 8.19761 0.01 1 37 0
6596 307.628 8.27131 0.01 1 72 -5.94407e-05
6614 303.738 8.19761 0.01 1 36 0
6633 302.707 8.19761 0.01 1 37 0
6693 303.844 8.047 0.01 1 36 0
6712 307.628 8.36404 0.01 1 72 0
6739 306.866 8.55605 0.01 1 72 0
6742 302.707 8.19761 0.01 1 37 0
6802 307.628 8.36404 0.01 1 72 0
6822 320.272 7.97144 0.01 1 107 0
6832 304.203 8.047 0.01 1 35 0
6882 302.707 8.19761 0.01 1 37 0
6884 302.835 8.047 0.01 1 36 0
6897 320.608 7.84678 0.01 1 108 0
6898 310.289 8.26033 0.01 1 72 0
6909 304.203 8.01431 0.01 1 36 0
6953 308.744 8.11865 0.01 1 72 0
6963 301.474 8.19761 0.01 1 37 -0.00782168
6965 300.925 8.13985 0.01 1 37 0
6995 308.199 8.60701 0.01 1 72 0
7004 310.089 7.85695 0.01 1 72 0
7006 303.844 8.047 0.01 1 36 0
7019 305.575 8.047 0.01 1 37 0
7031 311.375 8.1714 0.01 1 72 0
7046 311.375 8.1714 0.01 1 72 0
7048 311.047 8.0099 0.01 1 72 0
7102 305.575 8.047 0.01 1 36 0
7109 300.925 8.19761 0.01 1 37 0
7131 304.203 8.04286 0.01 1 37 0
7191 302.024 8.19761 0.01 1 37 0
7314 305.514 8.047 0.01 1 36 0
7362 304.203 8.047 0.01 1 36 0
7437 308.424 8.26463 0.01 1 72 0
7463 308.536 7.77489 0.01 1 72 0
7516 308.195 7.96975 0.01 1 72 -0.00100714
7519 320.272 8.02238 0.01 1 108 0
7561 303.437 8.047 0.01 1 36 0
7592 309.044 7.96095 0.01 1 72 -1.49012e-08
7619 309.623 7.78459 0.01 1 72 0
7624 300.925 8.19761 0.01 1 36 0
7709 302.707 8.19761 0.01 1 37 0
7763 309.091 8.05122 0.01 1 72 0
7764 305.575 8.047 0.01 1 37 0
7788 309.044 7.96975 0.01 1 72 0
7810 308.681 8.30966 0.01 1 72 0
7857 305.575 8.047 0.01 1 37 0
7874 302.707 8.19761 0.01 1 36 0
7939 301.332 8.19761 0.01 1 36 0
7945 308.436 8.17613 0.01 1 72 -0.000469923
7947 320.272 8.02238 0.01 1 107 0
7950 305.575 7.92791 0.01 1 37 0
7986 310.197 8.0099 0.01 1 72 0
7999 309.13 8.14454 0.01 1 72 0
8042 309.091 8.05122 0.01 1 72 0
8063 310.576 8.24612 0.01 1 72 0
8128 303.738 8.19761 0.01 1 36 0
8132 302.707 8.19761 0.01 1 36 0
8194 308.744 8.03902 0.01 1 72 0
8223 320.272 8.02238 0.01 1 108 0
8228 302.835 8.047 0.01 1 36 0
8259 302.707 8.19761 0.01 1 35 0
8284 305.575 8.047 0.01 1 37 0
8313 309.04 8.1798 0.01 1 72 0
8317 311.789 8.19176 0.01 1 72 0
8328 304.203 8.01431 0.01 1 36 0
8334 308.49 7.82438 0.01 1 72 -5.88596e-06
8342 309.044 7.96975 0.01 1 72 0
8387 320.272 7.97144 0.01 1 107 0
8428 310.389 7.73097 0.01 1 72 0
8514 320.272 8.02238 0.01 1 108 0
8526 303.844 8.047 0.01 1 36 0
8557 300.925 8.19761 0.01 1 37 0
8609 300.925 8.19761 0.01 1 37 0
8643 309.168 8.25639 0.01 1 72 0
8644 304.203 8.047 0.01 1 37 0
8678 304.203 8.04286 0.01 1 36 0
8707 309.138 8.0099 0.01 1 72 0
8733 308.744 8.38363 0.01 1 72 0
8734 309.086 8.1798 0.01 1 72 0
8745 309.091 8.05122 0.01 1 72 0
8759 310.517 8.24322 0.01 1 72 -0.00130676
8766 304.957 8.21632 0.01 1 37 0
8781 311.01 8.04896 0.01 1 72 0
8799 311.047 8.0099 0.01 1 72 0
8832 307.36 7.98639 0.01 1 72 0
