max_pf 116 min_pf 11
individual T0 sigma disp_rate r0 patch_no mut_eff
275 293.434 8.09405 0.01 1 13 0
284 293.434 8.09405 0.01 1 12 0
307 291.084 8.51432 0.01 1 13 0
372 292.496 8.09405 0.01 1 13 0
494 307.046 7.64922 0.01 1 72 0
519 310.035 8.60777 0.01 1 72 0
596 293.434 8.09405 0.01 1 12 0
654 292.496 8.09405 0.01 1 12 0
660 292.073 8.09405 0.01 1 13 0
743 292.751 8.08025 0.01 1 13 0
805 310.035 8.60777 0.01 1 72 0
887 293.434 8.09405 0.01 1 11 0
902 293.434 8.09405 0.01 1 13 0
1071 293.844 8.09405 0.01 1 13 0
1080 293.434 8.09405 0.01 1 13 0
1141 293.434 8.09405 0.01 1 13 0
1196 293.434 8.09405 0.01 1 12 0
1242 293.844 8.09405 0.01 1 13 0
1279 328.27 7.76575 0.01 1 114 0
1365 326.82 8.1149 0.01 1 116 0
1446 292.751 8.08025 0.01 1 13 0
1465 306.421 8.00373 0.01 1 72 0
1510 306.485 8.03649 0.01 1 72 0
1544 293.844 8.51432 0.01 1 12 0
1578 325.413 7.99023 0.01 1 115 0
1642 309.463 8.18761 0.01 1 72 0
1811 310.035 8.60777 0.01 1 72 0
1834 293.844 8.51432 0.01 1 13 0
1838 309.065 7.68761 0.01 1 72 0
1841 291.645 8.09405 0.01 1 13 0
1878 325.671 8.02589 0.01 1 115 0
1934 293.434 8.09405 0.01 1 13 0
1978 325.685 8.02589 0.01 1 114 0
2030 293.844 7.99058 0.01 1 13 0
2055 308.082 7.83845 0.01 1 72 0
2068 293.844 8.09405 0.01 1 12 0
2232 293.434 8.09405 0.01 1 12 0
2295 308.563 8.17041 0.01 1 72 0
2311 309.594 7.74061 0.01 1 72 0
2374 325.413 7.99023 0.01 1 115 0
2540 310.035 8.60777 0.01 1 72 0
2575 310.498 7.64649 0.01 1 72 0
2643 293.434 8.18576 0.01 1 13 0
2691 308.082 7.88935 0.01 1 72 0
2693 309.483 8.13285 0.01 1 72 0
2703 293.434 8.4932 0.01 1 13 0
2764 290.985 8.09405 0.01 1 12 0.00775386
2849 307.642 8.1792 0.01 1 72 0
2874 292.421 8.09405 0.01 1 12 0
2989 325.413 7.99023 0.01 1 114 0
3028 293.434 8.09405 0.01 1 13 0
3132 307.642 7.64727 0.01 1 72 0
3147 325.671 8.02589 0.01 1 115 0
3150 293.434 8.09405 0.01 1 13 0
3169 292.496 8.09405 0.01 1 12 0
3229 309.28 7.67184 0.01 1 72 0
3249 292.496 8.09405 0.01 1 12 0
3328 326.82 8.1149 0.01 1 116 0
3346 325.685 8.02589 0.01 1 114 0
3473 293.434 8.09405 0.01 1 13 0
3509 310.035 8.31668 0.01 1 72 0
3512 293.148 8.48051 0.01 1 13 0
3566 293.434 8.07709 0.01 1 13 0
3629 292.751 8.08025 0.01 1 13 0
3702 293.434 8.09405 0.01 1 13 0
3710 325.685 8.02589 0.01 1 116 0
3749 310.098 8.60777 0.01 1 72 0
3821 294.106 8.09405 0.01 1 13 0
3855 292.421 8.09405 0.01 1 13 0
3898 293.092 8.09405 0.01 1 13 0
3917 293.844 8.51432 0.01 1 12 0
3954 326.82 8.1149 0.01 1 114 0
3970 308.078 7.70852 0.01 1 72 0
3978 292.579 8.09405 0.01 1 13 0
4157 293.434 8.09405 0.01 1 13 0
4256 293.844 7.99058 0.01 1 13 0
4338 293.22 8.09405 0.01 1 13 0
4366 293.434 8.09405 0.01 1 13 0
4402 308.082 7.81006 0.01 1 72 0
4494 308.563 8.17041 0.01 1 72 0
4515 293.844 8.09405 0.01 1 13 0
4546 293.434 8.09405 0.01 1 13 0
4592 293.844 8.10058 0.01 1 13 0
4666 309.474 7.64922 0.01 1 72 0.00600021
4675 309.645 7.74061 0.01 1 72 0
4747 307.341 8.04189 0.01 1 72 0
4761 292.073 8.09405 0.01 1 13 0
4766 293.844 8.10058 0.01 1 13 0
4809 292.496 8.09405 0.01 1 13 0
4826 293.965 8.09405 0.01 1 12 0
4857 309.463 8.18761 0.01 1 72 0
4930 308.563 8.22103 0.01 1 72 0
4941 293.844 8.51432 0.01 1 12 0
4993 293.844 8.51432 0.01 1 12 0
5034 307.642 7.64727 0.01 1 72 0
5055 308.446 7.98888 0.01 1 72 0
5144 293.844 8.10058 0.01 1 13 0
5149 293.844 8.09405 0.01 1 12 0
5187 293.434 8.09405 0.01 1 12 0
5206 292.496 8.11752 0.01 1 13 0.000409089
5247 293.434 8.09405 0.01 1 12 0
5315 293.844 8.51432 0.01 1 13 0
5380 294.157 8.09405 0.01 1 13 0
5443 309.463 8.34378 0.01 1 72 0
5511 293.434 8.09405 0.01 1 13 0
5523 293.434 8.09405 0.01 1 13 0
5527 309.594 7.74061 0.01 1 72 0
5543 292.362 8.09405 0.01 1 11 0
5610 326.82 8.1149 0.01 1 114 0
5728 309.28 7.67184 0.01 1 72 0
5852 294.157 8.09405 0.01 1 13 0
5899 293.844 8.09405 0.01 1 13 0
5921 292.496 8.09405 0.01 1 12 0
6041 306.344 8.04804 0.01 1 72 0
6050 304.12 7.59383 0.01 1 72 0
6100 326.82 8.1149 0.01 1 114 0
6225 293.844 8.09405 0.01 1 13 0
6232 291.645 8.09405 0.01 1 13 0
6233 291.645 8.09405 0.01 1 13 0
6276 293.434 8.09405 0.01 1 13 0
6317 309.128 8.22658 0.01 1 72 0
6326 309.474 7.64922 0.01 1 72 0
6356 292.091 8.09405 0.01 1 13 0
6358 309.128 8.35284 0.01 1 72 0
6448 294.157 8.09405 0.01 1 13 0
6531 326.82 8.1149 0.01 1 114 0
6539 308.686 7.97684 0.01 1 72 0
6650 292.468 8.25254 0.01 1 13 0
6679 294.774 8.09405 0.01 1 13 -0.0116584
6720 293.007 8.09405 0.01 1 11 0
6738 310.035 8.60777 0.01 1 72 0
6741 293.844 8.51432 0.01 1 13 0
6749 325.671 8.02589 0.01 1 115 0
6770 308.208 7.96285 0.01 1 72 0
6775 293.434 8.4932 0.01 1 13 0
6943 293.434 8.09405 0.01 1 13 0
7027 293.434 8.09405 0.01 1 13 0
7038 293.434 8.4932 0.01 1 13 0
7065 309.594 7.74061 0.01 1 72 0
7217 293.007 8.09405 0.01 1 11 0.00365434
7236 293.434 8.09405 0.01 1 13 0
7250 307.642 7.79368 0.01 1 72 -0.000117153
7302 293.434 8.09405 0.01 1 13 0
7307 311.527 7.78436 0.01 1 72 0
7319 293.434 8.09405 0.01 1 13 0
7328 293.434 8.4932 0.01 1 13 0
7361 293.844 8.09405 0.01 1 13 0
7383 325.671 8.02589 0.01 1 115 0
7397 293.434 8.09405 0.01 1 13 0
7406 293.547 8.09405 0.01 1 13 -0.00107255
7442 293.434 8.09405 0.01 1 13 0
7447 293.434 8.09405 0.01 1 12 0
7463 293.844 8.09405 0.01 1 13 0
7556 307.659 7.97382 0.01 1 72 0
7572 293.434 8.09405 0.01 1 13 0
7610 293.434 8.09405 0.01 1 11 0
7794 325.685 8.02589 0.01 1 114 0
7806 293.41 7.95566 0.01 1 13 0
7851 294.157 8.09405 0.01 1 13 0
7862 293.844 8.09405 0.01 1 13 0
7914 309.463 8.16487 0.01 1 72 0
7973 293.434 8.09405 0.01 1 12 0
8058 309.463 8.08044 0.01 1 72 0
8083 293.434 8.09405 0.01 1 13 0
8111 293.434 8.0337 0.01 1 12 0
8154 309.463 8.34378 0.01 1 72 0
8177 293.434 8.4932 0.01 1 13 0
8261 293.434 8.09405 0.01 1 12 0
8366 308.713 8.02932 0.01 1 72 0
8449 292.891 8.09405 0.01 1 13 0
8503 291.645 8.09405 0.01 1 12 0
8522 293.434 8.09405 0.01 1 13 0
8531 293.434 8.4932 0.01 1 13 0
8567 293.434 8.4932 0.01 1 13 0
8595 293.434 8.09405 0.01 1 12 0
8664 307.046 7.64922 0.01 1 72 0
8778 309.28 7.67184 0.01 1 72 0
8847 293.092 8.09405 0.01 1 12 0
8865 309.463 8.18761 0.01 1 72 0
8896 293.844 8.51432 0.01 1 13 0
8903 307.642 8.1792 0.01 1 72 0
8959 293.398 8.10058 0.01 1 13 0.00418205
8967 308.078 7.70852 0.01 1 72 0
8996 307.642 8.1792 0.01 1 72 0
9006 293.434 8.09405 0.01 1 13 0
9030 307.434 7.7064 0.01 1 72 0
9065 294.621 8.4932 0.01 1 13 0
9109 310.035 8.60777 0.01 1 72 0
9137 293.735 8.09405 0.01 1 13 0
9168 325.685 8.02589 0.01 1 116 0
9286 310.035 8.56514 0.01 1 72 0
9287 293.844 8.25254 0.01 1 13 0
9323 292.468 8.25254 0.01 1 13 0
9357 293.434 8.09405 0.01 1 12 0
