max_pf 109 min_pf 20
individual T0 sigma disp_rate r0 patch_no mut_eff
228 297.116 7.90601 0.01 1 22 0
350 321.772 8.26392 0.01 1 108 0
450 309.317 7.9073 0.01 1 72 0
472 297.116 8.01467 0.01 1 22 0
490 297.039 8.04258 0.01 1 22 0
498 321.772 8.26392 0.01 1 107 0
507 297.116 8.01467 0.01 1 22 0
523 309.615 7.72739 0.01 1 72 0
547 322.792 8.3663 0.01 1 107 0
638 309.615 7.77731 0.01 1 72 0
651 324.036 8.3663 0.01 1 107 0
669 297.116 8.01467 0.01 1 22 0
774 309.415 8.45605 0.01 1 72 5.66244e-07
831 321.349 8.26392 0.01 1 107 0
832 309.415 8.54595 0.01 1 72 0
842 321.772 8.26392 0.01 1 108 0
854 321.772 8.26392 0.01 1 108 0
965 297.057 8.12697 0.01 1 22 0
989 321.772 8.26392 0.01 1 109 0
1074 306.594 8.10941 0.01 1 72 0
1131 308.838 7.90617 0.01 1 72 0
1146 297.116 8.01467 0.01 1 22 0
1147 310.727 8.21181 0.01 1 72 0
1202 305.445 8.21399 0.01 1 72 0
1204 297.039 8.04258 0.01 1 20 0
1212 296.512 8.01467 0.01 1 22 0
1232 295.512 8.01467 0.01 1 22 0
1271 310.645 7.65107 0.01 1 72 0
1272 307.912 8.0274 0.01 1 72 0
1311 307.372 8.07617 0.01 1 72 0
1371 322.792 8.26392 0.01 1 108 0
1410 308.963 8.03066 0.01 1 72 0
1416 307.48 8.30587 0.01 1 72 0
1664 323.585 8.3663 0.01 1 107 0
1718 308.259 8.30742 0.01 1 72 0
1843 308.963 8.2222 0.01 1 72 0
1955 308.963 8.14731 0.01 1 72 0
2020 322.792 8.26392 0.01 1 107 0
2025 307.48 8.30587 0.01 1 72 0
2042 295.512 8.01467 0.01 1 22 0
2066 322.792 8.3663 0.01 1 107 0
2100 310.645 7.65107 0.01 1 72 0
2110 322.792 8.26392 0.01 1 108 0
2155 319.972 8.32873 0.01 1 107 0
2170 307.728 8.0758 0.01 1 72 0
2251 309.415 8.54595 0.01 1 72 0
2268 322.792 8.26392 0.01 1 109 0
2338 297.116 8.01467 0.01 1 22 0
2357 308.754 8.60787 0.01 1 72 0
2374 319.838 8.26392 0.01 1 109 0
2423 309.205 8.43206 0.01 1 72 0
2486 297.116 8.01467 0.01 1 22 0
2499 322.792 8.26392 0.01 1 107 0
2594 297.039 8.04258 0.01 1 22 0
2642 297.057 8.01028 0.01 1 22 0
2666 297.116 8.01467 0.01 1 22 0
2763 307.188 8.10325 0.01 1 72 0
2789 321.772 8.26392 0.01 1 108 0
2818 321.772 8.26392 0.01 1 108 0
2873 323.5 8.3663 0.01 1 107 0
2967 295.512 8.01467 0.01 1 22 0
3014 297.039 8.04258 0.01 1 20 0
3088 297.057 8.01028 0.01 1 22 0
3094 309.148 7.83628 0.01 1 72 0
3138 310.455 7.8892 0.01 1 72 0
3174 297.116 8.01467 0.01 1 22 0
3201 321.772 8.26392 0.01 1 108 0
3284 297.116 8.01467 0.01 1 22 0
3291 322.792 8.26392 0.01 1 109 0
3481 296.465 8.01467 0.01 1 22 0
3604 322.792 8.26392 0.01 1 108 0
3678 297.116 8.01467 0.01 1 22 0
3771 297.116 8.01467 0.01 1 22 0
3773 321.772 8.26392 0.01 1 107 0
3887 310.213 8.33592 0.01 1 72 0
3903 307.372 8.07617 0.01 1 72 0
3906 297.039 8.04258 0.01 1 21 0
3928 308.259 8.30742 0.01 1 72 0
4080 319.972 8.32873 0.01 1 108 0
4142 322.792 8.26392 0.01 1 109 0
4199 297.039 8.04258 0.01 1 21 0
4238 309.439 7.72739 0.01 1 72 0.000308231
4242 297.116 8.01179 0.01 1 22 0
4268 310.213 8.33592 0.01 1 72 0
4329 321.772 8.26392 0.01 1 108 0
4368 322.792 8.3663 0.01 1 107 0
4425 297.77 8.01467 0.01 1 22 0
4442 297.116 8.01467 0.01 1 22 0
4481 309.415 8.4462 0.01 1 72 0
4537 320.201 8.26392 0.01 1 108 0
4540 310.598 7.90215 0.01 1 72 0.000218764
4541 322.792 8.3663 0.01 1 107 0
4606 297.116 7.90601 0.01 1 22 0
4631 297.039 8.00906 0.01 1 22 0
4650 320.782 8.26392 0.01 1 108 0
4669 321.903 8.26392 0.01 1 107 0
4687 297.116 8.01467 0.01 1 22 0
4715 308.722 8.25944 0.01 1 72 0
4720 297.116 8.01467 0.01 1 21 0
4860 309.258 8.1755 0.01 1 72 0
4925 322.792 8.26392 0.01 1 109 0
4965 309.548 8.60787 0.01 1 72 0
4970 308.259 8.30742 0.01 1 72 0
5079 297.057 8.01028 0.01 1 22 0
5095 309.615 7.77731 0.01 1 72 0
5217 322.792 8.26392 0.01 1 108 0
5228 321.772 8.26392 0.01 1 108 0
5243 310.85 7.65107 0.01 1 72 0
5301 309.258 8.1755 0.01 1 72 0
5328 306.785 8.21399 0.01 1 72 0.000156417
5337 309.105 7.84733 0.01 1 72 0
5410 309.323 8.28217 0.01 1 72 0
5419 309.258 8.1755 0.01 1 72 0
5423 297.116 8.01467 0.01 1 20 0
5440 297.039 8.04258 0.01 1 21 0
5469 318.514 8.25273 0.01 1 108 0
5560 308.722 8.25944 0.01 1 72 0
5583 319.972 8.32873 0.01 1 107 0
5640 297.037 8.01028 0.01 1 22 0
5661 321.772 8.26392 0.01 1 107 0
5671 322.198 8.26392 0.01 1 107 0
5731 308.812 7.92813 0.01 1 72 0
5779 308.657 7.83628 0.01 1 72 0
5883 309.615 7.72739 0.01 1 72 0
5949 309.548 8.60787 0.01 1 72 0
5967 321.903 8.26392 0.01 1 107 0
5994 297.116 8.01467 0.01 1 22 0
5996 297.77 8.11889 0.01 1 22 0
6036 308.833 8.04176 0.01 1 72 0
6118 297.116 8.01467 0.01 1 22 0
6131 297.116 8.01467 0.01 1 21 0
6236 297.116 8.01467 0.01 1 22 0
6261 310.645 7.65107 0.01 1 72 0
6285 305.193 8.12324 0.01 1 72 0
6346 307.728 8.0758 0.01 1 72 0
6375 321.772 8.20708 0.01 1 109 -0.000520915
6379 308.259 8.38583 0.01 1 72 0
6398 310.508 8.4462 0.01 1 72 0
6405 309.105 7.84733 0.01 1 72 0
6438 322.792 8.26392 0.01 1 109 0
6617 297.116 8.01467 0.01 1 21 0
6918 308.812 8.01999 0.01 1 72 0
6998 310.933 8.13078 0.01 1 72 0
7001 310.645 7.65107 0.01 1 72 0
7020 307.239 8.10115 0.01 1 72 0
7050 310.508 8.4462 0.01 1 72 0
7065 297.039 8.04258 0.01 1 22 0
7095 311.937 8.21181 0.01 1 72 0
7112 307.481 8.12324 0.01 1 72 0.00380522
7120 310.645 7.65107 0.01 1 72 0
7362 322.792 8.26392 0.01 1 107 0
7369 297.77 8.07716 0.01 1 22 0
7406 319.838 8.26392 0.01 1 109 0
7488 321.772 8.20708 0.01 1 109 0
7503 310.09 7.77731 0.01 1 72 0
7627 308.499 8.25362 0.01 1 72 0
7672 322.792 8.3663 0.01 1 107 0
7713 307.912 8.0274 0.01 1 72 0
7766 309.615 7.77731 0.01 1 72 0
7828 297.116 8.01467 0.01 1 22 0
7962 308.599 8.55383 0.01 1 72 0
8061 310.213 8.33592 0.01 1 72 0
8064 297.116 8.01467 0.01 1 22 0
8071 309.439 7.72739 0.01 1 72 0
8155 309.415 8.4462 0.01 1 72 0
8172 322.792 8.26392 0.01 1 109 0
8247 296.933 8.01467 0.01 1 22 0
8274 309.105 7.84733 0.01 1 72 0
8285 307.728 8.0758 0.01 1 72 0
8327 307.955 8.07067 0.01 1 72 0
8368 322.792 8.26392 0.01 1 109 0
8371 321.772 8.38359 0.01 1 108 0
8406 309.548 8.60787 0.01 1 72 0
8472 309.548 8.60787 0.01 1 72 0
8488 297.116 8.01467 0.01 1 22 0
8506 310.213 8.33592 0.01 1 72 0
8644 305.445 8.21399 0.01 1 72 -0.0106724
8653 308.82 8.04465 0.01 1 72 0
8666 309.415 8.54595 0.01 1 72 0
8667 310.645 7.65107 0.01 1 72 0
8688 322.792 8.3663 0.01 1 107 0
8750 322.792 8.0181 0.01 1 107 0
8883 309.615 7.72739 0.01 1 72 0
9049 307.188 8.10325 0.01 1 72 0.00197159
9135 322.792 8.26392 0.01 1 109 0
9144 296.933 8.01467 0.01 1 22 0
9145 297.116 8.01467 0.01 1 22 0
9148 297.116 8.01467 0.01 1 21 0
9196 308.259 8.38583 0.01 1 72 0
9221 321.772 8.38359 0.01 1 108 0.000925422
9242 310.508 8.4462 0.01 1 72 0
9291 309.415 8.54174 0.01 1 72 4.76837e-06
9315 296.933 8.01467 0.01 1 22 0
9492 322.792 8.26392 0.01 1 107 0
9590 308.372 8.32521 0.01 1 72 0
9655 297.039 8.23348 0.01 1 22 0
9666 308.812 7.92813 0.01 1 72 0
9685 297.039 8.04258 0.01 1 22 0
9752 313.566 8.24197 0.01 1 72 0
9822 310.645 7.65107 0.01 1 72 0
9840 308.259 8.30742 0.01 1 72 0
9862 297.116 8.01467 0.01 1 22 0
9880 297.116 8.01467 0.01 1 22 0
9906 308.82 8.04465 0.01 1 72 0
10020 322.792 8.26392 0.01 1 109 0
10029 297.77 8.1769 0.01 1 22 0
10113 309.615 7.72739 0.01 1 72 0
10138 309.837 8.45605 0.01 1 72 -0.000732303
10286 305.645 8.07067 0.01 1 72 0
10524 297.039 8.04258 0.01 1 22 0
10605 309.205 8.43206 0.01 1 72 0
10634 322.792 8.26392 0.01 1 109 0
10676 297.116 8.01467 0.01 1 22 0
10698 319.972 8.32873 0.01 1 107 0
10848 308.372 8.32521 0.01 1 72 0
10903 322.792 8.26392 0.01 1 109 0
10916 307.762 8.5719 0.01 1 72 0
11142 297.77 8.11889 0.01 1 22 0
11152 321.772 8.26392 0.01 1 108 0
11221 310.508 8.4462 0.01 1 72 0
11271 297.057 8.01028 0.01 1 22 0
11307 308.722 8.25944 0.01 1 72 0
11351 297.039 8.00906 0.01 1 22 -0.000585355
11510 297.039 8.04258 0.01 1 22 0
11582 297.116 8.01467 0.01 1 22 0
11616 307.504 8.10325 0.01 1 72 0
11625 297.116 8.01467 0.01 1 22 0
11712 297.116 8.01467 0.01 1 21 0
11776 309.615 7.72739 0.01 1 72 0
11797 321.772 8.26392 0.01 1 107 0
11842 321.772 8.26392 0.01 1 108 0
12062 322.792 8.26392 0.01 1 109 0
12064 321.772 8.20708 0.01 1 109 0
12089 309.098 8.1755 0.01 1 72 0
12100 307.955 8.07067 0.01 1 72 0
12243 309.615 7.72739 0.01 1 72 0
12283 297.057 8.01028 0.01 1 22 0
12352 323.5 8.3663 0.01 1 108 0
12421 297.057 8.01028 0.01 1 22 0
12422 297.77 8.01467 0.01 1 22 0
12464 321.772 8.26392 0.01 1 107 0
12475 297.116 8.01467 0.01 1 22 0
12481 308.812 7.92813 0.01 1 72 0
12483 321.772 8.16364 0.01 1 108 -0.000802755
12494 297.116 8.01467 0.01 1 22 0
12518 297.039 8.04258 0.01 1 21 0
12531 323.743 8.26392 0.01 1 108 0
12566 297.77 8.07716 0.01 1 22 0
12583 297.057 8.12697 0.01 1 22 0
12658 324.766 8.3663 0.01 1 108 0.00968485
12714 308.812 7.92813 0.01 1 72 0
12719 307.912 8.0274 0.01 1 72 0
12762 323.5 8.3663 0.01 1 108 0
12828 322.792 8.3663 0.01 1 107 0
12841 297.116 8.01467 0.01 1 22 0
13002 311.217 8.21181 0.01 1 72 0
13066 297.116 8.01467 0.01 1 22 0
13085 307.912 8.0274 0.01 1 72 0
13129 297.037 8.01028 0.01 1 22 0.000216994
13162 297.116 8.01467 0.01 1 22 0
13187 296.007 8.04258 0.01 1 22 0.0118135
13227 309.615 7.72739 0.01 1 72 0
13322 307.48 8.30587 0.01 1 72 0
13327 297.116 8.01467 0.01 1 22 0
13480 322.062 8.12427 0.01 1 107 0
13600 323.5 8.3663 0.01 1 108 0
13628 297.057 8.07574 0.01 1 22 0
13672 308.963 8.03066 0.01 1 72 0
13833 296.933 8.01467 0.01 1 22 0
13841 297.116 8.01467 0.01 1 22 0
13859 321.772 8.26392 0.01 1 108 0
13911 321.057 8.3663 0.01 1 108 0
13913 297.113 8.01467 0.01 1 22 0
13943 308.833 8.04176 0.01 1 72 0
13948 297.116 8.01467 0.01 1 20 0
13970 313.566 8.24197 0.01 1 72 -0.0131792
13992 297.116 8.01467 0.01 1 22 0
14016 308.599 8.55383 0.01 1 72 0
14017 308.754 8.60787 0.01 1 72 0
14051 296.933 8.01467 0.01 1 22 0
14149 322.792 8.26392 0.01 1 108 0
14332 307.43 8.55119 0.01 1 72 0
14340 309.98 8.4462 0.01 1 72 0.00180876
14371 295.512 8.01467 0.01 1 22 0
14373 310.508 8.4462 0.01 1 72 0
14390 310.933 8.13078 0.01 1 72 0
14432 309.317 7.89641 0.01 1 72 0
14459 297.057 8.01028 0.01 1 22 0
14504 305.193 8.12324 0.01 1 72 0
14610 294.902 8.01467 0.01 1 21 0.0253033
14614 321.772 8.26392 0.01 1 107 0
14736 298.211 8.07716 0.01 1 22 0
14745 297.039 8.23348 0.01 1 22 0
14779 322.792 8.26392 0.01 1 108 0
14918 308.754 8.5719 0.01 1 72 0
14924 308.833 8.0735 0.01 1 72 0
14930 309.148 7.83628 0.01 1 72 0
15018 307.728 8.0758 0.01 1 72 0
15041 296.512 8.01467 0.01 1 22 0
15080 322.792 8.26392 0.01 1 108 0
15092 296.933 8.01467 0.01 1 22 0
15108 305.193 8.12324 0.01 1 72 0
15145 310.652 8.13575 0.01 1 72 0
15280 307.48 8.30587 0.01 1 72 0
15371 322.792 8.3663 0.01 1 107 0
