max_pf 119 min_pf 4
individual T0 sigma disp_rate r0 patch_no mut_eff
200 308.128 7.57799 0.01 1 72 0
308 306.566 8.53367 0.01 1 72 0
384 308.323 7.95107 0.01 1 72 0
415 309.446 8.68093 0.01 1 72 0
640 289.464 8.04519 0.01 1 6 0
671 310.003 7.74514 0.01 1 72 0
827 307.583 7.94699 0.01 1 72 0
875 289.464 8.10548 0.01 1 5 0
877 289.464 8.04519 0.01 1 6 0
888 289.464 8.04519 0.01 1 5 0
1006 286.119 7.85418 0.01 1 6 0
1357 288.783 8.03935 0.01 1 6 0
1376 291.349 8.10548 0.01 1 5 0
1420 309.222 8.01368 0.01 1 72 0
1543 310 8.04633 0.01 1 72 0
1596 289.464 8.0639 0.01 1 6 0
1926 308.259 8.42949 0.01 1 72 0
1995 288.803 8.00861 0.01 1 6 0
2076 327.895 7.7112 0.01 1 119 0
2223 305.722 8.05728 0.01 1 72 0
2291 289.464 8.04519 0.01 1 5 0
2370 289.464 8.10548 0.01 1 5 0
2499 309.332 7.33291 0.01 1 72 0
2503 289.464 8.10548 0.01 1 5 0
2548 309.222 8.01368 0.01 1 72 0
2571 306.504 8.03254 0.01 1 72 0.00628851
2593 289.464 8.04519 0.01 1 6 0
2805 289.464 8.10548 0.01 1 6 0
2942 289.464 8.04519 0.01 1 5 0
3091 327.895 7.84122 0.01 1 117 0
3163 307.286 8.05728 0.01 1 72 0
3295 308.388 8.0298 0.01 1 72 0
3363 327.4 7.60396 0.01 1 117 0
3364 309.668 7.67473 0.01 1 72 0
3513 327.895 7.7112 0.01 1 118 0
3542 289.464 8.04519 0.01 1 6 0
3820 289.464 8.04519 0.01 1 6 0
3834 310.362 8.12089 0.01 1 72 0
3857 309.324 7.86592 0.01 1 72 0
3904 307.286 8.05728 0.01 1 72 0
3927 309.668 7.67473 0.01 1 72 0
4013 289.464 8.01041 0.01 1 6 0
4098 289.464 8.04519 0.01 1 5 0
4218 308.259 8.42949 0.01 1 72 0
4357 305.746 8.03254 0.01 1 72 0
4388 289.464 8.04519 0.01 1 6 0
4461 326.165 7.60396 0.01 1 119 0
4465 288.803 8.00861 0.01 1 6 0
4750 307.154 8.0928 0.01 1 72 0
4869 289.464 8.10548 0.01 1 6 0
5044 289.464 8.04519 0.01 1 6 0
5159 307.583 7.94699 0.01 1 72 0
5175 310 8.0809 0.01 1 72 0
5186 327.895 7.7112 0.01 1 118 0
5225 287.388 8.04519 0.01 1 5 0
5247 309.853 7.52399 0.01 1 72 0
5276 307.336 7.4518 0.01 1 72 0
5319 289.464 8.10548 0.01 1 6 0
5389 327.895 7.7112 0.01 1 118 0
5517 289.924 8.10548 0.01 1 5 0
5615 309.668 7.58027 0.01 1 72 0
