max_pf 113 min_pf 5
individual T0 sigma disp_rate r0 patch_no mut_eff
263 308.128 7.99742 0.01 1 72 0
306 310.992 8.06383 0.01 1 72 0
421 324.241 7.78003 0.01 1 111 0
423 288.976 7.94928 0.01 1 7 0
599 284.98 7.94928 0.01 1 7 0
647 287.273 7.90492 0.01 1 7 0
650 290.314 7.94928 0.01 1 6 0
713 290.314 7.94928 0.01 1 6 0
741 288.976 7.94928 0.01 1 6 0
812 287.273 7.94928 0.01 1 7 0
910 324.241 7.78003 0.01 1 111 0
942 287.273 7.94928 0.01 1 6 0
950 288.976 7.94928 0.01 1 7 0
994 324.241 7.78003 0.01 1 112 0
1040 324.241 7.80849 0.01 1 112 0
1042 307.928 7.86773 0.01 1 72 0
1248 306.221 8.0198 0.01 1 72 0
1295 307.166 8.77907 0.01 1 72 0
1354 288.976 7.94928 0.01 1 7 0
1437 308.357 8.32073 0.01 1 72 0
1468 287.273 7.94928 0.01 1 7 0
1554 287.273 7.94928 0.01 1 7 0
1722 324.241 7.77561 0.01 1 111 0
1780 306.944 8.62063 0.01 1 72 0
1824 288.976 7.94928 0.01 1 7 0
1837 287.273 7.94928 0.01 1 7 0
1869 287.273 7.94928 0.01 1 7 0
1990 287.081 7.94928 0.01 1 7 -0.0128564
2063 324.969 7.58748 0.01 1 111 0
2121 324.86 7.78003 0.01 1 113 0
2143 324.241 7.89709 0.01 1 111 0
2172 290.977 7.94928 0.01 1 7 0
2182 288.976 7.94928 0.01 1 7 0
2213 308.565 8.35976 0.01 1 72 0
2241 287.273 7.94928 0.01 1 7 0
2305 324.241 7.78003 0.01 1 112 0
2314 324.241 7.78003 0.01 1 112 0
2325 308.396 7.79061 0.01 1 72 0
2376 307.166 8.77907 0.01 1 72 0
2411 324.969 7.78003 0.01 1 112 0
2531 287.346 7.94928 0.01 1 7 0
2533 287.273 8.05842 0.01 1 7 0
2566 288.976 7.84915 0.01 1 7 0
2577 306.403 8.89777 0.01 1 72 0
2591 308.459 8.35976 0.01 1 72 0
2657 285.959 7.94928 0.01 1 7 0
2817 287.273 7.94928 0.01 1 7 0
2878 324.241 7.77561 0.01 1 111 0
2974 308.953 8.35976 0.01 1 72 0
2992 288.976 7.94928 0.01 1 7 0
2997 287.273 7.94928 0.01 1 7 0
3001 307.083 8.77907 0.01 1 72 0
3029 287.273 7.94928 0.01 1 6 0
3110 309.473 7.88973 0.01 1 72 0
3126 287.273 7.94928 0.01 1 7 0
3157 290.314 7.94928 0.01 1 7 0
3191 324.241 7.77561 0.01 1 111 0
3227 287.273 7.94928 0.01 1 7 0
3318 309.016 8.05452 0.01 1 72 0
3360 287.273 7.94928 0.01 1 7 0
3362 288.976 7.94928 0.01 1 7 0
3395 309.556 8.16257 0.01 1 72 0
3493 307.928 7.79061 0.01 1 72 0
3525 308.128 7.99742 0.01 1 72 0
3638 287.893 7.94928 0.01 1 7 0
3652 309.473 7.88973 0.01 1 72 0
3699 287.273 7.94928 0.01 1 7 0
3731 324.241 7.78003 0.01 1 112 0
3754 324.765 7.78003 0.01 1 112 0
3862 309.893 8.02091 0.01 1 72 0
4090 308.455 7.68801 0.01 1 72 0
4100 307.541 8.34995 0.01 1 72 0
4187 324.969 7.58748 0.01 1 112 0
4307 285.959 7.94928 0.01 1 7 0
4315 287.273 7.94928 0.01 1 7 0
4395 308.455 7.77812 0.01 1 72 0
4398 307.407 7.99742 0.01 1 72 0
4466 322.621 7.78003 0.01 1 111 0
4536 290.314 7.94928 0.01 1 7 0
4599 288.976 7.94928 0.01 1 7 0
4604 309.395 8.1253 0.01 1 72 0
4708 307.522 8.45139 0.01 1 72 0
4711 307.85 8.04673 0.01 1 72 0
4907 311.486 7.99144 0.01 1 72 0
4933 324.241 7.89709 0.01 1 111 0
4940 308.405 8.06572 0.01 1 72 0
4957 308.128 7.99742 0.01 1 72 0
5101 290.977 7.94928 0.01 1 7 0
5131 287.273 7.94928 0.01 1 6 0
5177 308.455 7.68801 0.01 1 72 0
5210 287.273 7.94928 0.01 1 6 0
5223 306.944 8.62063 0.01 1 72 0
5299 309.556 8.16257 0.01 1 72 0
5346 288.976 7.94928 0.01 1 7 0
5348 306.937 8.0198 0.01 1 72 0
5410 308.357 8.32073 0.01 1 72 0
5458 308.565 8.47265 0.01 1 72 0
5481 324.969 7.58748 0.01 1 112 0
5484 287.273 7.94928 0.01 1 7 0
5517 309.395 8.1253 0.01 1 72 0
5792 324.969 7.78003 0.01 1 112 0
5813 287.273 7.94928 0.01 1 7 0
