max_pf 85 min_pf 59
individual T0 sigma disp_rate r0 patch_no mut_eff
24 307.551 8.29438 0.01 1 59 0
32 307.551 8.29438 0.01 1 61 0
44 307.551 8.29438 0.01 1 59 0
46 305.97 8.15198 0.01 1 61 0
48 307.873 7.66661 0.01 1 72 0
54 307.551 8.29438 0.01 1 61 0
59 308.742 8.02292 0.01 1 72 0
69 307.551 8.29438 0.01 1 59 0
77 310.711 8.59143 0.01 1 83 0
89 307.551 8.29438 0.01 1 59 0
100 309.132 7.37405 0.01 1 72 0
126 313.063 7.8523 0.01 1 83 0
129 310.941 8.1028 0.01 1 72 0
137 309.167 8.0357 0.01 1 72 0
140 311.012 7.87749 0.01 1 84 0
153 308.591 7.8806 0.01 1 72 0
154 309.021 8.29438 0.01 1 61 0
173 307.551 8.29438 0.01 1 61 0
177 307.551 8.29438 0.01 1 59 0
182 307.551 8.29438 0.01 1 59 0
186 309.021 8.29438 0.01 1 60 0
187 308.899 8.10875 0.01 1 72 0
199 309.021 8.07514 0.01 1 61 0
208 309.167 8.0357 0.01 1 72 0
210 307.551 8.29438 0.01 1 60 0
220 307.551 8.29438 0.01 1 60 0
236 308.901 8.29438 0.01 1 61 0
251 308.967 8.05992 0.01 1 72 0
256 308.742 8.02292 0.01 1 72 0
268 311.785 7.37405 0.01 1 72 0
271 307.551 8.29438 0.01 1 61 0
276 309.334 8.16217 0.01 1 72 0
293 311.698 7.8523 0.01 1 83 0
305 307.049 8.04508 0.01 1 61 0
311 311.186 7.98845 0.01 1 83 0
313 310.237 8.32448 0.01 1 72 0
342 311.012 7.87749 0.01 1 84 0
364 309.679 8.06687 0.01 1 72 0
365 307.551 8.29438 0.01 1 59 0
368 306.413 8.29438 0.01 1 61 0
370 307.551 8.29438 0.01 1 59 0
385 307.551 8.29438 0.01 1 59 0
392 309.629 7.60669 0.01 1 72 -3.56436e-05
397 311.948 7.77356 0.01 1 84 0
402 307.551 8.29438 0.01 1 59 0
404 307.143 8.04508 0.01 1 61 0
423 307.551 8.29438 0.01 1 61 0
426 309.445 7.94104 0.01 1 72 0
429 307.099 8.29438 0.01 1 61 0
435 311.948 7.8523 0.01 1 83 0
440 307.551 8.29438 0.01 1 61 0
443 308.599 7.76009 0.01 1 72 0
445 308.901 8.29438 0.01 1 61 0
453 309.445 7.94104 0.01 1 72 0
454 308.599 7.76009 0.01 1 72 0
461 309.021 8.59361 0.01 1 60 0
464 311.012 7.98845 0.01 1 83 0
471 310.711 8.70996 0.01 1 83 0
481 307.288 8.21353 0.01 1 72 0
490 309.021 8.29438 0.01 1 61 0
491 311.012 7.87749 0.01 1 83 0
495 311.948 7.78255 0.01 1 85 0
508 311.948 7.77356 0.01 1 85 0
516 311.698 7.8523 0.01 1 83 0
529 311.698 7.8523 0.01 1 83 0
553 309.021 8.29438 0.01 1 61 0
570 311.948 7.78255 0.01 1 85 0
578 311.948 7.77356 0.01 1 83 0
580 307.551 8.29438 0.01 1 59 0
598 311.948 7.78255 0.01 1 84 0
612 307.551 8.29438 0.01 1 61 0
615 310.237 8.27346 0.01 1 72 0
628 308.599 7.76009 0.01 1 72 0
640 308.822 8.39062 0.01 1 59 0
651 312.178 8.26201 0.01 1 72 0
665 308.388 7.63647 0.01 1 72 0
673 307.873 7.66661 0.01 1 72 0
677 307.551 8.29438 0.01 1 61 0
679 310.795 7.87749 0.01 1 84 0
685 308.591 7.93369 0.01 1 72 0
686 307.469 7.87699 0.01 1 72 0
696 311.948 7.78255 0.01 1 84 0
711 309.021 8.04534 0.01 1 61 0
712 310.711 8.59107 0.01 1 83 0
716 310.759 8.27639 0.01 1 72 0
741 309.021 8.29438 0.01 1 61 0
749 311.698 7.8523 0.01 1 83 0
759 309.021 8.29438 0.01 1 61 0
794 309.445 7.94104 0.01 1 72 0
796 309.021 8.30303 0.01 1 60 7.35074e-05
807 307.049 8.04508 0.01 1 61 0
817 311.012 7.98845 0.01 1 84 0
819 309.021 8.29438 0.01 1 61 0
820 307.551 8.29438 0.01 1 60 0
824 308.988 8.29438 0.01 1 60 0
828 309.021 8.29438 0.01 1 61 0
846 308.988 8.29438 0.01 1 60 0
848 309.021 8.29438 0.01 1 61 0
854 309.021 8.29438 0.01 1 61 0
863 307.551 8.29438 0.01 1 59 0
864 309.264 7.93369 0.01 1 72 0
865 312.038 7.87749 0.01 1 84 0.0128226
886 307.551 8.29438 0.01 1 60 0
897 311.012 7.87749 0.01 1 84 0
906 311.948 7.77356 0.01 1 84 0
920 310.759 8.27639 0.01 1 72 0
923 309.288 8.57188 0.01 1 72 0
928 309.637 8.29438 0.01 1 60 0
951 307.099 8.29438 0.01 1 61 0
960 308.967 8.05992 0.01 1 72 0
962 311.357 7.84622 0.01 1 72 0
974 309.021 8.29438 0.01 1 60 0
992 311.012 7.98845 0.01 1 83 0
1002 311.012 7.87749 0.01 1 84 0
1010 310.759 8.27639 0.01 1 72 0
1017 305.97 8.15198 0.01 1 61 0
1024 311.698 7.8523 0.01 1 84 0
1038 309.021 8.29438 0.01 1 60 0
1060 309.021 8.29438 0.01 1 61 0
1061 308.597 8.14545 0.01 1 72 0
1064 308.901 8.29438 0.01 1 61 0
1076 308.742 8.02292 0.01 1 72 0
1095 311.948 7.77356 0.01 1 84 0
1099 307.551 8.29438 0.01 1 59 0
1102 310.711 8.59143 0.01 1 83 0
1105 306.189 8.29438 0.01 1 59 0
1111 307.551 8.29438 0.01 1 61 0
1113 310.649 7.37405 0.01 1 72 0
1128 308.599 7.76009 0.01 1 72 0
1130 309.021 8.29438 0.01 1 61 0
1131 307.551 8.29438 0.01 1 61 0
1137 309.021 8.29438 0.01 1 60 0
1141 307.551 8.29438 0.01 1 60 0
1158 307.551 8.29438 0.01 1 59 0
1161 311.012 7.87749 0.01 1 83 0
1171 305.97 8.15198 0.01 1 61 0
1172 310.73 8.59143 0.01 1 83 0.000171661
1180 309.021 8.61036 0.01 1 61 0
1181 307.551 8.29438 0.01 1 60 0
1183 307.551 8.29438 0.01 1 61 0
1193 307.049 8.04508 0.01 1 61 0
1201 310.237 8.39689 0.01 1 72 0
1208 308.256 7.98412 0.01 1 72 0
1212 307.551 8.29438 0.01 1 59 0
1216 309.334 8.22631 0.01 1 72 0
1217 309.021 8.29438 0.01 1 61 0
1219 309.021 8.29438 0.01 1 61 0
1220 307.551 8.29438 0.01 1 61 0
1224 309.975 8.28718 0.01 1 72 0
1227 307.551 8.29438 0.01 1 61 0
1232 311.357 7.84622 0.01 1 72 0
1233 307.551 8.29438 0.01 1 61 0
1237 309.021 8.07514 0.01 1 61 0
1241 307.469 7.87699 0.01 1 72 0
1246 310.711 8.70996 0.01 1 83 0
1261 309.021 8.29438 0.01 1 61 0
1264 310.711 8.59143 0.01 1 83 0
1270 309.021 8.29438 0.01 1 61 0
1282 310.005 8.01123 0.01 1 72 0
1286 308.597 8.14545 0.01 1 72 0
1289 309.021 8.04534 0.01 1 60 0
1311 309.021 8.29438 0.01 1 61 0
1312 308.901 8.29438 0.01 1 59 0
1313 309.702 8.1519 0.01 1 72 1.3411e-06
1320 309.021 8.29438 0.01 1 61 0
1336 307.873 7.66661 0.01 1 72 0
1351 306.659 8.29438 0.01 1 59 0.0101516
1359 307.551 8.29438 0.01 1 59 0
1361 308.901 8.43817 0.01 1 61 0.000987217
1364 307.551 8.29438 0.01 1 61 0
1375 309.021 8.29438 0.01 1 60 0
1376 311.012 7.87749 0.01 1 84 0
1377 307.551 8.29438 0.01 1 59 0
1381 307.551 8.29438 0.01 1 60 0
1389 310.739 8.27639 0.01 1 72 0
1394 309.021 8.04534 0.01 1 61 0
1400 311.012 7.79786 0.01 1 84 0
1412 307.551 8.29438 0.01 1 59 0
1432 309.132 7.30205 0.01 1 72 0
1433 307.551 8.29438 0.01 1 61 0
1440 307.551 8.29438 0.01 1 59 0
1443 309.288 8.57188 0.01 1 72 0
