max_pf 122 min_pf 7
individual T0 sigma disp_rate r0 patch_no mut_eff
13 291.35 7.69718 0.01 1 9 0
44 292.414 7.69718 0.01 1 9 0
73 309.665 7.92313 0.01 1 72 0
203 292.072 7.69718 0.01 1 9 -0.0084207
206 290.724 7.69718 0.01 1 9 0
395 292.414 7.69718 0.01 1 9 0
432 290.308 7.69718 0.01 1 9 0
536 290.074 7.56176 0.01 1 9 -0.00246333
667 330.487 8.3499 0.01 1 121 0
752 292.414 7.69718 0.01 1 9 0
833 292.414 7.69718 0.01 1 9 0
881 308.358 7.58644 0.01 1 72 0
918 292.414 7.69718 0.01 1 9 0
947 329.337 8.35321 0.01 1 121 0
991 291.35 7.69718 0.01 1 8 0
1013 305.056 7.78218 0.01 1 72 0
1020 291.35 7.69718 0.01 1 9 0
1229 292.287 7.70777 0.01 1 8 0
1244 305.748 8.3303 0.01 1 72 -0.0106165
1261 291.389 7.70777 0.01 1 9 0
1296 310.09 8.22442 0.01 1 72 0
1326 307.026 8.03018 0.01 1 72 0
1373 309.119 7.8226 0.01 1 72 0.00121003
1519 290.308 7.69718 0.01 1 9 0
1667 308.617 8.1588 0.01 1 72 0.00164717
1685 308.233 7.85399 0.01 1 72 0
1747 305.748 8.3303 0.01 1 72 0
1759 329.841 8.47891 0.01 1 121 -0.00550655
1873 308.868 7.61608 0.01 1 72 0
1908 329.481 8.48912 0.01 1 120 0
1942 307.35 7.47186 0.01 1 72 0
1981 292.414 7.69718 0.01 1 9 0
1993 308.358 7.6127 0.01 1 72 0
2020 292.662 7.69718 0.01 1 8 0
2195 308.068 8.3303 0.01 1 72 0
2283 307.328 8.3303 0.01 1 72 0
2374 330.788 8.66629 0.01 1 122 0
2391 291.389 7.70777 0.01 1 9 0
2427 291.35 7.75474 0.01 1 8 0
2428 291.35 7.67584 0.01 1 9 0
2436 292.414 7.69718 0.01 1 9 0
2439 330.487 8.3499 0.01 1 120 0
2444 292.414 7.65863 0.01 1 8 -0.000603672
2548 310.771 8.09912 0.01 1 72 0
2588 291.35 7.69718 0.01 1 9 0
