max_pf 87 min_pf 55
individual T0 sigma disp_rate r0 patch_no mut_eff
2 309.824 8.25824 0.01 1 86 0
5 305.565 7.77108 0.01 1 56 0
24 309.584 8.06381 0.01 1 72 0
34 309.722 8.20949 0.01 1 85 0
52 307.096 7.9866 0.01 1 57 0
58 306.151 7.77108 0.01 1 56 0
69 307.096 7.91296 0.01 1 57 0
77 306.973 8.05787 0.01 1 72 0
87 306.151 7.71803 0.01 1 56 0
100 309.444 8.08237 0.01 1 72 0.00120069
106 304.545 7.77108 0.01 1 56 0.0195609
113 306.151 7.77108 0.01 1 55 0
134 310.947 8.15585 0.01 1 72 0
142 306.151 7.71834 0.01 1 57 0
146 310.788 8.29272 0.01 1 85 0
151 310.788 8.20459 0.01 1 85 0
182 306.151 7.77108 0.01 1 56 0
189 310.284 8.21985 0.01 1 86 0
193 306.151 7.71834 0.01 1 57 0
194 310.788 8.20949 0.01 1 85 0
200 306.151 7.77108 0.01 1 57 0
208 309.631 7.77182 0.01 1 72 0
223 306.151 7.77108 0.01 1 57 0
242 308.573 8.06083 0.01 1 72 0
243 306.49 7.77108 0.01 1 57 -0.00443445
244 306.151 7.71803 0.01 1 57 0
246 305.908 7.67702 0.01 1 72 0
247 306.151 7.71803 0.01 1 56 0
249 305.565 7.77108 0.01 1 56 0
252 303.997 7.81081 0.01 1 57 0
256 306.151 7.77108 0.01 1 57 0
277 309.964 8.04942 0.01 1 72 0
287 310.788 8.20459 0.01 1 85 0
289 306.151 7.71834 0.01 1 57 0
296 311.67 8.20459 0.01 1 86 0
297 305.569 7.71803 0.01 1 56 0
301 310.788 8.20459 0.01 1 86 0
319 308.515 7.90878 0.01 1 72 0
320 307.096 8.03164 0.01 1 56 0
323 306.151 7.71834 0.01 1 56 0
324 305.864 7.77108 0.01 1 56 0
326 306.151 7.77108 0.01 1 56 0
330 306.111 7.91097 0.01 1 72 0
353 308.644 8.06083 0.01 1 72 0
361 310.788 8.20459 0.01 1 87 0
387 307.096 8.08564 0.01 1 57 0
388 306.151 7.65753 0.01 1 56 0
405 309.302 7.74607 0.01 1 72 0
406 306.151 7.72982 0.01 1 57 0
414 306.151 7.71834 0.01 1 56 0
439 306.151 7.71834 0.01 1 57 0
452 307.096 8.08564 0.01 1 57 0
462 309.302 7.74607 0.01 1 72 0
463 310.097 7.71796 0.01 1 72 0
476 306.151 7.77108 0.01 1 57 0
482 307.063 7.71834 0.01 1 57 0
485 308.619 7.81522 0.01 1 72 0
500 311.087 8.13142 0.01 1 72 -0.00494102
501 307.311 7.99282 0.01 1 57 -0.00218715
508 307.067 7.75871 0.01 1 72 0
512 306.151 7.71834 0.01 1 55 0
526 308.266 7.78533 0.01 1 72 0
529 304.895 7.71834 0.01 1 57 0
531 306.151 7.71834 0.01 1 57 0
539 306.151 7.77108 0.01 1 57 0
542 311.744 8.26288 0.01 1 72 0
560 306.151 7.71834 0.01 1 57 0
561 306.151 7.77108 0.01 1 56 0
564 306.151 7.77108 0.01 1 57 0
573 306.151 7.77108 0.01 1 55 0
582 310.001 8.13142 0.01 1 72 0
592 311.3 8.05207 0.01 1 72 -0.00367482
594 306.151 7.71834 0.01 1 56 0
614 310.788 8.20459 0.01 1 85 0
629 306.151 7.77108 0.01 1 56 0
636 306.265 7.77108 0.01 1 57 0
