max_pf 116 min_pf 7
individual T0 sigma disp_rate r0 patch_no mut_eff
10 308.485 8.71226 0.01 1 72 0.000834957
23 290.082 7.78313 0.01 1 9 0
46 323.525 8.39393 0.01 1 115 0
154 292.874 7.87209 0.01 1 9 0
282 289.757 7.86062 0.01 1 8 0.00349566
288 289.157 7.99547 0.01 1 9 0
461 309.36 7.58364 0.01 1 72 0
563 291.741 7.78313 0.01 1 9 0
574 310.19 8.22283 0.01 1 72 0
616 326.392 8.39393 0.01 1 115 0
640 306.097 7.97113 0.01 1 72 0
805 290.082 7.78313 0.01 1 7 0
839 290.082 7.86062 0.01 1 9 0
875 306.407 7.72423 0.01 1 72 0
888 290.082 7.78313 0.01 1 9 0
1009 326.138 8.57655 0.01 1 114 0
1115 290.082 7.78313 0.01 1 8 0
1189 307.624 8.05826 0.01 1 72 0
1284 290.082 7.78313 0.01 1 8 0
1522 307.624 8.05826 0.01 1 72 0
1537 309.006 7.52278 0.01 1 72 0
1543 290.082 7.78313 0.01 1 9 0
1601 327.053 8.29392 0.01 1 116 0
1610 289.757 7.86062 0.01 1 8 0
1632 310.624 8.80709 0.01 1 72 0
1705 306.503 8.0148 0.01 1 72 0
1803 290.082 7.86062 0.01 1 8 0
1868 307.83 8.34325 0.01 1 72 0
1873 307.921 7.86032 0.01 1 72 0
2066 290.082 7.78313 0.01 1 8 0
2094 290.082 7.86062 0.01 1 8 0
2097 307.921 7.86032 0.01 1 72 0
2487 326.138 8.39393 0.01 1 116 0
2630 308.596 8.01118 0.01 1 72 0
2651 308.655 8.76969 0.01 1 72 0
2718 290.806 7.78313 0.01 1 8 0
2764 292.258 7.87556 0.01 1 9 0
2776 292.754 7.93418 0.01 1 9 0
2843 290.082 7.78313 0.01 1 9 0
2868 325.143 8.54185 0.01 1 116 0
2873 308.596 8.01118 0.01 1 72 0
3021 326.392 8.39393 0.01 1 115 0
3161 290.082 7.78313 0.01 1 8 0
3172 326.138 8.39393 0.01 1 114 0
3274 290.082 7.78313 0.01 1 9 0
3276 327.053 8.29392 0.01 1 116 0
3289 308.523 7.78038 0.01 1 72 -0.000371769
3324 290.082 7.78313 0.01 1 9 0
3439 290.082 7.83518 0.01 1 8 0
3475 307.921 7.96191 0.01 1 72 0
3572 291.943 7.78313 0.01 1 9 0
3636 290.082 7.78313 0.01 1 9 0
3670 308.516 8.6101 0.01 1 72 0
3783 309.103 8.24343 0.01 1 72 0
3843 290.082 7.78313 0.01 1 9 0
3862 308.655 8.76969 0.01 1 72 0
3893 290.082 7.83518 0.01 1 8 0
4208 292.754 7.93418 0.01 1 9 0
4241 308.655 8.76969 0.01 1 72 0
4242 326.138 8.54839 0.01 1 114 0
4310 290.082 7.78313 0.01 1 8 0
4400 309.103 8.24343 0.01 1 72 0
4507 290.806 7.78313 0.01 1 9 0
4528 306.503 7.95037 0.01 1 72 0
4586 308.655 8.88679 0.01 1 72 0
4643 290.082 7.78313 0.01 1 9 0
4660 290.082 7.78313 0.01 1 9 0
4942 307.921 7.96191 0.01 1 72 0
5154 290.082 7.86062 0.01 1 9 0
5189 290.082 7.8126 0.01 1 9 0
5192 290.351 7.7427 0.01 1 8 -0.000697482
5217 289.157 7.99547 0.01 1 9 0
5309 291.943 7.78313 0.01 1 9 0
5354 290.082 7.78313 0.01 1 8 0
5427 307.624 8.05826 0.01 1 72 0
5459 291.943 7.78313 0.01 1 9 0
5469 289.785 7.74387 0.01 1 9 0
5580 290.082 7.78313 0.01 1 8 0
5646 290.082 7.78313 0.01 1 8 0
5653 290.082 7.78313 0.01 1 9 0
5735 307.623 8.37313 0.01 1 72 3.58671e-05
5827 290.082 7.78313 0.01 1 9 0
5840 290.082 7.78313 0.01 1 9 0
5934 326.138 8.39393 0.01 1 115 0
5938 290.082 7.86062 0.01 1 9 0
6107 309.621 8.92887 0.01 1 72 0
6128 309.621 8.92887 0.01 1 72 0
6255 307.624 8.05826 0.01 1 72 0
6273 309.153 8.1257 0.01 1 72 0
6277 290.082 7.78313 0.01 1 9 0
6305 290.082 7.78313 0.01 1 9 0
6399 309.538 8.1081 0.01 1 72 0.00136466
6433 308.655 8.76969 0.01 1 72 0
6475 290.082 7.54121 0.01 1 8 0
6510 307.624 8.05826 0.01 1 72 0
6625 307.108 7.92023 0.01 1 72 0
6643 292.874 7.87209 0.01 1 9 0
6678 290.082 7.78313 0.01 1 9 0
6695 290.082 7.78313 0.01 1 9 0
6849 290.082 7.8126 0.01 1 9 0
6914 326.392 8.39393 0.01 1 115 0
6922 326.138 8.39393 0.01 1 114 0
6975 291.943 7.74714 0.01 1 9 0
7037 290.082 7.78313 0.01 1 8 0
7101 290.082 7.78313 0.01 1 9 0
7141 326.138 8.54839 0.01 1 114 0
7151 290.082 7.78313 0.01 1 9 0
7178 290.082 7.78313 0.01 1 9 0
