max_pf 111 min_pf 16
individual T0 sigma disp_rate r0 patch_no mut_eff
12 293.692 8.1167 0.01 1 18 0
23 320.144 7.58087 0.01 1 109 0
42 293.692 8.1167 0.01 1 18 0
58 294.67 8.41969 0.01 1 18 0
320 309.69 8.41934 0.01 1 72 0
345 310.56 8.09719 0.01 1 72 0
352 309.578 8.20712 0.01 1 72 0
363 295.1 8.32615 0.01 1 18 0
401 309.865 8.46904 0.01 1 72 0
474 295.1 8.18297 0.01 1 18 0
512 309.994 8.05653 0.01 1 72 0
547 311.532 8.34423 0.01 1 72 0
605 293.692 8.1167 0.01 1 18 0
607 294.833 8.23496 0.01 1 18 0.000906255
609 306.981 8.06177 0.01 1 72 0
662 308.363 8.04225 0.01 1 72 0
686 323.349 7.68825 0.01 1 110 0
767 295.1 8.18297 0.01 1 18 0
772 295.1 8.18297 0.01 1 18 0
775 322.391 7.68825 0.01 1 109 0
888 294.67 8.33308 0.01 1 18 0
957 294.67 8.33308 0.01 1 17 0
969 295.1 8.18297 0.01 1 18 0
1001 312.253 8.41399 0.01 1 72 0
1040 309.577 8.12932 0.01 1 72 0
1091 309.994 8.05653 0.01 1 72 0
1101 295.1 8.12546 0.01 1 16 0
1197 293.692 8.1167 0.01 1 18 0
1212 295.1 8.18297 0.01 1 18 0
1222 310.732 7.72641 0.01 1 72 0
1271 310.24 8.46774 0.01 1 72 0
1299 295.1 8.18297 0.01 1 18 0
1301 309.69 8.41934 0.01 1 72 0
1337 295.336 8.18297 0.01 1 18 0
1383 295.1 8.18297 0.01 1 18 0
1390 293.692 8.1167 0.01 1 17 0
1420 309.578 8.20712 0.01 1 72 0
1439 323.043 7.59261 0.01 1 109 0.00791556
1468 293.692 8.1167 0.01 1 18 0
1490 293.692 8.1167 0.01 1 18 0
1507 312.434 8.34423 0.01 1 72 0
1547 308.506 8.17122 0.01 1 72 0
1656 309.578 8.20712 0.01 1 72 0
1681 311.565 8.34095 0.01 1 72 0
1687 293.692 8.1167 0.01 1 17 0
1872 295.1 8.3707 0.01 1 18 0
1911 307.469 8.33242 0.01 1 72 0
1930 323.585 7.68825 0.01 1 110 0
1941 309.69 8.38383 0.01 1 72 0
1943 295.1 8.18297 0.01 1 18 0
2044 304.854 8.04225 0.01 1 72 0
2206 295.1 8.18297 0.01 1 18 0
2251 295.1 8.18297 0.01 1 18 0
2298 295.1 8.36825 0.01 1 18 -0.00020336
2406 294.7 8.18297 0.01 1 18 0
2428 309.578 8.20712 0.01 1 72 0
2497 295.1 8.18297 0.01 1 18 0
2531 322.391 7.68825 0.01 1 110 0
2598 295.1 8.18297 0.01 1 18 0
2653 295.1 8.37053 0.01 1 18 0.00202005
2660 307.631 8.29608 0.01 1 72 0
2792 293.692 8.1167 0.01 1 18 0
2850 295.1 8.25275 0.01 1 18 0
2878 295.1 8.18297 0.01 1 18 0
2946 322.336 7.6794 0.01 1 109 0
2957 294.67 8.41969 0.01 1 18 0
3116 295.1 8.18297 0.01 1 18 0
3196 293.692 8.1167 0.01 1 18 0
3247 309.029 7.9414 0.01 1 72 0
3252 309.116 8.28788 0.01 1 72 0
3298 295.1 8.18297 0.01 1 18 0
3314 309.968 7.7951 0.01 1 72 0
3364 310.56 8.09719 0.01 1 72 0
3396 322.391 7.68825 0.01 1 110 0
3467 294.7 8.18297 0.01 1 18 0
3486 308.363 8.04225 0.01 1 72 0
3518 307.195 7.9334 0.01 1 72 0
3531 295.1 8.18297 0.01 1 18 0
3673 295.1 8.18297 0.01 1 18 0
3826 294.67 8.33308 0.01 1 17 0
3828 308.363 8.04225 0.01 1 72 0
3885 295.1 8.1167 0.01 1 18 0
3950 293.39 8.1167 0.01 1 18 0.00382513
3976 295.1 8.18297 0.01 1 17 0
3983 295.1 8.18297 0.01 1 18 0
4038 293.692 8.1167 0.01 1 18 0
4112 295.254 8.18297 0.01 1 18 0
4131 295.1 8.18297 0.01 1 18 0
4138 322.391 7.68825 0.01 1 111 0
4150 322.391 7.68825 0.01 1 109 0
4192 309.69 8.38383 0.01 1 72 0
4245 308.054 7.88571 0.01 1 72 0
4287 293.692 8.1167 0.01 1 17 0
4291 295.1 8.18297 0.01 1 18 0
4344 295.1 8.18297 0.01 1 17 0
4354 322.391 7.68825 0.01 1 110 0
4397 308.337 7.84098 0.01 1 72 0
4441 322.391 7.68825 0.01 1 109 0
4460 295.1 8.18297 0.01 1 18 0
4485 295.254 8.18297 0.01 1 18 0
4665 306.957 8.09775 0.01 1 72 0
4686 307.294 7.96244 0.01 1 72 0
4733 307.764 8.15247 0.01 1 72 0
4765 308.054 7.88571 0.01 1 72 0
4927 308.363 8.04225 0.01 1 72 0
4977 310.822 7.9013 0.01 1 72 0
4989 308.15 7.90312 0.01 1 72 0
5086 311.084 7.8104 0.01 1 72 0
5154 305.658 8.06177 0.01 1 72 0
5214 294.129 8.1167 0.01 1 18 0.0110454
5260 322.391 7.68825 0.01 1 111 0
5268 307.631 8.29608 0.01 1 72 0
5458 310.732 7.72641 0.01 1 72 0
5583 309.937 7.95022 0.01 1 72 0
5695 308.111 7.93291 0.01 1 72 0
5724 324.762 7.68825 0.01 1 110 0
5816 310.472 7.701 0.01 1 72 0
5843 308.054 7.88571 0.01 1 72 0
5850 311.013 8.36811 0.01 1 72 0
5851 308.244 7.98074 0.01 1 72 0
6034 295.1 8.1167 0.01 1 17 0
6072 295.1 8.18297 0.01 1 18 0
6119 307.764 8.17465 0.01 1 72 0
6168 295.1 8.14061 0.01 1 18 0.000414245
6228 295.1 8.18297 0.01 1 18 0
6287 310.56 8.09719 0.01 1 72 0
6289 321.305 7.68825 0.01 1 109 0
6304 322.391 7.68825 0.01 1 109 0
6370 322.391 7.68825 0.01 1 109 0
6444 293.692 8.1167 0.01 1 18 0
6475 306.981 8.06177 0.01 1 72 0
6476 295.791 8.18297 0.01 1 18 0
6494 295.1 8.18297 0.01 1 18 0
6528 296.453 8.18297 0.01 1 18 0
6550 295.1 8.18297 0.01 1 18 0
6551 295.1 8.20204 0.01 1 18 0
6562 308.363 8.04225 0.01 1 72 0
6577 308.111 8.01799 0.01 1 72 0
6696 322.391 7.68825 0.01 1 111 0
6744 308.506 8.17122 0.01 1 72 0
6776 310.472 7.701 0.01 1 72 0
6814 295.1 8.1167 0.01 1 17 0
6822 295.1 8.1167 0.01 1 18 0
6836 308.363 8.04225 0.01 1 72 0
6847 295.1 8.18297 0.01 1 18 0
6864 293.692 8.1167 0.01 1 18 0
6899 312.244 7.82268 0.01 1 72 0
7014 320.705 7.48807 0.01 1 110 0
7044 311.661 8.5768 0.01 1 72 0
7066 309.69 8.34291 0.01 1 72 0
7126 322.391 7.68825 0.01 1 110 0
7194 295.1 8.18297 0.01 1 18 0
7234 295.1 8.18297 0.01 1 17 0
7431 309.69 8.30562 0.01 1 72 0
7473 310.964 8.52396 0.01 1 72 0
7568 295.1 8.18297 0.01 1 17 0
7627 322.336 7.6794 0.01 1 109 0
7642 311.532 8.34423 0.01 1 72 0
7743 311.947 8.2982 0.01 1 72 0
7801 295.1 8.18297 0.01 1 18 0
7802 322.391 7.68825 0.01 1 111 0
7842 308.506 8.17122 0.01 1 72 0
7857 307.764 8.15247 0.01 1 72 0
7877 295.1 8.1167 0.01 1 17 0
7934 311.013 8.36811 0.01 1 72 0
7936 295.1 8.18297 0.01 1 18 0
8024 295.1 8.32615 0.01 1 18 0
8037 311.013 8.36811 0.01 1 72 0
8103 309.428 7.8104 0.01 1 72 0
8119 306.981 8.06177 0.01 1 72 0
8160 309.096 7.84362 0.01 1 72 0
8196 295.254 8.18297 0.01 1 18 0
8258 307.449 8.292 0.01 1 72 0
8278 305.572 8.06177 0.01 1 72 -0.000813499
8372 311.138 8.46774 0.01 1 72 0
8411 309.69 8.41934 0.01 1 72 0
8494 309.214 8.12683 0.01 1 72 0
8499 295.1 8.18297 0.01 1 18 0
8561 310.56 8.09719 0.01 1 72 0
8653 293.692 8.23122 0.01 1 18 0.00204781
8660 322.391 7.68825 0.01 1 110 0
8689 310.472 7.701 0.01 1 72 0
8752 293.692 8.1167 0.01 1 18 0
8796 307.195 8.04225 0.01 1 72 0
8797 310.24 8.55485 0.01 1 72 0
8814 293.692 8.09221 0.01 1 18 -0.000441417
8843 293.692 8.1167 0.01 1 18 0
8879 322.391 7.68825 0.01 1 111 0
8900 308.965 8.1577 0.01 1 72 0
8904 310.24 8.55485 0.01 1 72 0
8991 293.692 8.1167 0.01 1 18 0
9144 309.578 8.20712 0.01 1 72 0
9155 321.305 7.45391 0.01 1 109 0
9303 309.096 7.84362 0.01 1 72 0
9338 308.971 8.14449 0.01 1 72 0
9387 295.1 8.18297 0.01 1 17 0
9423 295.1 8.3707 0.01 1 18 0
9496 312.253 8.41399 0.01 1 72 0
9511 322.391 7.68825 0.01 1 110 0
9551 322.391 7.68825 0.01 1 109 0
9553 295.1 8.18297 0.01 1 18 0
9579 323.349 7.68825 0.01 1 110 0
9623 296.453 8.18297 0.01 1 18 0
9775 294.7 8.18297 0.01 1 18 0
9792 310.015 7.84362 0.01 1 72 0
9829 309.631 7.76142 0.01 1 72 0
9862 312.244 7.82268 0.01 1 72 0
10014 295.1 8.18297 0.01 1 16 0
10036 309.49 7.73883 0.01 1 72 0
10045 295.1 8.18297 0.01 1 16 0
10059 295.1 8.18297 0.01 1 18 0
10197 295.1 8.18297 0.01 1 18 0
10231 307.195 8.04225 0.01 1 72 0
10288 295.1 8.18297 0.01 1 18 0
10291 295.1 8.18297 0.01 1 17 0
10350 311.084 7.8104 0.01 1 72 0
10518 295.1 8.1167 0.01 1 17 0
10520 311.084 7.8104 0.01 1 72 0
10556 295.1 8.18297 0.01 1 16 0
10704 309.51 7.84098 0.01 1 72 0
10715 295.1 8.18297 0.01 1 18 0
10753 293.692 8.1167 0.01 1 18 0
10786 293.692 8.1167 0.01 1 18 0
10852 307.631 8.29608 0.01 1 72 0
10933 295.1 8.18297 0.01 1 18 0
10947 308.665 7.9414 0.01 1 72 0
10960 310.24 8.41625 0.01 1 72 0
11076 295.1 8.18297 0.01 1 18 0
11108 295.1 8.18297 0.01 1 18 0
11226 305.976 8.1136 0.01 1 72 0
11247 294.67 8.41969 0.01 1 18 0
11317 295.1 8.25275 0.01 1 18 0
11320 295.1 8.18297 0.01 1 18 0
11343 294.67 8.33308 0.01 1 17 0
11350 295.1 8.18297 0.01 1 18 0
11361 309.578 8.20712 0.01 1 72 0
11417 295.1 8.18297 0.01 1 18 0
11426 294.67 8.41969 0.01 1 18 0
11439 323.039 7.58087 0.01 1 109 0
11449 295.1 8.18297 0.01 1 18 0
11467 295.1 8.18297 0.01 1 18 0
11539 309.578 8.19248 0.01 1 72 0
11551 293.692 8.1167 0.01 1 17 0
11677 308.506 8.17122 0.01 1 72 0
11680 309.578 8.20712 0.01 1 72 0
11762 307.195 8.04225 0.01 1 72 0
11768 295.1 8.18297 0.01 1 18 0
11786 295.1 8.17839 0.01 1 18 0
11787 322.82 7.58087 0.01 1 109 0
11903 295.1 8.1167 0.01 1 17 0
11969 308.506 8.17122 0.01 1 72 0
12013 322.391 7.68825 0.01 1 109 0
12102 312.434 8.34423 0.01 1 72 0
12162 322.391 7.75897 0.01 1 109 0
12228 310.015 7.84362 0.01 1 72 0
12251 312.244 7.82268 0.01 1 72 0
12271 322.391 7.68825 0.01 1 109 0
12294 322.391 7.75897 0.01 1 109 0.00133683
12355 295.1 8.18297 0.01 1 18 0
12405 293.692 8.1167 0.01 1 18 0
12728 295.1 8.1167 0.01 1 17 0
12878 295.1 8.18297 0.01 1 17 0
12925 310.271 8.46774 0.01 1 72 0
12936 310.24 8.41625 0.01 1 72 0
12972 312.244 7.82268 0.01 1 72 0
13006 312.162 8.34423 0.01 1 72 0.00236903
13042 293.692 8.1167 0.01 1 18 0
13051 309.703 8.58426 0.01 1 72 0
13054 295.1 8.18297 0.01 1 16 0
13095 293.692 8.1167 0.01 1 18 0
13238 306.981 8.06177 0.01 1 72 0
13298 309.51 7.84098 0.01 1 72 0
13305 311.464 8.09719 0.01 1 72 0
13649 309.968 7.7951 0.01 1 72 0
13779 322.391 7.68825 0.01 1 110 0
13813 322.391 7.68825 0.01 1 111 0
13840 295.1 8.18297 0.01 1 18 0
13848 293.692 8.1167 0.01 1 18 0
13873 322.336 7.6794 0.01 1 109 0
13913 295.1 8.18297 0.01 1 18 0
13916 309.51 7.63452 0.01 1 72 0
13981 295.224 8.1167 0.01 1 18 0
14108 295.1 8.18297 0.01 1 18 0
14124 295.1 8.18297 0.01 1 17 0
14145 309.69 8.41934 0.01 1 72 0
14224 295.1 8.18297 0.01 1 17 0
14229 307.631 8.29608 0.01 1 72 0
14239 309.49 7.73883 0.01 1 72 0
14244 295.1 8.18297 0.01 1 18 0
14257 322.391 7.63189 0.01 1 110 0
14265 293.692 8.1167 0.01 1 17 0
14321 312.244 7.82268 0.01 1 72 0
14419 310.822 7.9013 0.01 1 72 0
14467 295.1 8.18297 0.01 1 18 0
14575 295.1 8.18297 0.01 1 18 0
14605 322.391 7.75897 0.01 1 109 0
14657 308.244 7.90764 0.01 1 72 -1.64509e-05
14800 295.1 8.18297 0.01 1 18 0
14840 295.1 8.25275 0.01 1 18 0
14940 307.195 8.04225 0.01 1 72 0
14942 322.391 7.68825 0.01 1 111 0
15000 308.971 8.14449 0.01 1 72 0
15012 312.253 8.41399 0.01 1 72 0
15024 294.67 8.33308 0.01 1 18 0
15070 310.56 8.09719 0.01 1 72 0
15073 295.1 8.18297 0.01 1 18 0
15088 295.1 8.3707 0.01 1 18 0
15098 312.29 8.46774 0.01 1 72 0
15146 309.578 8.20712 0.01 1 72 0
15287 293.692 8.1167 0.01 1 18 0
15387 293.692 8.1167 0.01 1 18 0
15388 295.1 8.18297 0.01 1 18 0
15434 310.56 8.09719 0.01 1 72 0
15520 295.1 8.25275 0.01 1 18 0
15534 295.1 8.18297 0.01 1 18 0
15559 308.054 7.88571 0.01 1 72 0
15560 308.665 7.9414 0.01 1 72 0
15564 295.1 8.18297 0.01 1 18 0
15588 294.67 8.41969 0.01 1 18 0
15619 295.1 8.18297 0.01 1 18 0
15680 295.1 8.18297 0.01 1 18 0
15698 295.1 8.18297 0.01 1 18 0
15740 309.69 8.41934 0.01 1 72 0
15741 295.1 8.1167 0.01 1 18 0
15801 322.391 7.76539 0.01 1 110 0
15858 307.195 8.04225 0.01 1 72 0
15880 293.692 8.1167 0.01 1 17 0
15924 293.692 8.1167 0.01 1 18 0
15988 295.1 8.3707 0.01 1 18 0
16019 293.692 8.1167 0.01 1 18 0
16036 321.305 7.45391 0.01 1 109 0
16045 293.692 8.1167 0.01 1 17 0
16088 295.1 8.1167 0.01 1 18 0
16096 309.969 7.81291 0.01 1 72 0
16398 307.422 8.292 0.01 1 72 0
16434 295.751 8.18297 0.01 1 17 0
16491 295.1 8.18297 0.01 1 18 0
16511 312.434 8.34423 0.01 1 72 0
16570 293.692 8.2047 0.01 1 18 0
16583 294.129 8.1167 0.01 1 17 0
16769 307.764 8.15247 0.01 1 72 0
16829 295.1 8.25275 0.01 1 18 0
16880 295.1 8.18297 0.01 1 18 0
16910 295.1 8.1167 0.01 1 18 0
16915 312.29 8.46774 0.01 1 72 0
16929 310.24 8.41625 0.01 1 72 0
17057 293.692 8.1167 0.01 1 18 0
17081 295.1 8.1167 0.01 1 17 0
17131 293.692 8.2047 0.01 1 18 0
17193 293.692 8.1167 0.01 1 16 0
17214 295.1 8.18297 0.01 1 17 0
17221 309.791 8.18906 0.01 1 72 0
17252 293.692 8.1167 0.01 1 18 0
17306 310.601 7.9414 0.01 1 72 0
17404 295.1 8.1167 0.01 1 18 0
17408 295.1 8.1167 0.01 1 17 0
17439 311.084 7.8104 0.01 1 72 0
17587 295.1 8.18297 0.01 1 18 0
17660 295.337 8.33308 0.01 1 18 0
17674 321.853 7.58087 0.01 1 109 0
17679 320.705 7.48807 0.01 1 110 0
17725 294.67 8.33308 0.01 1 18 0
17784 293.692 8.1167 0.01 1 18 0
17870 295.1 8.1167 0.01 1 18 0
17920 321.305 7.45391 0.01 1 109 0
17945 322.82 7.58087 0.01 1 109 0
18074 322.391 7.68825 0.01 1 110 0
18103 311.566 8.63938 0.01 1 72 0
18168 308.054 7.88571 0.01 1 72 0
18196 293.692 8.1167 0.01 1 18 0
18267 307.195 8.04225 0.01 1 72 0
18272 321.305 7.45391 0.01 1 109 0
18456 307.195 7.9334 0.01 1 72 0
18461 295.1 8.1167 0.01 1 18 0
18487 295.1 8.1167 0.01 1 18 0
18533 295.1 8.1167 0.01 1 17 0
18545 309.578 8.20712 0.01 1 72 0
18653 293.692 8.1167 0.01 1 17 0
18678 295.1 8.18297 0.01 1 18 0
18733 308.337 7.84098 0.01 1 72 0
18742 294.936 8.18297 0.01 1 18 0.00179709
18752 293.692 8.1167 0.01 1 18 0
18856 307.195 8.04225 0.01 1 72 0
18958 309.969 7.81037 0.01 1 72 0
19089 310.24 8.41625 0.01 1 72 0
19123 295.1 8.1167 0.01 1 18 0
19146 309.578 8.20712 0.01 1 72 0
19151 295.1 8.18297 0.01 1 18 0
19156 295.1 8.18297 0.01 1 18 0
19219 293.692 8.1167 0.01 1 18 0
19355 322.391 7.68825 0.01 1 109 0
19382 293.692 8.1167 0.01 1 18 0
19560 322.391 7.75897 0.01 1 109 0
19569 295.1 8.18297 0.01 1 18 0
19585 295.1 8.18297 0.01 1 17 0
19656 322.391 7.68825 0.01 1 110 0
19721 295.1 8.1167 0.01 1 18 0
19763 295.1 8.11058 0.01 1 18 -0.000108339
19867 322.391 7.68825 0.01 1 109 0
19969 322.391 7.68825 0.01 1 109 0
20015 309.577 8.16122 0.01 1 72 0
20060 309.577 8.16122 0.01 1 72 0
20113 295.1 8.18297 0.01 1 18 0
20123 306.981 8.06177 0.01 1 72 0
20159 310.24 8.41625 0.01 1 72 0
20205 310.24 8.41625 0.01 1 72 0
20251 295.1 8.32615 0.01 1 17 0
20257 293.692 8.1167 0.01 1 18 0
