max_pf 109 min_pf 19
individual T0 sigma disp_rate r0 patch_no mut_eff
13 321.722 8.21994 0.01 1 108 0
30 309.537 7.98577 0.01 1 72 0
48 297.156 8.10991 0.01 1 19 0
60 297.133 8.16344 0.01 1 21 0
115 298.626 8.16344 0.01 1 21 0
150 309.646 8.03394 0.01 1 72 -0.000635445
166 309.087 8.27466 0.01 1 72 0
179 297.133 8.16344 0.01 1 21 0
270 297.133 8.10991 0.01 1 20 0
271 307.902 7.9788 0.01 1 72 0
277 295.972 8.11684 0.01 1 21 0
307 320.825 8.28239 0.01 1 107 0
359 297.133 8.09065 0.01 1 21 0
367 312.769 8.23504 0.01 1 72 0
406 297.133 8.09065 0.01 1 20 0
448 309.381 8.05502 0.01 1 72 0
534 309.103 7.75782 0.01 1 72 0
576 309.145 8.46091 0.01 1 72 0
583 297.133 8.09065 0.01 1 21 0
807 309.129 8.06675 0.01 1 72 0
811 297.133 8.10991 0.01 1 21 0
860 310.518 8.22123 0.01 1 72 0
951 321.681 8.28239 0.01 1 107 0
1003 309.611 8.29273 0.01 1 72 0
1139 307.425 7.78783 0.01 1 72 0
1234 307.107 8.18644 0.01 1 72 0
1246 297.133 8.16344 0.01 1 19 0
1292 322.232 8.21994 0.01 1 108 0
1310 295.159 8.16344 0.01 1 19 0
1363 298.016 8.20866 0.01 1 21 -0.00766588
1368 318.838 8.23565 0.01 1 108 0
1392 308.534 8.22628 0.01 1 72 0
1482 321.681 8.20568 0.01 1 107 0
1486 307.902 7.9788 0.01 1 72 0
1667 297.133 8.09065 0.01 1 21 0
1723 309.103 7.75782 0.01 1 72 0
1730 297.133 8.16727 0.01 1 19 0
1732 297.133 7.94826 0.01 1 21 0
1742 321.681 8.28239 0.01 1 107 0
1772 309.145 8.46091 0.01 1 72 0
1797 297.133 8.10991 0.01 1 19 0
1807 322.232 8.21994 0.01 1 108 0
1954 296.472 7.97134 0.01 1 21 0
1989 297.884 8.02131 0.01 1 20 0
2116 297.133 8.16344 0.01 1 21 0
2168 307.938 8.22628 0.01 1 72 0
2275 307.41 8.06057 0.01 1 72 0
2310 309.087 8.17658 0.01 1 72 0
2316 297.133 8.10991 0.01 1 20 0
2331 311.298 7.98577 0.01 1 72 0
2338 297.133 8.26625 0.01 1 20 0
2356 308.643 8.27144 0.01 1 72 0
2375 297.133 8.10991 0.01 1 21 0
2450 307.107 8.18644 0.01 1 72 0
2490 309.258 8.0671 0.01 1 72 0
2538 297.133 7.96831 0.01 1 21 0
2738 296.249 7.97939 0.01 1 21 0
2766 308.911 7.75782 0.01 1 72 4.30644e-06
2771 311.086 8.07192 0.01 1 72 0
2829 299.555 8.07346 0.01 1 21 0
2884 297.133 8.10991 0.01 1 21 0
2918 297.133 8.16344 0.01 1 19 0
2919 310.518 8.22123 0.01 1 72 0
2938 308.643 8.27144 0.01 1 72 0
2970 307.632 8.22628 0.01 1 72 0
2989 297.133 8.16344 0.01 1 21 0
3012 295.898 7.90542 0.01 1 19 0
3048 297.133 8.10991 0.01 1 20 0
3135 309.087 8.27466 0.01 1 72 0
3197 297.133 7.96831 0.01 1 20 0
3220 297.133 8.09065 0.01 1 20 0
3255 297.133 8.10991 0.01 1 20 0
3293 295.898 7.90542 0.01 1 20 0
3305 309.258 8.0671 0.01 1 72 0
3335 307.107 8.18644 0.01 1 72 0
3347 309.087 8.27466 0.01 1 72 0
3427 309.129 8.06675 0.01 1 72 0
3472 297.133 8.18286 0.01 1 21 0.000326917
3479 309.087 8.27466 0.01 1 72 0
3482 297.133 8.09065 0.01 1 20 0
3516 309.364 7.76764 0.01 1 72 0
3522 309.087 8.29418 0.01 1 72 0
3673 298.494 8.02131 0.01 1 21 0
3683 298.137 8.16344 0.01 1 21 -0.00944907
3885 295.743 7.94826 0.01 1 19 0.0097583
3886 298.494 7.87716 0.01 1 21 0
3901 296.249 7.97939 0.01 1 21 0
3954 297.133 8.09065 0.01 1 19 0
3971 297.133 8.10991 0.01 1 20 0
4101 309.087 8.27466 0.01 1 72 0
4168 297.133 8.09065 0.01 1 21 0
4215 297.884 8.02131 0.01 1 20 0
4224 298.285 8.06185 0.01 1 21 0
4287 297.133 8.14964 0.01 1 21 0
4379 309.646 8.03394 0.01 1 72 0
4402 319.647 8.4903 0.01 1 107 0
4422 297.133 8.16344 0.01 1 21 0
4433 309.145 8.46091 0.01 1 72 0
4490 297.133 8.16344 0.01 1 21 0
4504 321.722 8.24185 0.01 1 107 0
4533 297.133 8.16344 0.01 1 21 0
4706 297.133 8.09065 0.01 1 20 0
4714 295.972 8.11684 0.01 1 21 0
4722 321.681 8.28239 0.01 1 107 0
4755 297.133 8.10991 0.01 1 20 0
4815 296.249 7.9161 0.01 1 21 0
4867 297.133 8.10991 0.01 1 20 0
4990 307.343 8.18644 0.01 1 72 0
5009 297.133 8.16344 0.01 1 20 0
5051 321.722 8.13171 0.01 1 108 0
5108 299.868 8.36378 0.01 1 20 0
5268 297.133 8.10991 0.01 1 21 0
5269 321.681 8.20568 0.01 1 107 0
5309 309.087 8.27466 0.01 1 72 0
5374 297.133 8.10991 0.01 1 21 0
5486 297.884 8.02131 0.01 1 21 0
5532 297.133 8.10991 0.01 1 20 0
5595 310.198 8.44012 0.01 1 72 0
5706 297.133 8.16344 0.01 1 21 0
5751 309.159 8.1922 0.01 1 72 0
5754 307.816 8.28755 0.01 1 72 0
5767 307.107 8.18644 0.01 1 72 0
5779 297.133 8.09065 0.01 1 20 0
5821 298.496 8.06185 0.01 1 20 0
5845 297.133 8.16344 0.01 1 21 0
5861 297.133 8.10991 0.01 1 20 0
5921 297.133 8.10991 0.01 1 21 0
5930 297.133 7.96831 0.01 1 21 0
5951 309.364 7.76764 0.01 1 72 0
6008 307.632 8.22628 0.01 1 72 0
6016 321.681 8.28239 0.01 1 107 0
6122 297.133 7.96831 0.01 1 20 0
6268 321.722 8.21994 0.01 1 108 0
6498 309.129 8.06675 0.01 1 72 0
6704 309.309 7.89301 0.01 1 72 0
6732 309.145 8.46091 0.01 1 72 0
6737 297.133 7.90542 0.01 1 21 0
6759 297.133 8.16344 0.01 1 21 0
6776 321.722 8.21994 0.01 1 109 0
6866 311.298 7.98577 0.01 1 72 0
6902 309.087 8.27466 0.01 1 72 0
6982 319.931 8.46064 0.01 1 107 -0.0219496
6999 295.898 7.90542 0.01 1 21 0
7002 307.41 8.09679 0.01 1 72 0
7005 297.133 8.16344 0.01 1 21 0
7052 321.681 8.28239 0.01 1 107 0
7134 297.133 8.09065 0.01 1 21 0
7172 297.133 8.16344 0.01 1 19 0
7281 318.951 8.25539 0.01 1 109 0
7373 319.647 8.4903 0.01 1 107 0
7391 306.328 8.19431 0.01 1 72 0
7397 308.397 7.86391 0.01 1 72 0
7407 296.472 7.97134 0.01 1 21 0
7442 297.133 8.16344 0.01 1 19 0
7443 297.133 8.10991 0.01 1 21 0
7497 322.232 8.21994 0.01 1 108 0
7529 306.47 8.22628 0.01 1 72 0
7550 309.087 8.29418 0.01 1 72 0
7572 297.133 8.16344 0.01 1 21 0
7581 297.133 8.16344 0.01 1 21 0
7605 296.86 8.10991 0.01 1 19 0
7660 309.309 7.89301 0.01 1 72 0
7661 297.133 7.96831 0.01 1 21 0
7729 307.961 8.16027 0.01 1 72 0
7741 297.48 8.25952 0.01 1 21 0
7766 309.087 8.29418 0.01 1 72 0
7797 295.352 8.23212 0.01 1 20 0.00121482
7831 296.86 8.10991 0.01 1 20 0
7857 309.087 8.27466 0.01 1 72 0
7998 297.884 8.02131 0.01 1 20 0
8092 307.982 8.08095 0.01 1 72 0
8102 296.472 7.97134 0.01 1 21 0
8184 297.133 8.10991 0.01 1 19 0
8255 308.337 7.98034 0.01 1 72 0
8256 308.534 8.22628 0.01 1 72 0
8284 319.647 8.14626 0.01 1 107 0
8425 309.646 8.03394 0.01 1 72 0
8505 309.103 7.54813 0.01 1 72 0
8539 309.258 8.0671 0.01 1 72 0
8557 295.972 8.11684 0.01 1 21 0
8623 297.133 8.16344 0.01 1 19 0
8631 297.133 8.02131 0.01 1 21 0
8645 307.41 8.06057 0.01 1 72 0
8676 309.766 8.14649 0.01 1 72 -0.000653803
8790 318.838 8.1678 0.01 1 108 0
8812 307.931 8.09413 0.01 1 72 0
8835 295.972 8.11684 0.01 1 21 0
8919 307.982 8.08095 0.01 1 72 0
8923 309.258 8.0671 0.01 1 72 0
8995 307.41 8.06057 0.01 1 72 0
9019 309.524 8.1922 0.01 1 72 0
9066 306.328 8.19431 0.01 1 72 0
9173 298.285 8.04538 0.01 1 20 0
9182 321.681 8.46064 0.01 1 107 0
9193 297.133 7.94826 0.01 1 21 0
9203 309.087 8.27466 0.01 1 72 0
9246 309.646 8.03394 0.01 1 72 0
9282 295.972 8.11684 0.01 1 21 0
