max_pf 122 min_pf 5
individual T0 sigma disp_rate r0 patch_no mut_eff
85 328.559 7.457 0.01 1 120 0
189 290.937 8.37671 0.01 1 6 0
297 292.257 8.1925 0.01 1 7 0
463 311.032 8.03812 0.01 1 72 -0.0048048
512 291.552 8.1925 0.01 1 7 0
586 291.324 8.1925 0.01 1 7 0
601 330.632 7.457 0.01 1 122 0
777 329.471 7.51605 0.01 1 121 0
810 308.349 8.14839 0.01 1 72 0
826 292.697 8.1925 0.01 1 6 0
832 307.671 7.70434 0.01 1 72 0
858 310.349 8.14052 0.01 1 72 0
891 308.355 7.7476 0.01 1 72 0
1196 310.013 8.14052 0.01 1 72 0
1202 291 8.31682 0.01 1 7 0
1238 290.043 8.1925 0.01 1 7 0
1273 308.11 7.47208 0.01 1 72 0
1283 309.801 8.37435 0.01 1 72 1.50055e-05
1334 291 8.31682 0.01 1 6 0
1356 310.145 7.97091 0.01 1 72 0
1384 292.734 8.11847 0.01 1 7 0
1444 290.043 8.1925 0.01 1 7 0
1486 309.057 7.94109 0.01 1 72 0
1504 309.799 7.9942 0.01 1 72 0
1605 308.11 7.70434 0.01 1 72 0
1817 309.801 8.30586 0.01 1 72 0
1818 307.389 7.77176 0.01 1 72 0
1858 291.625 8.1925 0.01 1 7 0
1910 307.898 8.03615 0.01 1 72 0
2033 307.892 8.21859 0.01 1 72 0
2058 292.257 8.1925 0.01 1 7 0
2102 292.697 8.1925 0.01 1 7 0
2107 291.552 8.1925 0.01 1 7 0
2142 310.145 7.97091 0.01 1 72 0
2231 293.457 8.22335 0.01 1 7 0
2301 291 8.31682 0.01 1 7 0
2335 290.937 8.37671 0.01 1 7 0
2563 291.552 8.1925 0.01 1 7 0
2777 309.526 8.03886 0.01 1 72 0
2778 291.552 8.1925 0.01 1 7 0
2873 291.552 8.1925 0.01 1 7 0
2888 309.971 8.03812 0.01 1 72 0
2956 307.389 7.77176 0.01 1 72 0
3046 291 8.31682 0.01 1 6 0
3093 291 8.31682 0.01 1 6 0
3121 330.368 7.457 0.01 1 122 0
3123 309.254 8.17583 0.01 1 72 0
3235 328.492 7.457 0.01 1 120 -0.000904426
3287 307.297 8.65378 0.01 1 72 0
3348 307.363 7.83682 0.01 1 72 -0.00169554
3380 328.559 7.457 0.01 1 121 0
3460 330.632 7.457 0.01 1 122 0
3493 330.632 7.28643 0.01 1 122 0
3557 310.145 7.97091 0.01 1 72 0
3603 310.682 8.00758 0.01 1 72 0
3840 293.302 8.1925 0.01 1 6 0
3874 292.624 8.1925 0.01 1 7 0
3885 309.426 8.19899 0.01 1 72 0
3926 291 8.31682 0.01 1 7 0
4029 307.589 8.04555 0.01 1 72 0
4136 309.628 8.02531 0.01 1 72 0
4163 307.696 8.56182 0.01 1 72 0
4284 330.632 7.457 0.01 1 122 0
4368 291.324 8.1925 0.01 1 6 0
4389 309.628 8.02531 0.01 1 72 0
4460 290.937 8.37671 0.01 1 7 0
4498 305.608 7.98636 0.01 1 72 0
4547 291.324 8.1925 0.01 1 7 0
4571 291.324 8.1925 0.01 1 7 0
4751 291.324 8.1925 0.01 1 6 0
4850 330.632 7.457 0.01 1 122 0
4881 307.633 7.98636 0.01 1 72 0
4896 308.418 8.33021 0.01 1 72 0
4963 292.697 8.31682 0.01 1 7 0
5054 291.324 8.1925 0.01 1 7 0
5083 309.63 8.14827 0.01 1 72 0
5088 328.559 7.34449 0.01 1 120 0
5310 306.577 8.62038 0.01 1 72 0
5467 292.697 8.1925 0.01 1 6 0
5508 292.544 8.12248 0.01 1 6 0
5558 291.237 8.16882 0.01 1 7 0.00264597
5573 292.697 8.31682 0.01 1 6 0
5619 307.892 8.21859 0.01 1 72 0
5684 291.324 8.23787 0.01 1 5 0
5747 292.257 8.1925 0.01 1 7 0
5818 294.464 8.24146 0.01 1 7 0
5947 292.544 8.12248 0.01 1 6 0
5980 308.11 7.70434 0.01 1 72 0
6067 330.632 7.457 0.01 1 122 0
6118 307.389 7.59746 0.01 1 72 0
6128 291 8.31682 0.01 1 7 0
6135 309.396 8.19899 0.01 1 72 3.64333e-05
6276 310.682 8.00758 0.01 1 72 0
6303 310.145 7.97091 0.01 1 72 0
6309 290.937 8.31682 0.01 1 6 0
6378 291.58 8.12248 0.01 1 7 0
6468 290.937 8.31682 0.01 1 6 0
6507 293.313 8.1925 0.01 1 7 -6.62766e-05
6575 292.544 8.1925 0.01 1 7 0
6595 292.697 8.1925 0.01 1 6 0
6598 328.559 7.36061 0.01 1 120 0
6609 308.299 8.05095 0.01 1 72 0
6635 328.559 7.457 0.01 1 120 0
6669 307.892 8.21859 0.01 1 72 0
6713 310.145 7.97091 0.01 1 72 0
6746 309.526 8.03886 0.01 1 72 0
6827 290.859 8.09049 0.01 1 7 0
6858 308.6 7.94109 0.01 1 72 0
6882 292.544 8.1925 0.01 1 7 0
7042 290.493 8.1925 0.01 1 7 0.00367817
7087 310.111 7.93488 0.01 1 72 0
7103 291.528 8.1925 0.01 1 7 0
7149 309.947 7.92849 0.01 1 72 0
7154 307.633 7.98636 0.01 1 72 0
7277 292.697 8.2136 0.01 1 7 0
7311 291.324 8.1925 0.01 1 7 0
7321 310.682 8.00758 0.01 1 72 0
7352 292.697 8.2136 0.01 1 7 0
7430 290.859 8.1925 0.01 1 6 0
7463 290.937 8.37671 0.01 1 7 0
7468 292.697 8.31682 0.01 1 6 0
7586 307.449 8.47273 0.01 1 72 0
7620 306.577 8.56083 0.01 1 72 -0.000105336
7631 328.559 7.32993 0.01 1 120 0
7685 292.697 8.2136 0.01 1 7 0
7731 291.324 8.1925 0.01 1 5 0
7797 309.801 8.30586 0.01 1 72 0
7879 309.736 7.97091 0.01 1 72 0
7995 307.389 7.77176 0.01 1 72 0
8044 290.937 8.37671 0.01 1 7 0
8064 330.632 7.457 0.01 1 122 0
8075 328.559 7.457 0.01 1 120 0
