max_pf 80 min_pf 65
individual T0 sigma disp_rate r0 patch_no mut_eff
7 306.533 7.85756 0.01 1 72 0
19 306.252 7.95868 0.01 1 67 0
21 306.608 7.95392 0.01 1 66 0
23 305.891 8.02517 0.01 1 72 0
29 306.335 7.95392 0.01 1 66 0
36 310.443 8.06485 0.01 1 78 0
37 307.329 7.76439 0.01 1 72 0
40 310.388 8.29046 0.01 1 67 -0.0081058
42 308.452 7.98457 0.01 1 67 0
44 307.085 7.5991 0.01 1 66 0
45 310.443 8.06485 0.01 1 79 0
49 308.452 7.98457 0.01 1 66 0
50 311.725 8.03348 0.01 1 78 0
53 309.014 7.86086 0.01 1 72 0
56 310.591 8.06485 0.01 1 80 0
57 310.443 8.06485 0.01 1 78 0
59 306.335 7.95392 0.01 1 66 0
60 306.335 7.95392 0.01 1 67 0
68 306.982 8.03176 0.01 1 67 0
69 307.751 7.81663 0.01 1 72 0
73 310.443 8.06485 0.01 1 80 0
74 310.378 7.91691 0.01 1 79 0
78 307.724 7.98457 0.01 1 67 0
80 309.121 8.30446 0.01 1 72 0
82 306.982 8.03176 0.01 1 67 0
88 307.15 8.15396 0.01 1 67 0
89 309.361 7.99199 0.01 1 72 0
91 307.369 7.93963 0.01 1 66 0
95 308.495 8.09809 0.01 1 66 0
98 307.881 7.5991 0.01 1 67 0
106 307.373 7.54464 0.01 1 66 0
108 308.495 8.03256 0.01 1 67 0
113 310.443 8.06485 0.01 1 78 0
116 307.155 7.95115 0.01 1 72 0
120 307.373 7.45511 0.01 1 66 0
122 308.141 8.29046 0.01 1 67 0
123 306.982 7.95102 0.01 1 67 -7.30157e-06
127 308.508 7.67406 0.01 1 78 0
129 310.443 8.06485 0.01 1 79 0
135 310.443 8.06485 0.01 1 79 0
143 308.023 8.02318 0.01 1 72 0
144 307.821 8.07216 0.01 1 72 0
145 306.127 7.95868 0.01 1 67 0
146 308.954 7.93456 0.01 1 72 0
149 311.237 8.33467 0.01 1 78 0
150 305.571 7.99195 0.01 1 72 0
153 306.807 8.11349 0.01 1 72 0
154 310.378 7.91691 0.01 1 78 0
158 307.085 7.5991 0.01 1 65 0
159 307.862 8.00442 0.01 1 67 0
164 311.725 8.03348 0.01 1 79 0
167 307.15 8.15396 0.01 1 67 0
168 307.724 7.98457 0.01 1 66 0
170 307.369 7.93963 0.01 1 65 0
172 306.127 8.02282 0.01 1 67 0
173 310.528 7.65092 0.01 1 78 0
174 306.085 8.02517 0.01 1 67 0
175 307.862 8.00442 0.01 1 67 0
176 308.641 8.00442 0.01 1 67 0
179 307.369 7.93963 0.01 1 65 0
184 306.83 8.01396 0.01 1 72 0
186 307.085 7.5991 0.01 1 66 0
192 308.508 7.67406 0.01 1 78 0
197 307.019 8.12927 0.01 1 66 0
199 310.528 7.65092 0.01 1 79 0
206 308.023 8.09135 0.01 1 72 0
208 307.862 8.00442 0.01 1 66 0
209 306.982 8.03176 0.01 1 66 0
211 306.839 7.5991 0.01 1 66 0
214 307.369 7.93963 0.01 1 65 0
217 307.373 7.58963 0.01 1 66 0
219 310.443 8.06485 0.01 1 79 0
220 310.576 7.75903 0.01 1 67 0
222 310.443 8.06485 0.01 1 78 0
224 306.839 7.5991 0.01 1 65 0
227 309.002 8.2349 0.01 1 72 0
228 310.443 8.06485 0.01 1 78 0
229 309.549 8.29046 0.01 1 72 0
237 310.547 8.19215 0.01 1 72 0
238 306.982 8.03176 0.01 1 66 0
242 308.495 8.03256 0.01 1 66 0
243 308.141 8.29046 0.01 1 67 0
244 306.335 7.95392 0.01 1 66 0
246 307.369 7.93963 0.01 1 67 0
250 306.042 7.97826 0.01 1 67 0
251 307.085 7.5991 0.01 1 65 0
260 311.725 8.03348 0.01 1 79 0
261 306.26 7.82087 0.01 1 72 0
263 307.373 7.64238 0.01 1 67 0
268 311.725 8.03348 0.01 1 79 0
270 309.92 8.10436 0.01 1 72 0
271 307.15 8.15396 0.01 1 67 0
276 308.117 8.02318 0.01 1 72 0.000268474
278 306.839 7.5991 0.01 1 65 0
279 308.208 7.98457 0.01 1 66 0
281 311.108 8.19215 0.01 1 72 0
283 308.141 8.29046 0.01 1 67 0
285 307.724 7.98457 0.01 1 66 0
287 309.92 8.10436 0.01 1 72 0
290 309.131 7.94318 0.01 1 72 0
291 309.002 8.2349 0.01 1 72 0
299 306.982 8.03176 0.01 1 66 0
306 307.751 7.78333 0.01 1 72 0
309 310.443 8.06485 0.01 1 79 0
319 306.335 8.04623 0.01 1 65 2.48551e-05
320 311.237 8.33467 0.01 1 78 0
325 307.745 8.36404 0.01 1 67 0
328 308.208 7.98457 0.01 1 65 0
340 309.309 8.02512 0.01 1 72 0
343 307.862 8.00442 0.01 1 66 0
345 309.662 7.93961 0.01 1 72 0
346 309.002 8.2349 0.01 1 72 0
349 311.725 8.03348 0.01 1 79 0
355 308.023 8.02318 0.01 1 72 0
361 310.443 8.06485 0.01 1 78 0
362 306.982 8.03176 0.01 1 67 0
363 309.92 8.09685 0.01 1 72 0
364 308.208 7.92871 0.01 1 66 0
365 311.725 8.03348 0.01 1 79 0
367 307.155 7.95115 0.01 1 72 0
368 309.121 8.30446 0.01 1 72 0
370 310.443 8.06485 0.01 1 79 0
372 310.586 7.85491 0.01 1 78 0
378 310.443 8.06485 0.01 1 78 0
381 307.127 7.95868 0.01 1 67 0
388 310.443 8.06485 0.01 1 78 0
390 307.369 7.79991 0.01 1 66 0
392 307.369 7.93963 0.01 1 66 0
396 307.085 7.5991 0.01 1 65 0
400 310.468 8.00998 0.01 1 72 0
402 307.369 7.93963 0.01 1 66 0
405 308.096 8.36404 0.01 1 67 0
415 306.839 7.5991 0.01 1 65 0
418 311.725 8.03348 0.01 1 79 0
419 306.127 7.95868 0.01 1 67 0
421 306.317 8.14238 0.01 1 67 0
422 307.862 8.00442 0.01 1 66 0
