max_pf 110 min_pf 21
individual T0 sigma disp_rate r0 patch_no mut_eff
17 308.236 8.11188 0.01 1 72 0
94 322.126 8.04438 0.01 1 109 0
102 293.748 8.02781 0.01 1 23 0
132 297.042 7.99352 0.01 1 23 0
139 322.126 7.96111 0.01 1 108 0
167 297.042 7.99352 0.01 1 23 0
206 295.139 8.02781 0.01 1 22 0
227 294.61 8.02781 0.01 1 22 0
297 295.905 8.00292 0.01 1 23 0
323 309.304 7.85012 0.01 1 72 0
343 297.042 7.99352 0.01 1 23 0
551 293.748 8.02781 0.01 1 23 0
563 324.195 8.04438 0.01 1 108 0
581 309.698 7.85012 0.01 1 72 0
706 295.905 8.00292 0.01 1 23 0
724 293.748 8.02781 0.01 1 23 0
728 295.139 8.02781 0.01 1 23 0
763 310.425 7.85012 0.01 1 72 -0.0032271
834 297.042 8.15372 0.01 1 23 0
857 295.139 8.02781 0.01 1 22 0
859 295.752 8.00292 0.01 1 23 0
871 306.009 7.78148 0.01 1 72 0
918 322.126 8.04438 0.01 1 108 0
922 297.042 7.99352 0.01 1 23 0
959 322.126 8.04438 0.01 1 109 0
1005 297.042 7.99352 0.01 1 23 0
1017 293.748 8.02781 0.01 1 23 0
1168 294.61 8.02781 0.01 1 22 0
1177 294.61 8.02781 0.01 1 21 0
1198 293.748 8.02781 0.01 1 23 0
1246 297.042 7.99352 0.01 1 23 0
1317 322.126 8.04438 0.01 1 108 0
1379 297.042 7.99352 0.01 1 23 0
1391 324.195 8.04438 0.01 1 108 0
1419 293.748 8.02781 0.01 1 23 0
1493 309.698 7.85012 0.01 1 72 0
1688 293.748 8.02781 0.01 1 23 0
1705 297.042 7.99352 0.01 1 23 0
1722 293.748 8.02781 0.01 1 23 0
1765 309.753 8.10581 0.01 1 72 0
1783 297.042 7.99352 0.01 1 23 0
1827 308.153 8.29946 0.01 1 72 0
1829 293.748 8.02781 0.01 1 23 0
1842 297.042 7.99352 0.01 1 22 0
1863 297.042 7.99352 0.01 1 23 0
1912 293.748 8.02781 0.01 1 23 0
1967 297.042 7.99352 0.01 1 23 0
1999 307.407 7.45067 0.01 1 72 0
2002 312.09 8.04345 0.01 1 72 -0.0113957
2091 306.583 8.11188 0.01 1 72 0
2143 297.042 7.99352 0.01 1 23 0
2151 297.042 7.99352 0.01 1 22 0
2198 293.748 8.02781 0.01 1 22 0
2200 300.443 8.11839 0.01 1 23 0
2460 297.042 7.99352 0.01 1 23 0
2490 308.452 8.2034 0.01 1 72 0
2531 295.139 8.02781 0.01 1 22 0
2534 293.748 8.02781 0.01 1 22 0
2539 297.042 7.99352 0.01 1 23 0
2583 308.636 8.04884 0.01 1 72 0
2590 324.195 8.04438 0.01 1 108 0
2595 295.139 8.02781 0.01 1 23 0
2604 293.748 8.02781 0.01 1 23 0
2679 297.042 7.99352 0.01 1 23 0
2719 295.905 8.00292 0.01 1 23 0
2788 322.126 8.04438 0.01 1 108 0
2828 299.076 8.07746 0.01 1 23 0
2830 308.942 8.10808 0.01 1 72 0
2839 295.139 8.02781 0.01 1 23 0
2865 297.042 7.99352 0.01 1 23 0
2878 297.042 7.99352 0.01 1 22 0
3003 297.042 7.99352 0.01 1 23 0
3007 297.042 7.99352 0.01 1 23 0
3012 309.995 7.96858 0.01 1 72 0
3037 311.12 8.36466 0.01 1 72 0
3061 297.042 7.99352 0.01 1 23 0
3157 310.425 8.21538 0.01 1 72 0
3164 310.425 8.21538 0.01 1 72 0
3169 295.139 8.02781 0.01 1 22 0
3176 295.139 8.02781 0.01 1 23 0
3182 305.75 8.17714 0.01 1 72 0
3372 295.905 8.00292 0.01 1 23 0
3385 308.452 8.2034 0.01 1 72 0
3446 293.748 8.02781 0.01 1 23 0
3488 322.126 8.04438 0.01 1 109 0
3495 297.042 7.99352 0.01 1 23 0
3628 297.042 7.99352 0.01 1 22 0
3704 309.698 7.85012 0.01 1 72 0
3747 310.675 8.09462 0.01 1 72 0
3764 308.153 8.29946 0.01 1 72 0
3864 321.563 7.96111 0.01 1 108 0
3872 297.042 7.99352 0.01 1 22 0
3905 293.748 8.02781 0.01 1 23 0
3931 297.042 7.88098 0.01 1 23 -0.00205176
3957 320.005 8.27653 0.01 1 108 0
3984 309.753 8.17526 0.01 1 72 0
4034 293.748 8.02781 0.01 1 23 0
4057 309.301 8.12865 0.01 1 72 0
4118 307.064 8.11188 0.01 1 72 0
4124 309.707 8.31946 0.01 1 72 0
4190 299.076 8.07746 0.01 1 23 0
4191 295.139 8.02781 0.01 1 23 0
4221 308.452 7.98808 0.01 1 72 0
4277 321.916 7.82105 0.01 1 108 0
4291 297.042 7.99352 0.01 1 23 0
4300 297.042 7.99352 0.01 1 23 0
4331 297.042 7.99352 0.01 1 23 0
4365 297.042 7.99352 0.01 1 22 0
4480 297.042 7.99352 0.01 1 23 0
4511 293.748 8.02781 0.01 1 23 0
4540 293.748 8.02781 0.01 1 23 0
4597 297.042 7.99352 0.01 1 22 0
4618 295.905 8.00292 0.01 1 23 0
4646 320.005 8.27653 0.01 1 108 0
4683 295.905 8.20925 0.01 1 23 0
4733 297.042 7.99352 0.01 1 22 0
4738 309.753 8.17526 0.01 1 72 0
4757 295.139 8.02781 0.01 1 21 0
4764 297.042 7.99352 0.01 1 23 0
4789 297.042 7.99352 0.01 1 23 0
4792 306.458 7.7281 0.01 1 72 0
4807 299.076 8.07746 0.01 1 22 0
4874 308.236 8.11188 0.01 1 72 0
4885 293.748 8.02781 0.01 1 23 0
4967 299.076 8.27974 0.01 1 23 0
5092 321.864 8.21887 0.01 1 110 0
5127 297.308 7.99352 0.01 1 22 0
5183 293.748 8.02781 0.01 1 22 0
5381 306.009 7.78148 0.01 1 72 0
5407 295.91 7.99352 0.01 1 23 0
5437 297.042 7.99352 0.01 1 23 0
5440 308.953 7.69965 0.01 1 72 0
5501 295.139 8.02781 0.01 1 21 0
5526 296.711 8.02781 0.01 1 23 -0.0200782
5549 296.655 7.99352 0.01 1 23 0.00449988
5558 297.042 7.99352 0.01 1 23 0
5620 307.407 7.45067 0.01 1 72 0
5693 293.748 8.02781 0.01 1 23 0
5703 310.34 8.04345 0.01 1 72 0
5857 297.042 7.99352 0.01 1 23 0
5878 295.905 8.00292 0.01 1 23 0
5956 312.09 8.04345 0.01 1 72 0
5964 295.139 8.02781 0.01 1 23 0
6009 311.035 8.3714 0.01 1 72 0
6056 309.301 8.12865 0.01 1 72 0
6093 308.452 8.12553 0.01 1 72 0
6145 295.139 8.02781 0.01 1 22 0
6159 322.126 7.96111 0.01 1 109 0
6173 308.452 7.98808 0.01 1 72 0
6180 305.75 8.17714 0.01 1 72 0
6225 297.042 7.99352 0.01 1 23 0
6262 322.126 7.96111 0.01 1 109 0
6368 309.995 7.96858 0.01 1 72 0
6387 297.042 7.99352 0.01 1 23 0
6390 297.042 7.99352 0.01 1 23 0
6397 293.748 8.02781 0.01 1 23 0
6447 296.424 7.99352 0.01 1 23 0
6472 295.139 8.02781 0.01 1 22 0
6490 310.675 8.09462 0.01 1 72 0
6599 306.583 7.9828 0.01 1 72 -0.000274897
6617 297.042 7.99352 0.01 1 22 0
6683 308.636 7.93825 0.01 1 72 0
6704 297.042 7.99352 0.01 1 23 0
6727 295.139 8.02781 0.01 1 22 0
6751 297.042 7.99352 0.01 1 22 0
6756 297.042 7.99352 0.01 1 23 0
6863 295.139 8.02781 0.01 1 23 0
6881 310.675 8.09462 0.01 1 72 0
6901 297.042 7.99352 0.01 1 23 0
6918 297.042 7.99352 0.01 1 23 0
6944 297.042 7.99352 0.01 1 23 0
6970 297.042 7.99352 0.01 1 21 0
6995 308.964 7.45067 0.01 1 72 0
7038 297.042 7.99352 0.01 1 23 0
7058 297.042 7.99352 0.01 1 23 0
7073 322.126 8.04438 0.01 1 109 0
7075 295.139 8.02781 0.01 1 22 0
7077 297.042 7.99352 0.01 1 22 0
7079 295.905 8.00292 0.01 1 23 0
7113 297.042 7.99352 0.01 1 22 0
7123 297.042 8.00292 0.01 1 23 0
7229 309.698 7.85012 0.01 1 72 0
7234 297.042 7.99352 0.01 1 23 0
7300 295.139 8.02781 0.01 1 22 0
7306 307.686 8.29946 0.01 1 72 0
7472 310.425 8.21538 0.01 1 72 0
7474 306.583 7.96795 0.01 1 72 0
7501 297.042 7.99352 0.01 1 22 0
7504 295.905 7.92396 0.01 1 23 -0.0014492
7517 311.296 7.82025 0.01 1 72 0
7534 308.153 8.29946 0.01 1 72 0
7652 307.937 7.90423 0.01 1 72 0
7814 295.905 8.00292 0.01 1 23 0
7820 309.057 8.10585 0.01 1 72 0
7856 297.042 8.09137 0.01 1 23 0
7895 309.438 8.11188 0.01 1 72 0
7907 310.675 8.09462 0.01 1 72 0
7915 308.855 8.17535 0.01 1 72 0
7918 295.905 8.00292 0.01 1 23 0
7988 297.042 7.99352 0.01 1 23 0
7989 322.126 8.04438 0.01 1 109 0
7999 297.042 7.99352 0.01 1 22 0
8078 295.905 8.00292 0.01 1 23 0
8093 297.042 7.99352 0.01 1 23 0
8150 297.042 8.03247 0.01 1 23 0
8245 308.964 7.41635 0.01 1 72 0
8247 306.406 8.13291 0.01 1 72 0
8269 310.362 7.80334 0.01 1 72 0
8437 309.006 7.82025 0.01 1 72 0
8439 308.439 8.17714 0.01 1 72 0
8446 307.815 8.10585 0.01 1 72 0
8465 297.042 7.99352 0.01 1 23 0
8470 312.09 8.04345 0.01 1 72 0
8490 309.297 8.3508 0.01 1 72 0.000213683
8495 308.964 7.44024 0.01 1 72 0
8633 295.139 8.02781 0.01 1 23 0
8704 297.042 7.99352 0.01 1 22 0
8714 293.748 8.02781 0.01 1 23 0
8819 306.583 8.11188 0.01 1 72 0
8922 322.126 8.04438 0.01 1 108 0
8928 308.94 8.29946 0.01 1 72 0
8929 308.236 8.11188 0.01 1 72 0
8936 297.042 7.99352 0.01 1 22 0
8987 297.042 7.99352 0.01 1 23 0
9003 293.748 8.02781 0.01 1 23 0
9021 297.042 7.99352 0.01 1 22 0
9062 309.667 8.07767 0.01 1 72 0
9070 297.042 7.99352 0.01 1 23 0
9091 309.995 7.96858 0.01 1 72 0
9111 310.675 8.09462 0.01 1 72 0
9113 306.458 7.7281 0.01 1 72 0
9173 293.748 8.02781 0.01 1 23 0
9220 322.13 8.19437 0.01 1 108 0
9242 297.042 7.99352 0.01 1 21 0
9306 293.748 8.02781 0.01 1 23 0
9363 324.195 8.04438 0.01 1 108 0
9391 307.937 7.90423 0.01 1 72 0
9444 310.34 8.04345 0.01 1 72 0
9454 297.042 7.99352 0.01 1 23 0
9474 295.139 8.02781 0.01 1 22 0
9477 307.061 8.06009 0.01 1 72 0
9515 297.042 7.99352 0.01 1 21 0
9580 309.707 8.31946 0.01 1 72 0
9601 300.443 8.11839 0.01 1 23 0
9665 295.905 8.00292 0.01 1 23 0
9742 309.112 7.85012 0.01 1 72 0
9811 308.452 8.12553 0.01 1 72 0
9893 293.748 8.02781 0.01 1 23 0
9914 306.438 7.9949 0.01 1 72 0
9924 309.488 8.24092 0.01 1 72 0
9976 295.139 8.02781 0.01 1 23 0
10026 293.748 8.02781 0.01 1 22 0
10202 295.139 8.02781 0.01 1 22 0
10260 308.153 8.29946 0.01 1 72 0
10385 297.042 7.99352 0.01 1 23 0
10458 309.301 8.12865 0.01 1 72 0
10482 297.042 8.19968 0.01 1 23 0
10565 309.057 8.10585 0.01 1 72 0
10734 308.236 8.11188 0.01 1 72 0
10767 297.042 7.99352 0.01 1 23 0
10768 311.12 8.22658 0.01 1 72 0
10787 295.139 7.94285 0.01 1 23 0
10825 295.139 8.02781 0.01 1 22 0
10836 305.915 7.78148 0.01 1 72 0
10878 293.748 8.02781 0.01 1 23 0
10913 295.139 8.02781 0.01 1 22 0
10932 295.91 7.99352 0.01 1 23 0
10972 293.748 8.02781 0.01 1 23 0
10977 308.452 8.31072 0.01 1 72 0
10996 309.707 8.31946 0.01 1 72 0
11001 297.042 8.03247 0.01 1 23 0
11092 310.425 8.21538 0.01 1 72 0
11101 297.042 7.99352 0.01 1 22 0
11174 306.979 8.09984 0.01 1 72 0
11239 295.139 8.02781 0.01 1 21 0
11248 308.153 8.29946 0.01 1 72 0
11383 295.139 8.02781 0.01 1 22 0
11407 293.748 8.02781 0.01 1 23 0
11427 297.042 8.19968 0.01 1 23 0
11510 308.452 8.17535 0.01 1 72 0
11559 293.748 8.02781 0.01 1 23 0
11742 310.425 8.21538 0.01 1 72 0
11770 295.139 8.02781 0.01 1 22 0
11910 308.153 8.29946 0.01 1 72 0
11986 310.34 8.04345 0.01 1 72 0
11995 320.005 8.27653 0.01 1 108 0
12008 322.126 8.04438 0.01 1 109 0
12038 295.139 8.02781 0.01 1 23 0
12056 308.636 7.98319 0.01 1 72 0
12078 293.748 8.02781 0.01 1 23 0
12080 297.042 7.99352 0.01 1 22 0
12113 297.042 7.99352 0.01 1 22 0
12117 293.748 8.02781 0.01 1 23 0
12138 297.042 7.99352 0.01 1 23 0
12244 309.698 7.85012 0.01 1 72 0
12299 293.748 8.02781 0.01 1 22 0
12315 308.439 8.29348 0.01 1 72 0
12322 320.005 8.29555 0.01 1 108 0
12348 297.042 7.96189 0.01 1 21 -0.000565868
12356 297.042 7.97981 0.01 1 23 0
12433 295.707 7.99352 0.01 1 23 0
12456 297.042 7.99352 0.01 1 23 0
12460 295.139 8.02781 0.01 1 23 0
12523 308.03 7.7281 0.01 1 72 0.00890861
12639 293.748 8.02781 0.01 1 23 0
12644 295.905 8.20925 0.01 1 23 0
12647 297.042 7.99352 0.01 1 23 0
12669 295.139 8.02781 0.01 1 22 0
12671 295.139 8.02781 0.01 1 23 0
12788 308.636 7.93825 0.01 1 72 0
12817 306.458 7.7281 0.01 1 72 0
12858 297.042 7.99352 0.01 1 21 0
12989 295.905 8.00292 0.01 1 23 0
13030 297.199 7.99352 0.01 1 23 -0.00177318
13080 293.748 8.06341 0.01 1 23 0.000575662
13120 309.698 7.85012 0.01 1 72 0
13123 309.112 7.85012 0.01 1 72 0
13126 293.748 8.02781 0.01 1 23 0
13138 295.139 8.02781 0.01 1 22 0
13156 309.391 7.90603 0.01 1 72 0
13161 310.457 8.17526 0.01 1 72 0
13203 308.489 8.43567 0.01 1 72 0
13240 295.139 8.02781 0.01 1 22 0
13287 308.153 8.29946 0.01 1 72 0
13296 322.126 7.96111 0.01 1 109 0
13302 297.042 8.00292 0.01 1 23 0
13315 297.042 7.99352 0.01 1 23 0
13402 308.452 8.17535 0.01 1 72 0
13428 308.452 8.1299 0.01 1 72 0
13506 309.707 8.31946 0.01 1 72 0
