max_pf 107 min_pf 21
individual T0 sigma disp_rate r0 patch_no mut_eff
23 309.726 7.60448 0.01 1 72 0
57 299.73 8.4903 0.01 1 23 0
67 306.014 8.336 0.01 1 72 0
203 318.623 8.65909 0.01 1 106 0
207 298.724 8.22583 0.01 1 23 0
227 321.87 8.61869 0.01 1 105 0
243 318.369 8.61869 0.01 1 106 0
294 309.004 8.21476 0.01 1 72 0
340 318.166 8.66496 0.01 1 105 0
342 296.697 8.23014 0.01 1 23 0
489 311.439 7.84753 0.01 1 72 0
510 299.095 8.12757 0.01 1 23 0
514 297.948 8.23014 0.01 1 23 0
662 318.166 8.65909 0.01 1 105 0
674 297.948 8.23014 0.01 1 23 0
716 299.73 8.4903 0.01 1 22 0
720 318.369 8.61869 0.01 1 107 0
784 300.508 8.23014 0.01 1 23 0
798 307.896 8.03551 0.01 1 72 0
895 300.176 8.23014 0.01 1 23 0
925 299.746 8.23014 0.01 1 23 0
934 319.617 8.82022 0.01 1 105 0
941 311.12 7.91329 0.01 1 72 0
966 299.746 8.36922 0.01 1 23 0
1000 299.095 8.12757 0.01 1 23 0
1024 308.207 7.8818 0.01 1 72 0
1084 321.87 8.61869 0.01 1 105 0
1106 308.951 7.70365 0.01 1 72 0
1127 299.095 8.08912 0.01 1 22 0
1147 297.325 8.23014 0.01 1 23 0
1196 299.746 8.36922 0.01 1 23 0
1253 308.646 8.7049 0.01 1 72 0
1292 307.696 8.10961 0.01 1 72 0
1347 299.095 8.12757 0.01 1 23 0
1469 299.73 8.4903 0.01 1 23 0
1518 307.712 7.9939 0.01 1 72 0
1569 299.177 8.16909 0.01 1 23 0
1597 307.896 8.03551 0.01 1 72 0
1625 299.095 8.0339 0.01 1 23 0
1654 297.325 8.23014 0.01 1 23 0
1684 318.166 8.65909 0.01 1 105 0
1714 297.948 8.23014 0.01 1 23 0
1732 311.054 7.8818 0.01 1 72 0
1854 308.568 7.90451 0.01 1 72 8.07643e-06
1877 299.421 8.23014 0.01 1 22 -0.0028262
1965 299.746 8.36922 0.01 1 23 0
2017 308.548 8.16329 0.01 1 72 0
2040 319.617 8.82022 0.01 1 105 0
2061 319.617 8.82022 0.01 1 105 0
2098 318.369 8.60622 0.01 1 107 0
2125 309.183 8.16932 0.01 1 72 0
2158 294.642 8.23014 0.01 1 23 0
2285 299.095 8.12757 0.01 1 23 0
2341 299.095 8.30825 0.01 1 23 0
2346 309.183 8.16932 0.01 1 72 0
2348 308.951 7.66667 0.01 1 72 0
2376 298.961 8.23014 0.01 1 22 0
2398 296.329 8.23014 0.01 1 23 0
2424 299.095 8.23014 0.01 1 23 0
2427 308.951 7.66667 0.01 1 72 0
2519 307.896 8.03551 0.01 1 72 0
2542 296.329 8.23014 0.01 1 23 0
2572 300.323 8.36922 0.01 1 23 0
2618 317.25 8.61869 0.01 1 105 0
2772 299.746 8.23014 0.01 1 23 0
2799 308.951 7.70365 0.01 1 72 0
2905 298.961 8.00738 0.01 1 23 0
2937 298.724 8.22583 0.01 1 23 0
