max_pf 90 min_pf 54
individual T0 sigma disp_rate r0 patch_no mut_eff
3 309.634 7.74092 0.01 1 56 0
23 309.161 8.36716 0.01 1 72 0
25 309.737 8.02817 0.01 1 72 0
44 309.632 8.01642 0.01 1 72 0
58 309.767 7.79301 0.01 1 56 0
63 308.688 7.74092 0.01 1 55 0
68 309.767 7.8085 0.01 1 56 0
77 309.481 7.99161 0.01 1 72 0
87 309.632 8.01642 0.01 1 72 0
94 309.737 8.02817 0.01 1 72 0
128 308.499 7.82061 0.01 1 72 0
131 309.632 8.01642 0.01 1 72 0
133 309.767 7.899 0.01 1 56 0
150 309.767 7.8085 0.01 1 56 0
152 307.434 8.27477 0.01 1 56 0
154 309.767 7.79301 0.01 1 56 0
156 309.648 8.16541 0.01 1 72 0
160 308.217 7.94294 0.01 1 72 0
171 309.767 7.70396 0.01 1 54 0
180 309.767 7.80183 0.01 1 56 0
182 307.239 8.00902 0.01 1 72 3.44217e-05
200 309.767 7.70396 0.01 1 54 0
224 307.865 8.23072 0.01 1 72 0
234 308.004 8.1842 0.01 1 72 0
235 307.239 8.00902 0.01 1 72 0
289 308.25 7.74092 0.01 1 56 0
291 309.99 8.02817 0.01 1 72 0
297 309.767 7.79301 0.01 1 56 0
299 309.767 7.79301 0.01 1 56 0
301 308.053 8.03888 0.01 1 72 0
323 309.767 7.79301 0.01 1 56 0
326 307.434 8.27477 0.01 1 56 0
327 308.976 7.8085 0.01 1 54 0
350 311.301 7.89942 0.01 1 88 0
359 309.767 7.8085 0.01 1 56 0
372 313.462 8.16501 0.01 1 88 0
408 309.767 7.79301 0.01 1 56 0
414 309.767 7.74092 0.01 1 55 0
430 309.767 7.79301 0.01 1 56 0
456 309.767 7.70396 0.01 1 55 -0.000666521
464 308.836 8.23362 0.01 1 72 0
482 308.499 7.94294 0.01 1 72 0
496 309.634 7.74092 0.01 1 55 0
498 309.737 8.02817 0.01 1 72 0
509 308.87 8.01331 0.01 1 72 0
537 309.767 7.72275 0.01 1 56 0
565 310.757 7.99186 0.01 1 72 0
567 310.892 8.16501 0.01 1 88 0
573 309.767 7.79301 0.01 1 56 0
579 309.648 8.16541 0.01 1 72 0
587 309.767 7.66032 0.01 1 56 0
594 309.767 7.70396 0.01 1 54 0
635 309.632 8.01642 0.01 1 72 0
638 309.767 7.74092 0.01 1 56 0
654 310.892 8.16501 0.01 1 90 0
660 308.249 7.79301 0.01 1 56 0
673 311.36 8.13006 0.01 1 72 0
682 308.621 7.90287 0.01 1 72 0
690 309.632 8.04708 0.01 1 72 0
697 308.602 8.40069 0.01 1 72 0
716 310.892 8.16501 0.01 1 88 0
737 309.767 7.79301 0.01 1 56 0
746 308.688 7.74092 0.01 1 55 0
763 308.688 7.74092 0.01 1 55 0
764 309.767 7.70396 0.01 1 54 0
775 308.976 7.8085 0.01 1 54 0
785 307.434 8.27477 0.01 1 56 0
795 309.713 7.82061 0.01 1 72 0
800 309.632 8.01642 0.01 1 72 0
817 309.292 7.79301 0.01 1 55 0
846 307.434 8.27477 0.01 1 56 0
855 309.292 7.79301 0.01 1 55 0.0073353
885 309.767 7.79301 0.01 1 56 0
887 309.767 7.79301 0.01 1 56 0
906 308.25 7.74092 0.01 1 56 0
909 309.99 8.02817 0.01 1 72 0
916 308.25 7.74092 0.01 1 56 0
928 311.261 8.20602 0.01 1 88 0.000382796
960 308.217 7.94294 0.01 1 72 0
985 309.767 7.79301 0.01 1 55 0
995 308.25 7.74092 0.01 1 56 0
1016 308.621 7.90287 0.01 1 72 0
1025 309.695 7.79301 0.01 1 55 0
1061 307.866 7.79301 0.01 1 56 0.0292486
1089 308.87 8.01331 0.01 1 72 0
1122 310.892 8.16501 0.01 1 90 0
1135 309.632 8.08256 0.01 1 72 0
1142 308.25 7.74092 0.01 1 56 0
1143 309.634 7.74092 0.01 1 54 0
1152 309.767 7.70396 0.01 1 54 0
1168 308.25 7.74092 0.01 1 56 0
1177 309.843 7.87687 0.01 1 56 -0.00219718
1210 309.277 7.74092 0.01 1 55 0
1244 310.892 8.18725 0.01 1 88 0.000228271
1251 305.883 8.1397 0.01 1 72 -0.00480591
1262 308.606 7.74215 0.01 1 56 0
1272 309.767 7.79301 0.01 1 55 0
1281 309.788 8.16501 0.01 1 88 -0.0156848
1316 309.866 8.27935 0.01 1 72 0
1320 309.767 7.79301 0.01 1 56 0
1329 309.767 7.8413 0.01 1 56 0
1365 309.737 8.02817 0.01 1 72 0
1372 309.767 7.79301 0.01 1 56 0
1377 309.767 7.79301 0.01 1 55 0
1395 309.737 8.08669 0.01 1 72 0
1399 308.25 7.74092 0.01 1 56 0
1410 308.606 7.74215 0.01 1 56 0
1414 308.212 8.03398 0.01 1 72 0
1416 307.53 7.98243 0.01 1 72 0
1440 309.767 7.79301 0.01 1 56 0
1454 308.621 7.90287 0.01 1 72 0
1455 308.442 8.36716 0.01 1 72 0
1462 309.198 8.01642 0.01 1 72 0
1467 309.767 7.79301 0.01 1 54 0
1514 309.767 7.74092 0.01 1 56 0
1520 308.739 8.39138 0.01 1 72 0
1525 310.367 7.97359 0.01 1 72 0
1538 310.892 8.09332 0.01 1 88 0
1540 309.767 7.8085 0.01 1 56 0
1543 308.499 7.94294 0.01 1 72 0
1574 307.434 8.27477 0.01 1 55 0
1592 309.767 7.78071 0.01 1 55 0.00137878
1610 310.367 7.90287 0.01 1 72 0
1617 309.767 7.79301 0.01 1 56 0
1656 309.767 7.74092 0.01 1 56 0
1671 309.634 7.66528 0.01 1 55 0
1688 308.25 7.74092 0.01 1 56 0
1692 309.161 8.36716 0.01 1 72 0
1720 309.767 7.79301 0.01 1 55 0
1724 309.767 7.79301 0.01 1 55 0
1727 308.183 7.90006 0.01 1 72 0
1734 309.767 7.79989 0.01 1 56 0
1740 308.053 8.03888 0.01 1 72 0
1747 309.767 7.74092 0.01 1 55 0
1753 308.25 7.74092 0.01 1 56 0
1764 309.737 8.08669 0.01 1 72 0
1769 309.481 7.99161 0.01 1 72 0
1776 307.434 8.27477 0.01 1 56 0
1798 309.767 7.74092 0.01 1 56 0
1818 309.767 7.74092 0.01 1 56 0
1819 309.634 7.74092 0.01 1 55 0
1830 309.632 8.01642 0.01 1 72 0
1870 311.261 8.16501 0.01 1 88 0
1883 309.767 7.79301 0.01 1 55 0
1898 310.892 8.16501 0.01 1 88 0
1901 309.767 7.79301 0.01 1 56 0
1917 307.434 8.27477 0.01 1 56 0
1930 309.767 7.8085 0.01 1 56 0
1962 307.565 8.0332 0.01 1 72 0
1989 309.767 7.79301 0.01 1 54 0
2001 309.634 7.74092 0.01 1 56 0
2002 307.147 8.06552 0.01 1 72 0
2013 308.495 7.98243 0.01 1 72 0
2021 309.292 7.79301 0.01 1 55 0
2030 310.892 8.16501 0.01 1 89 0
2039 309.767 7.79301 0.01 1 54 0
2049 309.767 7.79301 0.01 1 56 0
2068 309.767 7.79301 0.01 1 55 0
2081 307.682 7.90715 0.01 1 72 0
2101 307.2 8.55407 0.01 1 72 0
2102 307.53 7.98243 0.01 1 72 0
2117 310.785 7.79301 0.01 1 54 0
2142 308.621 7.90287 0.01 1 72 0
2162 309.767 7.79301 0.01 1 56 0
2174 308.499 7.94294 0.01 1 72 0
2176 310.892 8.16501 0.01 1 88 0
2184 308.217 7.94294 0.01 1 72 0
2186 310.367 7.97359 0.01 1 72 0
2188 308.25 7.74092 0.01 1 56 0
2227 308.053 8.00405 0.01 1 72 0
2229 309.767 7.79301 0.01 1 56 0
2244 309.767 7.79301 0.01 1 56 0
