max_pf 98 min_pf 38
individual T0 sigma disp_rate r0 patch_no mut_eff
47 315.457 8.09661 0.01 1 97 0
61 301.749 7.63806 0.01 1 39 0
87 315.457 8.09894 0.01 1 96 0
113 307.733 7.90664 0.01 1 72 0
160 315.457 8.09661 0.01 1 98 0
169 306.338 8.08868 0.01 1 72 0
198 315.76 8.09345 0.01 1 97 0
199 308.011 7.8655 0.01 1 72 0
220 304.242 7.69963 0.01 1 40 0.00117067
258 304.715 7.62193 0.01 1 40 0
275 309.118 8.48411 0.01 1 72 0
303 306.651 7.86176 0.01 1 72 0
360 303.801 7.63806 0.01 1 40 0
364 303.189 7.63806 0.01 1 38 0
367 303.969 7.86903 0.01 1 39 0
468 303.969 7.86903 0.01 1 40 0
484 304.715 7.62193 0.01 1 39 0
512 302.246 7.48239 0.01 1 40 0
538 303.189 7.63806 0.01 1 40 0
563 314.732 8.09795 0.01 1 98 0
564 303.801 7.63806 0.01 1 38 0
568 302.246 7.48239 0.01 1 39 0
579 309.013 7.88563 0.01 1 72 0
590 314.543 7.90949 0.01 1 97 0
593 312.472 8.06661 0.01 1 72 0
603 309.395 8.36769 0.01 1 72 0.000529811
629 303.969 7.86903 0.01 1 39 0
633 303.969 7.86903 0.01 1 40 0
637 302.246 7.48239 0.01 1 40 0
652 315.457 8.12697 0.01 1 96 0
682 309.793 7.96388 0.01 1 72 0
704 303.969 7.86903 0.01 1 40 0
715 304.715 7.53809 0.01 1 40 0
725 310.383 8.31783 0.01 1 72 0
744 301.749 7.63806 0.01 1 38 0
757 310.383 8.31783 0.01 1 72 0
875 309.118 8.48411 0.01 1 72 0
882 315.457 8.22895 0.01 1 96 0
895 307.553 7.64463 0.01 1 72 0
900 309.333 7.62033 0.01 1 72 0
941 304.242 7.69963 0.01 1 40 0
956 315.457 8.09661 0.01 1 96 0
1005 314.857 8.09345 0.01 1 97 -0.0126431
1033 307.321 8.3082 0.01 1 72 0
1049 315.75 8.09661 0.01 1 96 0
1053 301.857 7.48239 0.01 1 38 0
1096 306.651 7.86176 0.01 1 72 0
1104 304.313 7.68169 0.01 1 39 0
1159 309.704 7.95142 0.01 1 72 0
1205 315.457 8.09661 0.01 1 96 0
1265 315.457 8.09661 0.01 1 96 0
1270 308.118 8.15756 0.01 1 72 0
1327 308.547 7.80899 0.01 1 72 -9.95398e-06
1332 303.189 7.63806 0.01 1 39 0
1356 303.969 7.86903 0.01 1 40 0
1376 308.426 7.87814 0.01 1 72 0
1448 303.189 7.63806 0.01 1 40 0
1449 314.543 7.90949 0.01 1 96 0
1537 304.715 7.62734 0.01 1 39 0
1585 315.457 8.22895 0.01 1 96 0
1608 315.265 8.09345 0.01 1 96 0
1636 307.321 8.25915 0.01 1 72 0
1659 305.018 7.62193 0.01 1 40 0
1684 308.305 7.71296 0.01 1 72 0
1691 315.76 8.09345 0.01 1 98 0
1729 315.457 8.09661 0.01 1 97 0
1746 315.457 8.09661 0.01 1 98 0
1753 310.383 8.31783 0.01 1 72 0
1765 303.189 7.67302 0.01 1 39 0
1769 304.715 7.62193 0.01 1 40 0
1807 303.189 7.67302 0.01 1 39 0
1841 303.189 7.63806 0.01 1 40 0
1845 309.333 7.62033 0.01 1 72 0
1865 303.801 7.63806 0.01 1 38 0
1879 303.189 7.7087 0.01 1 39 0
1964 315.457 8.09661 0.01 1 96 0
1981 315.457 8.12697 0.01 1 96 0
2007 308.786 7.62033 0.01 1 72 0
2024 301.749 7.63806 0.01 1 39 0
2030 302.246 7.48239 0.01 1 39 0
2101 303.969 7.86903 0.01 1 40 0
2143 303.189 7.63806 0.01 1 39 0
2154 303.189 7.63806 0.01 1 40 0
2155 303.189 7.63806 0.01 1 39 0
2179 308.272 8.33889 0.01 1 72 0
2247 315.457 8.09661 0.01 1 96 0
2263 315.457 8.12697 0.01 1 97 0
2278 303.969 7.86903 0.01 1 40 0
2281 301.749 7.63806 0.01 1 39 0
2299 304.715 7.62193 0.01 1 40 0
2398 315.457 8.12697 0.01 1 98 0
2400 304.225 7.63806 0.01 1 38 0
2425 304.313 7.60231 0.01 1 39 0
2428 315.75 8.09661 0.01 1 96 0
2492 315.457 8.12697 0.01 1 96 0
2535 306.852 8.03521 0.01 1 72 0
2541 301.749 7.63806 0.01 1 38 0
2581 315.265 8.09345 0.01 1 96 0
2618 303.801 7.63806 0.01 1 40 0
2676 302.246 7.48239 0.01 1 40 0
2680 303.189 7.69314 0.01 1 39 0.00105017
2685 315.457 8.12697 0.01 1 96 0
2712 303.189 7.63806 0.01 1 38 0
2716 303.145 7.62193 0.01 1 39 0
2725 310.783 7.64235 0.01 1 72 0
2751 307.128 7.94716 0.01 1 72 0
2755 309.118 8.42677 0.01 1 72 0
2776 308.426 7.87814 0.01 1 72 0
2777 306.651 7.86176 0.01 1 72 0
2803 304.225 7.63806 0.01 1 38 0
2804 310.779 8.11263 0.01 1 72 0
2824 304.313 7.60231 0.01 1 40 0
2844 304.715 7.53809 0.01 1 40 0
2847 307.578 7.74642 0.01 1 72 -8.34763e-05
2880 301.857 7.48239 0.01 1 38 0.00563198
2893 302.246 7.48239 0.01 1 39 0
2901 315.457 8.12697 0.01 1 96 0
2919 308.272 8.36769 0.01 1 72 0
2995 303.375 7.86903 0.01 1 39 0.00776658
3048 302.246 7.48239 0.01 1 40 0
3049 315.457 8.09661 0.01 1 96 0
3056 315.457 8.09661 0.01 1 96 0
3062 307.864 7.96044 0.01 1 72 0
3087 304.757 7.86903 0.01 1 40 -0.0101325
3101 303.189 7.67302 0.01 1 40 0
3112 307.166 7.80078 0.01 1 72 0
3128 303.801 7.63806 0.01 1 38 0
3134 315.265 8.09345 0.01 1 96 0
3141 315.265 8.09345 0.01 1 96 0
3142 310.521 8.16774 0.01 1 72 0
3163 303.189 7.63806 0.01 1 40 0
3206 315.457 8.12697 0.01 1 97 0
3217 303.189 7.63806 0.01 1 39 0
3245 315.457 8.12697 0.01 1 96 0
3277 307.553 7.80078 0.01 1 72 0
3290 308.426 7.87814 0.01 1 72 0
3311 303.189 7.63806 0.01 1 40 0
3354 304.715 7.62193 0.01 1 40 0
3423 314.732 8.09795 0.01 1 98 0
3450 307.864 7.96044 0.01 1 72 0
3500 307.198 8.00057 0.01 1 72 0
3525 304.715 7.62193 0.01 1 40 0
3558 315.457 8.09661 0.01 1 97 0
3568 307.321 8.3082 0.01 1 72 0
3569 301.736 7.53809 0.01 1 40 0
3577 302.246 7.48239 0.01 1 40 0
3580 308.305 7.7252 0.01 1 72 0
3617 302.246 7.48239 0.01 1 40 0
3619 304.715 7.53809 0.01 1 40 0
3623 308.305 7.7252 0.01 1 72 0
3638 307.879 7.7252 0.01 1 72 0
3664 308.272 8.33889 0.01 1 72 0
