max_pf 100 min_pf 31
individual T0 sigma disp_rate r0 patch_no mut_eff
2 300.226 7.80776 0.01 1 33 0
96 300.226 7.80776 0.01 1 33 0
101 299.731 7.80776 0.01 1 33 0
104 315.476 8.08608 0.01 1 100 0
127 300.226 7.80776 0.01 1 33 0
150 315.476 8.08608 0.01 1 100 0
151 300.226 7.80776 0.01 1 33 0
163 307.44 7.9038 0.01 1 72 0
192 307.892 8.12605 0.01 1 72 0
230 309.016 7.72455 0.01 1 72 0
273 310.328 8.06111 0.01 1 72 0
284 298.669 7.80776 0.01 1 33 0
285 300.226 7.80776 0.01 1 32 0
385 300.226 7.80776 0.01 1 33 0
409 309.955 8.13873 0.01 1 72 0
421 300.226 7.76415 0.01 1 33 0
446 299.692 7.80776 0.01 1 31 0
448 315.476 8.03498 0.01 1 98 0
460 311.183 8.18779 0.01 1 72 -0.000143871
508 308.063 8.04279 0.01 1 72 0
514 300.226 7.80776 0.01 1 32 0
521 311.183 8.18779 0.01 1 72 0
534 311.183 8.27558 0.01 1 72 0
538 308.852 7.8168 0.01 1 72 0
546 311.174 8.0863 0.01 1 72 0
564 307.48 7.84969 0.01 1 72 0
567 310.022 7.6016 0.01 1 72 0
578 310.129 7.87547 0.01 1 72 0
587 300.226 7.80776 0.01 1 33 0
613 315.776 8.17298 0.01 1 99 0
644 315.776 8.15378 0.01 1 99 0
683 300.226 7.7744 0.01 1 31 0
693 315.476 8.03498 0.01 1 98 0
703 309.305 7.82321 0.01 1 72 0
713 308.726 8.01193 0.01 1 72 0
724 308.852 7.8168 0.01 1 72 0
737 299.692 7.80776 0.01 1 32 0
760 307.657 7.97683 0.01 1 72 0
777 298.914 7.80776 0.01 1 32 0
811 308.559 8.28572 0.01 1 72 0
858 300.226 7.80776 0.01 1 33 0
861 311.57 8.12979 0.01 1 72 0
874 300.226 7.7744 0.01 1 32 0
879 300.226 7.80776 0.01 1 32 0
899 314.761 7.9115 0.01 1 98 0
917 315.476 8.08608 0.01 1 100 0
929 316.195 8.03498 0.01 1 100 0
944 300.226 7.80776 0.01 1 33 0
947 307.44 7.95017 0.01 1 72 0
973 300.226 7.7744 0.01 1 33 0
981 300.226 7.85665 0.01 1 33 0
988 299.576 7.80776 0.01 1 33 0
1031 316.195 8.03498 0.01 1 99 0
1041 309.992 7.97867 0.01 1 72 0
1067 316.272 7.9115 0.01 1 99 0
1089 300.226 7.7744 0.01 1 31 0
1092 300.226 7.80776 0.01 1 33 0
1116 308.559 8.28572 0.01 1 72 0
1135 316.178 7.82631 0.01 1 98 0
1163 299.1 7.80776 0.01 1 33 0
1185 300.226 7.80776 0.01 1 33 0
1202 309.068 7.93002 0.01 1 72 0
1225 314.399 8.03498 0.01 1 100 -0.0267741
1236 315.476 8.08608 0.01 1 99 0
1241 299.692 7.80776 0.01 1 32 0
1252 299.692 7.80776 0.01 1 32 0
1258 315.476 8.08608 0.01 1 99 0
1264 300.226 7.7744 0.01 1 32 0
1283 308.275 8.31075 0.01 1 72 0
1293 299.576 7.80776 0.01 1 33 0
1341 300.226 7.80776 0.01 1 31 0
1363 300.226 7.80776 0.01 1 33 0
1446 316.178 7.82631 0.01 1 98 0
1457 311.183 8.28603 0.01 1 72 0
1480 299.525 7.80776 0.01 1 33 0
1500 300.281 7.80776 0.01 1 32 0
1506 300.226 7.80776 0.01 1 32 0
1584 300.226 7.7744 0.01 1 32 0
1608 298.431 7.67234 0.01 1 33 0
1611 299.1 7.94599 0.01 1 32 0
1615 307.98 8.07504 0.01 1 72 0
1617 299.1 7.80776 0.01 1 33 0
1624 299.692 7.80776 0.01 1 32 0
1641 310.328 8.06111 0.01 1 72 0
1647 308.916 7.80526 0.01 1 72 0
1664 315.476 8.02033 0.01 1 98 0
1670 310.328 8.06111 0.01 1 72 0
1679 300.226 7.80776 0.01 1 33 0
1687 306.396 7.99137 0.01 1 72 0
1743 300.226 7.7744 0.01 1 33 0
1768 298.431 7.67234 0.01 1 33 0
1773 300.226 7.80776 0.01 1 32 0
1776 308.617 8.07829 0.01 1 72 0
1800 300.226 7.80776 0.01 1 33 0
1801 316.618 8.15378 0.01 1 98 0
1814 300.226 7.80776 0.01 1 33 0
1834 299.1 7.80776 0.01 1 33 0
1844 309.498 7.80703 0.01 1 72 0
1852 299.576 7.80776 0.01 1 33 0
1861 299.802 7.80776 0.01 1 32 0
1876 299.1 7.80776 0.01 1 33 0
1903 315.476 8.03498 0.01 1 100 0
1931 315.476 8.03498 0.01 1 99 0
1946 315.476 8.03498 0.01 1 100 0
1979 300.226 7.85665 0.01 1 33 0
1991 314.201 8.00012 0.01 1 98 0
2007 299.692 7.80776 0.01 1 32 0
2008 300.226 7.80776 0.01 1 32 0
2031 300.226 7.80776 0.01 1 32 0
2075 300.226 7.7744 0.01 1 33 0
2087 315.476 8.03498 0.01 1 99 0
2094 300.226 7.80776 0.01 1 33 0
2116 300.281 7.80776 0.01 1 32 0
2120 316.272 7.9115 0.01 1 98 0
2129 309.489 8.20843 0.01 1 72 0
2179 300.226 7.80776 0.01 1 33 0
2265 300.226 7.80776 0.01 1 33 0
2280 299.1 7.80776 0.01 1 32 0
2285 315.776 8.15378 0.01 1 99 0
