	time	range_hot	range_hot_high	range_hot_low	range_cold	range_cold_high	range_cold_low
696	3392	111.0	113.0	109.0	17.0	21.0	13.0
697	3394	111.0	113.0	109.0	17.0	21.0	12.0
698	3396	111.0	113.0	109.0	17.0	21.0	12.0
699	3398	111.0	113.0	109.0	17.0	21.0	12.0
700	3400	111.0	113.25	109.0	16.0	21.0	12.0
701	3402	111.0	114.0	109.0	16.0	21.0	12.0
702	3404	111.0	114.0	109.0	16.0	21.0	12.0
703	3406	111.0	114.0	109.0	16.0	20.0	12.0
704	3408	111.5	114.0	109.0	16.0	20.0	12.0
705	3410	111.5	114.0	109.0	16.0	20.0	12.0
706	3412	111.5	114.0	109.0	16.0	20.0	12.0
707	3414	111.5	114.0	109.0	16.0	20.0	12.0
708	3416	111.0	114.0	109.0	16.0	20.0	11.75
709	3418	111.5	114.0	109.75	16.0	20.0	11.75
710	3420	112.0	114.0	110.0	16.0	20.0	11.0
711	3422	111.5	114.0	110.0	16.0	20.0	11.0
712	3424	112.0	114.0	110.0	16.0	20.0	11.0
713	3426	112.0	114.0	110.0	15.5	20.0	11.0
714	3428	112.0	114.25	110.0	15.5	20.0	11.0
715	3430	112.0	114.25	110.0	15.5	20.0	11.0
716	3432	112.0	114.0	110.0	15.0	20.0	11.0
717	3434	112.0	115.0	110.0	15.0	20.0	10.75
718	3436	112.0	115.0	110.0	15.0	20.0	10.0
719	3438	112.0	115.0	110.0	15.0	20.0	10.0
720	3440	112.0	115.0	110.0	15.0	20.0	10.0
721	3442	112.0	115.0	110.0	15.0	20.0	10.0
722	3444	112.0	115.0	110.0	15.0	20.0	10.0
723	3446	112.0	115.0	110.0	15.0	19.0	10.0
724	3448	112.0	115.0	110.0	15.0	19.0	10.0
725	3450	112.0	115.0	110.75	15.0	19.0	10.0
726	3452	112.0	115.0	111.0	15.0	19.0	10.0
727	3454	112.0	115.0	111.0	14.5	19.0	9.75
728	3456	112.0	115.0	110.75	14.0	19.0	9.75
729	3458	112.0	115.0	110.0	14.0	19.0	9.0
730	3460	112.0	115.0	110.0	14.0	19.0	9.0
731	3462	112.0	115.0	111.0	14.0	19.0	9.0
732	3464	112.0	115.0	111.0	14.0	18.25	9.0
733	3466	112.0	115.0	111.0	14.0	18.25	9.0
734	3468	112.0	115.0	111.0	14.0	18.25	9.0
735	3470	112.0	115.0	111.0	13.5	18.25	9.0
736	3472	112.0	115.25	111.0	13.0	18.25	9.0
737	3474	112.0	116.0	111.0	13.0	18.0	9.0
738	3476	113.0	116.0	111.0	13.0	18.0	9.0
739	3478	112.5	116.0	111.0	13.0	18.0	9.0
740	3480	112.0	115.5	111.0	13.0	18.0	9.0
741	3482	112.5	115.0	111.0	13.0	18.0	9.0
742	3484	113.0	115.0	111.0	13.0	18.0	9.0
743	3486	112.0	115.0	111.0	13.0	18.0	8.25
744	3488	112.5	115.75	111.0	13.0	18.0	8.0
745	3490	113.0	115.0	111.0	13.0	18.0	8.0
746	3492	113.0	116.0	111.0	13.0	18.0	8.0
747	3494	113.0	115.75	111.0	12.5	18.0	8.0
748	3496	113.0	115.75	111.0	12.0	17.75	7.25
749	3498	113.0	115.0	111.0	12.0	18.0	8.0
750	3500	113.0	115.0	111.0	13.0	18.0	8.0
751	3502	113.0	116.0	111.5	13.0	18.0	8.0
752	3504	113.0	116.0	112.0	13.0	17.5	8.0
753	3506	113.0	116.0	112.0	13.0	17.5	8.0
754	3508	113.0	116.0	112.0	13.0	18.0	7.5
755	3510	113.0	116.0	112.0	13.0	17.5	7.5
756	3512	113.0	116.0	112.0	13.0	17.5	7.5
757	3514	113.0	116.0	112.0	13.0	17.0	7.5
758	3516	113.0	116.0	112.0	13.0	17.0	7.5
759	3518	113.0	116.0	112.0	13.0	17.0	7.0
760	3520	113.0	116.0	112.0	13.0	17.0	6.5
761	3522	113.0	116.0	112.0	13.0	17.0	6.5
762	3524	113.0	116.0	112.0	13.0	17.0	6.5
763	3526	113.5	116.0	112.0	13.0	17.0	7.0
764	3528	113.5	116.0	112.0	12.5	17.0	6.25
765	3530	114.0	116.0	112.0	12.5	17.0	6.25
766	3532	114.0	116.0	112.0	12.5	17.0	6.25
767	3534	114.0	117.0	112.0	12.0	17.0	6.25
768	3536	114.0	117.0	112.0	12.0	16.0	6.25
769	3538	114.0	117.0	112.0	12.0	16.0	7.0
770	3540	114.0	116.0	112.0	12.0	16.0	7.0
771	3542	114.0	117.0	112.0	12.0	16.0	7.0
772	3544	114.0	117.0	112.0	12.0	16.0	6.75
773	3546	114.0	117.0	112.0	12.0	16.0	6.5
774	3548	114.0	117.0	112.0	12.5	16.0	6.25
775	3550	114.0	117.0	112.0	12.0	16.0	7.0
776	3552	114.0	117.0	112.0	12.0	16.0	6.0
777	3554	114.0	117.0	112.0	12.0	16.0	6.0
778	3556	114.0	117.0	113.0	12.5	16.0	6.0
779	3558	114.0	117.0	113.0	13.0	16.0	7.0
780	3560	114.0	117.0	113.0	12.0	16.0	7.0
781	3562	114.0	117.0	113.0	12.0	16.0	6.5
782	3564	114.5	117.0	113.0	12.0	16.0	7.25
783	3566	115.0	117.0	113.0	12.0	16.0	6.5
784	3568	115.0	117.0	113.0	12.0	16.0	6.25
785	3570	115.0	117.0	113.0	12.0	16.0	6.25
786	3572	115.0	117.0	113.0	12.0	16.0	7.0
787	3574	115.0	117.0	113.0	12.0	16.0	7.0
788	3576	115.0	117.0	113.0	12.0	16.0	7.0
789	3578	115.0	117.0	113.0	12.0	16.0	7.25
790	3580	115.0	117.0	113.0	12.0	16.0	7.0
791	3582	115.0	117.0	113.0	12.0	16.0	7.0
792	3584	115.0	117.0	113.0	12.0	16.0	7.0
793	3586	115.0	117.0	113.0	12.0	15.0	7.0
794	3588	115.0	117.0	113.0	12.0	15.0	6.25
795	3590	115.0	117.0	113.0	12.0	15.25	7.0
796	3592	115.0	117.0	113.0	11.5	15.0	6.75
797	3594	115.0	117.0	113.75	11.5	15.0	6.75
798	3596	115.0	117.0	114.0	11.0	15.0	6.75
799	3598	115.0	117.0	114.0	11.0	15.0	6.0
800	3600	115.0	117.0	114.0	11.0	15.0	6.0
801	3602	115.0	117.0	114.0	11.0	15.0	6.5
802	3604	115.0	117.0	114.0	11.0	14.75	7.0
803	3606	115.0	117.0	114.0	11.0	14.0	7.0
804	3608	115.0	117.0	114.0	11.0	15.0	7.0
805	3610	115.0	117.0	114.0	11.0	14.0	7.0
806	3612	115.0	117.0	114.0	11.0	14.0	6.75
807	3614	115.0	117.0	114.0	11.0	14.75	8.0
808	3616	115.0	117.0	114.0	11.0	14.0	8.0
809	3618	115.5	117.0	114.0	11.0	14.0	8.25
810	3620	115.0	117.0	114.0	11.0	14.0	9.0
811	3622	115.0	117.0	114.0	11.0	14.0	8.0
812	3624	115.0	117.0	114.0	11.0	14.0	8.0
813	3626	115.0	117.0	114.0	11.5	14.0	8.75
814	3628	115.5	117.0	114.0	11.5	14.0	8.0
815	3630	115.5	117.0	114.0	11.5	13.25	8.0
816	3632	116.0	117.0	114.0	11.0	13.5	8.0
817	3634	116.0	117.5	114.0	12.0	13.5	8.0
818	3636	116.0	117.0	114.0	12.0	13.5	8.0
819	3638	116.0	117.5	114.0	11.0	13.5	7.5
820	3640	116.0	117.0	114.0	11.0	13.5	7.0
821	3642	116.0	117.5	114.0	11.0	13.5	7.0
822	3644	116.0	117.0	114.0	11.0	13.5	7.0
823	3646	116.0	117.75	114.0	11.0	13.75	7.25
824	3648	116.0	118.0	114.0	11.0	13.0	7.0
825	3650	116.0	118.0	114.25	10.5	13.0	7.0
826	3652	116.0	118.0	115.0	10.5	13.0	7.0
827	3654	116.0	118.0	115.0	10.0	13.0	7.0
828	3656	116.0	118.0	115.0	10.0	13.0	7.0
829	3658	116.0	118.0	115.0	10.0	13.0	7.0
830	3660	116.5	118.75	115.0	10.0	13.0	6.25
831	3662	116.5	118.0	115.0	10.0	13.0	6.0
832	3664	117.0	118.0	115.0	10.0	12.75	6.0
833	3666	117.0	118.75	115.0	10.0	12.0	6.0
834	3668	116.0	118.0	115.0	10.0	12.25	6.0
835	3670	116.5	118.25	115.0	10.0	12.25	6.0
836	3672	117.0	118.25	115.0	10.0	12.25	6.0
837	3674	116.0	118.0	115.0	10.0	12.0	7.0
838	3676	117.0	118.0	115.0	10.0	12.5	7.0
839	3678	116.0	118.0	115.0	10.0	12.0	6.75
840	3680	116.0	118.0	115.0	10.0	12.0	6.5
841	3682	116.0	118.0	115.0	10.0	12.5	6.0
842	3684	116.0	118.0	115.0	9.0	12.5	6.0
843	3686	117.0	118.5	115.0	9.0	12.5	6.0
844	3688	116.0	118.0	115.0	10.0	13.0	7.75
845	3690	116.0	118.0	115.0	10.0	13.0	7.0
846	3692	116.0	118.0	115.0	10.0	13.0	7.0
847	3694	116.0	118.0	115.0	9.5	13.0	7.0
848	3696	116.0	118.25	115.0	9.5	13.0	7.0
849	3698	116.0	119.0	115.0	9.5	13.0	7.0
850	3700	116.0	119.0	115.0	9.5	13.0	7.0
851	3702	116.5	119.0	115.0	9.0	12.25	7.0
852	3704	117.0	119.0	115.0	9.0	12.0	6.0
