max_pf 106 min_pf 32
individual T0 sigma disp_rate r0 patch_no mut_eff
8 322.639 8.46413 0.01 1 104 0
42 321.278 8.3419 0.01 1 105 0
60 296.954 7.60878 0.01 1 34 0
84 307.303 7.98608 0.01 1 72 0
89 308.693 7.55343 0.01 1 72 0
96 296.954 7.60878 0.01 1 34 0
105 309.086 8.35539 0.01 1 72 0
106 306.903 7.76152 0.01 1 72 0
118 296.954 7.60878 0.01 1 34 0
128 321.278 8.3419 0.01 1 105 0
135 296.954 7.60878 0.01 1 33 0
163 321.278 8.25588 0.01 1 105 0
171 321.278 8.3419 0.01 1 105 0
210 308.766 8.06094 0.01 1 72 0
220 309.266 7.13382 0.01 1 72 0
239 321.278 8.3419 0.01 1 104 0
258 306.867 7.9759 0.01 1 72 0
269 321.278 8.27641 0.01 1 106 0
295 296.954 7.60878 0.01 1 34 0
302 307.029 7.8574 0.01 1 72 0
308 296.954 7.60878 0.01 1 34 0
310 311.012 7.96054 0.01 1 72 0
323 307.477 8.10297 0.01 1 72 0
331 296.954 7.60878 0.01 1 34 0
361 308.051 7.9759 0.01 1 72 0
371 296.954 7.60878 0.01 1 34 0
410 305.628 7.98608 0.01 1 72 0
423 307.029 7.8574 0.01 1 72 0
432 296.954 7.60878 0.01 1 34 0
449 306.574 7.8343 0.01 1 72 0
457 309.079 7.9759 0.01 1 72 0
470 308.889 8.18854 0.01 1 72 0
523 296.954 7.60878 0.01 1 34 0
537 306.867 7.9759 0.01 1 72 0
541 322.207 8.3419 0.01 1 104 0
571 296.954 7.60878 0.01 1 33 0
576 322.207 8.3419 0.01 1 104 0
590 296.954 7.60878 0.01 1 34 0
606 321.278 8.3419 0.01 1 105 0
702 306.574 7.8343 0.01 1 72 0
749 310.882 8.16812 0.01 1 72 2.09212e-05
817 296.954 7.60878 0.01 1 34 0
820 308.766 8.06094 0.01 1 72 0
875 309.086 8.10746 0.01 1 72 0
894 296.954 7.60878 0.01 1 34 0
956 307.849 8.21911 0.01 1 72 0
958 296.954 7.60878 0.01 1 34 0
964 308.937 7.77792 0.01 1 72 0
