	time	range_hot	range_cold
0	2000	77	67
1	2002	77	67
2	2004	77	67
3	2006	77	67
4	2008	78	66
5	2010	78	66
6	2014	78	66
7	2016	78	65
8	2020	78	65
9	2022	78	65
10	2024	78	65
11	2026	78	65
12	2028	78	65
13	2030	78	65
14	2036	78	65
15	2038	79	65
16	2040	79	65
17	2044	79	64
18	2046	79	64
19	2050	79	64
20	2052	79	64
21	2054	79	64
22	2056	80	64
23	2060	80	64
24	2064	80	63
25	2066	80	63
26	2068	80	63
27	2070	80	63
28	2072	80	63
29	2074	80	63
30	2076	80	63
31	2078	80	63
32	2080	80	63
33	2082	80	63
34	2084	80	62
35	2086	81	62
36	2088	81	62
37	2090	81	62
38	2092	81	62
39	2094	81	62
40	2096	81	61
41	2098	81	61
42	2100	81	61
43	2102	81	61
44	2104	81	61
45	2106	81	61
46	2108	81	61
47	2110	81	61
48	2112	81	61
49	2116	81	61
50	2118	81	61
51	2120	82	61
52	2122	82	61
53	2126	82	60
54	2128	82	60
55	2130	82	60
56	2132	82	60
57	2134	82	60
58	2136	84	60
59	2138	84	60
60	2140	84	60
61	2142	84	60
62	2144	84	60
63	2146	84	60
64	2148	84	60
65	2150	84	59
66	2152	84	59
67	2154	84	59
68	2156	84	59
69	2158	84	59
70	2160	84	59
71	2162	84	59
72	2164	84	59
73	2166	84	59
74	2168	84	59
75	2170	84	59
76	2172	84	59
77	2174	85	59
78	2176	85	59
79	2178	85	59
80	2180	85	59
81	2182	85	59
82	2188	85	58
83	2190	85	58
84	2192	86	58
85	2198	86	58
86	2200	86	58
87	2204	86	58
88	2208	86	58
89	2210	86	58
90	2212	86	58
91	2214	86	58
92	2216	86	57
93	2218	86	57
94	2220	86	57
95	2222	86	57
96	2224	86	57
97	2226	86	57
98	2228	86	57
99	2230	86	57
100	2232	86	57
101	2234	86	57
102	2236	86	56
103	2240	86	56
104	2242	86	56
105	2244	88	56
106	2248	88	56
107	2250	88	56
108	2252	88	56
109	2256	88	56
110	2258	88	56
111	2260	88	56
112	2264	88	56
113	2266	88	56
114	2268	88	55
115	2270	88	55
116	2274	88	55
117	2276	88	55
118	2278	88	55
119	2280	88	55
120	2282	88	55
121	2284	88	55
122	2286	88	54
123	2290	88	54
124	2292	88	54
125	2294	88	54
126	2296	88	54
127	2298	88	54
128	2302	88	54
129	2304	88	54
130	2306	88	54
131	2308	88	54
132	2312	89	54
133	2314	89	54
134	2316	89	54
135	2318	89	53
136	2320	89	53
137	2322	89	53
138	2324	89	53
139	2326	89	53
140	2330	89	53
141	2332	89	53
142	2334	89	53
143	2336	89	53
144	2338	89	53
145	2342	89	53
146	2346	89	53
147	2348	89	53
148	2350	89	53
149	2354	89	52
150	2356	89	52
151	2360	89	52
152	2368	90	52
153	2372	90	52
154	2376	90	51
155	2378	90	51
156	2380	90	51
157	2382	90	51
158	2384	90	51
159	2386	90	51
160	2388	90	51
161	2390	90	51
162	2392	90	51
163	2394	90	51
164	2396	90	51
165	2398	90	51
166	2400	90	51
167	2402	90	51
168	2408	91	51
169	2410	90	51
170	2412	91	51
171	2416	90	51
172	2422	90	50
173	2426	90	50
174	2428	90	50
175	2430	90	50
176	2432	90	50
177	2436	91	50
178	2440	90	50
179	2442	91	50
180	2444	91	50
181	2446	91	50
182	2448	91	50
183	2450	91	50
184	2452	91	50
185	2454	91	50
186	2456	91	50
187	2458	91	50
188	2460	91	50
189	2462	91	50
190	2466	91	50
191	2468	91	50
192	2470	91	50
193	2478	91	49
194	2482	91	49
195	2484	91	49
196	2486	91	49
197	2488	91	49
198	2490	91	49
199	2492	91	49
200	2496	91	49
201	2498	91	49
202	2500	91	49
203	2504	91	49
204	2506	91	49
205	2508	91	49
206	2510	90	49
207	2512	91	49
208	2514	91	49
209	2516	90	49
210	2518	90	49
211	2520	90	48
212	2522	91	49
213	2524	91	48
214	2526	91	48
215	2528	91	48
216	2530	91	48
217	2532	91	48
218	2534	91	48
219	2536	91	48
220	2538	91	47
221	2542	91	47
222	2544	91	47
223	2546	91	47
224	2550	91	47
225	2552	91	47
226	2554	91	47
227	2558	91	47
228	2560	91	47
229	2562	91	47
230	2564	91	47
231	2566	91	47
232	2568	91	47
233	2570	91	47
234	2574	91	47
235	2578	91	47
236	2580	91	47
237	2582	91	47
238	2584	91	47
239	2590	91	47
240	2594	91	47
241	2596	91	47
242	2598	91	47
243	2600	91	47
244	2602	91	47
245	2606	91	47
246	2608	91	46
247	2610	91	46
248	2612	91	46
249	2614	91	46
250	2616	91	46
251	2618	91	46
252	2622	91	46
