	time	range_hot	range_cold
0	2000	77	67
1	2002	77	67
2	2006	78	66
3	2010	78	66
4	2012	78	66
5	2016	78	66
6	2018	78	66
7	2020	78	66
8	2022	79	66
9	2026	79	66
10	2028	79	65
11	2030	79	65
12	2032	79	65
13	2034	79	65
14	2036	79	65
15	2038	79	64
16	2040	79	64
17	2042	79	64
18	2048	81	63
19	2050	81	63
20	2052	81	63
21	2054	81	63
22	2056	81	63
23	2058	81	63
24	2062	81	63
25	2064	81	62
26	2066	81	63
27	2070	81	62
28	2072	81	62
29	2074	82	62
30	2076	82	62
31	2078	82	62
32	2080	82	62
33	2082	82	62
34	2086	82	61
35	2088	82	61
36	2090	82	61
37	2092	82	61
38	2094	82	61
39	2096	82	61
40	2098	82	61
41	2100	82	61
42	2104	82	61
43	2106	82	61
44	2108	82	61
45	2110	82	60
46	2112	82	60
47	2114	82	60
48	2116	82	60
49	2118	83	60
50	2120	83	60
51	2122	83	60
52	2124	83	60
53	2126	83	60
54	2128	83	60
55	2130	84	60
56	2132	84	59
57	2134	84	59
58	2138	84	59
59	2140	84	59
60	2144	84	59
61	2146	84	59
62	2148	84	59
63	2150	84	59
64	2152	84	59
65	2154	84	59
66	2158	84	58
67	2160	84	58
68	2162	84	58
69	2164	85	58
70	2166	85	58
71	2168	85	58
72	2170	85	58
73	2172	85	58
74	2174	85	58
75	2176	85	58
76	2178	85	58
77	2182	85	58
78	2184	85	58
79	2190	85	56
80	2192	85	56
81	2194	85	56
82	2196	85	56
83	2200	86	56
84	2202	86	56
85	2206	86	56
86	2208	86	56
87	2210	86	56
88	2212	86	56
89	2216	86	55
90	2218	86	55
91	2222	86	55
92	2224	86	55
93	2228	86	55
94	2230	86	55
95	2232	86	55
96	2234	86	55
97	2236	86	54
98	2238	87	54
99	2240	86	54
100	2244	87	54
101	2246	87	54
102	2248	87	54
103	2250	87	54
104	2252	87	54
105	2258	87	54
106	2262	87	54
107	2264	87	54
108	2266	87	54
109	2268	87	54
110	2270	87	54
111	2272	87	54
112	2274	87	54
113	2276	87	54
114	2278	87	54
115	2282	87	53
116	2284	87	53
117	2286	87	53
118	2288	87	53
119	2290	87	53
120	2292	87	53
121	2294	87	53
122	2296	88	53
123	2300	88	53
124	2302	88	53
125	2308	89	53
126	2310	89	53
127	2312	89	53
128	2314	89	53
129	2318	89	52
130	2320	89	52
131	2322	89	52
132	2326	89	52
133	2328	89	52
134	2330	89	52
135	2332	89	52
136	2334	89	52
137	2336	89	52
138	2338	89	52
139	2340	89	52
140	2342	89	52
141	2344	89	51
142	2346	89	51
143	2348	89	51
144	2352	89	51
145	2354	89	51
146	2356	89	51
147	2358	89	51
148	2360	89	51
149	2366	89	51
150	2370	89	51
151	2372	89	51
152	2374	89	51
153	2380	89	50
154	2382	89	50
155	2386	89	50
156	2388	90	50
157	2390	90	50
158	2392	90	50
159	2394	90	50
160	2396	90	50
161	2398	90	50
162	2400	90	50
163	2402	90	50
164	2404	90	50
165	2406	90	50
166	2408	91	50
167	2410	91	50
168	2412	91	50
169	2414	91	50
170	2416	91	50
171	2418	90	50
172	2420	91	50
173	2422	91	49
174	2424	91	49
175	2426	91	49
176	2428	91	49
177	2430	91	49
178	2432	91	49
179	2434	90	49
180	2436	91	49
181	2438	91	49
182	2440	91	49
183	2442	92	49
184	2444	92	49
185	2446	92	49
186	2448	92	49
187	2454	92	49
188	2456	92	49
189	2458	91	49
190	2460	91	48
191	2462	92	48
192	2464	92	48
193	2466	92	48
194	2470	92	48
195	2472	91	48
196	2474	91	48
197	2476	91	48
198	2478	91	48
199	2480	92	48
200	2482	92	48
201	2484	92	48
202	2486	92	48
203	2488	92	48
204	2490	92	48
205	2492	91	48
206	2494	91	48
207	2496	91	48
208	2498	91	48
209	2502	91	48
210	2504	92	47
211	2506	92	47
212	2510	92	47
213	2518	92	47
214	2520	93	47
215	2522	93	47
216	2526	93	47
217	2528	93	47
218	2532	93	47
219	2536	92	47
220	2540	92	47
221	2542	91	47
222	2544	92	47
223	2548	92	47
224	2550	92	47
225	2552	92	47
226	2556	92	47
227	2560	92	47
228	2562	91	47
229	2566	91	46
230	2568	91	47
231	2570	91	47
232	2572	91	46
233	2574	91	46
234	2576	91	46
235	2578	91	46
236	2580	91	46
237	2582	91	46
238	2584	92	46
239	2586	91	46
240	2588	91	46
241	2590	91	46
242	2594	91	46
243	2596	92	46
244	2598	92	46
245	2600	92	46
246	2602	92	46
247	2604	92	46
248	2606	93	46
249	2608	93	46
250	2610	92	46
251	2612	93	46
252	2614	93	46
