	time	range_hot	range_hot_high	range_hot_low	range_cold	range_cold_high	range_cold_low
870	3740	92.0	92.0	92.0	41.0	41.0	41.0
871	3742	92.0	92.0	92.0	41.0	41.0	41.0
872	3744	92.0	93.0	92.0	41.0	41.0	41.0
873	3746	92.0	92.0	92.0	41.0	41.0	41.0
874	3748	92.0	92.0	92.0	41.0	41.0	41.0
875	3750	92.0	92.0	92.0	41.0	41.0	41.0
876	3752	92.0	92.0	92.0	41.0	41.0	41.0
877	3754	92.0	92.0	92.0	41.0	41.0	41.0
878	3756	92.0	92.0	92.0	41.0	41.0	41.0
879	3758	92.0	92.0	92.0	41.0	42.0	41.0
880	3760	92.0	92.0	92.0	41.0	41.0	41.0
881	3762	92.0	92.0	92.0	41.0	41.0	41.0
882	3764	92.0	92.0	92.0	41.0	41.0	41.0
883	3766	92.0	92.0	92.0	41.0	41.0	41.0
884	3768	92.0	92.0	92.0	41.0	41.0	41.0
885	3770	92.0	92.0	92.0	41.0	41.0	41.0
886	3772	92.0	92.0	92.0	41.0	42.0	41.0
887	3774	92.0	92.0	92.0	41.0	41.0	41.0
888	3776	92.0	92.0	92.0	41.0	41.0	41.0
889	3778	92.0	92.0	92.0	41.0	41.0	41.0
890	3780	92.0	92.0	92.0	41.0	41.0	41.0
891	3782	92.0	92.0	92.0	41.0	41.0	41.0
892	3784	92.0	92.0	91.0	41.0	41.0	41.0
893	3786	92.0	92.0	92.0	41.0	41.0	41.0
894	3788	92.0	92.0	92.0	41.0	41.0	41.0
895	3790	92.0	92.0	92.0	41.0	41.0	41.0
896	3792	92.0	92.0	92.0	41.0	41.0	41.0
897	3794	92.0	92.0	92.0	41.0	41.0	41.0
898	3796	92.0	92.0	92.0	41.0	41.0	41.0
899	3798	92.0	92.0	91.75	41.0	41.0	41.0
900	3800	92.0	92.0	91.0	41.0	41.0	41.0
901	3802	92.0	92.0	91.0	41.0	41.0	41.0
902	3804	92.0	92.0	91.0	41.0	41.0	41.0
903	3806	92.0	92.0	91.0	41.0	41.0	41.0
904	3808	92.0	92.0	92.0	41.0	41.0	41.0
905	3810	92.0	92.0	91.0	41.0	41.0	41.0
906	3812	92.0	92.0	91.75	41.0	41.0	41.0
907	3814	92.0	92.0	91.0	41.0	41.0	41.0
908	3816	92.0	92.0	92.0	41.0	41.0	41.0
909	3818	92.0	92.0	92.0	41.0	41.0	41.0
910	3820	92.0	92.0	91.0	41.0	41.0	41.0
911	3822	92.0	92.0	92.0	41.0	41.0	41.0
912	3824	92.0	92.0	92.0	41.0	41.0	41.0
913	3826	92.0	93.0	91.75	41.0	41.0	41.0
914	3828	92.0	92.0	91.0	41.0	41.0	41.0
915	3830	92.0	92.0	91.0	41.0	41.0	41.0
916	3832	92.0	92.0	91.0	41.0	41.0	41.0
917	3834	92.0	92.0	91.0	41.0	41.0	41.0
918	3836	92.0	92.0	91.0	41.0	41.0	41.0
919	3838	92.0	92.0	91.0	41.0	41.0	41.0
920	3840	92.0	92.0	91.0	41.0	41.0	41.0
921	3842	92.0	92.0	91.0	41.0	41.0	41.0
922	3844	92.0	92.0	91.5	41.0	41.0	41.0
923	3846	92.0	92.0	91.75	41.0	41.0	41.0
924	3848	92.0	92.0	91.0	41.0	41.0	41.0
925	3850	92.0	92.0	91.0	41.0	41.25	41.0
926	3852	92.0	92.0	92.0	41.0	41.5	41.0
927	3854	92.0	92.0	92.0	41.0	41.0	41.0
928	3856	92.0	92.0	92.0	41.0	41.0	41.0
929	3858	92.0	92.0	92.0	41.0	41.0	41.0
930	3860	92.0	92.0	92.0	41.0	42.0	41.0
931	3862	92.0	92.0	92.0	41.0	42.0	41.0
932	3864	92.0	92.0	92.0	41.0	42.0	41.0
933	3866	92.0	92.0	92.0	41.0	41.0	41.0
934	3868	92.0	92.0	92.0	41.0	42.0	41.0
935	3870	92.0	92.0	92.0	41.0	41.0	41.0
936	3872	92.0	93.0	92.0	41.0	41.0	41.0
937	3874	92.0	92.0	91.75	41.0	42.0	41.0
938	3876	92.0	92.0	92.0	41.0	41.0	41.0
939	3878	92.0	92.0	91.75	41.0	42.0	41.0
940	3880	92.0	92.0	92.0	41.0	41.0	41.0
941	3882	92.0	92.0	92.0	41.0	42.0	41.0
942	3884	92.0	92.0	92.0	41.0	41.0	41.0
943	3886	92.0	92.0	92.0	41.0	41.0	41.0
944	3888	92.0	92.0	92.0	41.0	41.0	41.0
945	3890	92.0	92.0	92.0	41.0	41.0	41.0
946	3892	92.0	92.0	91.0	41.0	41.0	41.0
947	3894	92.0	92.0	92.0	41.0	41.0	41.0
948	3896	92.0	92.0	92.0	41.0	41.0	41.0
949	3898	92.0	92.0	91.75	41.0	41.0	41.0
950	3900	92.0	92.0	91.25	41.0	41.0	41.0
951	3902	92.0	92.0	91.0	41.0	41.0	41.0
952	3904	92.0	92.0	92.0	41.0	41.0	41.0
953	3906	92.0	92.0	91.0	41.0	41.0	41.0
954	3908	92.0	92.0	91.5	41.0	41.0	41.0
955	3910	92.0	92.0	91.5	41.0	41.0	41.0
956	3912	92.0	92.0	91.0	41.0	41.0	41.0
957	3914	92.0	92.0	92.0	41.0	41.0	41.0
958	3916	92.0	92.0	91.0	41.0	41.0	41.0
959	3918	92.0	92.0	91.0	41.0	41.0	41.0
960	3920	92.0	92.0	91.25	41.0	41.0	41.0
961	3922	92.0	92.0	91.0	41.0	41.0	41.0
962	3924	92.0	92.0	91.0	41.0	41.0	41.0
963	3926	92.0	92.0	91.0	41.0	41.0	41.0
964	3928	92.0	92.0	91.0	41.0	41.0	41.0
965	3930	92.0	92.0	92.0	41.0	41.0	41.0
966	3932	92.0	92.0	92.0	41.0	41.0	41.0
967	3934	92.0	92.0	92.0	41.0	41.0	41.0
968	3936	92.0	92.0	92.0	41.0	41.0	41.0
969	3938	92.0	92.0	92.0	41.0	41.0	41.0
970	3940	92.0	92.0	92.0	41.0	41.0	41.0
971	3942	92.0	92.0	92.0	41.0	41.0	41.0
972	3944	92.0	92.0	92.0	41.0	41.0	41.0
973	3946	92.0	92.0	92.0	41.0	41.0	41.0
974	3948	92.0	92.0	92.0	41.0	41.0	41.0
975	3950	92.0	92.0	92.0	41.0	41.0	41.0
976	3952	92.0	92.0	91.0	41.0	41.0	41.0
977	3954	92.0	92.0	91.0	41.0	41.0	41.0
978	3956	92.0	92.0	91.0	41.0	41.0	41.0
979	3958	92.0	92.0	92.0	41.0	41.0	41.0
980	3960	92.0	92.0	91.0	41.0	41.0	41.0
981	3962	92.0	92.0	91.75	41.0	41.0	41.0
982	3964	92.0	92.0	92.0	41.0	41.0	41.0
983	3966	92.0	92.0	92.0	41.0	41.0	41.0
984	3968	92.0	92.0	92.0	41.0	41.0	41.0
985	3970	92.0	92.0	92.0	41.0	41.0	41.0
986	3972	92.0	92.0	92.0	41.0	41.0	41.0
987	3974	92.0	92.0	92.0	41.0	41.25	41.0
988	3976	92.0	92.0	92.0	41.0	41.0	41.0
989	3978	92.0	92.0	92.0	41.0	41.0	41.0
990	3980	92.0	92.0	91.0	41.0	41.0	41.0
991	3982	92.0	92.0	91.0	41.0	41.0	41.0
992	3984	92.0	92.0	91.5	41.0	41.0	41.0
993	3986	92.0	92.0	91.0	41.0	41.0	41.0
994	3988	92.0	92.0	91.0	41.0	41.0	41.0
995	3990	92.0	92.0	91.0	41.0	41.0	41.0
996	3992	92.0	92.0	92.0	41.0	41.0	41.0
997	3994	92.0	92.0	92.0	41.0	41.0	41.0
998	3996	92.0	92.0	92.0	41.0	41.0	41.0
999	3998	92.0	92.0	92.0	41.0	41.0	41.0
