	time	range_hot	range_cold
0	2002	77	67
1	2004	77	67
2	2006	78	66
3	2008	78	66
4	2012	78	66
5	2014	78	66
6	2016	78	66
7	2018	78	65
8	2022	78	65
9	2026	78	65
10	2028	78	65
11	2030	79	65
12	2032	79	64
13	2036	79	65
14	2038	79	65
15	2040	79	64
16	2042	79	64
17	2044	79	63
18	2046	79	63
19	2048	79	63
20	2052	80	63
21	2054	79	63
22	2056	80	63
23	2058	80	63
24	2060	80	63
25	2062	80	63
26	2064	80	63
27	2068	80	63
28	2070	80	63
29	2074	80	62
30	2076	80	62
31	2078	80	62
32	2080	80	62
33	2082	80	62
34	2084	81	62
35	2086	81	62
36	2088	81	62
37	2090	81	62
38	2092	81	62
39	2094	82	62
40	2096	81	62
41	2102	82	61
42	2104	82	60
43	2106	83	60
44	2110	83	60
45	2112	83	60
46	2114	83	60
47	2116	83	60
48	2118	83	60
49	2120	83	60
50	2122	83	60
51	2124	83	60
52	2126	84	60
53	2128	84	60
54	2130	84	59
55	2132	84	59
56	2134	84	59
57	2138	84	59
58	2140	84	59
59	2142	84	59
60	2144	84	59
61	2146	84	59
62	2148	84	59
63	2152	84	59
64	2156	84	58
65	2160	84	58
66	2162	84	58
67	2164	84	58
68	2168	84	58
69	2170	84	58
70	2172	84	58
71	2174	84	58
72	2176	85	58
73	2178	85	58
74	2180	85	57
75	2182	85	57
76	2184	85	57
77	2186	85	57
78	2188	85	57
79	2190	85	57
80	2194	85	57
81	2196	85	57
82	2198	85	57
83	2200	85	57
84	2202	85	56
85	2204	85	56
86	2206	85	56
87	2210	85	56
88	2214	86	56
89	2216	86	56
90	2218	86	56
91	2220	86	56
92	2222	86	56
93	2226	86	56
94	2228	86	56
95	2230	86	56
96	2232	86	56
97	2234	86	56
98	2236	86	56
99	2238	86	55
100	2240	86	55
101	2242	86	55
102	2244	86	55
103	2250	87	55
104	2252	87	55
105	2254	87	55
106	2256	87	55
107	2258	87	55
108	2260	87	55
109	2264	87	55
110	2266	88	54
111	2268	88	54
112	2270	88	53
113	2274	88	54
114	2280	88	53
115	2284	87	53
116	2286	87	53
117	2288	87	53
118	2290	88	53
119	2292	88	53
120	2294	88	53
121	2296	87	53
122	2300	88	53
123	2302	88	52
124	2304	88	52
125	2306	88	52
126	2308	88	52
127	2312	88	52
128	2314	88	52
129	2316	88	52
130	2318	88	52
131	2322	88	52
132	2328	88	51
133	2330	88	51
134	2332	88	51
135	2338	89	51
