	time	range_hot	range_cold
0	2000	77	67
1	2002	77	67
2	2004	78	66
3	2008	78	66
4	2010	78	66
5	2014	78	65
6	2016	78	65
7	2018	78	65
8	2020	78	65
9	2022	78	65
10	2026	78	65
11	2028	78	65
12	2032	79	64
13	2038	79	64
14	2040	79	64
15	2042	79	64
16	2044	79	64
17	2046	79	64
18	2052	79	63
19	2054	80	63
20	2056	80	63
21	2058	80	63
22	2060	80	63
23	2062	80	63
24	2064	80	63
25	2066	80	63
26	2068	80	63
27	2072	80	63
28	2074	80	63
29	2076	80	62
30	2078	80	62
31	2080	80	62
32	2082	80	62
33	2084	80	62
34	2086	80	62
35	2088	80	62
36	2090	80	62
37	2092	81	62
38	2094	81	62
39	2096	81	61
40	2100	81	61
41	2102	81	61
42	2104	81	61
43	2106	81	61
44	2108	82	61
45	2110	82	61
46	2112	82	61
47	2114	82	61
48	2116	82	61
49	2118	82	61
50	2120	82	61
51	2122	82	61
52	2124	83	61
53	2126	83	60
54	2128	83	60
55	2132	83	60
56	2134	83	60
57	2138	83	60
58	2140	83	60
59	2142	83	60
60	2144	83	60
61	2146	83	60
62	2148	83	60
63	2150	83	60
64	2152	83	59
65	2154	83	59
66	2160	84	59
67	2162	84	59
68	2164	84	59
69	2166	84	59
70	2168	84	59
71	2170	84	59
72	2172	84	59
73	2174	84	59
74	2178	84	58
75	2182	84	58
76	2184	84	58
77	2186	84	58
78	2188	84	58
79	2190	84	58
80	2192	85	58
81	2196	85	58
82	2198	85	58
83	2200	85	58
84	2202	85	58
85	2204	85	57
86	2208	85	57
87	2212	85	57
88	2214	85	57
89	2216	85	57
90	2218	85	57
91	2220	85	57
92	2224	85	57
93	2226	85	57
94	2228	85	57
95	2230	85	57
96	2232	85	57
97	2234	86	57
98	2236	86	56
99	2240	86	56
100	2242	86	56
101	2244	86	56
102	2248	86	56
103	2252	86	56
104	2254	86	56
105	2256	86	56
106	2260	86	56
107	2262	86	56
108	2264	86	56
109	2266	86	56
110	2268	86	55
111	2272	86	55
112	2276	87	55
113	2278	87	55
114	2280	87	55
115	2282	87	55
116	2284	87	55
117	2286	87	55
118	2288	87	55
119	2290	87	55
120	2292	87	55
121	2294	87	55
122	2296	87	55
123	2298	88	55
124	2300	88	55
125	2302	88	55
126	2304	88	55
127	2306	88	54
128	2308	88	54
129	2310	88	54
130	2312	88	54
131	2314	88	54
132	2316	88	54
133	2318	88	54
134	2320	88	54
135	2322	88	54
136	2328	88	54
137	2330	88	54
138	2334	88	54
139	2338	88	53
140	2340	88	53
141	2342	88	53
142	2344	88	53
143	2346	88	53
144	2348	88	53
145	2350	88	53
146	2354	88	53
147	2356	88	53
148	2358	90	53
149	2362	90	53
150	2364	90	53
151	2366	90	53
152	2370	90	53
153	2372	90	52
154	2374	90	52
155	2376	90	52
156	2378	90	52
157	2380	90	52
158	2382	90	52
159	2384	90	52
160	2386	90	52
161	2390	90	52
162	2392	90	52
163	2394	90	52
164	2396	90	52
165	2398	90	52
166	2400	90	52
167	2402	90	52
168	2404	90	52
169	2406	90	52
170	2408	90	52
171	2410	90	52
172	2412	90	51
173	2414	90	51
174	2416	90	51
175	2420	89	51
176	2424	90	51
177	2426	90	51
178	2428	90	51
179	2430	90	51
180	2432	90	51
181	2434	90	50
182	2436	90	50
183	2438	90	50
184	2440	90	50
185	2442	90	50
186	2444	90	50
187	2446	90	50
188	2448	90	50
189	2450	90	50
190	2454	90	50
191	2456	90	50
192	2458	90	50
193	2460	90	50
194	2462	90	50
195	2464	90	50
196	2466	90	50
197	2468	90	50
198	2470	90	50
199	2472	90	50
200	2476	90	50
201	2478	90	50
202	2480	90	50
203	2482	90	49
204	2486	90	49
205	2490	90	49
206	2492	90	49
207	2496	90	49
208	2498	90	49
209	2500	90	49
210	2502	90	49
211	2504	90	48
212	2506	90	48
213	2508	90	48
214	2510	90	48
215	2512	90	48
216	2514	90	48
217	2516	90	48
218	2518	90	48
219	2520	90	48
220	2522	91	48
221	2526	91	48
222	2528	91	48
223	2530	91	48
224	2532	91	48
225	2534	91	48
226	2536	91	48
227	2538	91	48
228	2540	91	48
229	2544	91	48
230	2546	91	48
231	2548	91	48
232	2550	91	48
233	2552	91	48
234	2554	91	48
235	2556	91	48
236	2558	91	48
237	2560	91	48
238	2562	91	48
239	2564	91	48
240	2566	91	47
241	2568	91	47
242	2574	91	47
243	2576	91	47
244	2580	91	47
245	2582	91	47
246	2584	91	47
247	2586	92	47
248	2588	92	47
249	2590	91	47
250	2592	92	47
251	2594	92	47
252	2596	92	47
