	time	range_hot	range_cold
0	2000	77	67
1	2004	77	66
2	2006	78	66
3	2008	78	66
4	2010	78	66
5	2014	78	66
6	2018	78	66
7	2022	78	66
8	2024	78	65
9	2026	78	65
10	2028	78	65
11	2030	78	65
12	2034	79	65
13	2036	79	65
14	2038	79	65
15	2040	79	64
16	2042	79	64
17	2044	79	64
18	2046	79	64
19	2048	79	64
20	2050	79	64
21	2052	79	64
22	2056	79	64
23	2058	79	64
24	2060	79	64
25	2062	79	64
26	2064	79	64
27	2066	80	64
28	2068	80	64
29	2072	80	63
30	2074	80	63
31	2076	80	63
32	2078	80	63
33	2082	80	63
34	2084	80	63
35	2086	80	63
36	2088	80	63
37	2090	81	63
38	2092	81	63
39	2094	81	63
40	2096	81	63
41	2098	81	62
42	2102	81	62
43	2104	81	62
44	2106	81	62
45	2108	81	62
46	2110	82	62
47	2112	82	62
48	2114	82	62
49	2118	82	62
50	2120	82	61
51	2124	82	62
52	2126	82	61
53	2128	82	61
54	2130	82	61
55	2132	82	61
56	2138	82	61
57	2140	82	60
58	2142	82	61
59	2146	82	60
60	2150	82	60
61	2152	82	60
62	2154	82	60
63	2156	83	60
64	2160	83	59
65	2164	83	59
66	2166	83	59
67	2172	83	59
68	2174	83	59
69	2176	83	58
70	2178	83	58
71	2180	83	58
72	2182	84	58
73	2184	84	58
74	2186	84	58
75	2188	84	58
76	2190	85	58
77	2192	85	58
78	2196	85	58
79	2198	85	58
80	2200	85	58
81	2202	85	58
82	2204	85	57
83	2206	85	58
84	2208	85	57
85	2210	85	57
86	2212	85	57
87	2214	85	57
88	2216	85	57
89	2218	85	57
90	2220	85	57
91	2222	85	57
92	2224	85	57
93	2226	86	57
94	2228	86	57
95	2230	86	57
96	2232	86	57
97	2234	86	57
98	2238	86	56
99	2240	86	56
100	2242	86	56
101	2244	86	56
102	2248	86	56
103	2250	86	56
104	2252	88	55
105	2254	88	56
106	2256	86	55
107	2258	86	55
108	2264	88	55
109	2266	88	55
110	2268	88	55
111	2274	88	55
112	2276	88	55
113	2282	88	55
114	2284	88	55
115	2286	88	55
116	2288	88	55
117	2290	88	54
118	2292	88	54
119	2294	88	54
120	2300	88	54
121	2302	88	54
122	2304	88	53
123	2306	88	53
124	2308	88	53
125	2310	88	53
126	2312	89	53
127	2314	89	53
128	2316	89	53
129	2318	89	52
130	2322	89	52
131	2326	89	53
132	2328	89	53
133	2330	89	53
134	2334	89	53
135	2336	89	53
136	2342	90	52
137	2344	90	52
138	2346	89	51
139	2348	89	51
140	2350	90	51
141	2352	90	51
142	2358	90	51
143	2360	90	51
144	2362	90	51
145	2364	90	51
146	2366	90	51
147	2368	90	51
148	2370	89	51
149	2372	90	51
150	2374	89	51
151	2376	89	51
152	2380	89	51
153	2382	89	51
154	2384	90	51
155	2390	90	51
156	2392	90	51
157	2394	90	51
158	2396	90	51
159	2398	90	51
160	2402	90	51
161	2404	90	51
162	2406	90	51
163	2408	90	51
164	2412	90	51
165	2414	90	51
166	2416	90	51
167	2420	90	50
168	2422	90	50
169	2424	90	50
170	2426	90	50
171	2428	90	50
172	2432	90	50
173	2434	90	50
174	2436	90	50
175	2442	91	50
176	2444	91	50
177	2446	91	50
178	2448	90	50
179	2450	90	50
180	2452	91	49
181	2454	91	49
182	2456	91	49
183	2458	91	49
184	2460	91	49
185	2462	91	49
186	2464	91	49
187	2466	91	49
188	2468	91	49
189	2470	91	49
190	2472	91	49
191	2480	91	49
192	2484	91	48
193	2488	91	48
194	2490	91	48
195	2492	91	48
196	2494	91	48
197	2496	91	48
198	2498	91	48
199	2500	91	48
200	2502	91	48
201	2504	91	48
202	2506	91	48
203	2508	91	48
204	2510	91	48
205	2512	91	48
206	2514	91	48
207	2516	91	48
208	2518	91	48
209	2520	91	48
210	2522	91	48
211	2524	91	48
212	2526	91	48
213	2530	91	48
214	2532	91	48
215	2534	91	48
216	2536	91	48
217	2538	91	48
218	2540	91	48
219	2542	91	48
220	2544	92	47
221	2546	92	47
222	2554	92	47
223	2556	92	47
224	2558	92	47
225	2560	92	47
226	2562	92	47
227	2564	92	47
228	2566	92	47
229	2568	92	47
230	2572	92	47
231	2574	92	47
232	2576	92	47
233	2578	92	47
234	2580	91	46
235	2582	91	47
236	2584	91	46
237	2586	92	46
238	2588	92	46
239	2590	92	46
240	2592	92	46
241	2594	92	47
242	2596	92	47
243	2598	92	47
244	2600	91	46
245	2602	91	46
246	2604	91	46
247	2606	91	46
248	2608	91	46
249	2610	91	46
250	2616	92	46
251	2620	92	46
252	2622	92	46
253	2624	92	46
254	2626	92	46
255	2628	92	46
256	2630	92	46
257	2632	92	46
258	2636	92	46
259	2642	92	46
260	2644	92	46
261	2646	92	46
262	2648	92	46
263	2650	92	46
264	2652	92	46
265	2654	92	46
266	2656	92	46
