	time	range_hot	range_cold
0	2000	77	67
1	2002	77	67
2	2006	77	66
3	2008	77	66
4	2010	78	66
5	2014	78	66
6	2018	78	66
7	2020	78	66
8	2022	78	65
9	2024	78	65
10	2026	78	65
11	2028	78	65
12	2030	78	65
13	2032	79	65
14	2036	79	65
15	2038	79	65
16	2040	79	64
17	2042	79	64
18	2044	79	64
19	2046	79	64
20	2048	79	64
21	2050	79	64
22	2052	79	64
23	2054	80	64
24	2060	80	64
25	2062	80	64
26	2064	80	63
27	2066	80	63
28	2068	80	63
29	2070	80	63
30	2072	80	63
31	2074	80	63
32	2076	80	62
33	2078	80	62
34	2080	80	62
35	2082	80	62
36	2084	81	62
37	2092	81	62
38	2094	81	62
39	2096	81	62
40	2098	81	62
41	2100	82	62
42	2102	82	62
43	2104	82	62
44	2108	82	61
45	2110	82	61
46	2112	82	61
47	2114	82	61
48	2116	82	61
49	2118	82	61
50	2120	82	61
51	2122	82	61
52	2124	82	61
53	2126	82	61
54	2128	82	61
55	2130	82	61
56	2132	82	61
57	2134	83	61
58	2136	83	60
59	2138	83	60
60	2140	83	60
61	2142	83	60
62	2144	83	60
63	2146	83	60
64	2148	83	60
65	2150	83	60
66	2154	83	60
67	2158	83	60
68	2160	83	60
69	2162	83	60
70	2164	83	60
71	2166	83	60
72	2170	84	59
73	2172	84	59
74	2174	84	59
75	2176	84	59
76	2178	84	59
77	2180	84	59
78	2182	84	59
79	2184	84	59
80	2190	85	59
81	2192	85	59
82	2198	85	58
83	2200	85	58
84	2202	85	58
85	2204	85	58
86	2206	85	58
87	2208	85	58
88	2210	86	58
89	2216	86	58
90	2218	86	58
91	2220	86	58
92	2222	86	58
93	2224	86	57
94	2226	86	57
95	2228	86	57
96	2230	86	57
97	2234	86	57
98	2238	86	57
99	2240	86	56
100	2242	86	56
101	2244	86	56
102	2248	86	56
103	2254	86	56
104	2256	86	56
105	2258	86	56
106	2260	86	56
107	2262	86	56
108	2266	86	56
109	2270	86	56
110	2276	86	56
111	2280	86	56
112	2284	86	55
113	2288	87	55
114	2290	87	55
115	2292	87	55
116	2296	88	55
117	2298	87	55
118	2300	88	55
119	2302	88	55
120	2304	88	55
121	2306	88	55
122	2308	88	55
123	2310	88	55
124	2312	88	55
125	2314	88	55
126	2316	88	55
127	2320	88	55
128	2322	88	54
129	2326	88	54
130	2330	88	54
131	2332	88	54
132	2334	88	54
133	2338	88	54
134	2340	88	54
135	2342	88	54
136	2348	88	54
137	2350	88	54
138	2352	88	54
139	2356	88	53
140	2360	88	53
141	2362	88	53
142	2364	88	53
143	2366	88	53
144	2368	88	53
145	2372	88	53
146	2374	89	53
147	2376	89	52
148	2378	89	52
149	2380	89	52
150	2382	89	52
151	2384	89	52
152	2386	89	52
153	2388	89	52
154	2390	89	52
155	2392	89	52
156	2394	89	52
157	2396	89	52
158	2398	89	52
159	2400	89	52
160	2402	89	52
161	2404	89	52
162	2406	89	52
163	2410	89	52
164	2412	89	52
165	2414	90	52
166	2416	90	52
167	2422	90	52
168	2424	90	52
169	2428	90	51
170	2430	90	51
171	2432	90	51
172	2434	90	51
173	2440	90	51
174	2444	90	51
175	2446	90	51
176	2448	90	51
177	2452	90	51
178	2454	90	50
179	2456	90	50
180	2458	90	50
181	2462	90	50
182	2464	90	50
183	2466	90	50
184	2468	91	50
185	2472	91	50
186	2476	91	50
187	2478	91	50
188	2480	91	50
189	2482	91	50
190	2484	91	50
191	2486	91	49
192	2492	91	49
193	2494	91	49
194	2496	91	49
195	2498	91	49
196	2504	91	49
197	2506	91	49
198	2508	91	49
199	2510	91	49
200	2512	91	49
201	2514	91	48
202	2516	91	48
203	2518	91	48
204	2522	91	49
205	2524	91	49
206	2526	91	49
207	2528	91	49
208	2530	91	48
209	2532	91	48
210	2536	91	48
211	2538	91	48
212	2540	91	48
213	2542	91	48
214	2544	91	48
215	2546	91	48
216	2548	91	48
217	2554	91	48
218	2556	91	48
219	2558	91	48
220	2560	91	48
221	2562	91	48
222	2564	91	48
223	2568	92	48
224	2570	92	48
225	2572	92	48
226	2576	91	48
227	2580	91	48
228	2582	91	48
229	2584	91	48
230	2588	91	46
231	2592	92	47
232	2594	91	48
233	2596	91	47
234	2600	91	46
235	2602	92	46
236	2604	92	46
237	2608	92	46
238	2612	92	47
239	2614	91	47
240	2618	91	47
241	2622	91	47
242	2624	91	47
243	2626	91	47
244	2632	91	47
245	2634	91	47
246	2638	91	47
247	2640	91	47
248	2642	91	47
249	2644	91	47
250	2646	91	47
251	2650	91	47
252	2652	91	47
