	time	range_hot	range_cold
0	2000	77	67
1	2004	77	67
2	2006	78	67
3	2008	78	66
4	2010	78	66
5	2014	78	66
6	2016	79	66
7	2018	79	66
8	2020	79	66
9	2022	79	66
10	2024	79	65
11	2026	79	65
12	2028	79	65
13	2030	79	65
14	2034	79	65
15	2036	79	65
16	2038	79	65
17	2042	81	64
18	2044	81	65
19	2050	82	64
20	2054	82	64
21	2056	82	64
22	2062	82	64
23	2066	82	64
24	2070	82	64
25	2072	82	63
26	2078	82	63
27	2080	83	63
28	2084	83	63
29	2086	83	63
30	2088	83	62
31	2092	83	62
32	2094	83	62
33	2096	83	62
34	2098	83	62
35	2100	83	62
36	2102	84	62
37	2104	84	62
38	2106	84	62
39	2108	84	62
40	2110	84	62
41	2116	84	61
42	2118	84	61
43	2120	84	61
44	2122	84	61
45	2128	84	60
46	2130	85	60
47	2132	85	60
48	2134	85	60
49	2136	85	60
50	2138	85	60
51	2140	85	59
52	2142	85	59
53	2144	85	59
54	2146	85	59
55	2148	85	59
56	2150	85	59
57	2152	86	59
58	2156	86	59
59	2162	86	59
60	2164	86	59
61	2168	86	59
62	2172	86	58
63	2180	87	58
64	2182	87	58
65	2184	87	58
66	2186	87	58
67	2188	87	58
68	2190	87	58
69	2192	87	58
70	2194	87	58
71	2198	87	57
72	2200	87	57
73	2202	87	57
74	2204	87	57
75	2206	87	57
76	2208	87	57
77	2210	87	57
78	2214	87	57
79	2216	87	57
80	2224	87	56
81	2226	87	56
82	2228	87	56
83	2230	87	56
84	2232	88	56
85	2234	88	56
86	2236	88	56
87	2240	88	56
88	2242	88	56
89	2244	88	56
90	2248	88	55
91	2250	88	55
92	2256	88	55
93	2260	88	55
94	2262	88	55
95	2264	88	55
96	2266	88	55
97	2268	88	55
98	2270	88	55
99	2272	88	55
100	2274	88	55
101	2276	88	54
102	2278	88	54
103	2280	88	54
104	2284	88	54
105	2294	89	54
106	2296	89	54
107	2298	89	54
108	2300	89	53
109	2304	89	53
