 time_step hot_dGr q_25_hot_br_dGr q_75_hot_br_dGr hot_wr_dGr q_25_hot_wr_dGr q_75_hot_wr_dGr cold_dGr q_25_cold_br_dGr q_75_cold_br_dGr cold_wr_dGr q_25_cold_wr_dGr q_75_cold_wr_dGr
10 2020.0 -0.163173 -0.16755475 -0.15708975 0.00017869658481966855 0.00015243348299810177 0.0002507493228557844 -0.13786900000000002 -0.14358674999999999 -0.13410325 0.00030500849274543983 0.00023228824111655086 0.00037057259551477443
11 2022.0 -0.16331 -0.16868899999999998 -0.15809062499999998 0.00017741695089009272 0.00015089554498461897 0.00024681993813035395 -0.137863 -0.14354575 -0.1343905 0.0003006854873732719 0.00023007960283119453 0.00037651866564568555
12 2024.0 -0.163703 -0.1679105 -0.1576075 0.00018174261313483065 0.00014257491032876972 0.00025200944439833284 -0.1378975 -0.14340075 -0.1343905 0.00029968368051566435 0.00022617515654396378 0.0003711074314220572
13 2026.0 -0.16361399999999998 -0.16816625000000002 -0.15774175000000001 0.0001750669650030512 0.0001355223218738015 0.00023034759569782264 -0.1381605 -0.14361975 -0.13376074999999998 0.00029724274183144466 0.00022737810175402782 0.00038092303544761877
14 2028.0 -0.16390549999999998 -0.1713315 -0.15776825 0.0001752594433057893 0.00012864480593031914 0.0002290448557282943 -0.13836500000000002 -0.1440325 -0.133549375 0.00030163822712181535 0.00022193597701958268 0.0003885765616696399
15 2030.0 -0.16413149999999999 -0.17118425 -0.15770775 0.00016818477115285993 0.00011891015001883916 0.00023311286852975913 -0.1381325 -0.1440325 -0.13336175 0.0003082974287082652 0.0002230988048642457 0.00038322770703814985
16 2032.0 -0.16451825 -0.17268725000000001 -0.15777675000000002 0.0001633355801764806 0.00011539057976641781 0.00023892924653914492 -0.138342 -0.143946 -0.13334849999999998 0.00029042250608283615 0.0002262979275699439 0.0003846309700879996
17 2034.0 -0.165356 -0.17295725 -0.15777675000000002 0.0001603207501573583 0.00010519691157664812 0.0002302506327082939 -0.13850200000000001 -0.14404375 -0.133183 0.00030792890946932283 0.00022518046361131504 0.0003874763017910822
18 2036.0 -0.165783 -0.17295725 -0.15777675000000002 0.00015304635470647312 0.00010083175492831574 0.00023710425440171898 -0.13850200000000001 -0.14367225 -0.132891375 0.0002929349861038841 0.00020966601966106188 0.0003836743321383735
19 2038.0 -0.16523100000000002 -0.172804875 -0.1576595 0.0001443069441319165 7.818241096776811e-05 0.00023656922914166547 -0.138342 -0.14404375 -0.1328115 0.00029565233159002793 0.00021483561808152807 0.00038360411028982535
20 2040.0 -0.1651775 -0.1725545 -0.15777675000000002 0.00013976895502909546 8.920409115449852e-05 0.00023556354745022493 -0.13778400000000002 -0.1438565 -0.13272075 0.0002956926412317431 0.00022416496835921866 0.00037990395373831907
21 2042.0 -0.1646195 -0.173778 -0.1567055 0.00013755820791102412 7.515381607330486e-05 0.0002152226564838441 -0.137944 -0.14404375 -0.13272075 0.00029709368319547416 0.0002081771278994885 0.00037792670270746047
22 2044.0 -0.16523100000000002 -0.17403675 -0.1573755 0.00011518796484065256 6.220973139807233e-05 0.000205708725757708 -0.13852 -0.1443825 -0.13272075 0.00029733906880053567 0.00020772282249336782 0.0003797519648714409
23 2046.0 -0.1646875 -0.17488700000000001 -0.1573755 0.00011535409934685005 5.841187780230843e-05 0.00020523743948856272 -0.13852 -0.14430325 -0.13207975 0.0002948037028831839 0.0002019915748167979 0.00038540232696689217
24 2048.0 -0.163826 -0.17516400000000001 -0.1573755 0.00010938176692926448 5.1767057961627496e-05 0.00018912030467314132 -0.13884249999999998 -0.14462925000000001 -0.13226025000000002 0.00029552603448524805 0.00020120833189810248 0.00038555640430884444
25 2050.0 -0.163997 -0.17516400000000001 -0.1573755 9.434442183032865e-05 4.4478699857315374e-05 0.00017571345937710998 -0.138206 -0.144809125 -0.13198025 0.00026289702748445417 0.00020039519907651961 0.00038106120060402105
26 2052.0 -0.163626 -0.17516400000000001 -0.157224375 8.553592245131794e-05 3.741729569231511e-05 0.0001669586969214271 -0.138206 -0.1449245 -0.13198025 0.00026454117563245864 0.00019758029209341577 0.000384221669229536
27 2054.0 -0.163826 -0.17544525 -0.1570645 7.330310853085093e-05 3.9063327760609874e-05 0.00016529493429860188 -0.13763 -0.1449245 -0.13182875 0.00026677404860373215 0.00019294953120295406 0.00038156433108234034
28 2056.0 -0.164161 -0.17563275 -0.15763749999999999 7.494365231431563e-05 4.056950882535851e-05 0.00015794376080675805 -0.1368185 -0.14600324999999997 -0.13173849999999998 0.00026210253234517766 0.00019403780936621417 0.0003636263444045236
29 2058.0 -0.164161 -0.17516400000000001 -0.157445 7.302122275484258e-05 3.3603902742694044e-05 0.00014497852588897698 -0.137189 -0.14837775 -0.131322 0.00025805540124591007 0.00019595313589712684 0.00037212860029393424
30 2060.0 -0.163826 -0.17516400000000001 -0.157445 7.433117382929998e-05 3.120259032410053e-05 0.00013985990240017725 -0.13754349999999999 -0.148481 -0.1313785 0.0002461521677625196 0.00018143355986294872 0.000375550517064834
31 2062.0 -0.163521 -0.17568575 -0.15694650000000002 6.059566708869401e-05 2.8279521322033365e-05 0.00013404298423657675 -0.13725949999999998 -0.148481 -0.13123325 0.00024161625178067243 0.00017721664466609634 0.00032695402141887797
32 2064.0 -0.163521 -0.17568575 -0.15694650000000002 5.7679316889613184e-05 2.157487955706285e-05 0.00012487714397499994 -0.13855499999999998 -0.14703149999999998 -0.13030025 0.00023791491098307087 0.00017606031638201376 0.00032227821809985936
33 2066.0 -0.16324699999999998 -0.17568575 -0.15694650000000002 4.948454772187761e-05 2.0306507545941658e-05 0.00010872986851627826 -0.1364645 -0.14703149999999998 -0.13093074999999998 0.00023686718798536285 0.00016789698957533206 0.0003227327281651124
34 2068.0 -0.16353 -0.17516400000000001 -0.15637925000000003 4.64062569993421e-05 2.011593608293567e-05 0.0001036000251639106 -0.1370715 -0.148481 -0.12918025 0.00022586742510455769 0.00016293934417440417 0.0003018036425906452
35 2070.0 -0.1635855 -0.17568575 -0.15637925000000003 4.920748376900174e-05 2.0392150510697398e-05 9.804144301417381e-05 -0.13775199999999999 -0.14829525 -0.1296385 0.00021623690186606219 0.0001576180182087072 0.00030007838616971807
36 2072.0 -0.16374 -0.17568575 -0.15637925000000003 4.607341300643255e-05 1.848664019051531e-05 9.434635782767903e-05 -0.1382695 -0.148481 -0.1296385 0.0002148153361108492 0.00014791985418993565 0.0003143207421551946
37 2074.0 -0.16374 -0.17516400000000001 -0.15637925000000003 4.2984634740765774e-05 1.8798680354742998e-05 7.097666187180421e-05 -0.13754349999999999 -0.148481 -0.1291605 0.00019381209403577875 0.00013875949244616663 0.00032607315776974114
38 2076.0 -0.164162 -0.17539575 -0.15637925000000003 3.7074752451424964e-05 1.677732213368677e-05 7.199199273630845e-05 -0.13674350000000002 -0.14907975 -0.12867625 0.00019770239640855945 0.00013561534654902706 0.0003159683054051782
39 2078.0 -0.164162 -0.17516400000000001 -0.15637925000000003 3.5079567693241185e-05 1.8925835780413884e-05 6.992217637857238e-05 -0.13676 -0.148481 -0.12867625 0.0001938343660784162 0.00013384764439933352 0.0003109796283710213
40 2080.0 -0.164162 -0.17461325 -0.15606775 2.9004872341883308e-05 1.62680661514776e-05 6.542829191003199e-05 -0.1367765 -0.148481 -0.1296385 0.00018853058033791657 0.000128705732321392 0.0003103971927952431
41 2082.0 -0.16459200000000002 -0.17461325 -0.15637925000000003 3.0487921695691566e-05 1.651123992012571e-05 5.907369149366573e-05 -0.1367765 -0.14841025 -0.128812 0.0001820139559633226 0.00012298016067480727 0.0003195409790636739
42 2084.0 -0.1648915 -0.17516400000000001 -0.15637925000000003 2.766400982323461e-05 1.5452009866536005e-05 5.738992797202427e-05 -0.136544 -0.14841025 -0.128812 0.00018199232829371102 0.00011402721202566864 0.00031147475483419066
43 2086.0 -0.1648915 -0.17516400000000001 -0.15637925000000003 2.749166578765447e-05 1.5191493661922998e-05 5.858674878388847e-05 -0.136471 -0.14841025 -0.1277335 0.00018006885416636857 0.00010923398841308345 0.0003141506676862236
44 2088.0 -0.1648915 -0.17465825000000001 -0.15637925000000003 2.6993519350207056e-05 1.541171429778803e-05 5.833415949989558e-05 -0.1370715 -0.14878775 -0.12785725 0.00017209154111518557 9.830816231610405e-05 0.0003041264119031633
45 2090.0 -0.1648915 -0.17465825000000001 -0.15637925000000003 2.586311471121337e-05 1.720426015594985e-05 5.3753638696095366e-05 -0.1365345 -0.14947225 -0.1277335 0.00015953044454435262 0.00010406871317053923 0.000299249295242081
46 2092.0 -0.1648915 -0.17461325 -0.15637925000000003 2.4283164622528304e-05 1.5993310058414162e-05 4.4098166370865005e-05 -0.136544 -0.15013075 -0.1277335 0.00014872921988457258 9.77859670328951e-05 0.0002817732650830224
47 2094.0 -0.16482449999999998 -0.17461325 -0.15606775 2.446091290745288e-05 1.662826163315466e-05 4.2729975519164285e-05 -0.136544 -0.149833 -0.12785725 0.00014364718204928936 9.000154413949653e-05 0.00028162275871777473
48 2096.0 -0.1652265 -0.17461325 -0.15606775 2.4392894213278266e-05 1.6490823497161185e-05 4.308992226777782e-05 -0.13644299999999998 -0.14952475 -0.1277335 0.00014149476194437314 9.435172772231931e-05 0.00027946094973696543
49 2098.0 -0.1652265 -0.17516400000000001 -0.15606775 2.442312244911927e-05 1.251528855425635e-05 4.1649487623827215e-05 -0.13644299999999998 -0.14952475 -0.12873725 0.00014029076909934552 9.492425400657375e-05 0.0002676859876820526
50 2100.0 -0.1652265 -0.17516400000000001 -0.15606775 2.4454343770289704e-05 1.3180801508745393e-05 3.7490647343073794e-05 -0.136795 -0.149553 -0.1291605 0.00014046604259722472 8.537764544130542e-05 0.00028257192057189347
51 2102.0 -0.1652265 -0.17462 -0.15606775 2.411106606210071e-05 1.3526837992296575e-05 4.113497856869159e-05 -0.136544 -0.14994975 -0.1291605 0.00014016889251888131 8.246451542827473e-05 0.00027384031606739423
52 2104.0 -0.16498000000000002 -0.17462 -0.15606775 2.3774790064448837e-05 1.4024354004395195e-05 4.135770328720148e-05 -0.13644299999999998 -0.14944025 -0.1296385 0.00013014666573876347 7.35343175517483e-05 0.00025984621374246106
53 2106.0 -0.16498000000000002 -0.17462 -0.15606775 2.3659324554045733e-05 1.5167271310944653e-05 4.06121633819167e-05 -0.136544 -0.14994975 -0.1291605 0.00012507295874773815 6.959735948685092e-05 0.0002527817827670677
54 2108.0 -0.16498000000000002 -0.17448025 -0.15606775 2.3570143009227744e-05 1.537809281263985e-05 3.950301805769577e-05 -0.136544 -0.14994975 -0.1296385 0.00012562469651436015 7.063358384552924e-05 0.0002548524052963521
55 2110.0 -0.164162 -0.17448025 -0.15606775 2.241187187649623e-05 1.3714066209398554e-05 3.843599444586598e-05 -0.13963150000000002 -0.1529075 -0.1296385 0.00011025809219738704 6.174963612322511e-05 0.00025938332693113664
56 2112.0 -0.1662975 -0.17525075 -0.15692675 2.032610855798577e-05 1.3438612235237594e-05 4.208195101947286e-05 -0.1377175 -0.1529075 -0.1282775 0.00010781271878003242 6.372585049196213e-05 0.00024480761771075715
57 2114.0 -0.16667500000000002 -0.17525075 -0.15692675 2.361381120262787e-05 1.1903077210296756e-05 3.819894676564283e-05 -0.1377175 -0.1529075 -0.1288045 0.00010868031619450016 5.2331011573500124e-05 0.0002381427168775017
58 2116.0 -0.16691099999999998 -0.17525075 -0.15713625 2.312320660218736e-05 1.2340299053622662e-05 3.719807764224084e-05 -0.1377175 -0.153629 -0.128444 0.00011192824243585193 5.2433342468512774e-05 0.0002315953583358424
59 2118.0 -0.16691099999999998 -0.17462 -0.15713625 2.3796625245269205e-05 1.2825938548657627e-05 3.918162720164627e-05 -0.13860650000000002 -0.1529075 -0.12896849999999999 0.00011266963799434918 4.993478370392181e-05 0.00022187241848104492
60 2120.0 -0.166602 -0.17462 -0.15713625 2.3437472095823872e-05 1.2777589604308139e-05 3.841341027888484e-05 -0.1377175 -0.153204 -0.1288985 0.00011250781436713482 4.630121579604089e-05 0.00023333449587467658
61 2122.0 -0.166602 -0.17462 -0.15713625 2.1592128705769993e-05 1.2850242612930668e-05 4.014604008153556e-05 -0.1377175 -0.1529075 -0.1295785 9.475844060807027e-05 4.691527723603534e-05 0.0002055510567267435
62 2124.0 -0.166602 -0.17462 -0.15713625 2.2561388052951903e-05 1.3615638477657886e-05 3.852851885585398e-05 -0.1374265 -0.1529075 -0.1291605 9.117314099831077e-05 4.414077433895302e-05 0.0001973330261236693
63 2126.0 -0.16587400000000002 -0.17448025 -0.15713625 2.1112944363789673e-05 1.3826722266545681e-05 3.627884967730003e-05 -0.13948149999999998 -0.1529075 -0.1291605 9.296408632625608e-05 4.77413397815855e-05 0.00018900325855082003
64 2128.0 -0.16587400000000002 -0.17448025 -0.15689675 2.1670040240865315e-05 1.227697451686649e-05 3.584641351976998e-05 -0.13948149999999998 -0.1529075 -0.1291605 9.25957056383185e-05 4.602179430021136e-05 0.00017012282109388403
65 2130.0 -0.16587400000000002 -0.17448025 -0.15689675 2.04747198334111e-05 1.13232654163896e-05 3.425310693666483e-05 -0.13948149999999998 -0.1529075 -0.1291605 8.055869338902008e-05 4.4217662263070935e-05 0.0001585351726190186
66 2132.0 -0.16587400000000002 -0.17448025 -0.15590425000000002 1.8101238483864152e-05 1.1303394228801527e-05 3.291756834725973e-05 -0.13861600000000002 -0.1520495 -0.1291605 8.166432815263322e-05 4.088304525696061e-05 0.00016202397000615934
67 2134.0 -0.16587400000000002 -0.17448025 -0.15590425000000002 1.9217412490429477e-05 1.0718787337344584e-05 3.37432176923657e-05 -0.13969725 -0.1520495 -0.1291605 7.320824514106639e-05 4.2711800284369994e-05 0.00016934541559580728
68 2136.0 -0.16587400000000002 -0.17448025 -0.15590425000000002 1.961626233883621e-05 1.1811410581254687e-05 3.339202810529699e-05 -0.14049699999999998 -0.1521095 -0.1296385 7.256313196740642e-05 3.961386386705525e-05 0.00015730590833151048
69 2138.0 -0.16587400000000002 -0.17462 -0.15590425000000002 2.1646569823007626e-05 1.245605099723274e-05 3.1846079790349884e-05 -0.13954850000000002 -0.151815 -0.1296385 7.288937800293031e-05 4.07271051766458e-05 0.00015332537964134663
70 2140.0 -0.16587400000000002 -0.17462 -0.15590425000000002 1.8682505837828914e-05 1.2510126063737146e-05 3.0156297263694035e-05 -0.13916050000000002 -0.1520495 -0.1296385 7.253394777024113e-05 3.854804103311128e-05 0.00015294597680618534
71 2142.0 -0.16521950000000002 -0.17448025 -0.15590425000000002 1.89920237511972e-05 9.722329595230426e-06 2.8151595701947072e-05 -0.13916050000000002 -0.15290475 -0.1296385 7.26395691132853e-05 3.304377455359569e-05 0.0001434132065441393
72 2144.0 -0.16521950000000002 -0.1748645 -0.1549095 1.871283724205123e-05 9.868798832894515e-06 3.024441264053127e-05 -0.13916050000000002 -0.15262025 -0.1296385 7.312900872356604e-05 3.375285921866199e-05 0.00013720746127493446
73 2146.0 -0.16587400000000002 -0.17611725 -0.1549095 1.9477362745888852e-05 9.674010195633792e-06 2.9999698953186435e-05 -0.1386595 -0.15198525000000002 -0.1291605 6.595102886859535e-05 3.19614523407392e-05 0.00013585081641141495
74 2148.0 -0.16587400000000002 -0.17611725 -0.1549095 1.917153571235553e-05 1.1017030644687022e-05 2.9955578251358597e-05 -0.13916050000000002 -0.15198525000000002 -0.1291605 6.708222995605668e-05 3.36366675144148e-05 0.00013011087775477334
75 2150.0 -0.16587400000000002 -0.17622425 -0.15590425000000002 1.95945864741545e-05 1.0992810493345968e-05 3.0284089643301662e-05 -0.13916050000000002 -0.15290475 -0.1291605 6.177721652966707e-05 3.672067645912771e-05 0.00011662955266902369
76 2152.0 -0.16587400000000002 -0.17622425 -0.15690625 1.8835477723199038e-05 9.926865897241719e-06 3.0392026678369715e-05 -0.139525 -0.15262025 -0.1291605 6.23722118211723e-05 3.432428780763522e-05 0.00011491536259752534
77 2154.0 -0.16696899999999998 -0.17622425 -0.15689525 1.9764443989652378e-05 9.666524060188452e-06 3.441365269319345e-05 -0.1390855 -0.15262025 -0.12914325000000001 6.065518391055743e-05 3.271122449977369e-05 0.00011268269671227032
78 2156.0 -0.166602 -0.17519075 -0.15689675 1.9316405055392123e-05 1.1037871749967023e-05 4.156556846682198e-05 -0.1390855 -0.15290475 -0.12914325000000001 6.123622121516752e-05 3.0980633873913e-05 0.00011688656438177826
79 2158.0 -0.167183 -0.17731725 -0.15689675 2.105694827842989e-05 1.0726106656282568e-05 4.0946146888404906e-05 -0.1390855 -0.15290475 -0.12914325000000001 6.084712805480038e-05 3.101258101111431e-05 0.0001116158232321439
80 2160.0 -0.167381 -0.17731725 -0.15689675 2.042206886768398e-05 1.2344012867460267e-05 3.790163636560355e-05 -0.13843 -0.15198525000000002 -0.1291605 6.293633216945779e-05 3.3363317943392865e-05 0.00011202223330107623
81 2162.0 -0.167381 -0.17731725 -0.15689675 2.048331910967974e-05 1.1343607834657101e-05 3.638615738384133e-05 -0.138322 -0.15198525000000002 -0.12914325000000001 6.13771017307608e-05 2.5738449413004176e-05 0.00010884793890735378
82 2164.0 -0.167879 -0.1786955 -0.15689675 2.175577485239313e-05 1.1252367057579935e-05 3.594543032795571e-05 -0.138322 -0.15262025 -0.12914325000000001 5.871120938377891e-05 2.4562480354219156e-05 0.00011474238799798409
83 2166.0 -0.167381 -0.17731725 -0.15689675 1.9921703998422652e-05 1.016048160634317e-05 3.618651304566358e-05 -0.13791799999999999 -0.15198525000000002 -0.1291605 6.0077749252917956e-05 2.5571895825351375e-05 0.0001234802286830227
84 2168.0 -0.167381 -0.1786955 -0.15692675 2.1712657006186578e-05 1.0220746640423066e-05 3.8603972954212067e-05 -0.13791799999999999 -0.15198525000000002 -0.1291605 6.118133094767735e-05 2.6524599096305563e-05 0.00011104383055337702
85 2170.0 -0.167879 -0.1786955 -0.15692675 1.9536482667447064e-05 1.1013890135247842e-05 3.467717190295172e-05 -0.13791799999999999 -0.15198525000000002 -0.12914325000000001 5.5634639810509934e-05 2.4940191722816512e-05 0.00011232006435090829
86 2172.0 -0.167879 -0.1786955 -0.15692675 1.8926323070420027e-05 1.0074627975599315e-05 3.518444784057467e-05 -0.1374265 -0.15198525000000002 -0.128783 5.897935437503199e-05 2.41106508695209e-05 0.00010811592401823144
87 2174.0 -0.16880499999999998 -0.1786955 -0.1576485 1.8219423014843006e-05 1.0432170377678745e-05 3.0985011465442056e-05 -0.1374265 -0.15198525000000002 -0.12902775 5.394186492450824e-05 2.34615743487369e-05 0.000109789665383086
88 2176.0 -0.16880499999999998 -0.1786955 -0.1576485 1.6842688682258108e-05 1.0287019172085154e-05 2.94628420992512e-05 -0.1374265 -0.15198525000000002 -0.128783 4.905453361773062e-05 2.3048645033759526e-05 0.00010682992421165643
89 2178.0 -0.16880499999999998 -0.1786955 -0.15846549999999998 1.7798227655032664e-05 1.006491003784212e-05 2.9705916409463984e-05 -0.1374265 -0.15198525000000002 -0.12914325000000001 4.879055176533908e-05 2.325374543359774e-05 0.00011052745083017965
90 2180.0 -0.16880499999999998 -0.1786955 -0.15846549999999998 1.6738877675268093e-05 9.09710236186723e-06 2.8425955358906846e-05 -0.1374265 -0.15198525000000002 -0.12883775 4.876613842826202e-05 2.2191094601126904e-05 0.00010709796678186426
91 2182.0 -0.167879 -0.1786955 -0.15832449999999998 1.824555421956472e-05 9.771763189422888e-06 3.0794334484386074e-05 -0.13690449999999998 -0.15198525000000002 -0.1296385 4.6954710817483824e-05 2.209500331281985e-05 0.00011163198491205281
92 2184.0 -0.167879 -0.1786955 -0.15832449999999998 1.9022694182760518e-05 9.543084777207125e-06 3.2307160424801455e-05 -0.13690449999999998 -0.15198525000000002 -0.12921725 4.9423148140076646e-05 2.091883091553081e-05 9.716646943139835e-05
93 2186.0 -0.167879 -0.1786955 -0.15832449999999998 1.708435002545111e-05 9.808041001241197e-06 3.339666920174427e-05 -0.13791799999999999 -0.152118 -0.12921725 5.013888911233987e-05 2.046047687261282e-05 9.886291259725112e-05
94 2188.0 -0.167381 -0.1786955 -0.15849175 1.590662628330914e-05 1.0186052187875603e-05 3.362470522760568e-05 -0.13791799999999999 -0.15198525000000002 -0.1296385 4.9116546639941776e-05 2.0500973968686372e-05 9.170563518392354e-05
95 2190.0 -0.167381 -0.1786955 -0.15849175 1.709705386644197e-05 9.818703867892526e-06 3.636849871684026e-05 -0.13791799999999999 -0.151888 -0.1296385 4.123792476325318e-05 2.1759506462034582e-05 9.083475032097232e-05
96 2192.0 -0.167381 -0.1786955 -0.15849175 1.8001967141436014e-05 9.888870185568433e-06 3.7712508269029804e-05 -0.13839400000000002 -0.151888 -0.12921725 3.800297703830072e-05 2.091399023794412e-05 9.146753478885722e-05
97 2194.0 -0.167262 -0.1786955 -0.15832449999999998 1.8381883869350972e-05 1.0142225331465464e-05 3.8164341668315265e-05 -0.138496 -0.15198525000000002 -0.1300095 3.8067703602895985e-05 2.097829037270267e-05 9.147694519080471e-05
98 2196.0 -0.167262 -0.1786955 -0.15832449999999998 1.8539978911708533e-05 9.357592342132357e-06 3.7558898672936396e-05 -0.138496 -0.15181125 -0.1300095 3.913665372517827e-05 2.170761808960262e-05 9.006590224329302e-05
99 2198.0 -0.167262 -0.1786955 -0.15832449999999998 1.958420591141114e-05 9.707790533593943e-06 3.566394017274914e-05 -0.138496 -0.15181125 -0.1300095 3.445155139504578e-05 2.0808255898552417e-05 9.529341929511818e-05
100 2200.0 -0.1671845 -0.1786955 -0.15832449999999998 2.099581419922965e-05 1.0013263840513263e-05 3.519693355338359e-05 -0.138496 -0.15181125 -0.13024750000000002 3.456141244966129e-05 2.136731224773758e-05 9.222132252556913e-05
101 2202.0 -0.1671845 -0.1786955 -0.15832449999999998 2.0507868948950967e-05 1.0657070957105143e-05 3.3151019030028e-05 -0.138496 -0.152034 -0.13024750000000002 3.4580678514934374e-05 2.1081062259900255e-05 8.974963993295939e-05
102 2204.0 -0.1671845 -0.1786955 -0.15832449999999998 1.9680595554255022e-05 1.0577557867224008e-05 3.346824199044928e-05 -0.138496 -0.15181125 -0.13024750000000002 3.6309710526749125e-05 2.1877018338088752e-05 8.875130665539745e-05
103 2206.0 -0.167262 -0.1786955 -0.15832449999999998 1.9779218651987e-05 9.551338746078213e-06 3.297199915065789e-05 -0.138496 -0.15181125 -0.13024750000000002 3.789012156254675e-05 2.354720711368636e-05 9.122470862168338e-05
104 2208.0 -0.167262 -0.1786955 -0.15832449999999998 1.972983744294607e-05 1.0130244072847522e-05 3.163389845020202e-05 -0.138496 -0.15181125 -0.1300095 3.664481114372869e-05 2.2532839677700946e-05 9.046744917780321e-05
105 2210.0 -0.1672245 -0.1786955 -0.15832449999999998 1.991413685433837e-05 9.808879035543211e-06 3.131230601349705e-05 -0.138496 -0.152034 -0.13024750000000002 3.441052523414337e-05 2.3228173489310207e-05 8.89044083413102e-05
106 2212.0 -0.167764 -0.1793475 -0.15849175 1.976245998533118e-05 8.837087738858332e-06 3.297338180115798e-05 -0.138496 -0.15181125 -0.13024750000000002 3.685740315960402e-05 2.339784014834255e-05 9.026637519524975e-05
107 2214.0 -0.16776 -0.1793475 -0.15849175 2.01874935729028e-05 9.71301914310016e-06 3.171876453630187e-05 -0.138496 -0.15181125 -0.13024750000000002 3.732262938586113e-05 2.53537777064381e-05 8.91973682631443e-05
108 2216.0 -0.169622 -0.18010125 -0.15849175 2.009529779312626e-05 9.225094000378091e-06 3.08880375630267e-05 -0.13842949999999998 -0.15181125 -0.13024750000000002 3.933342983516533e-05 2.1524675978518006e-05 9.115903232723992e-05
109 2218.0 -0.169622 -0.18010125 -0.15849175 1.7308735214517892e-05 1.0005486635749374e-05 3.535634361683513e-05 -0.13842949999999998 -0.15178975 -0.13024750000000002 4.229840273779887e-05 2.323641884226527e-05 8.573119233395757e-05
110 2220.0 -0.170088 -0.18010125 -0.159698 1.6236357825001412e-05 8.293368862739544e-06 3.101829496578571e-05 -0.1385015 -0.15198525000000002 -0.13024750000000002 4.179325572148085e-05 2.302553504349193e-05 8.797789369334734e-05
111 2222.0 -0.170088 -0.18010125 -0.159698 1.5160404608850456e-05 7.158798732569497e-06 3.1796216577329243e-05 -0.1385015 -0.15178975 -0.13024750000000002 4.230283757780986e-05 2.2643696088774844e-05 8.978790738555368e-05
112 2224.0 -0.170088 -0.18010125 -0.1598705 1.4918523204864834e-05 7.67440851425619e-06 3.208662426906816e-05 -0.13839400000000002 -0.15150400000000003 -0.13024750000000002 4.046788236579102e-05 2.077144373067669e-05 8.917180713537139e-05
113 2226.0 -0.170088 -0.18010125 -0.16040375 1.5332589320150183e-05 7.24061424524267e-06 3.3070399901285324e-05 -0.13839400000000002 -0.15150400000000003 -0.13146875 4.049133164168723e-05 1.9964045353343816e-05 8.637510211539085e-05
114 2228.0 -0.170767 -0.18010125 -0.16040375 1.5240509704645688e-05 8.041983392056014e-06 3.2837301037115535e-05 -0.13839400000000002 -0.15150400000000003 -0.13146875 3.9918827205579296e-05 2.112924573508464e-05 8.877167447627285e-05
115 2230.0 -0.170767 -0.18058625 -0.1612815 1.5495166987406575e-05 7.708683989390647e-06 3.298462151491697e-05 -0.138604 -0.15198525000000002 -0.13146875 3.970578833325421e-05 2.1550934409374053e-05 8.634909577207668e-05
