 time_step hot_growth q_25_hot_br_growth q_75_hot_br_growth hot_wr_growth q_25_hot_wr_growth q_75_hot_wr_growth cold_growth q_25_cold_br_growth q_75_cold_br_growth cold_wr_growth q_25_cold_wr_growth q_75_cold_wr_growth
24 2048.0 0.2532489679372385 0.24481416555031207 0.25837867519453694 8.333264847178752e-05 5.7851189879344086e-05 0.00012293239177555313 0.13892487711851115 0.13730545952359746 0.14015086082245248 2.067127562984292e-05 1.6267378969949184e-05 2.5965635356585116e-05
25 2050.0 0.25480593749314573 0.24768794660062654 0.259077985747328 8.230119416039526e-05 5.831606781066367e-05 0.0001125828333025685 0.13840178508781797 0.13677922455624567 0.13953527819766545 1.928402556245991e-05 1.62027619825118e-05 2.4652990835638205e-05
26 2052.0 0.2555849479700038 0.24899857611291085 0.2599981973961077 7.872401366731298e-05 5.1934691759509824e-05 0.00012356477949906076 0.13724904031811985 0.13586336636636864 0.13912572561372105 1.9312026554976846e-05 1.5760133213314387e-05 2.301079203568373e-05
27 2054.0 0.2555849479700038 0.24981304302852708 0.26243717278853024 7.884658963142773e-05 5.240855715181329e-05 0.00011586885568762664 0.1368762675241623 0.1351714471024684 0.1384978219523742 2.0132644048063412e-05 1.660416132735129e-05 2.3964999651947757e-05
28 2056.0 0.2567769072872105 0.2507160233426098 0.2635015395939983 8.270775287033043e-05 5.364484027582033e-05 0.0001212842868408448 0.13640607463822008 0.13481298450580886 0.13818494018346514 2.0269874534305025e-05 1.6889925401942965e-05 2.359901635950324e-05
29 2058.0 0.25822169845208126 0.2508762360634318 0.265656296511766 8.004276537342533e-05 5.173735286268956e-05 0.00011833031603096732 0.13527812372427955 0.13375744231989786 0.1374532803234293 1.94609035172939e-05 1.6140584737010996e-05 2.3571955530072308e-05
30 2060.0 0.25848847720758167 0.2508451698926074 0.2678766669613747 8.066691851193198e-05 5.2243797233812706e-05 0.00012265307386695841 0.13480787163425756 0.13323710069933742 0.13597019392573284 1.876802164564687e-05 1.5563955235706547e-05 2.2440376866750926e-05
31 2062.0 0.26002826744456614 0.25097939431631533 0.27159334341763286 7.871887681586362e-05 5.003511386465899e-05 0.0001169407693977159 0.13408570069654913 0.13231611720673633 0.1352389621675461 1.773944824831567e-05 1.4562045130037666e-05 2.1849995262970315e-05
32 2064.0 0.26247320514480993 0.2517263163121103 0.2723120721841736 6.659345479252053e-05 4.163731780781763e-05 0.00011299577580812685 0.13335386776974667 0.13182372653450672 0.13507802666258995 1.748719390768244e-05 1.3752430132441251e-05 2.1218906974500446e-05
33 2066.0 0.2630412448739368 0.25398148749515226 0.27242925620238473 5.980444595140177e-05 4.142467601241093e-05 0.00010378881590086648 0.1332478787973091 0.13124077398948664 0.13482496595285487 1.7602755220223915e-05 1.446645327379771e-05 2.1865789144159566e-05
34 2068.0 0.26422231566277044 0.25444165119961465 0.27321815166826613 6.344879648997876e-05 4.336866592540157e-05 0.00010237132858142522 0.1327143677106882 0.13062559977265198 0.13413461499722612 1.6431674916128518e-05 1.4481029528260615e-05 1.978681494729874e-05
35 2070.0 0.26561483209227477 0.2561541852107638 0.27696790869095544 5.915890959408052e-05 4.48772173234592e-05 9.938329361407608e-05 0.1323498465184505 0.129366580471415 0.13359462815891732 1.7128901567472407e-05 1.48958666614285e-05 2.0527059461447757e-05
36 2072.0 0.26627413120199706 0.25688768352534813 0.2789120289202841 6.139100141418586e-05 4.674220259665994e-05 9.825458032239791e-05 0.13176521004091196 0.12781577453121823 0.13338474466685993 1.7512371741722756e-05 1.4663216065277488e-05 2.0521805052938344e-05
37 2074.0 0.26907455961063786 0.2570229639330647 0.28120603136726063 6.0241332927149514e-05 4.8091429275631864e-05 8.612368463238704e-05 0.13075992584880536 0.12772051680335866 0.13285310411903706 1.779625458287208e-05 1.431988797870365e-05 2.0333741522236355e-05
38 2076.0 0.2690357659775001 0.25930491744364514 0.2814133419555835 5.959091990618099e-05 4.7687348541451755e-05 8.929823631884177e-05 0.13002012166180954 0.1273490418474347 0.1322990014308289 1.7786954161511546e-05 1.4339876043967882e-05 2.0254066552283344e-05
39 2078.0 0.2714086597934815 0.2593280838655099 0.281926285942819 6.013083017111865e-05 4.981969356260256e-05 8.95597675647154e-05 0.1296104435554032 0.12704694038835226 0.13208318208551195 1.851182520272372e-05 1.5133131854787538e-05 2.099755174928254e-05
40 2080.0 0.2717592134506094 0.2595255414561839 0.28533560838258765 6.097479034742698e-05 4.689246641382106e-05 8.595552750433309e-05 0.12804007656272903 0.12673573609237088 0.1311728656876905 1.767476028543766e-05 1.4291470332281193e-05 2.1138627924891506e-05
41 2082.0 0.2747342197381415 0.261103345485869 0.2876053980348119 6.420807886297518e-05 4.6490868155932956e-05 8.543347496241789e-05 0.12752067749930712 0.12618675824855818 0.13086569149959987 1.6549783263084075e-05 1.380971747462506e-05 2.056848615886059e-05
42 2084.0 0.2757116222628573 0.2637365311363987 0.28937479426917134 6.449467620665505e-05 4.845743487321925e-05 9.17373074819195e-05 0.1272744544185509 0.12590698093647662 0.1303042316996247 1.621282084881816e-05 1.3295227157935715e-05 1.9337220715819876e-05
43 2086.0 0.27687686709321646 0.2637365311363987 0.29098920066132744 6.354595281593247e-05 4.754178206928769e-05 9.173226816940791e-05 0.12694329021175238 0.1253098232282224 0.12856535159085122 1.6161955278310265e-05 1.3278865608216331e-05 1.940842338055395e-05
44 2088.0 0.27916575199811366 0.26527225563915036 0.29285571685640344 6.4931699547382e-05 4.8907757145978765e-05 9.697404834053456e-05 0.12648009521746892 0.12431386032209094 0.128329264909012 1.6378676077395454e-05 1.296520635790835e-05 1.8912381352335467e-05
45 2090.0 0.2800137225722241 0.2659796977646759 0.2943131357733181 6.785019287175783e-05 5.1761048529190745e-05 9.997500693808248e-05 0.1260525509429633 0.12315077432373919 0.1275208809254232 1.5441483443869454e-05 1.2960354046739332e-05 1.9385998142054952e-05
46 2092.0 0.2801756222537294 0.2667371164145334 0.29554702289267243 6.719233069350523e-05 4.899313265559218e-05 9.729620499954624e-05 0.12556343803253694 0.12257124610739917 0.12722628855107812 1.4982215989726728e-05 1.3330353862884922e-05 1.8803279357229257e-05
47 2094.0 0.28028291483603085 0.2669078648729776 0.29770637479635365 7.359698913243091e-05 5.007344225965177e-05 0.00011116808004180077 0.1252004557059525 0.12188234969023495 0.12691053731707652 1.4796406276356858e-05 1.2754555340674693e-05 1.8612983120494905e-05
48 2096.0 0.28152986585007733 0.2669078648729776 0.2990330048248584 7.295838394996137e-05 5.2872765932718404e-05 0.0001218281989096262 0.12465651997577688 0.12141246681343809 0.12667801692263647 1.5087180534908562e-05 1.2499518991311656e-05 1.8029243256921123e-05
49 2098.0 0.2841422766801539 0.26705656460558735 0.30140350357907986 7.15941740116734e-05 5.1254537392517375e-05 0.00011926555704916782 0.12461222973003064 0.12079680203101585 0.12636745953631562 1.4384074983615088e-05 1.2714942691868037e-05 1.749203485757292e-05
50 2100.0 0.284841195500953 0.2677500582434644 0.30317397011313313 7.220858156506473e-05 5.00052363615898e-05 0.0001229723795263643 0.12277780438114017 0.12040684720245391 0.12586810686875305 1.5244982900801443e-05 1.2543262340222081e-05 1.8130226575179616e-05
51 2102.0 0.2854696298016934 0.270466539677664 0.3033096909126863 7.52604130559977e-05 5.2103621535950825e-05 0.00012119233874281131 0.12171327077771629 0.12006607474707215 0.12531205865936013 1.5421581952521403e-05 1.2524083834083605e-05 1.8406949190188542e-05
52 2104.0 0.2868883926638829 0.2712354797332721 0.30461830758305647 7.749452933926555e-05 5.300852507795581e-05 0.00012950159744510984 0.12101882188787359 0.11931455813364061 0.12324124964467711 1.4674503628454916e-05 1.140817244167012e-05 1.7456104667128904e-05
53 2106.0 0.2876186723388753 0.2712354797332721 0.3051576390720247 8.143648311305207e-05 5.720959299975457e-05 0.00013305938772729476 0.12078573900518774 0.11806259587729127 0.12203064534456214 1.3540829016556716e-05 1.1923723039268897e-05 1.7121926208304373e-05
54 2108.0 0.2882018186122074 0.2712354797332721 0.3080492447024189 8.647155830893204e-05 5.8733734710493245e-05 0.00013572892464936754 0.12060185525612907 0.11737033481882059 0.12177503833936822 1.4006895195301928e-05 1.2028819988571395e-05 1.677490974768267e-05
55 2110.0 0.2896012694830581 0.275350363748108 0.31130089396281146 7.589141165097018e-05 5.6407426062091793e-05 0.0001389584289824352 0.1202739100506234 0.11694574383663406 0.1214886703345904 1.3880714240546524e-05 1.1631736125255269e-05 1.6648578542885088e-05
56 2112.0 0.29084600313005043 0.27614623060446913 0.31304012341300325 7.87912081623294e-05 5.472100627957237e-05 0.00014959619282423514 0.1200733018583444 0.1157927345712374 0.12125139473066404 1.4063578458776841e-05 1.1620897465601623e-05 1.634608635414501e-05
57 2114.0 0.29202370434289304 0.27614623060446913 0.31388090527235557 8.183957631310131e-05 5.30382176475689e-05 0.0001588928794734157 0.11982928948427 0.11535642808925467 0.12106177852421482 1.303990805511294e-05 1.0827827818593683e-05 1.579476642398743e-05
58 2116.0 0.2969229317303815 0.2770508080987847 0.3188086407421028 7.977267430797118e-05 5.387267195869309e-05 0.00015581063403111766 0.11947259577075237 0.11510895658845874 0.12086450325782777 1.3506893409129382e-05 1.113547210598335e-05 1.5809085942830313e-05
59 2118.0 0.29751298839831797 0.27737888661904797 0.3190616983256382 8.31074740073602e-05 5.600197149044498e-05 0.00017456841797573177 0.11896580145388178 0.11479404961931573 0.12067211301610034 1.422855838757919e-05 1.1443734391583423e-05 1.6157974077994e-05
60 2120.0 0.29895946917252336 0.2791468639848431 0.3202703674592843 8.462399340310425e-05 5.9353776060616356e-05 0.00017129906387807793 0.11782422328477787 0.11463158180912435 0.12055746089681355 1.3757463322761083e-05 1.1450375732582475e-05 1.6346046062554462e-05
61 2122.0 0.29914480153750966 0.2797554559121148 0.32191887478209175 9.012764495820535e-05 6.130387433064279e-05 0.0001836560285332892 0.11583178131243586 0.11446766316767626 0.12000447497020598 1.3586911454360994e-05 1.1522625128837017e-05 1.6085574038082943e-05
62 2124.0 0.30062541548139265 0.2794586420652997 0.32323089218393375 9.321693881889057e-05 6.300565254766445e-05 0.00016138862612232867 0.11547038930614548 0.11433239404252754 0.11981023157544696 1.3814480753698341e-05 1.1381238699803562e-05 1.613784330292376e-05
63 2126.0 0.29899590060765924 0.27673516017908173 0.3237650853980705 9.684225948206404e-05 6.721129842704942e-05 0.00016249291306257845 0.11498006344482409 0.11384246793663416 0.11727717560405906 1.3629123551512731e-05 1.1245463005057012e-05 1.6265233539236043e-05
64 2128.0 0.29919124389511953 0.27518657592196 0.3256074199123197 0.0001005317942222615 6.833625818111844e-05 0.00016402191959020534 0.11481398830376996 0.11382294663756634 0.11633584300692294 1.2917985272124374e-05 1.0815475626791537e-05 1.537705210122855e-05
65 2130.0 0.2999175477869818 0.27518657592196 0.32752943011796776 0.00010186393084019347 6.242633596799134e-05 0.00016297065728425807 0.11452416611979294 0.11308074494896628 0.11567118750190851 1.271375205680135e-05 1.0869128751319135e-05 1.4968090241301337e-05
66 2132.0 0.2999175477869818 0.2759587536577003 0.3278339279680815 9.949975579010361e-05 6.669781524441519e-05 0.00017506418008969346 0.11439498299826999 0.11017199184199654 0.11531049684365205 1.2763496288899524e-05 1.0805186668257514e-05 1.4610008726866227e-05
67 2134.0 0.30240407181527484 0.2759587536577003 0.3289002467150848 9.515318714815773e-05 6.348242296943258e-05 0.00017480501991445587 0.11426937963038822 0.11010940751302445 0.11531049684365205 1.265701282602401e-05 1.091410196664523e-05 1.4820679153920426e-05
68 2136.0 0.30240407181527484 0.276009771539752 0.3309902583500998 0.00010209958417336157 6.82958860706615e-05 0.00019684254110956262 0.11371618652689873 0.10945630526509789 0.1152411367201571 1.3009824679145773e-05 1.1031744320533749e-05 1.5057306821925433e-05
69 2138.0 0.30149856903885036 0.276009771539752 0.3309902583500998 0.00010340147877802133 6.871119661007074e-05 0.0001970860163319525 0.11347161330643492 0.10912672973145507 0.11508285278491444 1.2916757421793592e-05 1.0439305157238686e-05 1.4742404037741605e-05
70 2140.0 0.30179304880881064 0.27593639141212933 0.33298963818470506 0.00011627324480538995 7.102437780324996e-05 0.00020004840833131899 0.11016952005657568 0.10908660794824543 0.11482424219538395 1.2552593075065791e-05 1.069344426259452e-05 1.5027167195492138e-05
71 2142.0 0.30201841865817036 0.27574818621561203 0.3338172095091354 0.00011125798684436859 7.04826593516969e-05 0.0001951272828460522 0.10976231135708434 0.10885141483777419 0.1144260102141306 1.2267285335215592e-05 1.0799290257995878e-05 1.4884102896805087e-05
72 2144.0 0.3037679112639414 0.27574818621561203 0.3335505298455099 0.0001100250759028344 7.795544964106303e-05 0.00020548375952662883 0.10949283439818927 0.10885045592243481 0.11396154470562506 1.215434719363378e-05 1.0528134732409431e-05 1.4421247176054052e-05
73 2146.0 0.305189440919578 0.27555881308942526 0.3358462419516009 0.00011518759447930025 8.195683944059299e-05 0.00024282577584223926 0.10929777978116754 0.1081474473833248 0.11258703749358753 1.2118772696726751e-05 1.0250855670167967e-05 1.4044500937507087e-05
74 2148.0 0.30581325290315187 0.27592063575336495 0.3358462419516009 0.00012814603887184844 9.552482573059237e-05 0.00026610014521595186 0.10910063273554649 0.1078350848607581 0.11010176106971306 1.2346808238502886e-05 1.0685195986324626e-05 1.4270923963754564e-05
75 2150.0 0.306692229831821 0.2785162235098133 0.3417377696394637 0.0001504676304503279 8.96633756163431e-05 0.0002845794660289824 0.10903662450702657 0.10698150996981712 0.10982639333659028 1.2383036572126109e-05 1.05054664781971e-05 1.4206417840617855e-05
76 2152.0 0.3075543209648778 0.2785162235098133 0.34199185263840215 0.00015463705980574738 9.141551560983462e-05 0.0003030384714016176 0.108976282098342 0.10618529745576186 0.10973890661264527 1.2718084016277265e-05 1.0315223194672856e-05 1.4523578029131365e-05
77 2154.0 0.30841265517237537 0.27831111853884616 0.34208869313657225 0.00015334779059673025 8.506077137639218e-05 0.00030924152451869424 0.10859823401102255 0.10427114858181928 0.10950802539305268 1.2106067213633079e-05 9.584840969206545e-06 1.4342534630554857e-05
78 2156.0 0.3098677330376962 0.27752740566696554 0.3413883729264159 0.00016886786989368953 9.793826682003243e-05 0.00034963805142348346 0.10832757176561618 0.1040046446503679 0.1093959981931936 1.1610942934095187e-05 9.315335030554965e-06 1.3937488498030457e-05
79 2158.0 0.3136572543887247 0.2768879545389846 0.3463312719297886 0.00017628427518667956 0.00010906133759477344 0.0003680065293949446 0.1078359983666812 0.10388631814430173 0.10923311397267516 1.1702569751295775e-05 9.666656680260427e-06 1.4102597476930193e-05
80 2160.0 0.31338392186280756 0.27848789521769246 0.34994920879861724 0.0001777369952445872 0.00011023279979816442 0.00039018843670580864 0.10562586587009513 0.10366219066565013 0.10906504133140282 1.2035163241199691e-05 9.871427960865162e-06 1.4450135312953615e-05
81 2162.0 0.3150743678564448 0.27848789521769246 0.3510059013712802 0.00018832312891981363 0.00010707517398821919 0.00038661515758115265 0.10433533372414121 0.1035359294657146 0.10886840403827995 1.1404447128950525e-05 9.628768917407767e-06 1.4289587038636817e-05
82 2164.0 0.3148421511909447 0.27848789521769246 0.35355771841389366 0.00020176756500900328 0.00010218342573916654 0.0004079502761111973 0.10424915659471795 0.1035359294657146 0.10865965086089033 1.129909571115993e-05 9.503822527753723e-06 1.3782847247867233e-05
83 2166.0 0.31540271855689317 0.2757814856528253 0.35621721251598915 0.0002221194013813747 0.00011034239464271424 0.00043898455266127873 0.10412840816346691 0.10346310326235952 0.10829567311995764 1.0875333138668344e-05 9.249392941872937e-06 1.3540954841172928e-05
84 2168.0 0.3163412837997106 0.27734109265444845 0.35664744372378643 0.00024494827446470984 0.00011160798277486247 0.0004692370097425189 0.10400766581872525 0.10338094062411232 0.10803439978579105 1.121627029716984e-05 9.29852018472326e-06 1.3255317663809814e-05
85 2170.0 0.31641688963672526 0.27526885914078736 0.35704563566131037 0.00022906434915564115 0.00013060817139508022 0.00041766556786920707 0.10376789435527284 0.10312752039000027 0.1044644733819566 1.1088073707969632e-05 8.995090204911902e-06 1.2497461828370911e-05
86 2172.0 0.31608101689543777 0.27526885914078736 0.35704563566131037 0.0002288836767715361 0.0001268094777732436 0.00044616396943765224 0.10358683118759526 0.10270207541725199 0.10412942186800847 1.0555567474689177e-05 8.74099601964563e-06 1.2529271657307343e-05
87 2174.0 0.316383692495962 0.27740845774332046 0.3586390363191093 0.00023376465444549966 0.00013245554190516228 0.0004806104962546029 0.10354601325251328 0.10234529660735323 0.10412942186800847 1.04447326614882e-05 9.041600614816291e-06 1.250261419840001e-05
88 2176.0 0.31574502595934373 0.27740845774332046 0.3586390363191093 0.00023044237824368694 0.00012694265090006264 0.000407217486554994 0.10350055378911645 0.1017732759341969 0.10399436364414454 1.0834182260216266e-05 9.049305518042107e-06 1.259987516947946e-05
89 2178.0 0.3152871908219448 0.276229912268775 0.35916429686249146 0.00025164161229585165 0.00013492825398766275 0.0004471774597605132 0.1033137095252395 0.09896545441507042 0.10399997507865569 1.0961679774671888e-05 9.498315891186304e-06 1.2934848036440443e-05
90 2180.0 0.31502483231126777 0.2765745431212077 0.35899756716800824 0.0002429057019464354 0.00014686725070023833 0.00040999007100140484 0.10311983761698686 0.09862985571120557 0.10399436364414454 1.1234575012461392e-05 9.517458618510355e-06 1.345308242027169e-05
91 2182.0 0.31502483231126777 0.27066524248327745 0.35899756716800824 0.00025176513167706464 0.00017133584116985407 0.00041264009745748244 0.10284353709719768 0.09844705115230798 0.10397680521194304 1.1733849368955909e-05 9.973666557216848e-06 1.3309033356479252e-05
92 2184.0 0.31516903444342415 0.27066524248327745 0.3595762884139963 0.00027328178999084206 0.00017630615490953256 0.0004511330694308296 0.09899182880256446 0.09829460929144135 0.10373686958365225 1.1099549711319755e-05 8.765083039807754e-06 1.2953861593670652e-05
93 2186.0 0.3142410651306937 0.27066524248327745 0.3595762884139963 0.0002927191497147947 0.00016255094349443728 0.0005060802361911746 0.09873686139108996 0.09816744298390687 0.10319865475484183 1.0685372107327993e-05 8.095871157739728e-06 1.2774555874681808e-05
94 2188.0 0.31368483213384835 0.27006052992304436 0.3595762884139963 0.0003144391778562821 0.0001713791544237419 0.0005272188930831136 0.09856410236382704 0.09804606973194308 0.10278825500011446 1.0897003774083054e-05 8.629360270110844e-06 1.3323911677910481e-05
95 2190.0 0.3138696220005426 0.269535541579776 0.3607506859316297 0.00032261077932146855 0.00018702758849776797 0.0005940498248436596 0.09842802041296157 0.09794190009723007 0.10248281623589817 1.0138016146260981e-05 8.297268485107224e-06 1.332904284307416e-05
96 2192.0 0.31256885597514983 0.2697297632154626 0.3607506859316297 0.00034939925486906565 0.00020285953296071774 0.0005509881587497459 0.09841372040659067 0.09772604571587938 0.09894022006302794 9.962882741540106e-06 8.25047981859267e-06 1.3009893245134677e-05
97 2194.0 0.31232919210106924 0.2673697114739293 0.3598661848417133 0.0003401975015612992 0.000206088988060736 0.0006161164885355314 0.09835466195310481 0.09744081711307748 0.09887720431258254 9.936880406112486e-06 7.916023478368052e-06 1.2187578629622597e-05
98 2196.0 0.3113507616162388 0.267082790592486 0.3598661848417133 0.0003724071427903324 0.00021417597424507412 0.0006348362316653725 0.0982831830071353 0.0969848388947695 0.09877917877729003 9.696731204625123e-06 8.054295474603204e-06 1.1331253576098301e-05
99 2198.0 0.3122356451583064 0.267082790592486 0.35844546275793254 0.0004026223189126833 0.000254145476734091 0.0007269455439208284 0.09818603490619975 0.09353779355132504 0.09872246158815318 9.608882226198332e-06 8.055189263836713e-06 1.1061670571149035e-05
100 2200.0 0.307527297663174 0.2647291237137088 0.35827492259541205 0.00041127475663850824 0.0002764463177855696 0.0007470839186383142 0.09809826485019675 0.09352867334412876 0.09866049136468524 9.852822611867973e-06 8.230730028007123e-06 1.1354739294530364e-05
101 2202.0 0.3065353781171812 0.2647291237137088 0.35827492259541205 0.0004019372641573953 0.00028593840748931064 0.0007621459135630456 0.09790676671897741 0.09333714663924694 0.09852508725525205 9.59108742901457e-06 8.05993353321007e-06 1.1076615073373183e-05
102 2204.0 0.30456302702051263 0.2659253214406682 0.3582463476059511 0.00044425534177249405 0.0002689169740545488 0.0008417163800683605 0.09741503616123183 0.09327816262131958 0.09848896294704239 9.898170179655079e-06 8.2383694271242e-06 1.1318111760763363e-05
103 2206.0 0.3042051631687736 0.26260094559115427 0.354008647187281 0.0004178213974235287 0.0002909649628091681 0.000850232879094936 0.09371752190726375 0.09320546282671877 0.0984303725206978 9.913122682456748e-06 8.250191991007826e-06 1.1583845201507934e-05
104 2208.0 0.3042051631687736 0.2638026488243953 0.354008647187281 0.0004199577895971384 0.0002951853229697882 0.0008447347496644904 0.09360972279202652 0.0932162130474973 0.09829210753107478 1.0170760418636024e-05 8.690106680936759e-06 1.1859322670454777e-05
105 2210.0 0.3042051631687736 0.2607638527014585 0.35300392494864913 0.00043949000958614043 0.00030334407040071725 0.0008357001948381367 0.09349581670051618 0.09306232144780341 0.09804896578566138 1.0060371132824375e-05 8.261937893731792e-06 1.18164738305694e-05
106 2212.0 0.30360689244286265 0.26073285985002453 0.3573955910195349 0.0005040936314193102 0.0003268815511948649 0.0009531536140932955 0.09343074450629715 0.09288656198982537 0.09787759884241662 9.625921438140866e-06 8.224434631828826e-06 1.1691425667249955e-05
