max_pf 96 min_pf 34
individual DHm DSm DCp disp_rate patch_no b_patch_no mut_eff DDHm DDCp
20 0.544369 -0.00107767 -0.0134827 0.01 95 95 0 0 0
36 0.486919 -0.00125176 -0.0204923 0.01 36 36 0 0 0
46 0.486919 -0.00125176 -0.0204923 0.01 36 37 0 0 0
47 0.578736 -0.000973529 -0.0708505 0.01 60 60 0 0 0
76 0.552612 -0.00105269 -0.0763816 0.01 60 60 0 0 0
92 0.486919 -0.00125176 -0.0204923 0.01 36 36 0 0 0
99 0.478438 -0.00127746 -0.0204923 0.01 36 36 0 0 0
102 0.538147 -0.00109652 -0.0218538 0.01 96 96 0 0 0
104 0.511541 -0.00117715 -0.0204923 0.01 35 35 0 0 0
128 0.486919 -0.00125176 -0.0204923 0.01 36 36 0 0 0
156 0.577387 -0.000977616 -0.0708505 0.01 60 60 0 0 0
159 0.544369 -0.00107767 -0.0218538 0.01 94 94 0 0 0
170 0.486919 -0.00125176 -0.0204923 0.01 36 36 0 0 0
172 0.560626 -0.00102841 -0.0451828 0.01 60 61 0 0 0
191 0.567168 -0.00100858 -0.03732 0.01 60 60 0 0 0
220 0.525614 -0.0011345 -0.0636714 0.01 60 60 0 0 0
244 0.560626 -0.00102841 -0.0346045 0.01 60 61 0 0 0
251 0.544369 -0.00107767 -0.0218538 0.01 94 94 0 0 0
259 0.465659 -0.00131618 -0.0585532 0.01 60 60 0 0 0
291 0.486919 -0.00125176 -0.0204923 0.01 35 35 0 0 0
308 0.496312 -0.0012233 -0.0204923 0.01 35 35 0 0 0
323 0.578736 -0.000973529 -0.0641446 0.01 60 59 0 0 0
366 0.603011 -0.000899967 -0.0845484 0.01 60 60 0 0 0
384 0.496312 -0.0012233 -0.0204923 0.01 36 36 0 0 0
393 0.496312 -0.0012233 -0.0204923 0.01 34 35 0 0 0
395 0.564596 -0.00101638 -0.0672845 0.01 60 60 0 0 0
401 0.522076 -0.00114522 -0.0218538 0.01 94 94 0.0103289 -0.0167522 0
423 0.486919 -0.00125176 -0.0204923 0.01 35 36 0 0 0
458 0.486919 -0.00125176 -0.0204923 0.01 36 37 0 0 0
467 0.525515 -0.0011348 -0.0714699 0.01 60 60 0 0 0
484 0.483912 -0.00126087 -0.00304889 0.01 35 35 0 0 0
488 0.544369 -0.00107767 -0.0218538 0.01 94 94 0 0 0
514 0.486919 -0.00125176 -0.0204923 0.01 36 36 0 0 0
527 0.544369 -0.00107767 -0.0218538 0.01 94 94 0 0 0
535 0.496312 -0.0012233 -0.0204923 0.01 36 36 0 0 0
538 0.486919 -0.00125176 -0.0204923 0.01 36 36 0 0 0
570 0.544369 -0.00107767 -0.0218538 0.01 94 94 0 0 0
585 0.457629 -0.00134052 -0.0204923 0.01 35 36 0 0 0
590 0.549109 -0.00106331 -0.0585532 0.01 60 60 -0.00451559 0.00518334 0
597 0.544369 -0.00107767 -0.0218538 0.01 96 96 0 0 0
607 0.601435 -0.000904744 -0.0629661 0.01 60 60 0 0 0
652 0.469815 -0.00130359 -0.0204923 0.01 35 35 0 0 0
655 0.544369 -0.00107767 -0.0218538 0.01 95 95 0 0 0
657 0.486919 -0.00125176 -0.00304889 0.01 36 36 0 0 0
682 0.486919 -0.00125176 -0.0204923 0.01 36 36 0 0 0
684 0.496312 -0.0012233 -0.0204923 0.01 36 36 0 0 0
711 0.496312 -0.0012233 -0.0204923 0.01 36 36 0 0 0
713 0.486919 -0.00125176 -0.0204923 0.01 36 36 0 0 0
714 0.527813 -0.00112784 -0.0218538 0.01 94 94 0 0 0
716 0.544369 -0.00107767 -0.0218538 0.01 94 94 0 0 0
724 0.567168 -0.00100858 -0.0489613 0.01 60 60 0 0 0
763 0.483912 -0.00126087 -0.00304889 0.01 34 34 0 0 0
764 0.473724 -0.00129175 -0.0515279 0.01 60 60 0 0 0
770 0.552902 -0.00105181 -0.103977 0.01 60 60 0 0 0
775 0.476469 -0.00128343 -0.0204923 0.01 36 36 0 0 0
801 0.601435 -0.000904744 -0.063657 0.01 60 60 0 0 0
821 0.465659 -0.00131618 -0.0585532 0.01 60 60 0 0 0
870 0.493032 -0.00123324 -0.0503704 0.01 60 60 0 0 0
909 0.549875 -0.00106098 -0.085935 0.01 60 60 0 0 0
948 0.496312 -0.0012233 -0.0204923 0.01 34 34 0 0 0
964 0.531725 -0.00111599 -0.0714699 0.01 60 60 0 0 0
978 0.486919 -0.00125176 -0.0204923 0.01 35 35 0 0 0
1002 0.551494 -0.00105608 -0.0688285 0.01 60 60 0 0 0
1012 0.549875 -0.00106098 -0.085935 0.01 60 60 0 0 0
1027 0.544815 -0.00107632 -0.0585532 0.01 60 60 0 0 0
1056 0.493032 -0.00123324 -0.0585532 0.01 60 60 0 0 0
1161 0.486919 -0.00125176 -0.0204923 0.01 36 35 0 0 0
1164 0.489674 -0.00124341 -0.0585532 0.01 60 60 0 0 0
1172 0.567753 -0.00100681 -0.038527 0.01 60 59 0 0 0
1185 0.486919 -0.00125176 -0.0204923 0.01 36 36 0 0 0
1194 0.496312 -0.0012233 -0.0280423 0.01 34 34 0 0 0
