	time	range_hot	range_cold
0	2000	77	67
1	2002	77	67
2	2004	78	66
3	2006	78	66
4	2008	78	66
5	2010	78	66
6	2012	78	66
7	2014	79	66
8	2016	79	65
9	2018	79	65
10	2020	79	65
11	2022	79	65
12	2024	80	65
13	2026	80	65
14	2028	80	64
15	2030	80	64
16	2032	80	64
17	2034	80	63
18	2036	80	63
19	2038	81	63
20	2040	81	63
21	2042	81	63
22	2044	81	63
23	2046	81	63
24	2048	81	62
25	2050	82	62
26	2052	82	62
27	2054	82	62
28	2056	82	62
29	2058	82	62
30	2060	82	62
31	2062	83	62
32	2064	83	62
33	2066	83	62
34	2068	83	62
35	2070	84	61
36	2072	84	61
37	2074	84	61
38	2076	84	61
39	2078	84	61
40	2080	84	60
41	2082	85	60
42	2084	85	60
43	2086	85	60
44	2088	85	60
45	2090	86	59
46	2092	86	59
47	2094	86	59
48	2096	86	59
49	2098	86	59
50	2100	87	59
51	2102	87	59
52	2104	87	58
53	2106	87	58
54	2108	88	58
55	2110	88	58
56	2112	88	58
57	2114	88	58
58	2116	88	58
59	2118	89	58
60	2120	89	57
61	2122	90	57
62	2124	90	57
63	2126	90	57
64	2128	90	57
65	2130	91	56
66	2132	91	56
67	2134	91	55
68	2136	91	55
69	2138	91	55
70	2140	92	55
71	2142	92	55
72	2144	92	54
73	2146	92	54
74	2148	92	54
75	2150	93	54
76	2152	93	54
77	2154	94	53
78	2156	94	53
79	2158	94	53
80	2160	95	53
81	2162	96	53
82	2164	96	52
83	2166	97	52
84	2168	97	52
85	2170	98	52
86	2172	99	52
87	2174	100	52
88	2176	101	51
89	2178	102	51
90	2180	103	50
91	2182	104	50
92	2184	106	50
93	2186	107	49
94	2188	110	47
95	2190	127	43
