 time_step hot_mut_eff q_25_hot_br_mut_eff q_75_hot_br_mut_eff hot_wr_mut_eff q_25_hot_wr_mut_eff q_75_hot_wr_mut_eff cold_mut_eff q_25_cold_br_mut_eff q_75_cold_br_mut_eff cold_wr_mut_eff q_25_cold_wr_mut_eff q_75_cold_wr_mut_eff
0 2000.0 0.00870305 0.0069752575 0.010207037499999998 7.978013227422305e-05 5.5733783220754735e-05 0.00010017611466190378 0.00664901 0.0056251425 0.00759629375 5.0179896210439935e-05 3.953062435709002e-05 6.265364665441209e-05
1 2002.0 0.008743705000000001 0.00695955625 0.010300175000000002 7.523357008963011e-05 5.380503310748699e-05 9.89387610654874e-05 0.006657705 0.00587137 0.00775083125 4.768138053091005e-05 3.7542807443448394e-05 5.87648116998005e-05
2 2004.0 0.0086318875 0.00760084875 0.01103255 6.657919349069488e-05 4.4174887082435504e-05 8.579389995652946e-05 0.0068430075 0.0057454262499999995 0.00783847625 4.6824604464549836e-05 3.6103875853308625e-05 6.155543854579669e-05
3 2006.0 0.0087821125 0.0074492212500000005 0.010911049999999999 7.152306996306208e-05 4.3902415074267215e-05 9.635820975904515e-05 0.00630842 0.00546898 0.00738051125 4.648982839979686e-05 3.546094731772244e-05 6.093483763827181e-05
4 2008.0 0.008978665 0.00740552125 0.010506325 7.036145981871907e-05 5.0310091578725287e-05 9.626419554782626e-05 0.006248699999999999 0.005240918749999999 0.007516930000000001 4.8797692973443474e-05 3.272942109884017e-05 6.046590777007217e-05
5 2010.0 0.00893748 0.007259287499999999 0.011649650000000001 7.005834845924e-05 5.059143794516493e-05 9.857082519498933e-05 0.00639802 0.0053421425 0.007505275 4.436097936860755e-05 3.443615209286937e-05 6.489387521145293e-05
6 2012.0 0.009458854999999999 0.0071322675 0.01149185 7.133529390113195e-05 4.781011472739338e-05 0.00011220343155264908 0.00637269 0.00527632375 0.0075649075 4.164786165120257e-05 3.2468828575180786e-05 6.608296136207408e-05
7 2014.0 0.00916519 0.0071524325 0.0114405375 7.268540313614086e-05 4.985338463729737e-05 0.00010397035331854752 0.006543795 0.00507555625 0.00795609 4.054966571662968e-05 2.7513015442870048e-05 6.443188078921299e-05
8 2016.0 0.008915615 0.00669299875 0.011725061249999998 6.939432111340409e-05 4.7764860717468055e-05 9.713476355904945e-05 0.006308405 0.00509532875 0.00791299 4.1255849556822315e-05 2.733485429158854e-05 6.405405834076253e-05
9 2018.0 0.008963875 0.00710672375 0.011438826249999999 7.330744777464692e-05 4.4494757953966597e-05 0.00010973890086329538 0.00619966 0.005021442500000001 0.0075667175 3.896272563010789e-05 2.7221269759881292e-05 6.592097559678109e-05
10 2020.0 0.009571022500000002 0.007141875000000001 0.011519425 7.291197031090189e-05 4.561449716385621e-05 0.00011516803033257934 0.00611958 0.0050336875 0.008072588749999998 3.9952341424802384e-05 2.7220954199283786e-05 6.06371394360583e-05
11 2022.0 0.009503382500000001 0.00714148625 0.01196741875 6.68725028452552e-05 4.264575797109234e-05 0.00010256082901831252 0.0058584349999999995 0.00489732125 0.0075109475 3.921591460862275e-05 2.6754919973456598e-05 5.738092212670333e-05
12 2024.0 0.009623575 0.00722519 0.012605775 6.532808029252067e-05 4.149813774052152e-05 0.00010400617044453093 0.005906359999999999 0.004407830000000001 0.00792359875 3.846926194443571e-05 2.356999598804178e-05 6.195345199584625e-05
13 2026.0 0.0096237425 0.007368478750000001 0.0123345375 7.628700380271123e-05 4.464992211857244e-05 0.00011055909255746501 0.0059845525 0.00480731375 0.008225031249999999 4.155225447408095e-05 2.479356528245212e-05 6.333213391820081e-05
14 2028.0 0.0095550425 0.00749745625 0.0129934925 6.390221573188435e-05 3.923114967083646e-05 0.00011151281875808732 0.0062676375 0.00485432125 0.008001245 3.96803939927185e-05 2.5776298095670325e-05 6.1030597332585735e-05
15 2030.0 0.00995764 0.00751412 0.0124632 7.112657403751111e-05 4.6524842973885984e-05 0.00010493063005126667 0.006323054999999999 0.0045644412500000005 0.008352236249999999 4.591869473786059e-05 2.930947054792439e-05 7.018247599234836e-05
16 2032.0 0.010332617499999999 0.008135892500000002 0.013145375 7.098536772304108e-05 4.011884617397097e-05 9.204588553698793e-05 0.00668229 0.00473204125 0.007850551249999999 4.171028595047664e-05 2.691220987020192e-05 6.1000363910306124e-05
17 2034.0 0.009960315 0.00700352 0.0120074 8.004678105633334e-05 4.994270273684469e-05 0.00010172524327976591 0.0062700975 0.00461454875 0.00817942 3.9306509853825194e-05 2.6610431350471212e-05 6.790316121805569e-05
18 2036.0 0.009094640000000001 0.00716039375 0.0114812125 7.082804560535846e-05 4.105214281696885e-05 0.00010861628837774174 0.00657243 0.004836542500000001 0.00836943125 3.965528355171531e-05 2.66922748269916e-05 6.627746615490357e-05
19 2038.0 0.008707275 0.0068520175 0.0107926375 7.073235768683143e-05 4.2114432673192695e-05 9.878258637164616e-05 0.0068436325 0.004855735 0.008885230000000001 4.5834662042050984e-05 3.011251080015328e-05 6.406471577809699e-05
20 2040.0 0.0089037175 0.00702243 0.0109459125 7.923808473471877e-05 4.670605777187063e-05 0.00012679559750875723 0.007001535 0.005047448749999999 0.00845130875 4.422317139163161e-05 2.7840997881316665e-05 6.12305838773457e-05
21 2042.0 0.0084424775 0.006039325 0.010611045 6.488693866738151e-05 4.1288192021007156e-05 0.00013997301589828486 0.00692515 0.0051504375000000005 0.0081122875 4.6246591654465584e-05 2.644895814017785e-05 8.114420956375992e-05
22 2044.0 0.00887509 0.0069942475 0.011432425 6.445348120805443e-05 5.0361172559382495e-05 0.00012564464051420906 0.006703205 0.00499946375 0.00820942 4.526705177632982e-05 2.443333472070966e-05 7.679131912365475e-05
23 2046.0 0.009374845 0.0067368875 0.01206269 6.409841227451225e-05 4.025200678252382e-05 0.00010518116675508082 0.006946505 0.00450541375 0.0085383875 4.8638456443465616e-05 2.899095125034571e-05 7.003366889535715e-05
