max_pf 74 min_pf 49
individual DHm DSm DCp disp_rate patch_no b_patch_no mut_eff DDHm DDCp
7 0.538494 -0.00109547 -0.0594009 0.01 50 50 0 0 0
15 0.575086 -0.000984589 -0.0234433 0.01 72 71 0 0 0
16 0.527959 -0.0011274 -0.0688191 0.01 60 60 0 0 0
23 0.55937 -0.00103221 -0.0700824 0.01 60 59 0 0 0
31 0.610821 -0.000876299 -0.0743379 0.01 60 60 0 0 0
38 0.576729 -0.00097961 -0.0594009 0.01 60 60 0 0 0
43 0.538494 -0.00109547 -0.0594009 0.01 50 50 0 0 0
55 0.553062 -0.00105133 -0.0016837 0.01 60 61 0 0 0
60 0.546152 -0.00107227 -0.0594009 0.01 51 51 0 0 0
63 0.528064 -0.00112708 -0.0656017 0.01 60 60 0 0 0
67 0.528064 -0.00112708 -0.0594009 0.01 50 50 0 0 0
70 0.528064 -0.00112708 -0.0594009 0.01 51 51 0 0 0
87 0.564101 -0.00101787 -0.0224289 0.01 72 72 0 0 0
90 0.615424 -0.000862351 -0.0746942 0.01 60 59 0 0 0
112 0.541487 -0.0010864 -0.0505918 0.01 50 50 0 0 0
113 0.564101 -0.00101787 -0.0224289 0.01 73 73 0 0 0
119 0.613084 -0.000869443 -0.032526 0.01 60 59 0 0 0
133 0.554263 -0.00104769 -0.0315725 0.01 60 60 0 0 0
149 0.564101 -0.00101787 -0.0224289 0.01 72 72 0 0 0
153 0.525158 -0.00113589 -0.0218235 0.01 60 60 0 0 0
155 0.539899 -0.00109122 -0.0577106 0.01 51 51 0 0 0
158 0.546152 -0.00107227 -0.0594009 0.01 51 51 0 0 0
166 0.546152 -0.00107227 -0.0594009 0.01 51 51 0 0 0
172 0.546152 -0.00107227 -0.0548894 0.01 49 49 0 0 0
174 0.546152 -0.00107227 -0.0594009 0.01 51 51 0 0 0
178 0.564101 -0.00101787 -0.0224289 0.01 72 72 0 0 0
185 0.564101 -0.00101787 -0.0224289 0.01 72 72 0 0 0
187 0.528064 -0.00112708 -0.0594009 0.01 49 49 0 0 0
192 0.561075 -0.00102704 -0.066567 0.01 60 60 0 0 0
195 0.564101 -0.00101787 -0.0224289 0.01 72 72 0 0 0
220 0.553062 -0.00105133 -0.0016837 0.01 60 60 0 0 0
225 0.528064 -0.00112708 -0.0594009 0.01 51 51 0 0 0
236 0.564101 -0.00101787 -0.0224289 0.01 72 72 0 0 0
241 0.541487 -0.0010864 -0.0505918 0.01 50 50 0 0 0
