	time	range_hot	range_cold
0	2000	77	67
1	2002	77	67
2	2004	78	66
3	2006	78	66
4	2008	78	66
5	2010	78	66
6	2012	79	66
7	2014	79	66
8	2016	79	65
9	2018	79	65
10	2020	79	65
11	2022	80	65
12	2024	80	65
13	2026	80	65
14	2028	80	65
15	2030	80	65
16	2032	80	65
17	2034	81	64
18	2036	82	64
19	2038	82	64
20	2040	82	64
21	2042	82	64
22	2044	83	64
23	2046	83	63
24	2048	83	63
25	2050	83	63
26	2052	83	63
27	2054	84	63
28	2056	84	61
29	2058	85	61
30	2060	85	61
31	2062	85	61
32	2064	85	61
33	2066	85	61
34	2068	85	61
35	2070	86	61
36	2072	87	60
37	2074	87	60
38	2076	87	60
39	2078	87	60
40	2080	88	60
41	2082	88	60
42	2084	88	60
43	2086	89	59
44	2088	89	59
45	2090	89	59
46	2092	90	59
47	2094	90	59
48	2096	91	58
49	2098	91	58
50	2100	91	58
51	2102	92	58
52	2104	92	58
53	2106	92	58
54	2108	93	58
55	2110	93	57
56	2112	94	57
57	2114	94	57
58	2116	95	57
59	2118	95	56
60	2120	96	56
61	2122	97	55
62	2124	97	55
63	2126	98	55
64	2128	98	55
65	2130	99	54
66	2132	99	54
67	2134	100	53
68	2136	101	53
69	2138	102	53
70	2140	103	53
71	2142	104	52
72	2144	105	52
73	2146	107	50
74	2148	111	49
75	2150	98	55
