	time	range_hot	range_cold
0	2000	77	67
1	2002	77	67
2	2004	78	66
3	2006	78	66
4	2008	78	66
5	2010	79	66
6	2012	79	65
7	2014	79	65
8	2016	79	65
9	2018	79	65
10	2020	80	65
11	2022	80	65
12	2024	80	65
13	2026	81	65
14	2028	81	64
15	2030	81	64
16	2032	81	64
17	2034	82	64
18	2036	82	64
19	2038	82	64
20	2040	83	63
21	2042	83	63
22	2044	83	63
23	2046	83	63
24	2048	83	63
25	2050	83	63
26	2052	84	63
27	2054	84	63
28	2056	84	62
29	2058	84	62
30	2060	84	62
31	2062	85	62
32	2064	85	62
33	2066	85	62
34	2068	85	62
35	2070	86	59
36	2072	86	59
37	2074	86	59
38	2076	86	59
39	2078	86	59
40	2080	86	59
41	2082	86	59
42	2084	87	58
43	2086	87	58
44	2088	88	58
45	2090	88	58
46	2092	88	58
47	2094	88	58
48	2096	89	58
49	2098	89	58
50	2100	89	57
51	2102	89	57
52	2104	89	57
53	2106	90	57
54	2108	91	57
55	2110	91	57
56	2112	92	56
57	2114	92	56
58	2116	93	56
59	2118	93	55
60	2120	93	55
61	2122	93	55
62	2124	93	55
63	2126	94	54
64	2128	94	54
65	2130	95	54
66	2132	96	53
67	2134	97	53
68	2136	98	52
69	2138	98	52
70	2140	99	52
71	2142	99	52
72	2144	100	51
73	2146	100	51
74	2148	101	51
75	2150	102	50
76	2152	103	50
77	2154	105	50
78	2156	106	50
79	2158	108	48
80	2160	111	48
