max_pf 91 min_pf 44
individual DHm DSm DCp disp_rate patch_no b_patch_no mut_eff DDHm DDCp
1 0.524402 -0.00113818 -0.0841487 0.01 46 46 0 0 0
7 0.55765 -0.00103742 -0.0718245 0.01 46 46 0 0 0
33 0.628448 -0.000822884 -0.00506906 0.01 89 89 0 0 0
41 0.524402 -0.00113818 -0.0841487 0.01 46 46 0 0 0
48 0.55765 -0.00103742 -0.066775 0.01 45 45 0 0 0
68 0.524402 -0.00113818 -0.0841487 0.01 46 46 0 0 0
82 0.633309 -0.000808155 -0.00506906 0.01 89 89 0 0 0
123 0.60469 -0.00089488 -0.0833804 0.01 60 61 0 0 0
125 0.524402 -0.00113818 -0.0841487 0.01 46 46 0 0 0
130 0.628448 -0.000822884 -0.00506906 0.01 90 90 0 0 0
147 0.528401 -0.00112606 -0.0937911 0.01 60 60 0 0 0
165 0.55765 -0.00103742 -0.066775 0.01 45 47 0 0 0
169 0.622419 -0.000841155 -0.00506906 0.01 89 89 0 0 0
171 0.575173 -0.000984325 -0.0729716 0.01 60 60 0 0 0
180 0.55765 -0.00103742 -0.066775 0.01 46 46 0 0 0
222 0.524402 -0.00113818 -0.0841487 0.01 46 46 0 0 0
230 0.578173 -0.000975233 -0.0693909 0.01 60 60 0 0 0
231 0.628448 -0.000822884 -0.00506906 0.01 89 88 0 0 0
234 0.628448 -0.000822884 -0.00506906 0.01 90 90 0 0 0
237 0.548445 -0.00106532 -0.0753589 0.01 46 46 0 0 0
252 0.524402 -0.00113818 -0.0841487 0.01 46 46 0 0 0
288 0.521146 -0.00114804 -0.0841487 0.01 46 46 0 0 0
322 0.525091 -0.00113609 -0.0475559 0.01 60 59 0 0 0
341 0.575173 -0.000984325 -0.0774279 0.01 60 60 0 0 0
392 0.55765 -0.00103742 -0.0718245 0.01 46 46 0 0 0
465 0.646493 -0.000768202 -0.0335786 0.01 60 60 0 0 0
473 0.557012 -0.00103936 -0.0937911 0.01 60 60 0 0 0
476 0.55765 -0.00103742 -0.0718245 0.01 46 46 0 0 0
477 0.53481 -0.00110664 -0.0937911 0.01 60 60 0.00430635 -0.0048992 0
485 0.524402 -0.00113818 -0.0841487 0.01 45 46 0 0 0
494 0.540019 -0.00109085 -0.0841528 0.01 60 60 0 0 0
495 0.628448 -0.000822884 -0.00506906 0.01 89 89 0 0 0
515 0.551124 -0.0010572 -0.052609 0.01 46 46 0 0 0
523 0.55765 -0.00103742 -0.0718245 0.01 46 46 0 0 0
546 0.628448 -0.000822884 -0.00506906 0.01 90 90 0 0 0
558 0.628448 -0.000822884 -0.00506906 0.01 89 88 0 0 0
561 0.628448 -0.000822884 -0.00506906 0.01 89 88 0 0 0
577 0.563041 -0.00102109 -0.0718245 0.01 46 46 0 0 0
585 0.524402 -0.00113818 -0.0811831 0.01 46 46 0 0 0
587 0.628448 -0.000822884 -0.00506906 0.01 89 89 0 0 0
599 0.551124 -0.0010572 -0.052609 0.01 45 45 0 0 0
617 0.49443 -0.001229 -0.0841487 0.01 46 46 0 0 0
622 0.628448 -0.000822884 -0.00506906 0.01 89 89 0 0 0
