max_pf 65 min_pf 55
individual DHm DSm DCp disp_rate patch_no b_patch_no mut_eff DDHm DDCp
2 0.560626 -0.00102841 -0.0365493 0.01 65 65 0 0 0
3 0.57835 -0.000974698 -0.0585532 0.01 56 56 0 0 0
4 0.594876 -0.000924617 -0.0367144 0.01 55 55 3.21716e-05 0 0.00999464
6 0.56392 -0.00101842 -0.051754 0.01 60 60 0.000876278 0 0.00580309
8 0.602718 -0.000900855 -0.0708505 0.01 56 57 0 0 0
10 0.619989 -0.000848519 -0.0575571 0.01 55 55 0 0 0
11 0.583706 -0.000958468 -0.0683981 0.01 64 64 0 0 0
12 0.597467 -0.000916766 -0.0739677 0.01 57 58 0 0 0
14 0.582171 -0.000963117 -0.0489613 0.01 64 63 0 0 0
15 0.604558 -0.000895279 -0.0806435 0.01 63 63 0 0 0
16 0.573643 -0.00098896 -0.0489613 0.01 63 64 0 0 0
18 0.567753 -0.00100681 -0.0503758 0.01 57 57 0 0 0
19 0.569312 -0.00100208 -0.0571322 0.01 65 65 0 0 0
20 0.602499 -0.000901519 -0.0680185 0.01 57 57 0.00069505 -0.000988722 0
21 0.567753 -0.00100681 -0.0585532 0.01 56 56 0 0 0
22 0.597361 -0.000917087 -0.0575571 0.01 60 61 0 0 0
24 0.611266 -0.000874953 -0.0740869 0.01 57 57 0 0 0
26 0.603262 -0.000899207 -0.065237 0.01 57 57 0 0 0
27 0.579582 -0.000970964 -0.0575571 0.01 57 56 0 0 0
28 0.634738 -0.000803824 -0.0195913 0.01 63 63 0 0 0
30 0.564596 -0.00101638 -0.061574 0.01 55 55 0 0 0
34 0.531725 -0.00111599 -0.0714699 0.01 57 57 0 0 0
35 0.586665 -0.000949501 -0.0445028 0.01 64 64 0 0 0
36 0.561542 -0.00102563 -0.0708505 0.01 60 60 0 0 0
37 0.551042 -0.00105745 -0.0786836 0.01 64 64 0.0204072 -0.0253618 0
38 0.579233 -0.000972022 -0.0585532 0.01 57 57 0 0 0
39 0.594876 -0.000924617 -0.0502917 0.01 65 65 0 0 0
40 0.588128 -0.000945066 -0.0575571 0.01 60 60 0 0 0
41 0.578812 -0.000973298 -0.085935 0.01 64 64 0 0 0
43 0.582702 -0.000961508 -0.0575571 0.01 60 59 0 0 0
44 0.584838 -0.000955037 -0.087602 0.01 63 62 0 0 0
47 0.573655 -0.000988924 -0.0351294 0.01 63 63 0 0 0
48 0.604558 -0.000895279 -0.0806435 0.01 63 63 0 0 0
49 0.594876 -0.000924617 -0.0419731 0.01 56 56 0 0 0
50 0.560626 -0.00102841 -0.0571322 0.01 64 64 0 0 0
52 0.591016 -0.000936315 -0.0737471 0.01 60 60 0 0 0
57 0.590674 -0.000937351 -0.0575571 0.01 56 56 0 0 0
58 0.601435 -0.000904744 -0.0251051 0.01 55 55 0 0 0
59 0.584328 -0.000956583 -0.0678669 0.01 60 60 -0.00267254 0 -0.0189056
60 0.567511 -0.00100754 -0.059697 0.01 57 57 0 0 0
61 0.543235 -0.00108111 -0.0675813 0.01 57 57 0 0 0
63 0.582324 -0.000962654 -0.0790589 0.01 63 63 0 0 0
65 0.564348 -0.00101713 -0.0451828 0.01 64 64 0 0 0
66 0.561542 -0.00102563 -0.0708505 0.01 60 60 0 0 0
68 0.591016 -0.000936315 -0.0671992 0.01 56 56 0 0 0
69 0.577429 -0.000977487 -0.0489613 0.01 63 63 -0.00842902 0.0102618 0
70 0.565285 -0.00101429 -0.0571322 0.01 64 64 0 0 0
72 0.560626 -0.00102841 -0.0571322 0.01 63 63 0 0 0
74 0.594876 -0.000924617 -0.0419731 0.01 55 55 0 0 0
75 0.603487 -0.000898523 -0.0585532 0.01 56 56 0 0 0
76 0.540815 -0.00108844 -0.0585532 0.01 56 56 0 0 0
78 0.574539 -0.000986246 -0.0607159 0.01 64 64 0 0 0
79 0.601653 -0.000904082 -0.0585532 0.01 57 56 0 0 0
80 0.635431 -0.000801725 -0.0575571 0.01 63 63 0 0 0
81 0.594767 -0.000924948 -0.0278672 0.01 63 63 0 0 0
83 0.579233 -0.000972022 -0.0585532 0.01 57 57 0 0 0
85 0.633449 -0.000807731 -0.0359173 0.01 64 64 0 0 0
86 0.582702 -0.000961508 -0.0575571 0.01 64 64 0 0 0
87 0.560626 -0.00102841 -0.0365493 0.01 65 65 0 0 0
88 0.560626 -0.00102841 -0.0451828 0.01 64 64 0 0 0
89 0.525614 -0.0011345 -0.0585532 0.01 56 56 0 0 0
90 0.601435 -0.000904744 -0.0401474 0.01 56 56 0 0 0
91 0.61571 -0.000861484 -0.0641795 0.01 57 57 0 0 0
92 0.567753 -0.00100681 -0.0290176 0.01 55 55 0 0 0
97 0.586665 -0.000949501 -0.0575571 0.01 63 63 0 0 0
98 0.603487 -0.000898523 -0.0680185 0.01 57 57 0 0 0
