max_pf 87 min_pf 36
individual DHm DSm DCp disp_rate patch_no b_patch_no mut_eff DDHm DDCp
3 0.5448 -0.00107636 -0.0855315 0.01 60 60 0 0 0
22 0.573338 -0.000989883 -0.100791 0.01 85 85 -0.0249334 0 -0.0104583
33 0.510777 -0.00117946 -0.0890242 0.01 60 60 0 0 0
38 0.559329 -0.00103234 -0.0338721 0.01 85 85 0 0 0
40 0.505828 -0.00119446 -0.0714453 0.01 60 60 0 0 0
43 0.540326 -0.00108992 -0.075614 0.01 60 61 0 0 0
101 0.586706 -0.000949374 -0.0833635 0.01 85 85 0 0 0
108 0.573338 -0.000989883 -0.0338721 0.01 85 85 0 0 0
120 0.500694 -0.00121002 -0.0521386 0.01 60 60 0 0 0
121 0.530241 -0.00112048 -0.0747272 0.01 60 60 0 0 0
130 0.573338 -0.000989883 -0.0338721 0.01 86 86 0 0 0
135 0.558042 -0.00103624 -0.0903327 0.01 86 86 0 0 0
145 0.497698 -0.0012191 -0.0923967 0.01 60 60 0 0 0
159 0.507012 -0.00119087 -0.0573416 0.01 60 60 0 0 0
163 0.52818 -0.00112673 -0.0165506 0.01 38 38 0 0 0
191 0.51073 -0.00117961 -0.0896351 0.01 60 60 0 0 0
221 0.507379 -0.00118976 -0.0747272 0.01 60 60 0 0 0
227 0.573338 -0.000989883 -0.0903327 0.01 86 86 0 0 0
285 0.496947 -0.00122137 -0.0594188 0.01 60 60 0 0 0
290 0.573338 -0.000989883 -0.0426011 0.01 85 85 0 0 0
332 0.467556 -0.00131044 -0.0632447 0.01 60 58 0 0 0
333 0.498082 -0.00121793 -0.0713595 0.01 60 60 0.0123057 -0.0124599 0
343 0.52818 -0.00112673 -0.0165506 0.01 37 37 0 0 0
371 0.497698 -0.0012191 -0.086932 0.01 60 60 0 0 0
372 0.502644 -0.00120411 -0.0125313 0.01 38 38 0 0 0
385 0.572908 -0.000991187 -0.0338721 0.01 86 86 0 0 0
444 0.550194 -0.00106002 -0.0868955 0.01 85 85 0 0 0
464 0.506862 -0.00119133 -0.0923967 0.01 60 60 0 0 0
468 0.48441 -0.00125936 -0.08621 0.01 60 60 0 0 0
473 0.573338 -0.000989883 -0.0426011 0.01 86 86 0 0 0
480 0.530261 -0.00112042 -0.0660651 0.01 60 60 0 0 0
488 0.53358 -0.00111036 -0.0813878 0.01 60 59 0 0 0
502 0.573338 -0.000989883 -0.0426011 0.01 85 85 0 0 0
517 0.527725 -0.00112811 -0.078872 0.01 60 60 0 0 0
563 0.534788 -0.0011067 -0.0148606 0.01 38 38 0 0 0
573 0.52818 -0.00112673 -0.0165506 0.01 38 39 0 0 0
591 0.510777 -0.00117946 -0.0890242 0.01 60 60 0 0 0
599 0.487711 -0.00124936 -0.08621 0.01 60 60 0 0 0
601 0.511675 -0.00117674 -0.0944049 0.01 60 60 0 0 0
607 0.502644 -0.00120411 -0.0060721 0.01 37 37 0.00443332 0 0.00645921
631 0.510542 -0.00118018 -0.0713595 0.01 60 60 0 0 0
658 0.52818 -0.00112673 -0.0165506 0.01 38 38 0 0 0
675 0.52818 -0.00112673 -0.0165506 0.01 37 37 0 0 0
687 0.52818 -0.00112673 -0.0165506 0.01 38 37 0 0 0
694 0.503705 -0.00120089 -0.129102 0.01 60 61 0 0 0
695 0.513065 -0.00117253 -0.0125313 0.01 37 37 0 0 0
708 0.489276 -0.00124462 -0.0656284 0.01 60 59 0 0 0
710 0.573338 -0.000989883 -0.0338721 0.01 85 85 0 0 0
723 0.502644 -0.00120411 -0.0125313 0.01 37 37 0 0 0
732 0.512078 -0.00117552 -0.0557872 0.01 60 60 0 0 0
734 0.52818 -0.00112673 -0.0165506 0.01 38 38 0 0 0
736 0.573338 -0.000989883 -0.0338721 0.01 85 85 0 0 0
747 0.52818 -0.00112673 -0.0165506 0.01 38 38 0 0 0
817 0.550194 -0.00106002 -0.0868955 0.01 87 87 0 0 0
824 0.52818 -0.00112673 -0.0165506 0.01 38 38 0 0 0
838 0.573338 -0.000989883 -0.0426011 0.01 85 85 0 0 0
851 0.573338 -0.000989883 -0.0338721 0.01 85 85 0 0 0
852 0.510542 -0.00118018 -0.0814374 0.01 60 59 0 0 0
855 0.502644 -0.00120411 -0.0125313 0.01 36 36 0 0 0
