	time	range_hot	range_cold
0	2000	77	67
1	2002	77	67
2	2004	78	66
3	2006	78	66
4	2008	78	66
5	2010	79	66
6	2012	79	66
7	2014	79	66
8	2016	79	65
9	2018	80	65
10	2020	80	65
11	2022	80	65
12	2024	80	65
13	2026	81	65
14	2028	82	65
15	2030	82	64
16	2032	82	64
17	2034	82	64
18	2036	83	64
19	2038	83	64
20	2040	83	64
21	2042	83	64
22	2044	83	64
23	2046	84	64
24	2048	84	64
25	2050	84	63
26	2052	84	63
27	2054	85	63
28	2056	85	63
29	2058	85	63
30	2060	85	62
31	2062	85	62
32	2064	86	62
33	2066	86	62
34	2068	86	62
35	2070	86	62
36	2072	87	62
37	2074	87	62
38	2076	87	61
39	2078	87	61
40	2080	87	61
41	2082	88	61
42	2084	88	61
43	2086	88	61
44	2088	88	61
45	2090	88	61
46	2092	89	60
47	2094	89	60
48	2096	89	60
49	2098	89	60
50	2100	90	60
51	2102	90	60
52	2104	90	59
53	2106	91	59
54	2108	91	59
55	2110	91	59
56	2112	91	59
57	2114	91	59
58	2116	91	58
59	2118	92	58
60	2120	92	58
61	2122	92	58
62	2124	92	58
63	2126	93	58
64	2128	93	58
65	2130	93	57
66	2132	94	57
67	2134	94	57
68	2136	94	57
69	2138	95	57
70	2140	95	56
71	2142	96	56
72	2144	96	56
73	2146	97	56
74	2148	97	56
75	2150	97	55
76	2152	98	55
77	2154	99	55
78	2156	100	55
79	2158	100	55
80	2160	101	55
81	2162	101	54
82	2164	102	54
83	2166	102	54
84	2168	103	54
85	2170	103	54
86	2172	104	53
87	2174	105	53
88	2176	106	52
89	2178	108	52
90	2180	109	52
91	2182	111	51
92	2184	114	50
93	2186	117	50
94	2188	125	47
