max_pf 68 min_pf 53
individual DHm DSm DCp disp_rate patch_no b_patch_no mut_eff DDHm DDCp
1 0.555265 -0.00104465 -0.0683404 0.01 60 60 9.95398e-05 0 0.000644907
6 0.60126 -0.000905272 -0.0553353 0.01 55 55 0 0 0
9 0.589579 -0.000940668 -0.0468216 0.01 55 55 0 0 0
11 0.540528 -0.00108931 -0.0263121 0.01 67 67 0 0 0
16 0.57892 -0.000972971 -0.0433747 0.01 54 54 0 0 0.010164
22 0.529347 -0.00112319 -0.0391257 0.01 55 55 0 0 0
23 0.54763 -0.00106779 -0.0572629 0.01 60 60 0 0 0
27 0.534688 -0.00110701 -0.00942945 0.01 60 60 0 0 0
28 0.57892 -0.000972971 -0.0535387 0.01 55 55 0 0 0
34 0.591779 -0.000934003 -0.0596647 0.01 54 54 0.0015468 -0.00224388 0
48 0.545901 -0.00107303 -0.0417578 0.01 60 59 0 0 0
53 0.584677 -0.000955524 -0.0547562 0.01 55 55 0 0 0
56 0.603761 -0.000897695 -0.0205206 0.01 55 55 0 0 0
57 0.560398 -0.0010291 -0.0391257 0.01 55 55 0 0 0
58 0.521752 -0.00114621 -0.0547562 0.01 60 60 0.0140648 -0.0152611 0
59 0.540528 -0.00108931 -0.0263121 0.01 67 67 0 0 0
60 0.520171 -0.001151 -0.0466277 0.01 60 60 0 0 0
63 0.601968 -0.000903128 -0.0547562 0.01 55 55 0 0 0
70 0.577208 -0.000978158 -0.0325372 0.01 60 60 0 0 0
71 0.540528 -0.00108931 -0.0494177 0.01 66 66 0 0 0
72 0.594023 -0.000927203 -0.0463696 0.01 55 55 0 0 0
73 0.594023 -0.000927203 -0.0463696 0.01 55 55 0 0 0
74 0.545901 -0.00107303 -0.0417578 0.01 60 60 0 0 0
77 0.545166 -0.00107526 -0.0179476 0.01 55 56 0 0 0
78 0.540528 -0.00108931 -0.0263121 0.01 67 67 0 0 0
79 0.563084 -0.00102096 -0.0256945 0.01 60 60 0 0 0
81 0.586911 -0.000948756 -0.0388597 0.01 55 55 0 0 0
83 0.555092 -0.00104517 -0.0179476 0.01 60 60 0 0 0
86 0.567913 -0.00100632 -0.0318245 0.01 55 55 0 0 0
88 0.540528 -0.00108931 -0.0263121 0.01 67 67 0 0 0
89 0.601968 -0.000903128 -0.0547562 0.01 55 55 0 0 0
95 0.558349 -0.00103531 -0.00683484 0.01 66 66 0 0 0
96 0.59262 -0.000931454 -0.0613591 0.01 55 55 0 0 0
104 0.582622 -0.00096175 -0.0547562 0.01 54 54 0 0 0
108 0.533261 -0.00111133 -0.0471861 0.01 55 55 0 0 0
117 0.57892 -0.000972971 -0.0535387 0.01 54 54 0 0 0
122 0.519203 -0.00115393 -0.0547562 0.01 60 60 0 0 0
124 0.540528 -0.00108931 -0.0263121 0.01 67 67 0 0 0
127 0.547763 -0.00106739 -0.0263121 0.01 60 61 0 0 0
128 0.541549 -0.00108621 -0.0484855 0.01 60 60 0 0 0
131 0.571041 -0.000996845 -0.0142149 0.01 55 55 0 0 0
132 0.540528 -0.00108931 -0.0263121 0.01 68 68 0 0 0
136 0.583023 -0.000960536 -0.0309792 0.01 60 60 0 0 0
139 0.557019 -0.00103934 -0.0513308 0.01 60 60 0 0 0
142 0.557019 -0.00103934 -0.0547562 0.01 60 60 0 0 0
144 0.594023 -0.000927203 -0.0356226 0.01 55 55 -5.36442e-07 0 -4.6853e-05
145 0.54763 -0.00106779 -0.0616873 0.01 54 55 0 0 0
158 0.601968 -0.000903128 -0.0547562 0.01 54 54 0 0 0
160 0.594023 -0.000927203 -0.0547562 0.01 55 55 0 0 0
162 0.594023 -0.000927203 -0.0547562 0.01 55 55 0 0 0
163 0.57717 -0.000978273 -0.0597389 0.01 55 55 0 0 0
164 0.540528 -0.00108931 -0.0263121 0.01 67 67 0 0 0
169 0.540528 -0.00108931 -0.0263121 0.01 67 67 0 0 0
170 0.538985 -0.00109398 -0.0121251 0.01 60 60 0 0 0
177 0.561324 -0.00102629 -0.103044 0.01 55 55 0 0 0
179 0.566024 -0.00101205 -0.00459188 0.01 60 60 0 0 0
184 0.557019 -0.00103934 -0.0483815 0.01 60 60 0 0 0
192 0.595075 -0.000924016 -0.0535387 0.01 55 55 -0.00869073 0.012182 0
195 0.540528 -0.00108931 -0.0244833 0.01 66 66 0 0 0
204 0.577967 -0.000975856 -0.0239427 0.01 60 60 0 0 0
208 0.555203 -0.00104484 -0.0567568 0.01 54 55 0 0 0
211 0.540528 -0.00108931 -0.0263121 0.01 67 67 0 0 0
214 0.557019 -0.00103934 -0.0547562 0.01 60 60 0 0 0
220 0.563404 -0.00101999 -0.0318245 0.01 55 56 0 0 0
222 0.594023 -0.000927203 -0.0571252 0.01 55 55 0 0 0
223 0.598002 -0.000915146 -0.0547562 0.01 55 55 0 0 0
224 0.570316 -0.000999041 -0.0547562 0.01 55 55 0 0 0
243 0.532219 -0.00111449 -0.0622142 0.01 60 61 0 0 0
244 0.561968 -0.00102434 -0.0631544 0.01 60 60 0 0 0
247 0.571522 -0.000995387 -0.03556 0.01 55 55 0 0 0
253 0.586911 -0.000948756 -0.0388597 0.01 55 55 0 0 0
254 0.538985 -0.00109398 -0.0121251 0.01 60 60 0 0 0
256 0.568399 -0.00100485 -0.0694073 0.01 55 55 0 0 0
260 0.574238 -0.000987157 -0.0656693 0.01 55 55 0 0 0
261 0.540528 -0.00108931 -0.0263121 0.01 67 67 0 0 0
263 0.574238 -0.000987157 -0.0656693 0.01 55 55 0 0 0
264 0.555092 -0.00104517 -0.0140766 0.01 60 60 0 0 0
270 0.54968 -0.00106158 -0.0547562 0.01 66 65 0 0 0
274 0.532964 -0.00111223 -0.00580631 0.01 66 66 0 0 0
277 0.532219 -0.00111449 -0.0622142 0.01 60 61 0 0 0
280 0.576448 -0.000980462 -0.090791 0.01 55 55 0 0 0
281 0.540528 -0.00108931 -0.0263121 0.01 60 61 0 0 0
286 0.540528 -0.00108931 -0.0263121 0.01 60 60 0 0 0
293 0.556998 -0.0010394 -0.0299771 0.01 60 61 0 0 0
297 0.529347 -0.00112319 -0.0391257 0.01 55 56 0 0 0
304 0.548073 -0.00106645 -0.0656693 0.01 55 55 0 0 0
307 0.534688 -0.00110701 -0.00942945 0.01 60 60 0 0 0
309 0.573156 -0.000990437 -0.0569288 0.01 60 60 0 0 0
310 0.586911 -0.000948756 -0.0388597 0.01 55 56 0 0 0
313 0.541549 -0.00108621 -0.0462859 0.01 60 60 0 0 0
317 0.598673 -0.000913111 -0.0706686 0.01 55 55 0 0 0
329 0.571522 -0.000995387 -0.03556 0.01 60 60 0 0 0
330 0.545901 -0.00107303 -0.0417578 0.01 60 60 0 0 0
332 0.594023 -0.000927203 -0.0571252 0.01 55 55 0 0 0
335 0.541408 -0.00108664 -0.00580631 0.01 66 66 0 0 0
337 0.563084 -0.00102096 -0.0256945 0.01 60 60 0 0 0
340 0.558349 -0.00103531 -0.00914339 0.01 66 66 0 0 0
342 0.557019 -0.00103934 -0.0513308 0.01 60 60 0 0 0
345 0.563404 -0.00101999 -0.0318245 0.01 55 55 0 0 0
347 0.55736 -0.0010383 -0.0239551 0.01 67 67 0 0 0
349 0.559422 -0.00103206 -0.0113904 0.01 55 55 0 0 0
350 0.586911 -0.000948756 -0.021932 0.01 55 55 0 0 0
352 0.58717 -0.000947969 -0.0958264 0.01 55 55 0 0 0
360 0.540528 -0.00108931 -0.0498202 0.01 66 66 0 0 0
371 0.556139 -0.001042 -0.0693089 0.01 55 55 0 0 0
372 0.594023 -0.000927203 -0.0547562 0.01 55 55 0 0 0
375 0.594023 -0.000927203 -0.0502203 0.01 53 53 0 0 0
382 0.570039 -0.000999883 -0.0547562 0.01 60 60 0 0 0
383 0.583023 -0.000960536 -0.0179476 0.01 60 60 0 0 0
385 0.581001 -0.000966662 -0.0597389 0.01 60 60 0 0 0
395 0.558889 -0.00103367 -0.0256945 0.01 60 60 0 0 0
396 0.520171 -0.001151 -0.0466277 0.01 60 60 0 0 0
401 0.565465 -0.00101374 -0.0547562 0.01 55 55 0 0 0
402 0.540528 -0.00108931 -0.0263121 0.01 67 67 0 0 0
409 0.540528 -0.00108931 -0.0263121 0.01 60 60 0 0 0
411 0.57892 -0.000972971 -0.0535387 0.01 54 54 0 0 0
413 0.561671 -0.00102524 -0.0493891 0.01 55 55 0 0 0
416 0.563404 -0.00101999 -0.0256945 0.01 60 60 0 0 0
421 0.537682 -0.00109793 -0.0842107 0.01 55 55 0 0 0
423 0.594023 -0.000927203 -0.0502203 0.01 53 54 0 0 0
427 0.603761 -0.000897695 -0.0545513 0.01 60 60 -0.00268935 0 -0.0200575
431 0.581001 -0.000966662 -0.0597389 0.01 60 59 0 0 0
434 0.565465 -0.00101374 -0.0547562 0.01 55 55 0 0 0
438 0.541938 -0.00108504 -0.0462859 0.01 60 60 0 0 0
439 0.565479 -0.0010137 -0.0673619 0.01 55 56 0 0 0
443 0.586911 -0.000948756 -0.0388597 0.01 55 55 0 0 0
444 0.577967 -0.000975856 -0.0239427 0.01 60 60 0 0 0
447 0.594023 -0.000927203 -0.0502203 0.01 55 55 0 0 0
448 0.588503 -0.00094393 -0.0511788 0.01 60 60 0 0 0
449 0.540528 -0.00108931 -0.0263121 0.01 66 66 0 0 0
457 0.532814 -0.00111268 -0.0263121 0.01 60 60 0 0 0
467 0.561671 -0.00102524 -0.0493891 0.01 55 55 0 0 0
471 0.566221 -0.00101145 -0.0221241 0.01 60 60 0 0 0
475 0.544956 -0.00107589 -0.0494177 0.01 66 65 -0.00395316 0.00442773 0
477 0.568399 -0.00100485 -0.0694073 0.01 55 55 0 0 0
