max_pf 89 min_pf 45
individual DHm DSm DCp disp_rate patch_no b_patch_no mut_eff DDHm DDCp
1 0.647303 -0.00076575 -0.00451881 0.01 89 89 0 0 0
15 0.647303 -0.00076575 -0.00451881 0.01 88 88 0 0 0
19 0.617018 -0.000857521 -0.0631112 0.01 45 46 0 0 0
45 0.647303 -0.00076575 -0.00451881 0.01 87 87 0 0 0
49 0.647303 -0.00076575 -0.020472 0.01 88 88 0 0 0
60 0.628075 -0.000824016 -0.0629852 0.01 47 47 0 0 0
99 0.570002 -0.000999994 -0.0419623 0.01 60 60 0 0 0
116 0.647303 -0.00076575 -0.00451881 0.01 89 89 0 0 0
143 0.60487 -0.000894332 -0.0679942 0.01 60 60 0 0 0
144 0.570002 -0.000999994 -0.033886 0.01 60 60 0 0 0
152 0.647303 -0.00076575 -0.00451881 0.01 88 88 0 0 0
155 0.628075 -0.000824016 -0.058812 0.01 46 46 0 0 0
161 0.570002 -0.000999994 -0.0419623 0.01 60 60 0 0 0
173 0.617018 -0.000857521 -0.0631112 0.01 46 46 0 0 0
182 0.628075 -0.000824016 -0.0455585 0.01 47 47 0 0 0
185 0.617018 -0.000857521 -0.0631112 0.01 46 46 0 0 0
212 0.628075 -0.000824016 -0.0655711 0.01 47 47 0 0 0
227 0.628075 -0.000824016 -0.0631112 0.01 47 47 0 0 0
228 0.570002 -0.000999994 -0.0419623 0.01 60 60 0 0 0
231 0.617018 -0.000857521 -0.0631112 0.01 46 46 0 0 0
238 0.579917 -0.000969947 -0.0554484 0.01 60 60 0 0 0
244 0.647303 -0.00076575 -0.00451881 0.01 87 87 0 0 0
257 0.559099 -0.00103303 -0.0470793 0.01 60 60 0 0 0
260 0.647303 -0.00076575 -0.00221815 0.01 87 87 0 0 0
265 0.631315 -0.000814196 -0.07395 0.01 60 61 0 0 0
268 0.617018 -0.000857521 -0.0631112 0.01 46 46 0 0 0
272 0.560953 -0.00102741 -0.0486993 0.01 60 60 0 0 0
283 0.628075 -0.000824016 -0.0620712 0.01 47 47 0 0 0
286 0.647303 -0.00076575 -0.00451881 0.01 88 88 0 0 0
290 0.631159 -0.000814669 -0.0530411 0.01 46 48 0 0 0
298 0.628075 -0.000824016 -0.0620712 0.01 47 47 0 0 0
314 0.628075 -0.000824016 -0.0523334 0.01 47 47 0 0 0
318 0.561314 -0.00102632 -0.0577841 0.01 60 60 0 0 0
329 0.647303 -0.00076575 -0.00451881 0.01 88 88 0 0 0
346 0.617018 -0.000857521 -0.0631112 0.01 46 46 0 0 0
356 0.570002 -0.000999994 -0.0280874 0.01 60 60 0 0 0
362 0.647303 -0.00076575 -0.00451881 0.01 88 88 0 0 0
371 0.585177 -0.00095401 -0.0690585 0.01 60 60 0 0 0
372 0.647303 -0.00076575 -0.00451881 0.01 87 87 0 0 0
408 0.583484 -0.000959139 -0.0581936 0.01 60 60 0 0 0
415 0.617018 -0.000857521 -0.0631112 0.01 45 46 0 0 0
454 0.647303 -0.00076575 -0.00451881 0.01 87 87 0 0 0
462 0.561314 -0.00102632 -0.0577841 0.01 60 60 0 0 0
468 0.617018 -0.000857521 -0.0631112 0.01 46 46 0 0 0
472 0.628075 -0.000824016 -0.0631112 0.01 47 47 0 0 0
478 0.570002 -0.000999994 -0.0564484 0.01 60 60 0 0 0
488 0.570002 -0.000999994 -0.0261143 0.01 60 60 0 0 0
517 0.570002 -0.000999994 -0.0223147 0.01 60 60 0 0 0
526 0.628075 -0.000824016 -0.0631112 0.01 47 47 0 0 0
527 0.647303 -0.00076575 -0.00451881 0.01 87 87 0 0 0
540 0.593922 -0.000927508 -0.0501493 0.01 60 60 0 0 0
545 0.634531 -0.000804451 -0.00451881 0.01 88 88 0.0112883 -0.0127715 0
